0000000180442090 (__TEXT,__text) external _NSAddImage
00000001804449fc (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE_block_invoke
00000001804450a8 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
0000000180444d80 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
0000000180443e4c (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke
0000000180443fdc (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke.3
000000018044725c (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
000000018044761c (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
0000000180447e88 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
000000018045eca0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
00000001804480fc (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
000000018045eccc (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
0000000180447820 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
000000018045ec74 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
0000000180447cac (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
00000001804467e0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
0000000180441584 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE_block_invoke
000000018045587c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
0000000180455520 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb_block_invoke
000000018045575c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4__block_invoke
0000000180455aa0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile20preferredLoadAddressEv_block_invoke
00000001804403a0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE_block_invoke
00000001804557a8 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7getUuidEPh_block_invoke
0000000180441188 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7isMachOER11Diagnosticsy_block_invoke
000000018044a2f8 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_8clEv_block_invoke
000000018044a30c (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_9clEv_block_invoke
00000001804499e0 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke
0000000180449bf0 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke_2
0000000180449c08 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke
0000000180449e18 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke_2
00000001804530cc (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00000001d3305e48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d3305e68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001da438240 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001da4384c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001da4385d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001da438a88 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001da4388d0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.117
00000001da438900 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.122
00000001da438930 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.125
00000001da438558 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.13
00000001da4382a0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.14
00000001da438588 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.16
00000001da438638 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.16
00000001d3305c98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00000001da4382d0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.18
00000001da438300 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.19
00000001da438608 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.2
00000001da438668 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.21
00000001da438330 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.22
00000001da438698 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.25
00000001da4386c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.27
00000001da4386f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.29
00000001d3305e88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001da438ab8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.3
00000001da438728 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.32
00000001da438758 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.36
00000001da438788 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.39
00000001d3305cb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001d3305b58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00000001da4387f0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.46
00000001d3305ea8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00000001d3305b78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00000001d3305b98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00000001da438360 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.56
00000001da438390 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.59
00000001d3305ec8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001da438270 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.6
00000001da4384f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.6
00000001da438820 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.60
00000001da4383c0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.62
00000001d3305bb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.64
00000001d3305e28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.65
00000001d3305bd8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00000001d3305bf8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00000001d3305c18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00000001d3305c38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.78
00000001d3305c58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00000001d3305c78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00000001da438870 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.87
00000001da438528 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.9
00000001da4388a0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.90
00000001da4385b8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001da438850 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001da4389b8 (__AUTH_CONST,__const) non-external ___block_literal_global
                 (undefined) external ___chkstk_darwin (from libcompiler_rt)
0000000180447cc0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
0000000180444aa0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
0000000180444eec (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
0000000180451260 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
0000000180443f1c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
0000000180455afc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00000001804541ac (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
00000001804440a0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
0000000180447cd0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
0000000180444af0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
0000000180444f4c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
0000000180451270 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
0000000180443f6c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
0000000180444100 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
000000018045422c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
0000000180451a24 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
0000000180451950 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
0000000180451f08 (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
0000000180451780 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
000000018045187c (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
000000018045e4d0 (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00000001d65fd850 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
0000000180442114 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
00000001804413a4 (__TEXT,__text) external __dyld_atfork_parent
0000000180441370 (__TEXT,__text) external __dyld_atfork_prepare
0000000180442154 (__TEXT,__text) external __dyld_bind_fully_image_containing_address
0000000180442a60 (__TEXT,__text) external __dyld_dlopen_atfork_child
0000000180442a2c (__TEXT,__text) external __dyld_dlopen_atfork_parent
00000001804429f8 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
0000000180442854 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
00000001804429b4 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
0000000180442814 (__TEXT,__text) external __dyld_find_protocol_conformance
0000000180442970 (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
00000001804411f0 (__TEXT,__text) external __dyld_find_unwind_sections
0000000180440848 (__TEXT,__text) external __dyld_for_each_objc_class
0000000180440570 (__TEXT,__text) external __dyld_for_each_objc_protocol
0000000180442c2c (__TEXT,__text) external __dyld_for_objc_header_opt_ro
0000000180442bf8 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
0000000180441b88 (__TEXT,__text) external __dyld_fork_child
00000001804428c8 (__TEXT,__text) external __dyld_get_dlopen_image_header
0000000180440734 (__TEXT,__text) external __dyld_get_image_header
0000000180442258 (__TEXT,__text) external __dyld_get_image_header_containing_address
0000000180440704 (__TEXT,__text) external __dyld_get_image_name
0000000180440ddc (__TEXT,__text) external __dyld_get_image_slide
0000000180441334 (__TEXT,__text) external __dyld_get_image_uuid
00000001804413d8 (__TEXT,__text) external __dyld_get_image_vmaddr_slide
000000018044026c (__TEXT,__text) external __dyld_get_objc_selector
0000000180442740 (__TEXT,__text) external __dyld_get_prog_image_header
0000000180440234 (__TEXT,__text) external __dyld_get_shared_cache_range
0000000180440798 (__TEXT,__text) external __dyld_get_shared_cache_uuid
000000018044261c (__TEXT,__text) external __dyld_has_fix_for_radar
0000000180442938 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
000000018044215c (__TEXT,__text) external __dyld_image_containing_address
00000001804406d8 (__TEXT,__text) external __dyld_image_count
0000000180440e2c (__TEXT,__text) external __dyld_images_for_addresses
00000001804414a0 (__TEXT,__text) external __dyld_initializer
0000000180440618 (__TEXT,__text) external __dyld_is_memory_immutable
00000001804425e0 (__TEXT,__text) external __dyld_is_objc_constant
0000000180442bc0 (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
00000001804425ac (__TEXT,__text) external __dyld_launch_mode
00000001804420d4 (__TEXT,__text) external __dyld_launched_prebound
0000000180442194 (__TEXT,__text) external __dyld_lookup_and_bind
0000000180442218 (__TEXT,__text) external __dyld_lookup_and_bind_fully
00000001804421d4 (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
0000000180442a94 (__TEXT,__text) external __dyld_lookup_section_info
0000000180442578 (__TEXT,__text) external __dyld_missing_symbol_abort
00000001804427ac (__TEXT,__text) external __dyld_objc_class_count
00000001804401f4 (__TEXT,__text) external __dyld_objc_notify_register
0000000180442900 (__TEXT,__text) external __dyld_objc_register_callbacks
00000001804427e0 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
00000001804420cc (__TEXT,__text) external __dyld_present
0000000180452f24 (__TEXT,__text) external __dyld_process_info_create
00000001804537e0 (__TEXT,__text) external __dyld_process_info_for_each_aot_image
0000000180453780 (__TEXT,__text) external __dyld_process_info_for_each_image
00000001804537e4 (__TEXT,__text) external __dyld_process_info_for_each_segment
0000000180453738 (__TEXT,__text) external __dyld_process_info_get_aot_cache
0000000180453724 (__TEXT,__text) external __dyld_process_info_get_cache
0000000180453760 (__TEXT,__text) external __dyld_process_info_get_platform
0000000180453708 (__TEXT,__text) external __dyld_process_info_get_state
000000018045e1a4 (__TEXT,__text) external __dyld_process_info_notify
000000018045e230 (__TEXT,__text) external __dyld_process_info_notify_main
000000018045e284 (__TEXT,__text) external __dyld_process_info_notify_release
000000018045e274 (__TEXT,__text) external __dyld_process_info_notify_retain
0000000180453768 (__TEXT,__text) external __dyld_process_info_release
0000000180453754 (__TEXT,__text) external __dyld_process_info_retain
0000000180442b88 (__TEXT,__text) external __dyld_pseudodylib_deregister
0000000180442b0c (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
0000000180442b44 (__TEXT,__text) external __dyld_pseudodylib_register
0000000180442ad4 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
0000000180442540 (__TEXT,__text) external __dyld_register_driverkit_main
00000001804405ac (__TEXT,__text) external __dyld_register_for_bulk_image_loads
00000001804414e4 (__TEXT,__text) external __dyld_register_for_image_loads
000000018043ffc0 (__TEXT,__text) external __dyld_register_func_for_add_image
0000000180440808 (__TEXT,__text) external __dyld_register_func_for_remove_image
000000018044268c (__TEXT,__text) external __dyld_shared_cache_contains_path
000000018044250c (__TEXT,__text) external __dyld_shared_cache_is_locally_built
00000001804424d8 (__TEXT,__text) external __dyld_shared_cache_optimized
0000000180442654 (__TEXT,__text) external __dyld_shared_cache_real_path
0000000180442894 (__TEXT,__text) external __dyld_swift_optimizations_version
0000000180442774 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_sresize (from libsystem_platform)
                 (undefined) external __simple_string (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
0000000180441294 (__TEXT,__text) external __tlv_atexit
0000000180442294 (__TEXT,__text) external __tlv_bootstrap
0000000180441408 (__TEXT,__text) external __tlv_exit
                 (undefined) external _abort_report_np (from libsystem_c)
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
0000000180441300 (__TEXT,__text) external _dladdr
0000000180441264 (__TEXT,__text) external _dlclose
000000018044143c (__TEXT,__text) external _dlerror
00000001804408e8 (__TEXT,__text) external _dlopen
0000000180442704 (__TEXT,__text) external _dlopen_audited
00000001804426c4 (__TEXT,__text) external _dlopen_from
00000001804412d0 (__TEXT,__text) external _dlopen_preflight
000000018044092c (__TEXT,__text) external _dlsym
00000001804626b0 (__TEXT,__const) external _dyldVersionNumber
0000000180462680 (__TEXT,__const) external _dyldVersionString
0000000180442290 (__TEXT,__text) external _dyld_dynamic_interpose
0000000180451960 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
000000018045188c (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
0000000180440508 (__TEXT,__text) external _dyld_get_active_platform
0000000180441468 (__TEXT,__text) external _dyld_get_base_platform
0000000180442460 (__TEXT,__text) external _dyld_get_image_versions
0000000180441a20 (__TEXT,__text) external _dyld_get_min_os_version
0000000180440d70 (__TEXT,__text) external _dyld_get_program_min_os_version
00000001804402a4 (__TEXT,__text) external _dyld_get_program_sdk_version
000000018044122c (__TEXT,__text) external _dyld_get_sdk_version
00000001804408b4 (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
0000000180451b28 (__TEXT,__text) external _dyld_image_content_for_section
0000000180451b24 (__TEXT,__text) external _dyld_image_content_for_segment
0000000180451b2c (__TEXT,__text) external _dyld_image_copy_uuid
0000000180451bd8 (__TEXT,__text) external _dyld_image_for_each_section_info
0000000180451bd4 (__TEXT,__text) external _dyld_image_for_each_segment_info
0000000180451be0 (__TEXT,__text) external _dyld_image_get_file_path
0000000180451bdc (__TEXT,__text) external _dyld_image_get_installname
0000000180440c6c (__TEXT,__text) external _dyld_image_header_containing_address
0000000180451d40 (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
00000001804407d0 (__TEXT,__text) external _dyld_image_path_containing_address
0000000180442378 (__TEXT,__text) external _dyld_is_simulator_platform
00000001804423ec (__TEXT,__text) external _dyld_minos_at_least
000000018044249c (__TEXT,__text) external _dyld_need_closure
0000000180451430 (__TEXT,__text) external _dyld_process_create_for_current_task
00000001804512b8 (__TEXT,__text) external _dyld_process_create_for_task
0000000180451444 (__TEXT,__text) external _dyld_process_dispose
00000001d54a0088 (__DATA,__common) external _dyld_process_has_objc_patches
0000000180440764 (__TEXT,__text) external _dyld_process_is_restricted
00000001804514a4 (__TEXT,__text) external _dyld_process_register_for_event_notification
0000000180451474 (__TEXT,__text) external _dyld_process_register_for_image_notifications
00000001804514d8 (__TEXT,__text) external _dyld_process_snapshot_create_for_process
000000018045157c (__TEXT,__text) external _dyld_process_snapshot_create_from_data
0000000180460a84 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
0000000180460ab0 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
00000001804516b4 (__TEXT,__text) external _dyld_process_snapshot_dispose
00000001804516f8 (__TEXT,__text) external _dyld_process_snapshot_for_each_image
0000000180451790 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
00000001804514d4 (__TEXT,__text) external _dyld_process_unregister_for_notification
0000000180442428 (__TEXT,__text) external _dyld_program_minos_at_least
0000000180440da4 (__TEXT,__text) external _dyld_program_sdk_at_least
00000001804423b0 (__TEXT,__text) external _dyld_sdk_at_least
00000001804517e0 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
0000000180442304 (__TEXT,__text) external _dyld_shared_cache_file_path
0000000180442338 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
000000018045180c (__TEXT,__text) external _dyld_shared_cache_for_each_file
0000000180451810 (__TEXT,__text) external _dyld_shared_cache_for_each_image
0000000180451be4 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
0000000180451a34 (__TEXT,__text) external _dyld_shared_cache_for_file
00000001804517d4 (__TEXT,__text) external _dyld_shared_cache_get_base_address
00000001804517d8 (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
00000001804517dc (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
00000001804422c8 (__TEXT,__text) external _dyld_shared_cache_iterate_text
00000001804517cc (__TEXT,__text) external _dyld_shared_cache_pin_mapping
000000018044053c (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
00000001804517d0 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
0000000180451be8 (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00000001d65fd848 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00000001d54a0048 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _getfsstat (from libsystem_kernel)
0000000180441b48 (__TEXT,__text) non-external (was a private external) _instantiateTLVs_thunk
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
000000018045e28c (__TEXT,__text) external _macho_arch_name_for_cpu_type
000000018045e2c4 (__TEXT,__text) external _macho_arch_name_for_mach_header
000000018045e500 (__TEXT,__text) external _macho_best_slice
000000018045e564 (__TEXT,__text) external _macho_best_slice_in_fd
000000018045e288 (__TEXT,__text) external _macho_cpu_type_for_arch_name
000000018045e9e0 (__TEXT,__text) external _macho_dylib_install_name
000000018045e30c (__TEXT,__text) external _macho_for_each_slice
000000018045e370 (__TEXT,__text) external _macho_for_each_slice_in_fd
                 (undefined) external _malloc (from libsystem_malloc)
                 (undefined) external _malloc_size (from libsystem_malloc)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
                 (undefined) external _mkstemp (from libsystem_c)
                 (undefined) external _mmap (from libsystem_kernel)
                 (undefined) external _munmap (from libsystem_kernel)
                 (undefined) external _open (from libsystem_kernel)
                 (undefined) external _openbyid_np (from libsystem_kernel)
                 (undefined) external _opendir (from libsystem_c)
                 (undefined) external _os_unfair_lock_assert_not_owner (from libsystem_platform)
                 (undefined) external _os_unfair_lock_assert_owner (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock_forked_child (from libsystem_platform)
                 (undefined) external _pid_for_task (from libsystem_kernel)
                 (undefined) external _pread (from libsystem_kernel)
                 (undefined) external _proc_regionfilename (from libsystem_kernel)
                 (undefined) external _pthread_create (from libsystem_pthread)
                 (undefined) external _pthread_detach (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_key_init_np (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _readdir_r (from libsystem_c)
                 (undefined) external _realpath$DARWIN_EXTSN (from libsystem_c)
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _stat (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strlcat (from libsystem_c)
                 (undefined) external _strlcpy (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strnlen (from libsystem_c)
                 (undefined) external _strstr (from libsystem_c)
                 (undefined) external _task_dyld_process_info_notify_deregister (from libsystem_kernel)
                 (undefined) external _task_dyld_process_info_notify_register (from libsystem_kernel)
                 (undefined) external _task_info (from libsystem_kernel)
                 (undefined) external _task_map_corpse_info_64 (from libsystem_kernel)
0000000180440cb0 (__TEXT,__text) non-external (was a private external) _tlv_get_addr
                 (undefined) external _usleep (from libsystem_c)
                 (undefined) external _uuid_is_null (from libsystem_c)
                 (undefined) external _vm_allocate (from libsystem_kernel)
                 (undefined) external _vm_copy (from libsystem_kernel)
                 (undefined) external _vm_deallocate (from libsystem_kernel)
                 (undefined) external _vm_page_size (from libsystem_kernel)
                 (undefined) external _vm_protect (from libsystem_kernel)
                 (undefined) external _vproc_swap_integer (from libxpc)
00000001804414e0 (__TEXT,__text) external dyld_stub_binder
