00007ff802a333fd (__TEXT,__text) external _NSAddImage
00007ff802a54b17 (__TEXT,__text) non-external __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE8NodeCoreILj31ELj15EE8childrenEv.cold.1
00007ff802a41906 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff802a40e08 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS7_SC_
00007ff802a3d506 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv
00007ff802a551b9 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv.cold.1
00007ff802a424dc (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff802a418ba (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE17lower_bound_indexERKS7_SC_
00007ff802a3d58e (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE8childrenEv
00007ff802a551dc (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE8childrenEv.cold.1
00007ff802a354ba (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE4findERKS4_
00007ff802a356ea (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS4_S9_
00007ff802a35310 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv
00007ff802a54db1 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv.cold.1
00007ff802a3d44e (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE8childrenEv
00007ff802a55196 (__TEXT,__text) non-external __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE8childrenEv.cold.1
00007ff802a3eb08 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE4findERKi
00007ff802a3d372 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE8childrenEv
00007ff802a55173 (__TEXT,__text) non-external __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE8childrenEv.cold.1
00007ff802a3dca4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl6Bitmap8checkBitEm
00007ff802a551ff (__TEXT,__text) non-external __ZNK3lsl6Bitmap8checkBitEm.cold.1
00007ff802a2e0bc (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsyU13block_pointerFvjjPKvyRbE
00007ff802a36210 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsybU13block_pointerFvjjPKvyRbE
00007ff802a2e0d2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12isValidSliceER11Diagnosticsyjjjyy
00007ff802a2e2a4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11pointerSizeEv
00007ff802a2df66 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16isMainExecutableEv
00007ff802a2db3c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile18forEachLoadCommandER11DiagnosticsU13block_pointerFvPK12load_commandRbE
00007ff802a2e200 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7isMachOER11Diagnosticsy
00007ff802a35306 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord11fileManagerEv
00007ff802a352e2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4sizeEv
00007ff802a3522c (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4statEv
00007ff802a351c0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord7getPathEv
00007ff802a34bcc (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager11fsidForUUIDERKN3lsl4UUIDE
00007ff802a345d8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager13reloadFSInfosEv
00007ff802a34916 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager17uuidForFileSystemEy
00007ff802a54d6b (__TEXT,__text) non-external __ZNK5dyld411FileManager17uuidForFileSystemEy.cold.1
00007ff802a44150 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11malloc_sizeEPKv
00007ff802a4415e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11vm_allocateEjPmmi
00007ff802a441e2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers12__cxa_atexitEPFvPvES1_S1_
00007ff802a44174 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers13vm_deallocateEjmm
00007ff802a44206 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers14isLaunchdOwnedEv
00007ff802a443c4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers17setUpThreadLocalsEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE
00007ff802a441c4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_getspecificEm
00007ff802a441d2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_setspecificEmPKv
00007ff802a442e8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers20legacyDyldFuncLookupEv
00007ff802a441f6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21__cxa_finalize_rangesEPK13__cxa_range_tj
00007ff802a442a8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21os_unfair_lock_unlockEP16os_unfair_lock_s
00007ff802a442b6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21setDefaultProgramVarsERNS_11ProgramVarsE
00007ff802a44186 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers23pthread_key_create_freeEPm
00007ff802a4428a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers25setDyldPatchedObjCClassesEv
00007ff802a44246 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers31os_unfair_recursive_lock_unlockEP26os_unfair_recursive_lock_s
00007ff802a44298 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_lock_lock_with_optionsEP16os_unfair_lock_s24os_unfair_lock_options_t
00007ff802a44236 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers42os_unfair_recursive_lock_lock_with_optionsEP26os_unfair_recursive_lock_s24os_unfair_lock_options_t
00007ff802a4427c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers44os_unfair_recursive_lock_unlock_forked_childEP26os_unfair_recursive_lock_s
00007ff802a44254 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4exitEi
00007ff802a44142 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4freeEPv
00007ff802a44260 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6getenvEPKc
00007ff802a44130 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6mallocEm
00007ff802a4426e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7mkstempEPc
00007ff802a44124 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7versionEv
00007ff802a4419a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers9run_asyncEPFPvS1_ES1_
00007ff802a39a34 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache12localSymbolsEv
00007ff802a38378 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache14rebasedAddressEv
00007ff802a3957e (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15forEachFilePathEU13block_pointerFvPKcE
00007ff802a3974c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15isPrivateMappedEv
00007ff802a3956a (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4sizeEv
00007ff802a39560 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4uuidEv
00007ff802a3ad7a (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas15ProcessSnapshot5validEv
00007ff802a38bfe (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals20use64BitDylibOffsetsEv
00007ff802a38bf4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals9localInfoEv
00007ff802a382dc (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11installnameEv
00007ff802a3834e (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11sharedCacheEv
00007ff802a3835c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image19sharedCacheVMOffsetEv
00007ff802a3808a (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image2mlEv
00007ff802a38256 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image4uuidEv
00007ff802a38328 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image8filenameEv
00007ff802a37d24 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapENS0_11SafePointerEy
00007ff802a54f47 (__TEXT,__text) non-external __ZNK5dyld45Atlas6Mapper3mapENS0_11SafePointerEy.cold.1
00007ff802a37df8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper5unmapENS0_11SafePointerEy
00007ff802a466e4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes11forEachBindEU13block_pointerFvPKcibhybiS2_bxbRbEU13block_pointerFvS2_E
00007ff802a46e7a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes17forEachBindTargetEU13block_pointerFvRKNS_5Fixup10BindTargetERbEU13block_pointerFvPKcE
00007ff802a465b0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes19hasDoneBetweenBindsEv
00007ff802a465b8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes22implicitLibraryOrdinalEv
00007ff802a465c4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes5validENSt3__14spanIKNS_13MappedSegmentELm18446744073709551615EEEjbb
00007ff802a49efe (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolERbE
00007ff802a49b76 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie23terminalPayloadToSymbolERKNS_11GenericTrie5EntryERNS_6SymbolE
00007ff802a49fb0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie5validEyy
00007ff802a497fe (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11GenericTrie11recurseTrieEPKhRN5dyld317OverflowSafeArrayIcLy4294967295EEEiRbU13block_pointerFvPKcNSt3__14spanIS1_Lm18446744073709551615EEES7_E
00007ff802a49a18 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11GenericTrie12forEachEntryEU13block_pointerFvRKNS0_5EntryERbE
00007ff802a4654c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture21usesArm64AuthPointersEv
00007ff802a4656c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture22usesx86_64InstructionsEv
00007ff802a463a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture4nameEv
00007ff802a46370 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12ArchitectureeqERKS0_
00007ff802a4e768 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo14yearForVersionENS_9Version32ERtRb
00007ff802a4e7c0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo19yearForMajorVersionENS_9Version32ERtRb
00007ff802a4e772 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo21minorVersionForSpringEt
00007ff802a5216c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader10hasSectionE7CStringS1_b
00007ff802a533a8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader10isDylinkerEv
00007ff802a500b0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11inDyldCacheEv
00007ff802a52366 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11installNameEv
00007ff802a2e2a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11pointerSizeEv
00007ff802a5239a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12forEachRPathEU13block_pointerFvPKcRbE
00007ff802a501a2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12isObjectFileEv
00007ff802a5002a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12uses16KPagesEv
00007ff802a52b92 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12validSegmentI15segment_command7sectionEENS_5ErrorERKNS_6PolicyEyPKT_
00007ff802a5273a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12validSegmentI18segment_command_6410section_64EENS_5ErrorERKNS_6PolicyEyPKT_
00007ff802a4fff6 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13hasMachOMagicEv
00007ff802a500bc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13isDyldManagedEv
00007ff802a53812 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13sourceVersionERNS_9Version64E
00007ff802a535ba (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE
00007ff802a54342 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE
00007ff802a500fa (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14hasLoadCommandEj
00007ff802a540a8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14libOrdinalNameEi
00007ff802a53f1c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader15hasSplitSegInfoERb
00007ff802a53232 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16builtForPlatformENS_8PlatformEb
00007ff802a53e0c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16hasCodeSignatureERjS1_
00007ff802a2df66 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16isMainExecutableEv
00007ff802a539f2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16linkedDylibCountEPb
00007ff802a5020a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader17mayHaveTextFixupsEv
00007ff802a53a86 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE
00007ff802a51f9c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18forEachLoadCommandEU13block_pointerFvPK12load_commandRbE
00007ff802a507e8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18isStaticExecutableEv
00007ff802a51864 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18validSemanticsMainERKNS_6PolicyE
00007ff802a50b3a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18validSemanticsUUIDERKNS_6PolicyE
00007ff802a5483c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19computeLinkEditBiasEb
00007ff802a53650 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19getDylibInstallNameEPPKcPNS_9Version32ES5_
00007ff802a538d2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19linkedDylibLoadPathEj
00007ff802a54186 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19loadableIntoProcessENS_8PlatformE7CStringb
00007ff802a50232 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19platformAndVersionsEv
00007ff802a5101a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19validSemanticsRPathERKNS_6PolicyE
00007ff802a5485e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader20hasZerofillExpansionEv
00007ff802a53d8c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader20preferredLoadAddressEv
00007ff802a53160 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader22entryAddrFromThreadCmdEPK14thread_commandRy
00007ff802a52128 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader22forEachLoadCommandSafeEU13block_pointerFvPK12load_commandRbE
00007ff802a504fa (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader22validSemanticsPlatformEv
