                 (undefined) external _AFDeviceSupportsFullSiriUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsHybridUOD (from AssistantServices)
                 (undefined) external _AFDeviceSupportsSiriMUX (from AssistantServices)
                 (undefined) external _AFIsInternalInstall (from AssistantServices)
000000027a2507f8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25AutomateHomeIntentHandler
000000027a245120 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25ControlAutomateHomeIntent
000000027a24a058 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25ControlHomeCorrectionFlow
000000027a24a988 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25HomeAutomationAutomations
000000027a240b58 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25HomeAutomationEntityState
000000027a246c08 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25IntentSelectionCacheEntry
000000027a24e868 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25MutableHomeEntityResponse
000000027a24b0e8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal25RvcFailureResponseHandler
000000027a245540 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26AsyncDefaultHandleDelegate
000000027a23f1f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26AsyncPollingHandleDelegate
000000027a24a1e8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26AutomateHomeCorrectionFlow
000000027a23f6e0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26HomeAutomationHomeLocation
000000027a241a00 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26HomeAutomationUserDefaults
000000027a248b70 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26ServiceCollectionDecorator
000000027a248c28 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal26TrialConfigurationProvider
000000027a24e3e8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal27AddDefaultDeltaValueHandler
000000027a244680 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal27CodableHomeUserTaskResponse
000000027a240748 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal27HomeAutomationAccessoryIcon
000000027a244b48 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal27HomeAutomationDialogTrigger
000000027a240cd8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal27HomeAutomationIntentContext
000000027a24eaf8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal27MutableHomeUserTaskResponse
000000027a23f9e0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal28HomeAutomationEntityResponse
000000027a24d418 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal28ShowHomeHandleIntentStrategy
000000027a246230 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal29ControlHomeNeedsValueStrategy
000000027a24bda8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal29HomeAutomationEntityResponses
000000027a24d2d8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal29HomeAutomationTappableCommand
000000027a24ad58 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal30AccessoriesCollectionDecorator
000000027a241ef8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal30AutomateHomeNeedsValueStrategy
000000027a23f928 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal30ControlHomeHandoffFlowStrategy
000000027a249a78 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal30ControlHomeLockReformationFlow
000000027a24a808 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal30HomeAutomationEntityStateValue
000000027a246e10 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal30IntentSelectionCacheKeysRecord
000000027a245318 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal31ControlHomeHandleIntentStrategy
000000027a24fd70 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal31HomeAccessControlValidatingFlow
000000027a24c748 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal32AutomateHomeHandleIntentStrategy
000000027a249598 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal32ControlHomeConfirmIntentStrategy
000000027a250948 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal32DiscoverHomeHandleIntentStrategy
000000027a24b378 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal32DiscoverInventoryResponseHandler
000000027a24ef10 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal32HomeGraphCacheInvalidationSignal
000000027a24e790 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal32MutableControlHomeIntentResponse
000000027a24f758 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal33HomeAutomationAbstractMeasurement
000000027a246d20 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal34IntentSelectionCacheRecordMetadata
000000027a23eae8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal35UserFeedbackLearningMetricsCallback
000000027a2478c8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal36AutomateHomeIntentTaskHandleDelegate
000000027a24da08 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal36ControlHomeFlashlightReformationFlow
000000027a240180 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal36ControlHomeNeedsConfirmationStrategy
000000027a246478 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal36ShowHomeUnsupportedValueFlowStrategy
000000027a24f008 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal36SystemVersionCacheInvalidationSignal
000000027a24d7f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal37AutomateHomeIntentSceneHandleDelegate
000000027a241c00 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal37AutomateHomeNeedsConfirmationStrategy
000000027a24b628 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal37ControlHomeReformConfirmationStrategy
000000027a250ba8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal38ControlHomeNeedsDisambiguationStrategy
000000027a244e88 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal39AutomateHomeIntentDefaultHandleDelegate
000000027a245eb8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal39AutomateHomeNeedsDisambiguationStrategy
000000027a24a448 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal39ControlHomeUnsupportedValueFlowStrategy
000000027a241808 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal40AutomateHomeUnsupportedValueFlowStrategy
000000027a23f380 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal40ControlHomePromptForConfirmationStrategy
000000027a2440b8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal40DiscoverHomeUnsupportedValueFlowStrategy
000000027a23ec98 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal41AsyncPollingPartialFailureResponseHandler
000000027a243f78 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal4Home
000000027a241900 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal4Room
000000027a24fd00 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal4Zone
000000027a23f670 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal5Group
000000027a2476d0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal5Scene
000000027a2477d0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal6Action
000000027a23fd30 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal6Entity
000000027a24cd68 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal7Service
000000027a24a708 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal7Trigger
000000027a24e1a8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal9Accessory
000000027a24af30 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal9AsyncFlow
000000027a24f100 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal9CacheKeys
000000027a242568 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternal9HomeStore
000000027a246f08 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22HomeAutomationInternalP33_A15EA9C29568F1B8D6C0689BEEF1CA4629CacheInvalidationSignalRecord
000000027a23f4b8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal10HomeEntity7Builder
000000027a248768 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal10HomeFilter7Builder
000000027a2453f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal12HomeUserTask7Builder
000000027a2501a0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal14MetricsService9StopWatch
000000027a24e0b0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal17ControlHomeIntent7Builder
000000027a248260 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal18AutomateHomeIntent7Builder
000000027a240670 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal18HomeEntityResponse7Builder
000000027a247ae0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal20HomeUserTaskResponse7Builder
000000027a251060 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal24HomeAutomationAutomation7Builder
000000027a2451b0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal25ControlAutomateHomeIntent7Builder
000000027a24c5e0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal25ControlHomeIntentResponse7Builder
000000027a24aa60 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal25HomeAutomationAutomations7Builder
000000027a240c28 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal25HomeAutomationEntityState7Builder
000000027a23f770 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal26HomeAutomationHomeLocation7Builder
000000027a2407f8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal27HomeAutomationAccessoryIcon7Builder
000000027a244cf8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal27HomeAutomationDialogTrigger7Builder
000000027a2411a8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal27HomeAutomationIntentContext7Builder
000000027a23fb50 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal28HomeAutomationEntityResponse7Builder
000000027a24be80 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal29HomeAutomationEntityResponses7Builder
000000027a24d388 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal29HomeAutomationTappableCommand7Builder
000000027a24a8d8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal30HomeAutomationEntityStateValue7Builder
000000027a24f808 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22HomeAutomationInternal33HomeAutomationAbstractMeasurement7Builder
000000027a244fd0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCE22HomeAutomationInternalC11SiriKitFlow12SiriKitEvent21HomeAutomationBuilder
000000027a248550 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCE22HomeAutomationInternalCSo12INHomeFilter7Builder
000000027a250ab0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCE22HomeAutomationInternalCSo19INControlHomeIntent7Builder
000000027a24ba98 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCE22HomeAutomationInternalCSo35FLOWSchemaFLOWHomeAutomationContext7Builder
000000027a251118 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV22HomeAutomationInternal20HomeAutomationIntent7Builder
000000027a23fef8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV22HomeAutomationInternal24HomeAutomationNLV3Intent7Builder
000000027a252350 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_Automatable
000000027a252398 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_AutomatableResolutionResult
000000027a251a50 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_AutomateHomeAutomatableTaskResolutionResult
000000027a251918 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_AutomateHomeIntent
000000027a251960 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_AutomateHomeIntentResponse
000000027a251a08 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_AutomateHomeTriggerResolutionResult
000000027a251e70 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ControlHomeFiltersResolutionResult
000000027a251d38 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ControlHomeIntent
000000027a251db8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ControlHomeIntentResponse
000000027a251e28 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ControlHomeUserTaskResolutionResult
000000027a252218 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_DayOfWeekOptionsResolutionResult
000000027a251ba0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_DiscoverHomeFiltersResolutionResult
000000027a251a98 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_DiscoverHomeIntent
000000027a251b08 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_DiscoverHomeIntentResponse
000000027a252020 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_DiscoveryTypeResolutionResult
000000027a252ac0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeCleaningJob
000000027a252b08 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeCleaningJobResolutionResult
000000027a252140 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeLimitResolutionResult
000000027a2522a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeModeTypeResolutionResult
000000027a2527e8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeRange
000000027a252830 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeRangeResolutionResult
000000027a2522f0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeStateTypeResolutionResult
000000027a252b68 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeTargetArea
000000027a252bb0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeTargetAreaResolutionResult
000000027a252c10 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeTargetMap
000000027a252c58 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeTargetMapResolutionResult
000000027a2520b0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeTypeResolutionResult
000000027a252188 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeUnitResolutionResult
000000027a252740 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeValue
000000027a252788 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeValueResolutionResult
000000027a2520f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeAttributeValueTypeResolutionResult
000000027a251f90 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeDeviceTypeResolutionResult
000000027a2525f0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeEntity
000000027a252638 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeEntityResolutionResult
000000027a252a18 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeEntityResponse
000000027a252a60 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeEntityResponseResolutionResult
000000027a251f48 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeEntityTypeResolutionResult
000000027a252548 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeFilter
000000027a252590 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeFilterResolutionResult
000000027a251fd8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeSceneTypeResolutionResult
000000027a252260 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeTaskOutcomeResolutionResult
000000027a252698 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeUserTask
000000027a2526e0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeUserTaskResolutionResult
000000027a252970 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeUserTaskResponse
000000027a2529b8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeUserTaskResponseResolutionResult
000000027a252068 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_HomeUserTaskTypeResolutionResult
000000027a2521d0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_RecurrenceFrequencyResolutionResult
000000027a252890 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_RecurrenceRule
000000027a252910 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_RecurrenceRuleResolutionResult
000000027a251cf0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ShowHomeFiltersResolutionResult
000000027a251be8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ShowHomeIntent
000000027a251c58 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_ShowHomeIntentResponse
000000027a2524a0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_TriggerCondition
000000027a2524e8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA_TriggerConditionResolutionResult
