00007ff80d762c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d762bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d762c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d762bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d762bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d762c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80d70c49e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool16assignNewBackingEP21__CVDataBufferBacking
00007ff80d70c842 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool16createDataBufferEPK13__CFAllocatorPK14__CFDictionaryPi
00007ff80d70c35c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool18allocateNewBackingEPK13__CFAllocatorb
00007ff80d70c1c4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19getMaximumBufferAgeEv
00007ff80d70c1ae (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19setMaximumBufferAgeEd
00007ff80d70cb06 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool20copyDebugDescriptionEv
00007ff80d70cc7e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80d70c2fa (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21getMinimumBufferCountEPKv
00007ff80d70c1d6 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21setMinimumBufferCountElPKvbPK13__CFAllocator
00007ff80d70c1a4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool23getDataBufferAttributesEv
00007ff80d70bca8 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5allocEPK13__CFAllocator
00007ff80d747401 (__TEXT,__text) non-external __ZN16CVDataBufferPool5allocEPK13__CFAllocator.cold.1
00007ff80d70cc1c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5flushEy
00007ff80d70bd74 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool8finalizeEv
00007ff80d70bd14 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC1EPKv
00007ff80d70bd1e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC2EPKv
00007ff80d70cca6 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD0Ev
00007ff80d70cca0 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD1Ev
00007ff80d70bca2 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPooldlEPv
00007ff80d70bc98 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolnwEmPv
00007ff80d727898 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking11testTextureEv
00007ff80d7277f0 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking12getIOSurfaceEv
00007ff80d7277ce (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking12setIOSurfaceEP11__IOSurface
00007ff80d727860 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13finishTextureEv
00007ff80d7277fe (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13isInvalidatedEv
00007ff80d7278d8 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13updateTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff80d727774 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking15setImageBackingEP14CVImageBacking
00007ff80d727a2c (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking16provideImageDataEPvmmmmm
00007ff80d727852 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking17getTextureContextEv
00007ff80d71c9fe (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking17uploadedCorrectlyEv
00007ff80d7279d4 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18deleteImageTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff80d727a44 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18getPixelFormatTypeEv
00007ff80d7278de (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18retainBackingUsageEv
00007ff80d727912 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking19provideImageTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff80d7278f8 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking19releaseBackingUsageEv
00007ff80d7276e2 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking22initWithBackingContextEP14CVImageBackingP15CVOpenGLContextiih
00007ff80d72775c (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80d72781c (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking7getNameEv
00007ff80d727836 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking7getSizeEv
00007ff80d727674 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking8finalizeEv
00007ff80d727810 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking9getTargetEv
00007ff80d727828 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking9isFlippedEv
00007ff80d727636 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingC1EPKv
00007ff80d727636 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingC2EPKv
00007ff80d727a60 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingD0Ev
00007ff80d727a5a (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingD1Ev
00007ff80d70e882 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool11preallocateEPK13__CFAllocatorb
00007ff80d7082ba (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool13getAttributesEv
00007ff80d7055ec (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool13initBunchPairEPK13__CFAllocator
00007ff80d70eb7a (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool13prefetchPagesEv
00007ff80d70ef60 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool14scanIOSurfacesEPFvP11__IOSurfacePvES2_j
00007ff80d704dc8 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi
00007ff80d747707 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.1
00007ff80d74773f (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.2
00007ff80d7477a0 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.3
00007ff80d7477d8 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.4
00007ff80d747839 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.5
00007ff80d747871 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.6
00007ff80d70e73c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool16assignNewBackingEP22__CVPixelBufferBacking
00007ff80d70619c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPi
00007ff80d70e50a (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool18allocateNewBackingEPK13__CFAllocatorb
00007ff80d7082ea (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool19getMaximumBufferAgeEv
00007ff80d7058de (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool19setMaximumBufferAgeEd
00007ff80d70ee62 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool20copyDebugDescriptionEv
00007ff80d7073c6 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80d70e4a6 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool21getMinimumBufferCountEPKv
00007ff80d70e378 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool21setMinimumBufferCountElPKvbPK13__CFAllocator
00007ff80d7082e0 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool24getPixelBufferAttributesEv
00007ff80d70ebb4 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool27initializeIOSurfaceTrackingEv
00007ff80d7478a9 (__TEXT,__text) non-external __ZN17CVPixelBufferPool27initializeIOSurfaceTrackingEv.cold.1
00007ff80d70ed70 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool31ioSurfaceUseCountIsZeroCallbackEPvjyy
00007ff80d70ef92 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool38copyDerivedIOSurfaceCreationPropertiesEPPK14__CFDictionary
00007ff80d704c8e (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool5allocEPK13__CFAllocator
00007ff80d7476ed (__TEXT,__text) non-external __ZN17CVPixelBufferPool5allocEPK13__CFAllocator.cold.1
00007ff80d70ef30 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool5flushEy
00007ff80d705bea (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool8finalizeEv
00007ff80d70e310 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolC1EPKv
00007ff80d704d14 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolC2EPKv
00007ff80d70f314 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolD0Ev
00007ff80d70f30e (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolD1Ev
00007ff80d70bca2 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPooldlEPv
00007ff80d70bc98 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolnwEmPv
00007ff80d7272fc (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair13applyFunctionEPFvPKvPvES2_j
00007ff80d7272bc (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair13prefetchPagesEv
00007ff80d727196 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair14initNewBackingEP15CVBufferBackingbb
00007ff8436ec850 (__DATA_DIRTY,__common) non-external (was a private external) __ZN18CVLockingBunchPair16_bufferPoolMutexE
00007ff80d726d92 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair18bufferBackingInUseEP15CVBufferBacking
00007ff80d727262 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair18consolidateBackingEP15CVBufferBacking
00007ff80d72710e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair18tryToReuseABackingEPP15CVBufferBackingj
00007ff80d707e32 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19exitCriticalSectionEv
00007ff80d726bba (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19freeAgedOutBackingsEv
00007ff80d72706c (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19getMaximumBufferAgeEv
00007ff80d727268 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19getTotalBufferCountEv
00007ff80d726f50 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19setMaximumBufferAgeEd
00007ff80d707db8 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20enterCriticalSectionEv
00007ff80d707c6c (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20getFreeBackingsCountEv
00007ff80d707c52 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20getUsedBackingsCountEv
00007ff80d726e60 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21bufferBackingNotInUseEP15CVBufferBacking
00007ff80d72705e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21getMinimumBufferCountEv
00007ff80d6fed86 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21initCVBufferPoolMutexEv
00007ff80d72702e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21setMinimumBufferCountEl
00007ff80d726c6e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair26freeExcessBackingsNotInUseEv
00007ff80d7005a0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair27exitBackingsCriticalSectionEv
00007ff80d707dca (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair33enterBackingsCriticalWriteSectionEv
00007ff80d6fee22 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair4initEP14__CVBufferPoolPK13__CFAllocator
00007ff80d6fec74 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair5allocEPK13__CFAllocator
00007ff80d749c4d (__TEXT,__text) non-external __ZN18CVLockingBunchPair5allocEPK13__CFAllocator.cold.1
00007ff80d707c86 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair7cleanupEv
00007ff80d707e54 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair8finalizeEv
00007ff80d726ba0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairC1EPKv
00007ff80d6fecfa (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairC2EPKv
00007ff80d7273b4 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairD0Ev
00007ff80d7273ae (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairD1Ev
00007ff80d70bca2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairdlEPv
00007ff80d70bc98 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairnwEmPv
00007ff80d7159c6 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache12flushBuffersEby
00007ff80d71585c (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache14initWithDeviceEPvPK14__CFDictionary
00007ff80d72161a (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache16freeBackingCountEv
00007ff80d7215be (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache16usedBackingCountEv
00007ff80d7159b2 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache18bufferBackingInUseEP15CVBufferBacking
00007ff80d715d18 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache20copyDebugDescriptionEv
00007ff80d7159bc (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache21bufferBackingNotInUseEP15CVBufferBacking
00007ff80d715a90 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache21createBufferFromImageEPK13__CFAllocatorP13CVImageBufferPi
00007ff80d715b76 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache35createBufferBackingFromImageBackingEPK13__CFAllocatorP13CVImageBufferP14CVImageBackingPi
00007ff80d715786 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache5allocEPK13__CFAllocator
00007ff80d747e29 (__TEXT,__text) non-external __ZN18CVMetalBufferCache5allocEPK13__CFAllocator.cold.1
00007ff80d71582e (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache8finalizeEv
00007ff80d715806 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCacheC1EPKv
00007ff80d715806 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCacheC2EPKv
00007ff80d715dd8 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCacheD0Ev
00007ff80d715dd2 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCacheD1Ev
00007ff80d70bca2 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCachedlEPv
00007ff80d70bc98 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCachenwEmPv
00007ff80d71de50 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool13getAttributesEv
00007ff80d71de64 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool18createOpenGLBufferEPK13__CFAllocatorPi
00007ff80d71dd3c (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool18initWithAttributesEPK14__CFDictionaryS2_
00007ff80d71dfc2 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool20copyDebugDescriptionEv
00007ff80d71dfa0 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80d71de5a (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool25getOpenGLBufferAttributesEv
00007ff80d71dc52 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool5allocEPK13__CFAllocator
00007ff80d748011 (__TEXT,__text) non-external __ZN18CVOpenGLBufferPool5allocEPK13__CFAllocator.cold.1
00007ff80d71dcf8 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool8finalizeEv
00007ff80d71dcd2 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolC1EPKv
00007ff80d71dcd2 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolC2EPKv
00007ff80d71e078 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolD0Ev
00007ff80d71e072 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolD1Ev
00007ff80d70bca2 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPooldlEPv
00007ff80d70bc98 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolnwEmPv
00007ff80d70d22a (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking11getDataSizeEv
00007ff80d70d33c (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking11retainUsageEv
00007ff80d70d238 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking12getIOSurfaceEv
