00007ffd05a27670 (__TEXT,__text) non-external +[SiriAudioSpringBoardService isSystemApertureAvailable]
00007ffd408b0258 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupportP33_803E311218F114B89697FFF1DFF8ED2632AppleMediaServicesRequestHandler.4
00007ffd05b7b4d8 (__TEXT,__objc_methlist) non-external __PROTOCOL_INSTANCE_METHODS_OPT_PKPlayerController
00007ffd05b7b4f8 (__TEXT,__objc_methlist) non-external __PROTOCOL_INSTANCE_METHODS_PKPlayerController
00007ffd408ae6e8 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES_PKPlayerController
00007ffd408ae600 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PKPlayerController
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
00007ffd05a311a0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ffd05a311c0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00007ffd05a759e0 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_1
00007ffd05a57b60 (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
00007ffd05a4f570 (__TEXT,__text) non-external (was a private external) ___swift_assignWithCopy_strong
00007ffd05a4f5b0 (__TEXT,__text) non-external (was a private external) ___swift_assignWithTake_strong
00007ffd05aa4550 (__TEXT,__text) non-external (was a private external) ___swift_assign_boxed_opaque_existential_1
00007ffd05bb8e30 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e3c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e44 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e4c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e74 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e84 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e88 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e90 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8e98 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8eb4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8f20 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffd05bb8f24 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f30 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f38 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f40 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f60 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f70 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f7c (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8f84 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb8fa4 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05bb9038 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffd05a348f0 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffd05a301d0 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
00007ffd05a301d0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffd05a32c60 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffd05a348f0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffd05a4f560 (__TEXT,__text) non-external (was a private external) ___swift_destroy_strong
00007ffd05a4f540 (__TEXT,__text) non-external (was a private external) ___swift_initWithCopy_strong
00007ffd05a30200 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstractV2
00007ffd05a2c790 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameV2
00007ffd05a4e820 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
00007ffd05a44910 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
00007ffd05ad60e0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy136_8
00007ffd05aba8b0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy13_1
00007ffd05a93010 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
00007ffd05b237a0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy18_8
00007ffd05af60b0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy192_8
00007ffd05a44480 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
00007ffd05a28a70 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
00007ffd05a44780 (__TEXT,__text) non-external (was a private external) ___swift_memcpy2_1
00007ffd05ae6370 (__TEXT,__text) non-external (was a private external) ___swift_memcpy32_8
00007ffd05b79250 (__TEXT,__text) non-external (was a private external) ___swift_memcpy33_8
00007ffd05ae8cc0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy40_8
00007ffd05a4a400 (__TEXT,__text) non-external (was a private external) ___swift_memcpy41_8
00007ffd05ad7100 (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
00007ffd05a52a30 (__TEXT,__text) non-external (was a private external) ___swift_memcpy51_8
00007ffd05a2f9c0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
00007ffd05ae6440 (__TEXT,__text) non-external (was a private external) ___swift_memcpy57_8
00007ffd05b05050 (__TEXT,__text) non-external (was a private external) ___swift_memcpy5_1
00007ffd05a276d0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
00007ffd05a56ce0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy80_8
00007ffd05a27870 (__TEXT,__text) non-external (was a private external) ___swift_memcpy8192_8
00007ffd05a4f5a0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy8_8
00007ffd05aac990 (__TEXT,__text) non-external (was a private external) ___swift_memcpy9_8
00007ffd05a3e220 (__TEXT,__text) non-external (was a private external) ___swift_mutable_project_boxed_opaque_existential_1
00007ffd05a276c0 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
00007ffd05a30330 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_0
00007ffd05a30330 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
00007ffd05a2faa0 (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
00007ffd05b7bb00 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
00007ffd408a46f0 (__DATA_CONST,__const) non-external ___unnamed_1
00007ffd408a47d0 (__DATA_CONST,__const) non-external ___unnamed_1
00007ffd408a5338 (__DATA_CONST,__const) non-external ___unnamed_1
00007ffd408ad1f0 (__DATA_CONST,__const) non-external ___unnamed_1
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAVFoundation (from libswiftAVFoundation)
00007ffd4089f290 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAVFoundation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
00007ffd4089f278 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAppleArchive (from libswiftAppleArchive)
00007ffd4089f2c8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAppleArchive_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
00007ffd4089f288 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCompression_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
00007ffd4089f280 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreAudio_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
00007ffd4089f220 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
00007ffd4089f268 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreImage_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
00007ffd4089f238 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
00007ffd4089f2a0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMIDI_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMedia (from libswiftCoreMedia)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMediaIO (from libswiftCoreMediaIO)
00007ffd4089f2b0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMediaIO_$_SiriAudioSupport
00007ffd4089f298 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMedia_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
00007ffd4089f210 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
00007ffd4089f1f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
00007ffd4089f228 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
00007ffd4089f240 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIntents_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMLCompute (from libswiftMLCompute)
00007ffd4089f2b8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMLCompute_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMapKit (from libswiftMapKit)
00007ffd4089f2c0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMapKit_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
00007ffd4089f258 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftNaturalLanguage (from libswiftNaturalLanguage)
00007ffd4089f2a8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftNaturalLanguage_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
00007ffd4089f270 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
00007ffd4089f218 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
00007ffd4089f248 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftQuartzCore_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftSpatial (from libswiftSpatial)
00007ffd4089f2d0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftSpatial_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
00007ffd4089f250 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
00007ffd4089f200 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
00007ffd4089f208 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
00007ffd4089f230 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
00007ffd4089f260 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_SiriAudioSupport
                 (undefined) external __swift_isClassOrObjCExistentialType (from libswiftCore)
                 (undefined) external __swift_stdlib_bridgeErrorToNSError (from libswiftCore)
00007ffd05a30ffd (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffd05a32c82 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffd05aa3657 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffd05aa86ba (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffd05ab3447 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffd05b04c4e (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
                 (undefined) external __swift_stdlib_strtod_clocale (from libswiftCore)
00007ffd05b916f2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport05MusicA15ItemRequestTypeOSHAASQ
00007ffd05b9119c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10DeviceTypeOSHAASQ
00007ffd05b92d3c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC12MWTQueueTypeOSHAASQ
00007ffd05b92d12 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC13MWTCheckpointOSHAASQ
00007ffd05b92d90 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC13MWTFormatTierOSHAASQ
00007ffd05b92dd6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC14MWTAssetSourceOSHAASQ
00007ffd05b92d74 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC14MWTFormatCodecOSHAASQ
00007ffd05b92d2e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC14MWTMusicDomainOSHAASQ
00007ffd05b92dba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC15MWTEndPointTypeOSHAASQ
00007ffd05b92d82 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC15MWTFormatLayoutOSHAASQ
00007ffd05b92d58 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC16MWTAssetEndPointOSHAASQ
00007ffd05b92de4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC16MWTAssetLocationOSHAASQ
00007ffd05b92dc8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC17MWTAudioRouteTypeOSHAASQ
00007ffd05b92d20 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC18VMSPUSnapshotStageOSHAASQ
00007ffd05b92df2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC19MWTSubscriptionTypeOSHAASQ
00007ffd05b92d9e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC21MWTRouteConfigurationOSHAASQ
00007ffd05b92d66 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC23MWTStreamingContentTypeOSHAASQ
00007ffd05b92dac (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC24MWTNetworkConnectionTypeOSHAASQ
00007ffd05b92d4a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC27MWTPrefetchedMetadataSourceOSHAASQ
00007ffd05b8ff24 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB18AppPredictorCallerOSHAASQ
00007ffd05b91138 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport10DomainCodeOSHAASQ
00007ffd05b90230 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport11CompletionsV13TimeoutMillisOSHAASQ
00007ffd05b9031e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12BuildVersionOSHAASQ
00007ffd05b91e0a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12DirectButtonOSHAASQ
00007ffd05b9009e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12InstalledAppVSHAASQ
00007ffd05b91bac (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAA8RawValueSY_s25LosslessStringConvertible
00007ffd05b91ba4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAASY
00007ffd05b91b9c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAAs12CaseIterable
