0000000180450420 (__TEXT,__text) external _NSAddImage
000000018046cbfc (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke
000000018046ce54 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke_2
0000000180467478 (__TEXT,__text) non-external ____ZN3lsl9Allocator16defaultAllocatorEv_block_invoke
0000000180452fa4 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE_block_invoke
0000000180452d84 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE_block_invoke
0000000180453430 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
0000000180453108 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
00000001804521d0 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke
0000000180452360 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke.3
00000001804555ec (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
00000001804559b0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
000000018045621c (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
000000018046dbdc (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
0000000180456490 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
000000018046dc08 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
0000000180455bb4 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
000000018046dbb0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
0000000180456040 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
0000000180454b70 (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
000000018045fc6c (__TEXT,__text) non-external ____ZNK15DyldSharedCache12forEachRangeEU13block_pointerFvPKcyyjyjjRbEU13block_pointerFvPKS_jE_block_invoke
000000018045fd44 (__TEXT,__text) non-external ____ZNK15DyldSharedCache12forEachRangeEU13block_pointerFvPKcyyjyjjRbEU13block_pointerFvPKS_jE_block_invoke_2
000000018045feb0 (__TEXT,__text) non-external ____ZNK15DyldSharedCache7inCacheEPKvmRb_block_invoke
000000018044f914 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE_block_invoke
0000000180464618 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
000000018046424c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb_block_invoke
00000001804644f8 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4__block_invoke
000000018046483c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile20preferredLoadAddressEv_block_invoke
000000018044e6f0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE_block_invoke
0000000180464544 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7getUuidEPh_block_invoke
000000018044f518 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7isMachOER11Diagnosticsy_block_invoke
0000000180458720 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_8clEv_block_invoke
0000000180458734 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_9clEv_block_invoke
0000000180457e08 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke
0000000180458018 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke_2
0000000180458030 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke
0000000180458240 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke_2
0000000180461dc8 (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00000001e4d1df08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e4d1df28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001ece54c90 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ece54f18 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ece54fa8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ece550b8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ece55568 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ece553b0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.125
00000001ece55038 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.13
00000001ece553e0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.130
00000001ece55410 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.133
00000001ece54cf0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.14
00000001ece55068 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.16
00000001ece55118 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.16
00000001e4d1dd58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00000001ece54d20 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.18
00000001ece54f48 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.18
00000001ece54d50 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.19
00000001ece550e8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.2
00000001ece54f78 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.21
00000001ece55148 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.21
00000001ece54d80 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.22
00000001ece55178 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.25
00000001ece551a8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.27
00000001ece551d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.29
00000001e4d1df48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001ece55598 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.3
00000001ece55208 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.32
00000001ece55238 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.36
00000001ece55268 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.39
00000001e4d1dd78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001e4d1dc18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00000001e4d1df68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00000001e4d1dc38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00000001ece552d0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.50
00000001e4d1dc58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00000001ece54db0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.56
00000001ece54de0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.59
00000001e4d1df88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001ece54cc0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.6
00000001ece54fd8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.6
00000001ece54e10 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.62
00000001e4d1dc78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.64
00000001ece55300 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.64
00000001e4d1dee8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00000001e4d1dc98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00000001e4d1dcb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00000001e4d1dcd8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00000001e4d1dcf8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.78
00000001e4d1dd18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00000001e4d1dd38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00000001ece55008 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.9
00000001ece55350 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.96
00000001ece55380 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.99
00000001ece55098 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ece55330 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ece55498 (__AUTH_CONST,__const) non-external ___block_literal_global
                 (undefined) external ___chkstk_darwin (from libcompiler_rt)
0000000180456054 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
000000018045fe00 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40b48r
0000000180452e28 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
0000000180453274 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
000000018045f920 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00000001804522a0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
0000000180464898 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
0000000180462ebc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
0000000180452424 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
0000000180456064 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
000000018045fe60 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40b48r
0000000180452e78 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00000001804532d4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
000000018045f930 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00000001804522f0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
0000000180452484 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
0000000180462f3c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00000001804606a0 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
00000001804605cc (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
0000000180460b84 (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
00000001804603fc (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
00000001804604f8 (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
000000018046d40c (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00000001e8291850 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00000001804504a4 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
000000018044f734 (__TEXT,__text) external __dyld_atfork_parent
000000018044f700 (__TEXT,__text) external __dyld_atfork_prepare
00000001804504e4 (__TEXT,__text) external __dyld_bind_fully_image_containing_address
0000000180450df0 (__TEXT,__text) external __dyld_dlopen_atfork_child
0000000180450dbc (__TEXT,__text) external __dyld_dlopen_atfork_parent
0000000180450d88 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
0000000180450be4 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
0000000180450d44 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
0000000180450ba4 (__TEXT,__text) external __dyld_find_protocol_conformance
0000000180450d00 (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
000000018044f580 (__TEXT,__text) external __dyld_find_unwind_sections
000000018044ebe4 (__TEXT,__text) external __dyld_for_each_objc_class
000000018044e8c0 (__TEXT,__text) external __dyld_for_each_objc_protocol
0000000180450fbc (__TEXT,__text) external __dyld_for_objc_header_opt_ro
0000000180450f88 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
000000018044ff18 (__TEXT,__text) external __dyld_fork_child
0000000180450c58 (__TEXT,__text) external __dyld_get_dlopen_image_header
000000018044ead0 (__TEXT,__text) external __dyld_get_image_header
00000001804505e8 (__TEXT,__text) external __dyld_get_image_header_containing_address
000000018044eaa0 (__TEXT,__text) external __dyld_get_image_name
000000018044f16c (__TEXT,__text) external __dyld_get_image_slide
000000018044f6c4 (__TEXT,__text) external __dyld_get_image_uuid
000000018044f768 (__TEXT,__text) external __dyld_get_image_vmaddr_slide
000000018044e5bc (__TEXT,__text) external __dyld_get_objc_selector
0000000180450ad0 (__TEXT,__text) external __dyld_get_prog_image_header
000000018044e584 (__TEXT,__text) external __dyld_get_shared_cache_range
000000018044eb34 (__TEXT,__text) external __dyld_get_shared_cache_uuid
00000001804509ac (__TEXT,__text) external __dyld_has_fix_for_radar
0000000180450cc8 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
00000001804504ec (__TEXT,__text) external __dyld_image_containing_address
000000018044ea74 (__TEXT,__text) external __dyld_image_count
000000018044f1bc (__TEXT,__text) external __dyld_images_for_addresses
000000018044f830 (__TEXT,__text) external __dyld_initializer
000000018044e968 (__TEXT,__text) external __dyld_is_memory_immutable
0000000180450970 (__TEXT,__text) external __dyld_is_objc_constant
0000000180450f50 (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
000000018045093c (__TEXT,__text) external __dyld_launch_mode
0000000180450464 (__TEXT,__text) external __dyld_launched_prebound
0000000180450524 (__TEXT,__text) external __dyld_lookup_and_bind
00000001804505a8 (__TEXT,__text) external __dyld_lookup_and_bind_fully
0000000180450564 (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
0000000180450e24 (__TEXT,__text) external __dyld_lookup_section_info
0000000180450908 (__TEXT,__text) external __dyld_missing_symbol_abort
0000000180450b3c (__TEXT,__text) external __dyld_objc_class_count
000000018044e544 (__TEXT,__text) external __dyld_objc_notify_register
0000000180450c90 (__TEXT,__text) external __dyld_objc_register_callbacks
0000000180450b70 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
000000018045045c (__TEXT,__text) external __dyld_present
0000000180461c20 (__TEXT,__text) external __dyld_process_info_create
00000001804624dc (__TEXT,__text) external __dyld_process_info_for_each_aot_image
000000018046247c (__TEXT,__text) external __dyld_process_info_for_each_image
00000001804624e0 (__TEXT,__text) external __dyld_process_info_for_each_segment
0000000180462434 (__TEXT,__text) external __dyld_process_info_get_aot_cache
0000000180462420 (__TEXT,__text) external __dyld_process_info_get_cache
000000018046245c (__TEXT,__text) external __dyld_process_info_get_platform
0000000180462404 (__TEXT,__text) external __dyld_process_info_get_state
000000018046d0e0 (__TEXT,__text) external __dyld_process_info_notify
000000018046d16c (__TEXT,__text) external __dyld_process_info_notify_main
000000018046d1c0 (__TEXT,__text) external __dyld_process_info_notify_release
000000018046d1b0 (__TEXT,__text) external __dyld_process_info_notify_retain
0000000180462464 (__TEXT,__text) external __dyld_process_info_release
0000000180462450 (__TEXT,__text) external __dyld_process_info_retain
0000000180450f18 (__TEXT,__text) external __dyld_pseudodylib_deregister
0000000180450e9c (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
0000000180450ed4 (__TEXT,__text) external __dyld_pseudodylib_register
0000000180450e64 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
00000001804508d0 (__TEXT,__text) external __dyld_register_driverkit_main
000000018044e8fc (__TEXT,__text) external __dyld_register_for_bulk_image_loads
000000018044f874 (__TEXT,__text) external __dyld_register_for_image_loads
000000018044e310 (__TEXT,__text) external __dyld_register_func_for_add_image
000000018044eba4 (__TEXT,__text) external __dyld_register_func_for_remove_image
0000000180450a1c (__TEXT,__text) external __dyld_shared_cache_contains_path
000000018045089c (__TEXT,__text) external __dyld_shared_cache_is_locally_built
0000000180450868 (__TEXT,__text) external __dyld_shared_cache_optimized
00000001804509e4 (__TEXT,__text) external __dyld_shared_cache_real_path
0000000180450c24 (__TEXT,__text) external __dyld_swift_optimizations_version
0000000180450b04 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_sresize (from libsystem_platform)
                 (undefined) external __simple_string (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
000000018044f624 (__TEXT,__text) external __tlv_atexit
0000000180450624 (__TEXT,__text) external __tlv_bootstrap
000000018044f798 (__TEXT,__text) external __tlv_exit
                 (undefined) external _abort_report_np (from libsystem_c)
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
000000018044f690 (__TEXT,__text) external _dladdr
000000018044f5f4 (__TEXT,__text) external _dlclose
000000018044f7cc (__TEXT,__text) external _dlerror
000000018044ec84 (__TEXT,__text) external _dlopen
0000000180450a94 (__TEXT,__text) external _dlopen_audited
0000000180450a54 (__TEXT,__text) external _dlopen_from
000000018044f660 (__TEXT,__text) external _dlopen_preflight
000000018044ecc8 (__TEXT,__text) external _dlsym
00000001804715a8 (__TEXT,__const) external _dyldVersionNumber
0000000180471580 (__TEXT,__const) external _dyldVersionString
0000000180450620 (__TEXT,__text) external _dyld_dynamic_interpose
00000001804605dc (__TEXT,__text) external _dyld_for_each_installed_shared_cache
0000000180460508 (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
000000018044e858 (__TEXT,__text) external _dyld_get_active_platform
000000018044f7f8 (__TEXT,__text) external _dyld_get_base_platform
00000001804507f0 (__TEXT,__text) external _dyld_get_image_versions
000000018044fdb0 (__TEXT,__text) external _dyld_get_min_os_version
000000018044f100 (__TEXT,__text) external _dyld_get_program_min_os_version
000000018044e5f4 (__TEXT,__text) external _dyld_get_program_sdk_version
000000018044f5bc (__TEXT,__text) external _dyld_get_sdk_version
000000018044ec50 (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
00000001804607a4 (__TEXT,__text) external _dyld_image_content_for_section
00000001804607a0 (__TEXT,__text) external _dyld_image_content_for_segment
00000001804607a8 (__TEXT,__text) external _dyld_image_copy_uuid
0000000180460854 (__TEXT,__text) external _dyld_image_for_each_section_info
0000000180460850 (__TEXT,__text) external _dyld_image_for_each_segment_info
000000018046085c (__TEXT,__text) external _dyld_image_get_file_path
0000000180460858 (__TEXT,__text) external _dyld_image_get_installname
000000018044f008 (__TEXT,__text) external _dyld_image_header_containing_address
00000001804609bc (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
000000018044eb6c (__TEXT,__text) external _dyld_image_path_containing_address
0000000180450708 (__TEXT,__text) external _dyld_is_simulator_platform
000000018045077c (__TEXT,__text) external _dyld_minos_at_least
000000018045082c (__TEXT,__text) external _dyld_need_closure
00000001804600ac (__TEXT,__text) external _dyld_process_create_for_current_task
000000018045ff34 (__TEXT,__text) external _dyld_process_create_for_task
00000001804600c0 (__TEXT,__text) external _dyld_process_dispose
00000001e6fb8088 (__DATA,__common) external _dyld_process_has_objc_patches
000000018044eb00 (__TEXT,__text) external _dyld_process_is_restricted
0000000180460120 (__TEXT,__text) external _dyld_process_register_for_event_notification
00000001804600f0 (__TEXT,__text) external _dyld_process_register_for_image_notifications
0000000180460154 (__TEXT,__text) external _dyld_process_snapshot_create_for_process
00000001804601f8 (__TEXT,__text) external _dyld_process_snapshot_create_from_data
000000018046f998 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
000000018046f9c4 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
0000000180460330 (__TEXT,__text) external _dyld_process_snapshot_dispose
0000000180460374 (__TEXT,__text) external _dyld_process_snapshot_for_each_image
000000018046040c (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
0000000180460150 (__TEXT,__text) external _dyld_process_unregister_for_notification
00000001804507b8 (__TEXT,__text) external _dyld_program_minos_at_least
000000018044f134 (__TEXT,__text) external _dyld_program_sdk_at_least
0000000180450740 (__TEXT,__text) external _dyld_sdk_at_least
000000018046045c (__TEXT,__text) external _dyld_shared_cache_copy_uuid
0000000180450694 (__TEXT,__text) external _dyld_shared_cache_file_path
00000001804506c8 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
0000000180460488 (__TEXT,__text) external _dyld_shared_cache_for_each_file
000000018046048c (__TEXT,__text) external _dyld_shared_cache_for_each_image
0000000180460860 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
00000001804606b0 (__TEXT,__text) external _dyld_shared_cache_for_file
0000000180460450 (__TEXT,__text) external _dyld_shared_cache_get_base_address
0000000180460454 (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
0000000180460458 (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
0000000180450658 (__TEXT,__text) external _dyld_shared_cache_iterate_text
0000000180460448 (__TEXT,__text) external _dyld_shared_cache_pin_mapping
000000018044e88c (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
000000018046044c (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
0000000180460864 (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00000001e8291848 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00000001e6fb8048 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _getfsstat (from libsystem_kernel)
000000018044fed8 (__TEXT,__text) non-external (was a private external) _instantiateTLVs_thunk
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
000000018046d1c8 (__TEXT,__text) external _macho_arch_name_for_cpu_type
000000018046d200 (__TEXT,__text) external _macho_arch_name_for_mach_header
000000018046d43c (__TEXT,__text) external _macho_best_slice
000000018046d4a0 (__TEXT,__text) external _macho_best_slice_in_fd
000000018046d1c4 (__TEXT,__text) external _macho_cpu_type_for_arch_name
000000018046d91c (__TEXT,__text) external _macho_dylib_install_name
000000018046d248 (__TEXT,__text) external _macho_for_each_slice
000000018046d2ac (__TEXT,__text) external _macho_for_each_slice_in_fd
                 (undefined) external _malloc (from libsystem_malloc)
                 (undefined) external _malloc_size (from libsystem_malloc)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
                 (undefined) external _mkstemp (from libsystem_c)
                 (undefined) external _mmap (from libsystem_kernel)
                 (undefined) external _munmap (from libsystem_kernel)
                 (undefined) external _open (from libsystem_kernel)
                 (undefined) external _openbyid_np (from libsystem_kernel)
                 (undefined) external _opendir (from libsystem_c)
                 (undefined) external _os_unfair_lock_assert_not_owner (from libsystem_platform)
                 (undefined) external _os_unfair_lock_assert_owner (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock_forked_child (from libsystem_platform)
                 (undefined) external _pid_for_task (from libsystem_kernel)
                 (undefined) external _pread (from libsystem_kernel)
                 (undefined) external _proc_regionfilename (from libsystem_kernel)
                 (undefined) external _pthread_create (from libsystem_pthread)
                 (undefined) external _pthread_detach (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_key_init_np (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _readdir_r (from libsystem_c)
                 (undefined) external _realpath$DARWIN_EXTSN (from libsystem_c)
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _stat (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strlcat (from libsystem_c)
                 (undefined) external _strlcpy (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strnlen (from libsystem_c)
                 (undefined) external _strstr (from libsystem_c)
                 (undefined) external _task_dyld_process_info_notify_deregister (from libsystem_kernel)
                 (undefined) external _task_dyld_process_info_notify_register (from libsystem_kernel)
                 (undefined) external _task_info (from libsystem_kernel)
                 (undefined) external _task_map_corpse_info_64 (from libsystem_kernel)
000000018044f040 (__TEXT,__text) non-external (was a private external) _tlv_get_addr
