0000000180440050 (__TEXT,__text) external _NSAddImage
0000000180443068 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
0000000180442d40 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
0000000180441e0c (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke
0000000180441f9c (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke.3
000000018044521c (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
00000001804455dc (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
0000000180445e48 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
000000018045cca4 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
00000001804460bc (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
000000018045ccd0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
00000001804457e0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
000000018045cc78 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
0000000180445c6c (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
00000001804447a0 (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
000000018043f544 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE_block_invoke
0000000180453860 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
0000000180453504 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb_block_invoke
0000000180453740 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4__block_invoke
0000000180453a84 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile20preferredLoadAddressEv_block_invoke
000000018043e3f0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE_block_invoke
000000018045378c (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7getUuidEPh_block_invoke
000000018043f148 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7isMachOER11Diagnosticsy_block_invoke
00000001804482b8 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_8clEv_block_invoke
00000001804482cc (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_9clEv_block_invoke
00000001804479a0 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke
0000000180447bb0 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke_2
0000000180447bc8 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke
0000000180447dd8 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke_2
000000018045106c (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00000001d440de48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d440de68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001db5a8238 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001db5a84c0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001db5a85d0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001db5a8a80 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001db5a88c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.117
00000001db5a88f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.122
00000001db5a8928 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.125
00000001db5a8550 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.13
00000001db5a8298 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.14
00000001db5a8580 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.16
00000001db5a8630 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.16
00000001d440dc98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00000001db5a82c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.18
00000001db5a82f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.19
00000001db5a8600 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.2
00000001db5a8660 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.21
00000001db5a8328 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.22
00000001db5a8690 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.25
00000001db5a86c0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.27
00000001db5a86f0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.29
00000001d440de88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001db5a8ab0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.3
00000001db5a8720 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.32
00000001db5a8750 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.36
00000001db5a8780 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.39
00000001d440dcb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001d440db58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00000001db5a87e8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.46
00000001d440dea8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00000001d440db78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00000001d440db98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00000001db5a8358 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.56
00000001db5a8388 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.59
00000001d440dec8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001db5a8268 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.6
00000001db5a84f0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.6
00000001db5a8818 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.60
00000001db5a83b8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.62
00000001d440dbb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.64
00000001d440de28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.65
00000001d440dbd8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00000001d440dbf8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00000001d440dc18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00000001d440dc38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.78
00000001d440dc58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00000001d440dc78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00000001db5a8868 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.87
00000001db5a8520 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.9
00000001db5a8898 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.90
00000001db5a85b0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001db5a8848 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001db5a89b0 (__AUTH_CONST,__const) non-external ___block_literal_global
                 (undefined) external ___chkstk_darwin (from libcompiler_rt)
0000000180445c80 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
0000000180442a60 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
0000000180442eac (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
000000018044f220 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
0000000180441edc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
0000000180453ae0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
0000000180452194 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
0000000180442060 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
0000000180445c90 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
0000000180442ab0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
0000000180442f0c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
000000018044f230 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
0000000180441f2c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00000001804420c0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
0000000180452214 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
000000018044f9e4 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
000000018044f910 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
000000018044fec8 (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
000000018044f740 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
000000018044f83c (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
000000018045c4d4 (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00000001d7711850 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00000001804400d4 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
000000018043f364 (__TEXT,__text) external __dyld_atfork_parent
000000018043f330 (__TEXT,__text) external __dyld_atfork_prepare
0000000180440114 (__TEXT,__text) external __dyld_bind_fully_image_containing_address
0000000180440a20 (__TEXT,__text) external __dyld_dlopen_atfork_child
00000001804409ec (__TEXT,__text) external __dyld_dlopen_atfork_parent
00000001804409b8 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
0000000180440814 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
0000000180440974 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
00000001804407d4 (__TEXT,__text) external __dyld_find_protocol_conformance
0000000180440930 (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
000000018043f1b0 (__TEXT,__text) external __dyld_find_unwind_sections
000000018043e814 (__TEXT,__text) external __dyld_for_each_objc_class
000000018043e5c0 (__TEXT,__text) external __dyld_for_each_objc_protocol
0000000180440bec (__TEXT,__text) external __dyld_for_objc_header_opt_ro
0000000180440bb8 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
000000018043fb48 (__TEXT,__text) external __dyld_fork_child
0000000180440888 (__TEXT,__text) external __dyld_get_dlopen_image_header
000000018043e700 (__TEXT,__text) external __dyld_get_image_header
0000000180440218 (__TEXT,__text) external __dyld_get_image_header_containing_address
000000018043e6d0 (__TEXT,__text) external __dyld_get_image_name
000000018043ed9c (__TEXT,__text) external __dyld_get_image_slide
000000018043f2f4 (__TEXT,__text) external __dyld_get_image_uuid
000000018043f398 (__TEXT,__text) external __dyld_get_image_vmaddr_slide
000000018043e2bc (__TEXT,__text) external __dyld_get_objc_selector
0000000180440700 (__TEXT,__text) external __dyld_get_prog_image_header
000000018043e284 (__TEXT,__text) external __dyld_get_shared_cache_range
000000018043e764 (__TEXT,__text) external __dyld_get_shared_cache_uuid
00000001804405dc (__TEXT,__text) external __dyld_has_fix_for_radar
00000001804408f8 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
000000018044011c (__TEXT,__text) external __dyld_image_containing_address
000000018043e6a4 (__TEXT,__text) external __dyld_image_count
000000018043edec (__TEXT,__text) external __dyld_images_for_addresses
000000018043f460 (__TEXT,__text) external __dyld_initializer
000000018043e668 (__TEXT,__text) external __dyld_is_memory_immutable
00000001804405a0 (__TEXT,__text) external __dyld_is_objc_constant
0000000180440b80 (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
000000018044056c (__TEXT,__text) external __dyld_launch_mode
0000000180440094 (__TEXT,__text) external __dyld_launched_prebound
0000000180440154 (__TEXT,__text) external __dyld_lookup_and_bind
00000001804401d8 (__TEXT,__text) external __dyld_lookup_and_bind_fully
0000000180440194 (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
0000000180440a54 (__TEXT,__text) external __dyld_lookup_section_info
0000000180440538 (__TEXT,__text) external __dyld_missing_symbol_abort
000000018044076c (__TEXT,__text) external __dyld_objc_class_count
000000018043e244 (__TEXT,__text) external __dyld_objc_notify_register
00000001804408c0 (__TEXT,__text) external __dyld_objc_register_callbacks
00000001804407a0 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
000000018044008c (__TEXT,__text) external __dyld_present
0000000180450ec4 (__TEXT,__text) external __dyld_process_info_create
0000000180451780 (__TEXT,__text) external __dyld_process_info_for_each_aot_image
0000000180451720 (__TEXT,__text) external __dyld_process_info_for_each_image
0000000180451784 (__TEXT,__text) external __dyld_process_info_for_each_segment
00000001804516d8 (__TEXT,__text) external __dyld_process_info_get_aot_cache
00000001804516c4 (__TEXT,__text) external __dyld_process_info_get_cache
0000000180451700 (__TEXT,__text) external __dyld_process_info_get_platform
00000001804516a8 (__TEXT,__text) external __dyld_process_info_get_state
000000018045c1a8 (__TEXT,__text) external __dyld_process_info_notify
000000018045c234 (__TEXT,__text) external __dyld_process_info_notify_main
000000018045c288 (__TEXT,__text) external __dyld_process_info_notify_release
000000018045c278 (__TEXT,__text) external __dyld_process_info_notify_retain
0000000180451708 (__TEXT,__text) external __dyld_process_info_release
00000001804516f4 (__TEXT,__text) external __dyld_process_info_retain
0000000180440b48 (__TEXT,__text) external __dyld_pseudodylib_deregister
0000000180440acc (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
0000000180440b04 (__TEXT,__text) external __dyld_pseudodylib_register
0000000180440a94 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
0000000180440500 (__TEXT,__text) external __dyld_register_driverkit_main
000000018043e5fc (__TEXT,__text) external __dyld_register_for_bulk_image_loads
000000018043f4a4 (__TEXT,__text) external __dyld_register_for_image_loads
000000018043e010 (__TEXT,__text) external __dyld_register_func_for_add_image
000000018043e7d4 (__TEXT,__text) external __dyld_register_func_for_remove_image
000000018044064c (__TEXT,__text) external __dyld_shared_cache_contains_path
00000001804404cc (__TEXT,__text) external __dyld_shared_cache_is_locally_built
0000000180440498 (__TEXT,__text) external __dyld_shared_cache_optimized
0000000180440614 (__TEXT,__text) external __dyld_shared_cache_real_path
0000000180440854 (__TEXT,__text) external __dyld_swift_optimizations_version
0000000180440734 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_sresize (from libsystem_platform)
                 (undefined) external __simple_string (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
000000018043f254 (__TEXT,__text) external __tlv_atexit
0000000180440254 (__TEXT,__text) external __tlv_bootstrap
000000018043f3c8 (__TEXT,__text) external __tlv_exit
                 (undefined) external _abort_report_np (from libsystem_c)
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
000000018043f2c0 (__TEXT,__text) external _dladdr
000000018043f224 (__TEXT,__text) external _dlclose
000000018043f3fc (__TEXT,__text) external _dlerror
000000018043e8b4 (__TEXT,__text) external _dlopen
00000001804406c4 (__TEXT,__text) external _dlopen_audited
0000000180440684 (__TEXT,__text) external _dlopen_from
000000018043f290 (__TEXT,__text) external _dlopen_preflight
000000018043e8f8 (__TEXT,__text) external _dlsym
00000001804606a8 (__TEXT,__const) external _dyldVersionNumber
0000000180460680 (__TEXT,__const) external _dyldVersionString
0000000180440250 (__TEXT,__text) external _dyld_dynamic_interpose
000000018044f920 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
000000018044f84c (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
000000018043e558 (__TEXT,__text) external _dyld_get_active_platform
000000018043f428 (__TEXT,__text) external _dyld_get_base_platform
0000000180440420 (__TEXT,__text) external _dyld_get_image_versions
000000018043f9e0 (__TEXT,__text) external _dyld_get_min_os_version
000000018043ed30 (__TEXT,__text) external _dyld_get_program_min_os_version
000000018043e2f4 (__TEXT,__text) external _dyld_get_program_sdk_version
000000018043f1ec (__TEXT,__text) external _dyld_get_sdk_version
000000018043e880 (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
000000018044fae8 (__TEXT,__text) external _dyld_image_content_for_section
000000018044fae4 (__TEXT,__text) external _dyld_image_content_for_segment
000000018044faec (__TEXT,__text) external _dyld_image_copy_uuid
000000018044fb98 (__TEXT,__text) external _dyld_image_for_each_section_info
000000018044fb94 (__TEXT,__text) external _dyld_image_for_each_segment_info
000000018044fba0 (__TEXT,__text) external _dyld_image_get_file_path
000000018044fb9c (__TEXT,__text) external _dyld_image_get_installname
000000018043ec38 (__TEXT,__text) external _dyld_image_header_containing_address
000000018044fd00 (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
000000018043e79c (__TEXT,__text) external _dyld_image_path_containing_address
0000000180440338 (__TEXT,__text) external _dyld_is_simulator_platform
00000001804403ac (__TEXT,__text) external _dyld_minos_at_least
000000018044045c (__TEXT,__text) external _dyld_need_closure
000000018044f3f0 (__TEXT,__text) external _dyld_process_create_for_current_task
000000018044f278 (__TEXT,__text) external _dyld_process_create_for_task
000000018044f404 (__TEXT,__text) external _dyld_process_dispose
00000001d65a8088 (__DATA,__common) external _dyld_process_has_objc_patches
000000018043e730 (__TEXT,__text) external _dyld_process_is_restricted
000000018044f464 (__TEXT,__text) external _dyld_process_register_for_event_notification
000000018044f434 (__TEXT,__text) external _dyld_process_register_for_image_notifications
000000018044f498 (__TEXT,__text) external _dyld_process_snapshot_create_for_process
000000018044f53c (__TEXT,__text) external _dyld_process_snapshot_create_from_data
000000018045ea88 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
000000018045eab4 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
000000018044f674 (__TEXT,__text) external _dyld_process_snapshot_dispose
000000018044f6b8 (__TEXT,__text) external _dyld_process_snapshot_for_each_image
000000018044f750 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
000000018044f494 (__TEXT,__text) external _dyld_process_unregister_for_notification
00000001804403e8 (__TEXT,__text) external _dyld_program_minos_at_least
000000018043ed64 (__TEXT,__text) external _dyld_program_sdk_at_least
0000000180440370 (__TEXT,__text) external _dyld_sdk_at_least
000000018044f7a0 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
00000001804402c4 (__TEXT,__text) external _dyld_shared_cache_file_path
00000001804402f8 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
000000018044f7cc (__TEXT,__text) external _dyld_shared_cache_for_each_file
000000018044f7d0 (__TEXT,__text) external _dyld_shared_cache_for_each_image
000000018044fba4 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
000000018044f9f4 (__TEXT,__text) external _dyld_shared_cache_for_file
000000018044f794 (__TEXT,__text) external _dyld_shared_cache_get_base_address
000000018044f798 (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
000000018044f79c (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
0000000180440288 (__TEXT,__text) external _dyld_shared_cache_iterate_text
000000018044f78c (__TEXT,__text) external _dyld_shared_cache_pin_mapping
000000018043e58c (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
000000018044f790 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
000000018044fba8 (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00000001d7711848 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00000001d65a8048 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _getfsstat (from libsystem_kernel)
000000018043fb08 (__TEXT,__text) non-external (was a private external) _instantiateTLVs_thunk
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
000000018045c290 (__TEXT,__text) external _macho_arch_name_for_cpu_type
000000018045c2c8 (__TEXT,__text) external _macho_arch_name_for_mach_header
000000018045c504 (__TEXT,__text) external _macho_best_slice
000000018045c568 (__TEXT,__text) external _macho_best_slice_in_fd
000000018045c28c (__TEXT,__text) external _macho_cpu_type_for_arch_name
000000018045c9e4 (__TEXT,__text) external _macho_dylib_install_name
000000018045c310 (__TEXT,__text) external _macho_for_each_slice
000000018045c374 (__TEXT,__text) external _macho_for_each_slice_in_fd
                 (undefined) external _malloc (from libsystem_malloc)
                 (undefined) external _malloc_size (from libsystem_malloc)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
                 (undefined) external _mkstemp (from libsystem_c)
                 (undefined) external _mmap (from libsystem_kernel)
                 (undefined) external _munmap (from libsystem_kernel)
                 (undefined) external _open (from libsystem_kernel)
                 (undefined) external _openbyid_np (from libsystem_kernel)
                 (undefined) external _opendir (from libsystem_c)
                 (undefined) external _os_unfair_lock_assert_not_owner (from libsystem_platform)
                 (undefined) external _os_unfair_lock_assert_owner (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_lock_with_options (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock (from libsystem_platform)
                 (undefined) external _os_unfair_recursive_lock_unlock_forked_child (from libsystem_platform)
                 (undefined) external _pid_for_task (from libsystem_kernel)
                 (undefined) external _pread (from libsystem_kernel)
                 (undefined) external _proc_regionfilename (from libsystem_kernel)
                 (undefined) external _pthread_create (from libsystem_pthread)
                 (undefined) external _pthread_detach (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_key_init_np (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _readdir_r (from libsystem_c)
                 (undefined) external _realpath$DARWIN_EXTSN (from libsystem_c)
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _stat (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strlcat (from libsystem_c)
                 (undefined) external _strlcpy (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strnlen (from libsystem_c)
                 (undefined) external _strstr (from libsystem_c)
                 (undefined) external _task_dyld_process_info_notify_deregister (from libsystem_kernel)
                 (undefined) external _task_dyld_process_info_notify_register (from libsystem_kernel)
                 (undefined) external _task_info (from libsystem_kernel)
                 (undefined) external _task_map_corpse_info_64 (from libsystem_kernel)
000000018043ec70 (__TEXT,__text) non-external (was a private external) _tlv_get_addr
                 (undefined) external _usleep (from libsystem_c)
                 (undefined) external _uuid_is_null (from libsystem_c)
                 (undefined) external _vm_allocate (from libsystem_kernel)
                 (undefined) external _vm_copy (from libsystem_kernel)
                 (undefined) external _vm_deallocate (from libsystem_kernel)
                 (undefined) external _vm_page_size (from libsystem_kernel)
                 (undefined) external _vm_protect (from libsystem_kernel)
                 (undefined) external _vproc_swap_integer (from libxpc)
000000018043f4a0 (__TEXT,__text) external dyld_stub_binder
