000000018e1e2bf0 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018e1e2788 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018e1e27a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018e1e27bc (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018e1e2c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018e1e27f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018e1e2834 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018e1e28a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018e1e28c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018e1e28f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018e1e292c (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018e1e294c (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018e1e296c (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018e1e298c (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018e1e2768 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018e1e2778 (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018e1e29ac (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018e1e2a50 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018e1e2a98 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018e1e2adc (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018e1e2b08 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018e1e2bc8 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018e1e2b68 (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018e1e2b88 (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018e1e2ba8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018e1e2bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018e1e2bd4 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018e1c7d1c (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001ec0deba8 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018e1c7dd0 (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001ec0debb0 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018e1c7e84 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001ec0debb8 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018e1c7f30 (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001ec0debc0 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018e1cd8c8 (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018e1d159c (__TEXT,__text) external _AlertSoundPlay
000000018e1d15a4 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001ec0dea08 (__DATA,__bss) non-external _Apple80211Library
000000018e1b6f4c (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018e1db914 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
000000018e1c4e80 (__TEXT,__text) non-external (was a private external) __ZNK8Identity20authenticatePasswordEPK10__CFStringPP9__CFError
000000018e1b5c0c (__TEXT,__text) non-external (was a private external) __ZNK8Identity26createGroupMembershipQueryEPK13__CFAllocator
000000018e1c4e34 (__TEXT,__text) non-external (was a private external) __ZNK8Identity28authenticateCertificateChainEPK9__CFArrayPP9__CFError
000000018e1b5b5c (__TEXT,__text) non-external (was a private external) __ZNK8Identity29copyLinkedIdentityAuthoritiesEv
000000018e1b5bd8 (__TEXT,__text) non-external (was a private external) __ZNK8Identity32allowsPasswordResetWithAuthorityERK17IdentityAuthority
000000018e1c4e1c (__TEXT,__text) non-external (was a private external) __ZNK8Identity33copyTrustSubjectDistinguishedNameEv
000000018e1b5b94 (__TEXT,__text) non-external (was a private external) __ZNK8Identity36copyLinkedIdentityNamesWithAuthorityERK17IdentityAuthority
000000018e1cb66c (__TEXT,__text) non-external (was a private external) __ZNK8Identity4hashEv
000000018e1b5b10 (__TEXT,__text) non-external (was a private external) __ZNK8Identity4uuidEv
000000018e1cb494 (__TEXT,__text) non-external (was a private external) __ZNK8Identity5equalERK8CFObject
000000018e1b5b4c (__TEXT,__text) non-external (was a private external) __ZNK8Identity7aliasesEv
000000018e1b5b18 (__TEXT,__text) non-external (was a private external) __ZNK8Identity7posixIDEv
000000018e1b5b2c (__TEXT,__text) non-external (was a private external) __ZNK8Identity8imageURLEv
000000018e1b5b38 (__TEXT,__text) non-external (was a private external) __ZNK8Identity9imageDataEv
000000018e1b8390 (__TEXT,__text) non-external (was a private external) __ZNK9AutoArray17getImmutableArrayEv
000000018e1b83f4 (__TEXT,__text) non-external (was a private external) __ZNK9AutoArray7isEmptyEv
000000018e1bcb58 (__TEXT,__text) non-external (was a private external) __ZNK9DSSession9copyErrorEv
000000018e1db668 (__TEXT,__text) non-external (was a private external) __ZNSt3__110__list_impI10KCCallbackNS_9allocatorIS1_EEE5clearEv
000000018e1db6cc (__TEXT,__text) non-external (was a private external) __ZNSt3__14listI10KCCallbackNS_9allocatorIS1_EEE6spliceENS_21__list_const_iteratorIS1_PvEERS4_S7_S7_
000000018e1db5a0 (__TEXT,__text) non-external (was a private external) __ZNSt3__14listI10KCCallbackNS_9allocatorIS1_EEE9remove_ifI9PredicateEEvT_
                 (undefined) external __ZNSt9bad_allocD1Ev (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
00000001f0504ce0 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12SecCoreError
00000001f0504d40 (__AUTH_CONST,__const) non-external (was a private external) __ZTI18StAFPXVolMountInfo
00000001f0504d30 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8KCStItem
                 (undefined) external __ZTISt9bad_alloc (from libc++)
000000018e1ddc88 (__TEXT,__const) non-external (was a private external) __ZTS12SecCoreError
000000018e1ddca1 (__TEXT,__const) non-external (was a private external) __ZTS18StAFPXVolMountInfo
000000018e1ddc97 (__TEXT,__const) non-external (was a private external) __ZTS8KCStItem
00000001f05036f0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10AutoScalar
00000001f0503720 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10AutoString
00000001f05042b8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10DSIdentity
00000001f05036a8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV13ClosureSource
00000001f0503f28 (__AUTH_CONST,__const) non-external (was a private external) __ZTV14DSUserIdentity
00000001f0503360 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15AppleIDIdentity
00000001f05040f0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15DSGroupIdentity
00000001f0504578 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15DSIdentityQuery
00000001f0504bd8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15WSRunLoopSource
00000001f05049c0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16WSSerializerBase
00000001f0504ab8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16WebServiceResult
00000001f0504658 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17HTTPClosureSource
00000001f0504850 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17IdentityAuthority
00000001f0504a60 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17WSProtocolHandler
00000001f0504d10 (__AUTH_CONST,__const) non-external (was a private external) __ZTV18StAFPXVolMountInfo
00000001f0504480 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19DSIdentityAuthority
00000001f0504968 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19SOAPProtocolHandler
00000001f05035e8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV20AppleIDIdentityQuery
00000001f05037e0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV21CSIdentityQueryClient
00000001f0504c88 (__AUTH_CONST,__const) non-external (was a private external) __ZTV21XMLRPCProtocolHandler
00000001f0504528 (__AUTH_CONST,__const) non-external (was a private external) __ZTV22DSOrganizationConsumer
00000001f0503510 (__AUTH_CONST,__const) non-external (was a private external) __ZTV24AppleIDIdentityAuthority
00000001f05049f0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV26WebServiceMethodInvocation
00000001f05048f8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV30SOAPWebServiceMethodInvocation
00000001f0504c18 (__AUTH_CONST,__const) non-external (was a private external) __ZTV32XMLRPCWebServiceMethodInvocation
00000001f0503780 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8AutoDict
00000001f05046a0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8Identity
00000001f0504cf0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8KCStItem
00000001f0503750 (__AUTH_CONST,__const) non-external (was a private external) __ZTV9AutoArray
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVSt9bad_alloc (from libc++)
000000018e1c7d14 (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQuery17consumeRecordDataEjP11tDataBufferl
000000018e1c723c (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQueryD0Ev
000000018e1c720c (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQueryD1Ev
00000001ec0deaf0 (__DATA,__bss) non-external __ZZ11internedIntiE9sInterned
00000001ec0df588 (__DATA,__bss) non-external __ZZ13wsInitStaticsvE5sOnce
00000001ec0df580 (__DATA,__bss) non-external __ZZ14webServicesLogvE5sOnce
00000001ec0df578 (__DATA,__bss) non-external __ZZ14webServicesLogvE7sResult
00000001ec0de9a0 (__DATA,__bss) non-external __ZZ19AppleIDGetLogHandleE5sOnce
00000001ec0de9a8 (__DATA,__bss) non-external __ZZ19AppleIDGetLogHandleE7sHandle
00000001ec0de9f0 (__DATA,__bss) non-external __ZZ19CSCopyUniquedStringE16uniquedStringSet
00000001ec0deb90 (__DATA,__bss) non-external __ZZ19CSCopyUniquedStringE4lock
00000001ec0df590 (__DATA,__bss) non-external __ZZ19WSQualifiedtoWSTypePK10__CFStringS1_E6sQDict
00000001ec0de9c0 (__DATA,__bss) non-external __ZZ19_ISGetIconIndexInfoE19sIconIndexInfoArray
00000001ec0de9c8 (__DATA,__bss) non-external __ZZ19_ISGetIconIndexInfoE9onceToken
00000001ec0df558 (__DATA,__bss) non-external __ZZ28AudioServicesGetPropertyProcjjPKvPjPvE4proc
00000001ec0df560 (__DATA,__bss) non-external __ZZ28AudioServicesSetPropertyProcjjPKvjPvE4proc
00000001ec0df530 (__DATA,__bss) non-external __ZZ31AudioServicesPlayAlertSoundProcjE4proc
00000001ec0df550 (__DATA,__bss) non-external __ZZ32AudioServicesGetPropertyInfoProcjjPKvPjPhE4proc
00000001ec0df538 (__DATA,__bss) non-external __ZZ32AudioServicesPlaySystemSoundProcjE4proc
00000001ec0df540 (__DATA,__bss) non-external __ZZ36AudioServicesCreateSystemSoundIDProcPK7__CFURLPjE4proc
00000001ec0df548 (__DATA,__bss) non-external __ZZ37AudioServicesDisposeSystemSoundIDProcjE4proc
00000001ec0df568 (__DATA,__bss) non-external __ZZ41AudioServicesAddSystemSoundCompletionProcjP11__CFRunLoopPK10__CFStringPFvjPvES4_E4proc
00000001ec0df570 (__DATA,__bss) non-external __ZZ44AudioServicesRemoveSystemSoundCompletionProcjE4proc
000000018e1df267 (__TEXT,__cstring) non-external __ZZ9byteToHexE9hexDigits
00000001ec0df5a0 (__DATA,__bss) non-external __ZZL12getTypeTablevE8gDidInit
00000001ec0deac0 (__DATA,__bss) non-external __ZZL14SharingLibraryvE16frameworkLibrary
000000018e1ddbd0 (__TEXT,__const) non-external __ZZL14_appendIndentslP8__CFDataE6spaces
00000001ec0dec98 (__DATA,__bss) non-external __ZZL18getUserAgentStringvE10sUserAgent
00000001e85845c0 (__DATA_CONST,__const) non-external __ZZL24createEntityEncodingDictvE10sPerEntity
00000001ec0de998 (__DATA,__bss) non-external __ZZL27getAppleIDAuthDispatchQueuevE25sAppleIDAuthDispatchQueue
00000001ec0de990 (__DATA,__bss) non-external __ZZL27getAppleIDAuthDispatchQueuevE5sOnce
000000018e1e14c6 (__TEXT,__cstring) non-external __ZZL30_XMLPlistAppendDataUsingBase64P8__CFDataPKS_lE21__CFPLDataEncodeTable
00000001ec0df598 (__DATA,__bss) non-external __ZZL30getEntityToCharacterStringDictvE11sEntityDict
00000001e8585680 (__DATA_CONST,__const) non-external __ZZL9parseTypeP8__CFTreePPK10__CFStringE10sPositives
000000018e1ddb30 (__TEXT,__const) non-external (was a private external) __ZZN10DSAttrHash4hashEPKcjE11asso_values
00000001ec0ddda0 (__DATA,__data) non-external __ZZZ19_ISGetIconIndexInfoEUb_E19_iconIndexInfoArray
                 (undefined) external __ZdaPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnamSt19__type_descriptor_t (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
000000018e1b6f84 (__TEXT,__text) non-external ___AppleIDGetLogHandle_block_invoke
000000018e1bc5f0 (__TEXT,__text) non-external ___Block_byref_object_copy_
000000018e1bc600 (__TEXT,__text) non-external ___Block_byref_object_dispose_
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
000000018e1bc754 (__TEXT,__text) non-external ___CoreWiFiLibraryCore_block_invoke
000000018e1b462c (__TEXT,__text) non-external ____AppleIDAuthenticatePasswordWithBlock_block_invoke
000000018e1b47d0 (__TEXT,__text) non-external ____AppleIDAuthenticatePassword_block_invoke
000000018e1b2b14 (__TEXT,__text) non-external ____AppleIDAuthenticationAddAppleIDWithBlock_block_invoke
000000018e1b2cdc (__TEXT,__text) non-external ____AppleIDAuthenticationAddAppleID_block_invoke
000000018e1b260c (__TEXT,__text) non-external ____AppleIDAuthenticationCopyAppleIDsWithBlock_block_invoke
000000018e1b2780 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyAppleIDs_block_invoke
000000018e1b3190 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyCertificateInfoWithBlock_block_invoke
000000018e1b3484 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyCertificateInfo_block_invoke
000000018e1b35e0 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyMyInfoWithBlock_block_invoke
000000018e1b37b8 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyMyInfo_block_invoke
000000018e1b4910 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatusWithBlock_block_invoke
000000018e1db774 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatusWithBlock_block_invoke.cold.1
000000018e1b4c54 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatus_block_invoke
000000018e1b3a14 (__TEXT,__text) non-external ____AppleIDAuthenticationFindPersonWithBlock_block_invoke
000000018e1b3d14 (__TEXT,__text) non-external ____AppleIDAuthenticationFindPerson_block_invoke
000000018e1b2ea8 (__TEXT,__text) non-external ____AppleIDAuthenticationForgetAppleIDWithBlock_block_invoke
000000018e1b3054 (__TEXT,__text) non-external ____AppleIDAuthenticationForgetAppleID_block_invoke
000000018e1b4138 (__TEXT,__text) non-external ____AppleIDBreadcrumbCheckinWithBlock_block_invoke
000000018e1b4024 (__TEXT,__text) non-external ____AppleIDGetBreadcrumbEncryptedKeyWithBlock_block_invoke
000000018e1b3edc (__TEXT,__text) non-external ____AppleIDSetBreadcrumbEncryptedKeyWithBlock_block_invoke
000000018e1b4e48 (__TEXT,__text) non-external ____AppleIDUpdateLinkedIdentityProvisioningWithBlock_block_invoke
000000018e1b4fcc (__TEXT,__text) non-external ____AppleIDUpdateLinkedIdentityProvisioning_block_invoke
000000018e1b8ec8 (__TEXT,__text) non-external ____CSAddAppleIDAccountUsingCompletionBlock_block_invoke
000000018e1b8f80 (__TEXT,__text) non-external ____CSAddAppleIDAccount_block_invoke
000000018e1bc12c (__TEXT,__text) non-external ____CSCopyCommentForServerName_block_invoke
000000018e1b6418 (__TEXT,__text) non-external ____CSDefaultLog_block_invoke
000000018e1bba58 (__TEXT,__text) non-external ____CSDeviceSupportsODisk_block_invoke
000000018e1b7010 (__TEXT,__text) non-external ____GetBundle_block_invoke
000000018e1b229c (__TEXT,__text) non-external ____ISGetIconIndexInfo_block_invoke
000000018e1d35fc (__TEXT,__text) non-external ____Z13wsInitStaticsv_block_invoke
000000018e1d35a0 (__TEXT,__text) non-external ____Z14webServicesLogv_block_invoke
000000018e1b2510 (__TEXT,__text) non-external ____ZL27getAppleIDAuthDispatchQueuev_block_invoke
000000018e1b5404 (__TEXT,__text) non-external ____ZL41__AppleIDCopySecIdentityForAppleIDAccountPK10__CFStringPK14__CFDictionaryPP9__CFError_block_invoke
000000018e1b51c0 (__TEXT,__text) non-external ____ZL41handleSFAppleIDClientCopyPersonInfoResultPK9__CFArrayiU13block_pointerFvS1_hP9__CFErrorE_block_invoke
000000018e1b6e04 (__TEXT,__text) non-external ____ZN20AppleIDIdentityQuery21executeAsynchronouslyEmP19IdentityQueryClientP11__CFRunLoopPK10__CFString_block_invoke
000000018e1b6c0c (__TEXT,__text) non-external ____ZN20AppleIDIdentityQuery9sendEventElPK9__CFArrayP9__CFError_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001e8584400 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00000001e8584438 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_40_e5_v8?0l
00000001f0503858 (__AUTH_CONST,__const) non-external (was a private external) ___block_descriptor_40_e8_32r_e5_v8?0l
00000001e8584210 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e8584238 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e8584278 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e8584298 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e85842b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e8584580 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001f0502f20 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001f05037b0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001f0503330 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.100
00000001f0502f80 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.12
00000001e85845a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.130
00000001f0502fb0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.15
00000001f0502fe0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.19
00000001f0503010 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.23
00000001e8584258 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001f0503040 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.27
00000001f0503070 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.31
00000001f05030a0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.34
00000001f05030d0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.37
00000001f0503100 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.47
00000001f0503130 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.49
00000001f0503160 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.52
00000001f0503190 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.55
00000001f05031c0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.58
00000001f05031f0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.67
00000001f0503220 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.71
00000001f0503250 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.74
00000001f0503280 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.76
00000001f05032b0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.79
00000001f05032e0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.82
00000001e8584190 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00000001e85843b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.88
00000001f0502f50 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.9
00000001e85841b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00000001f0503310 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f05035c8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f0503648 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f0503668 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f0503688 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f0503818 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f0504b98 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f0504bb8 (__AUTH_CONST,__const) non-external ___block_literal_global.132
00000001f0503838 (__AUTH_CONST,__const) non-external ___block_literal_global.28
00000001f0503888 (__AUTH_CONST,__const) non-external ___block_literal_global.62
                 (undefined) external ___chkstk_darwin (from libSystem)
000000018e1d80b8 (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
000000018e1bc7c8 (__TEXT,__text) non-external ___copyPrimaryAirPortInterface_block_invoke
000000018e1b2ba0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
000000018e1b3df8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
000000018e1b5420 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48c14_ZTS9Semaphore
000000018e1b2d40 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r48c14_ZTS9Semaphore
000000018e1b4cdc (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r56c14_ZTS9Semaphore
000000018e1bc738 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_get_exception_ptr (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
000000018e1b2bb0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
000000018e1b3e08 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
000000018e1b5484 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48c14_ZTS9Semaphore
000000018e1b2d94 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r48c14_ZTS9Semaphore
000000018e1b4d30 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r56c14_ZTS9Semaphore
000000018e1bc748 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
000000018e1bc60c (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke
000000018e1db98c (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke.cold.1
000000018e1db9f4 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke.cold.2
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external __c2pstrcpy (from CarbonCore)
00000001e8584300 (__DATA_CONST,__const) external __kCSAppleIDAccountAllEmailAddresses
00000001e85842d8 (__DATA_CONST,__const) external __kCSAppleIDAccountAppleID
00000001e8584308 (__DATA_CONST,__const) external __kCSAppleIDAccountCertificateExpirationDate
00000001e8584310 (__DATA_CONST,__const) external __kCSAppleIDAccountCertificateSerialNumber
00000001e85842e0 (__DATA_CONST,__const) external __kCSAppleIDAccountFirstName
00000001e85842e8 (__DATA_CONST,__const) external __kCSAppleIDAccountLastName
00000001e8584360 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateAssumedOK
00000001e8584388 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateExpired
00000001e8584378 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateMustBeRenewed
00000001e8584358 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateOK
00000001e8584368 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificatePending
00000001e8584390 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateRevoked
00000001e8584370 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateShouldBeRenewed
00000001e8584380 (__DATA_CONST,__const) external __kCSAppleIDAccountStateNoCertificate
00000001e85843a8 (__DATA_CONST,__const) external __kCSAppleIDAccountStateNoEncodedDSID
00000001e85843a0 (__DATA_CONST,__const) external __kCSAppleIDAccountStatePasswordInaccessibleInKeychain
00000001e8584398 (__DATA_CONST,__const) external __kCSAppleIDAccountStatePasswordInvalid
00000001e8584350 (__DATA_CONST,__const) external __kCSAppleIDAccountStateUnknown
00000001e8584338 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusAccountStateKey
00000001e8584348 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusNextActionTimeKey
00000001e8584340 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusRequiresUserActionKey
00000001e8584330 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusValidationDateKey
00000001e85842f0 (__DATA_CONST,__const) external __kCSAppleIDAccountVerifiedEmailAddresses
00000001e85842f8 (__DATA_CONST,__const) external __kCSAppleIDAccountVerifiedPhoneNumbers
00000001e8584328 (__DATA_CONST,__const) external __kCSAppleIDOptionDeferServerCheck
00000001e8584320 (__DATA_CONST,__const) external __kCSAppleIDOptionForceServerCheck
00000001e8584318 (__DATA_CONST,__const) external __kCSAppleIDOptionSkipServerCheck
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_nospin_lock_lock (from libSystem)
                 (undefined) external __os_nospin_lock_unlock (from libSystem)
                 (undefined) external __sl_dlopen (from SoftLinking)
                 (undefined) external _abort (from libSystem)
000000018e1e2c10 (__TEXT,__dlopen_cstrs) non-external _audit_stringCoreWiFi
000000018e1dbc88 (__TEXT,__text) non-external (was a private external) _authorizeNode
                 (undefined) external _bcmp (from libSystem)
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
000000018e1b2174 (__TEXT,__text) non-external _browseAllInterfacesEnabled
00000001ec0de9e8 (__DATA,__bss) non-external _browseAllInterfacesEnabled.enabled
000000018e1bdc50 (__TEXT,__text) non-external (was a private external) _byteToHex
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _confstr (from libSystem)
000000018e1bc7ec (__TEXT,__text) non-external _copyAirPortService
000000018e1b9ac4 (__TEXT,__text) non-external _copyBackToMyMacPreferences
000000018e1b9888 (__TEXT,__text) non-external _copyDomainNameForUser
000000018e1bbe20 (__TEXT,__text) non-external _copyPrimaryAirPortInterface
000000018e1db964 (__TEXT,__text) non-external _copyPrimaryAirPortInterface.cold.1
00000001ec0deb88 (__DATA,__bss) non-external _copyPrimaryAirPortInterface.sOnce
000000018e1bbb08 (__TEXT,__text) non-external _coreWiFiInterface
000000018e1bd864 (__TEXT,__text) non-external (was a private external) _createNewUniqueID
