00007ff802a613fd (__TEXT,__text) external _NSAddImage
00007ff802a6f90e (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff802a6ee10 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS7_SC_
00007ff802a6b50e (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv
00007ff802a83281 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv.cold.1
00007ff802a704e4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff802a6f8c2 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE17lower_bound_indexERKS7_SC_
00007ff802a6b596 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE8childrenEv
00007ff802a832a4 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE8childrenEv.cold.1
00007ff802a634ba (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE4findERKS4_
00007ff802a636ea (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS4_S9_
00007ff802a63310 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv
00007ff802a82e71 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv.cold.1
00007ff802a6b456 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE8childrenEv
00007ff802a8325e (__TEXT,__text) non-external __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE8childrenEv.cold.1
00007ff802a6cb10 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE4findERKi
00007ff802a6b37a (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE8childrenEv
00007ff802a8323b (__TEXT,__text) non-external __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE8childrenEv.cold.1
00007ff802a6bcac (__TEXT,__text) non-external (was a private external) __ZNK3lsl6Bitmap8checkBitEm
00007ff802a832c7 (__TEXT,__text) non-external __ZNK3lsl6Bitmap8checkBitEm.cold.1
00007ff802a5c0bc (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsyU13block_pointerFvjjPKvyRbE
00007ff802a64210 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsybU13block_pointerFvjjPKvyRbE
00007ff802a5c0d2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12isValidSliceER11Diagnosticsyjjjyy
00007ff802a5c2a4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11pointerSizeEv
00007ff802a5bf66 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16isMainExecutableEv
00007ff802a5bb3c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile18forEachLoadCommandER11DiagnosticsU13block_pointerFvPK12load_commandRbE
00007ff802a5c200 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7isMachOER11Diagnosticsy
00007ff802a63306 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord11fileManagerEv
00007ff802a632e2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4sizeEv
00007ff802a6322c (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4statEv
00007ff802a631c0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord7getPathEv
00007ff802a62bcc (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager11fsidForUUIDERKN3lsl4UUIDE
00007ff802a625d8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager13reloadFSInfosEv
00007ff802a62916 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager17uuidForFileSystemEy
00007ff802a82e2b (__TEXT,__text) non-external __ZNK5dyld411FileManager17uuidForFileSystemEy.cold.1
00007ff802a72150 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11malloc_sizeEPKv
00007ff802a7215e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11vm_allocateEjPmmi
00007ff802a721e2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers12__cxa_atexitEPFvPvES1_S1_
00007ff802a72174 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers13vm_deallocateEjmm
00007ff802a72206 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers14isLaunchdOwnedEv
00007ff802a723c4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers17setUpThreadLocalsEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE
00007ff802a721c4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_getspecificEm
00007ff802a721d2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_setspecificEmPKv
00007ff802a722e8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers20legacyDyldFuncLookupEv
00007ff802a721f6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21__cxa_finalize_rangesEPK13__cxa_range_tj
00007ff802a722a8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21os_unfair_lock_unlockEP16os_unfair_lock_s
00007ff802a722b6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21setDefaultProgramVarsERNS_11ProgramVarsE
00007ff802a72186 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers23pthread_key_create_freeEPm
00007ff802a7228a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers25setDyldPatchedObjCClassesEv
00007ff802a72246 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers31os_unfair_recursive_lock_unlockEP26os_unfair_recursive_lock_s
00007ff802a72298 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_lock_lock_with_optionsEP16os_unfair_lock_s24os_unfair_lock_options_t
00007ff802a723e4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_recursive_lock_trylockEP26os_unfair_recursive_lock_s
00007ff802a72236 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers42os_unfair_recursive_lock_lock_with_optionsEP26os_unfair_recursive_lock_s24os_unfair_lock_options_t
00007ff802a7227c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers44os_unfair_recursive_lock_unlock_forked_childEP26os_unfair_recursive_lock_s
00007ff802a72254 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4exitEi
00007ff802a72142 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4freeEPv
00007ff802a72260 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6getenvEPKc
00007ff802a72130 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6mallocEm
00007ff802a7226e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7mkstempEPc
00007ff802a72124 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7versionEv
00007ff802a7219a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers9run_asyncEPFPvS1_ES1_
00007ff802a67a3c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache12localSymbolsEv
00007ff802a66380 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache14rebasedAddressEv
00007ff802a67586 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15forEachFilePathEU13block_pointerFvPKcE
00007ff802a67754 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15isPrivateMappedEv
00007ff802a67572 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4sizeEv
00007ff802a67568 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4uuidEv
00007ff802a68d82 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas15ProcessSnapshot5validEv
00007ff802a66c06 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals20use64BitDylibOffsetsEv
00007ff802a66bfc (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals9localInfoEv
00007ff802a662e4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11installnameEv
00007ff802a66356 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11sharedCacheEv
00007ff802a66364 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image19sharedCacheVMOffsetEv
00007ff802a66092 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image2mlEv
00007ff802a6625e (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image4uuidEv
00007ff802a66330 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image8filenameEv
00007ff802a65d2c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapENS0_11SafePointerEy
00007ff802a8300f (__TEXT,__text) non-external __ZNK5dyld45Atlas6Mapper3mapENS0_11SafePointerEy.cold.1
00007ff802a65e00 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper5unmapENS0_11SafePointerEy
00007ff802a746f4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes11forEachBindEU13block_pointerFvPKcibhybiS2_bxbRbEU13block_pointerFvS2_E
00007ff802a74e8a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes17forEachBindTargetEU13block_pointerFvRKNS_5Fixup10BindTargetERbEU13block_pointerFvPKcE
00007ff802a745c0 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes19hasDoneBetweenBindsEv
00007ff802a745c8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes22implicitLibraryOrdinalEv
00007ff802a745d4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes5validENSt3__14spanIKNS_13MappedSegmentELm18446744073709551615EEEjbb
00007ff802a77fae (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolERbE
00007ff802a77c26 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie23terminalPayloadToSymbolERKNS_11GenericTrie5EntryERNS_6SymbolE
00007ff802a78060 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie5validEyy
00007ff802a778ae (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11GenericTrie11recurseTrieEPKhRN5dyld317OverflowSafeArrayIcLy4294967295EEEiRbU13block_pointerFvPKcNSt3__14spanIS1_Lm18446744073709551615EEES7_E
00007ff802a77ac8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11GenericTrie12forEachEntryEU13block_pointerFvRKNS0_5EntryERbE
00007ff802a7455c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture21usesArm64AuthPointersEv
00007ff802a7457c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture22usesx86_64InstructionsEv
00007ff802a743b4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture4nameEv
00007ff802a74380 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12ArchitectureeqERKS0_
00007ff802a7c828 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo14yearForVersionENS_9Version32ERtRb
00007ff802a7c880 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo19yearForMajorVersionENS_9Version32ERtRb
00007ff802a7c832 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo21minorVersionForSpringEt
00007ff802a8022c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader10hasSectionE7CStringS1_b
00007ff802a81468 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader10isDylinkerEv
00007ff802a7e170 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11inDyldCacheEv
00007ff802a80426 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11installNameEv
00007ff802a5c2a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11pointerSizeEv
00007ff802a8045a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12forEachRPathEU13block_pointerFvPKcRbE
00007ff802a7e262 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12isObjectFileEv
00007ff802a7e0ea (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12uses16KPagesEv
00007ff802a80c52 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12validSegmentI15segment_command7sectionEENS_5ErrorERKNS_6PolicyEyPKT_
00007ff802a807fa (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12validSegmentI18segment_command_6410section_64EENS_5ErrorERKNS_6PolicyEyPKT_
00007ff802a7e0b6 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13hasMachOMagicEv
00007ff802a7e17c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13isDyldManagedEv
00007ff802a818d2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13sourceVersionERNS_9Version64E
00007ff802a8167a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE
00007ff802a82402 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE
00007ff802a7e1ba (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14hasLoadCommandEj
00007ff802a82168 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14libOrdinalNameEi
00007ff802a81fdc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader15hasSplitSegInfoERb
00007ff802a812f2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16builtForPlatformENS_8PlatformEb
00007ff802a81ecc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16hasCodeSignatureERjS1_
00007ff802a5bf66 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16isMainExecutableEv
00007ff802a81ab2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16linkedDylibCountEPb
00007ff802a7e2ca (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader17mayHaveTextFixupsEv
00007ff802a81b46 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE
00007ff802a8005c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18forEachLoadCommandEU13block_pointerFvPK12load_commandRbE
00007ff802a7e8a8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18isStaticExecutableEv
00007ff802a7f924 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18validSemanticsMainERKNS_6PolicyE
00007ff802a7ebfa (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18validSemanticsUUIDERKNS_6PolicyE
00007ff802a828fc (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19computeLinkEditBiasEb
00007ff802a81710 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19getDylibInstallNameEPPKcPNS_9Version32ES5_
00007ff802a81992 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19linkedDylibLoadPathEj
00007ff802a82246 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19loadableIntoProcessENS_8PlatformE7CStringb
00007ff802a7e2f2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19platformAndVersionsEv
00007ff802a7f0da (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19validSemanticsRPathERKNS_6PolicyE
00007ff802a8291e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader20hasZerofillExpansionEv
00007ff802a81e4c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader20preferredLoadAddressEv
00007ff802a81220 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader22entryAddrFromThreadCmdEPK14thread_commandRy
00007ff802a801e8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader22forEachLoadCommandSafeEU13block_pointerFvPK12load_commandRbE
