
/Volumes/Macintosh HD 1/usr/lib/system/libsystem_kernel.dylib (for architecture i386):
00031320 (__DATA,__data) external _NDR_record
0000000000034000 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
0000000000001b18 (__TEXT,__text) external _getattrlist
0000000000024174 (__TEXT,__text) external _getattrlistat
0000000000003ca4 (__TEXT,__text) external _getattrlistbulk
00000000000134d6 (__TEXT,__text) external _getaudit
0000000000002e50 (__TEXT,__text) external _getaudit_addr
000000000002418c (__TEXT,__text) external _getauid
00000000000241a4 (__TEXT,__text) external _getdirentries
00000000000241bc (__TEXT,__text) external _getdirentriesattr
0000000000007be4 (__TEXT,__text) external _getdtablesize
0000000000002884 (__TEXT,__text) external _getegid
0000000000001784 (__TEXT,__text) external _getentropy
00000000000022b0 (__TEXT,__text) external _geteuid
00000000000241d4 (__TEXT,__text) external _getfh
00000000000241ec (__TEXT,__text) external _getfsstat
000000000000360c (__TEXT,__text) external _getfsstat$INODE64
000000000000360c (__TEXT,__text) external _getfsstat64
0000000000004500 (__TEXT,__text) external _getgid
0000000000005754 (__TEXT,__text) external _getgroups
000000000000558c (__TEXT,__text) external _gethostuuid
00000000000049c1 (__TEXT,__text) external _getiopolicy_np
0000000000024204 (__TEXT,__text) external _getitimer
00000000000048c0 (__TEXT,__text) external _getpeername
0000000000008d70 (__TEXT,__text) external _getpgid
0000000000007a00 (__TEXT,__text) external _getpgrp
00000000000017a4 (__TEXT,__text) external _getpid
0000000000005f68 (__TEXT,__text) external _getppid
00000000000078f4 (__TEXT,__text) external _getpriority
0000000000002e2c (__TEXT,__text) external _getrlimit
0000000000006d04 (__TEXT,__text) external _getrusage
00000000000236e4 (__TEXT,__text) external _getsgroups_np
000000000002421c (__TEXT,__text) external _getsid
0000000000006e9c (__TEXT,__text) external _getsockname
0000000000004820 (__TEXT,__text) external _getsockopt
0000000000002854 (__TEXT,__text) external _getuid
00000000000236fc (__TEXT,__text) external _getwgroups_np
0000000000003888 (__TEXT,__text) external _getxattr
0000000000024234 (__TEXT,__text) external _grab_pgo_data
0000000000003f10 (__TEXT,__text) external _guarded_close_np
00000000000092c0 (__TEXT,__text) external _guarded_kqueue_np
000000000000c098 (__TEXT,__text) external _guarded_open_dprotected_np
0000000000003d01 (__TEXT,__text) external _guarded_open_np
0000000000003dc4 (__TEXT,__text) external _guarded_pwrite_np
00000000000070b8 (__TEXT,__text) external _guarded_write_np
000000000002424c (__TEXT,__text) external _guarded_writev_np
000000000002ac30 (__TEXT,__cstring) non-external _hex
000000000000c14c (__TEXT,__text) external _host_check_multiuser_mode
0000000000002118 (__TEXT,__text) external _host_create_mach_voucher
00000000000013e8 (__TEXT,__text) external _host_create_mach_voucher_trap
00000000000148a2 (__TEXT,__text) external _host_default_memory_manager
0000000000015ce4 (__TEXT,__text) external _host_get_UNDServer
000000000000c135 (__TEXT,__text) external _host_get_atm_diagnostic_flag
00000000000144ec (__TEXT,__text) external _host_get_boot_info
0000000000014de1 (__TEXT,__text) external _host_get_clock_control
0000000000005a65 (__TEXT,__text) external _host_get_clock_service
00000000000153ff (__TEXT,__text) external _host_get_exception_ports
0000000000003f3d (__TEXT,__text) external _host_get_io_master
000000000000c146 (__TEXT,__text) external _host_get_multiuser_config_flags
0000000000001dab (__TEXT,__text) external _host_get_special_port
0000000000004f11 (__TEXT,__text) external _host_info
000000000001671f (__TEXT,__text) external _host_kernel_version
0000000000017134 (__TEXT,__text) external _host_lockgroup_info
000000000000c298 (__TEXT,__text) external _host_page_size
000000000001470e (__TEXT,__text) external _host_priv_statistics
0000000000016a79 (__TEXT,__text) external _host_processor_info
0000000000015af0 (__TEXT,__text) external _host_processor_set_priv
00000000000159d9 (__TEXT,__text) external _host_processor_sets
0000000000014cca (__TEXT,__text) external _host_processors
000000000001462f (__TEXT,__text) external _host_reboot
00000000000175ff (__TEXT,__text) external _host_register_mach_voucher_attr_manager
0000000000017733 (__TEXT,__text) external _host_register_well_known_mach_voucher_attr_manager
0000000000002c07 (__TEXT,__text) external _host_request_notification
0000000000015f58 (__TEXT,__text) external _host_security_create_task_token
00000000000160cd (__TEXT,__text) external _host_security_set_task_token
000000000000c45f (__TEXT,__text) external _host_self
00000000000012a4 (__TEXT,__text) external _host_self_trap
0000000000015c05 (__TEXT,__text) external _host_set_UNDServer
000000000001785d (__TEXT,__text) external _host_set_atm_diagnostic_flag
0000000000015308 (__TEXT,__text) external _host_set_exception_ports
0000000000017aed (__TEXT,__text) external _host_set_multiuser_config_flags
0000000000015218 (__TEXT,__text) external _host_set_special_port
0000000000008e16 (__TEXT,__text) external _host_statistics
0000000000008862 (__TEXT,__text) external _host_statistics64
000000000001565d (__TEXT,__text) external _host_swap_exception_ports
0000000000016cc9 (__TEXT,__text) external _host_virtual_physical_table_info
0000000000024954 (__TEXT,__text) external _i386_get_ldt
0000000000024968 (__TEXT,__text) external _i386_set_ldt
00000000000341e8 (__DATA,__data) external _important_boost_assertion_token
00000000000323b8 (__DATA_CONST,__const) external _internal_catch_exc_subsystem
000000000000bf4b (__TEXT,__text) non-external (was a private external) _internal_catch_exception_raise
00000000000341d0 (__DATA,__data) non-external _internal_catch_exception_raise.exc_raise_func
000000000000bec4 (__TEXT,__text) non-external (was a private external) _internal_catch_exception_raise_state
00000000000341c8 (__DATA,__data) non-external _internal_catch_exception_raise_state.exc_raise_state_func
000000000000be3d (__TEXT,__text) non-external (was a private external) _internal_catch_exception_raise_state_identity
00000000000341c0 (__DATA,__data) non-external _internal_catch_exception_raise_state_identity.exc_raise_state_identity_func
0000000000004709 (__TEXT,__text) external _ioctl
00000000000010d0 (__TEXT,__text) external _issetugid
0000000000024264 (__TEXT,__text) external _kas_info
0000000000000fc0 (__TEXT,__text) external _kdebug_is_enabled
0000000000011044 (__TEXT,__text) external _kdebug_signpost
0000000000008e0a (__TEXT,__text) external _kdebug_signpost_end
0000000000008d91 (__TEXT,__text) non-external _kdebug_signpost_internal
0000000000008d85 (__TEXT,__text) external _kdebug_signpost_start
0000000000001078 (__TEXT,__text) external _kdebug_trace
00000000000033ec (__TEXT,__text) external _kdebug_trace_string
000000000000100d (__TEXT,__text) external _kdebug_typefilter
00000000000386c0 (__DATA_DIRTY,__bss) non-external _kdebug_typefilter.typefilter
0000000000011031 (__TEXT,__text) external _kdebug_using_continuous_time
0000000000005c40 (__TEXT,__text) external _kevent
000000000000a1c8 (__TEXT,__text) external _kevent64
000000000000299c (__TEXT,__text) external _kevent_id
0000000000002984 (__TEXT,__text) external _kevent_qos
0000000000015de8 (__TEXT,__text) external _kext_request
00000000000074ae (__TEXT,__text) external _kill
00000000000150cf (__TEXT,__text) external _kmod_control
0000000000014ef6 (__TEXT,__text) external _kmod_create
0000000000014ff0 (__TEXT,__text) external _kmod_destroy
0000000000016bb2 (__TEXT,__text) external _kmod_get_info
000000000001357e (__TEXT,__text) external _kpersona_alloc
00000000000135da (__TEXT,__text) external _kpersona_dealloc
000000000001366b (__TEXT,__text) external _kpersona_find
00000000000136f0 (__TEXT,__text) external _kpersona_find_by_type
00000000000044d1 (__TEXT,__text) external _kpersona_get
000000000001360a (__TEXT,__text) external _kpersona_getpath
00000000000042c9 (__TEXT,__text) external _kpersona_info
00000000000135ac (__TEXT,__text) external _kpersona_palloc
000000000001363a (__TEXT,__text) external _kpersona_pidinfo
0000000000005c28 (__TEXT,__text) external _kqueue
000000000000576c (__TEXT,__text) external _lchown
000000000002427c (__TEXT,__text) external _ledger
0000000000004a40 (__TEXT,__text) external _link
0000000000024294 (__TEXT,__text) external _linkat
00000000000242ac (__TEXT,__text) external _lio_listio
0000000000007990 (__TEXT,__text) external _listen
0000000000003cbc (__TEXT,__text) external _listxattr
00000000000161e5 (__TEXT,__text) external _lock_acquire
0000000000016561 (__TEXT,__text) external _lock_handoff
0000000000016640 (__TEXT,__text) external _lock_handoff_accept
0000000000016482 (__TEXT,__text) external _lock_make_stable
00000000000162c4 (__TEXT,__text) external _lock_release
000000000001d5df (__TEXT,__text) external _lock_set_create
000000000001d6f7 (__TEXT,__text) external _lock_set_destroy
00000000000163a3 (__TEXT,__text) external _lock_try
000000000000dbba (__TEXT,__text) external _log_data_as_kernel
00000000000026f4 (__TEXT,__text) external _lseek
0000000000009e48 (__TEXT,__text) external _lstat
0000000000007d18 (__TEXT,__text) external _lstat$INODE64
0000000000007d18 (__TEXT,__text) external _lstat64
0000000000001738 (__TEXT,__text) external _mach_absolute_time
00000000000025dd (__TEXT,__text) external _mach_approximate_time
000000000000d2f8 (__TEXT,__text) external _mach_boottime_usec
0000000000006a95 (__TEXT,__text) external _mach_continuous_approximate_time
000000000000171a (__TEXT,__text) external _mach_continuous_time
000000000000c215 (__TEXT,__text) external _mach_error
0000000000034218 (__DATA,__common) external _mach_error_full_diag
0000000000006074 (__TEXT,__text) external _mach_error_string
000000000000608b (__TEXT,__text) non-external (was a private external) _mach_error_string_int
000000000000c152 (__TEXT,__text) external _mach_error_type
0000000000022eb2 (__TEXT,__text) external _mach_eventlink_associate
0000000000022ca7 (__TEXT,__text) external _mach_eventlink_create
0000000000022de4 (__TEXT,__text) external _mach_eventlink_destroy
0000000000022fb5 (__TEXT,__text) external _mach_eventlink_disassociate
000000000000d5b6 (__TEXT,__text) external _mach_eventlink_signal
000000000000d5f9 (__TEXT,__text) external _mach_eventlink_signal_wait_until
000000000000d5c5 (__TEXT,__text) external _mach_eventlink_wait_until
0000000000001340 (__TEXT,__text) external _mach_generate_activity_id
0000000000002b29 (__TEXT,__text) external _mach_get_times
0000000000001da6 (__TEXT,__text) external _mach_host_self
000000000000af31 (__TEXT,__text) external _mach_host_special_port_description
00000000000300a0 (__DATA_CONST,__const) non-external _mach_host_special_port_description.hsp_descs
000000000000af73 (__TEXT,__text) external _mach_host_special_port_for_id
0000000000034040 (__DATA,__data) non-external _mach_host_special_port_for_id.hsp_ids
0000000000005929 (__TEXT,__text) external _mach_init
00000000000386b0 (__DATA_DIRTY,__bss) non-external _mach_init.mach_init_inited
0000000000005946 (__TEXT,__text) non-external _mach_init_doit
000000000001acd6 (__TEXT,__text) external _mach_make_memory_entry
0000000000002485 (__TEXT,__text) external _mach_make_memory_entry_64
0000000000022a9e (__TEXT,__text) external _mach_memory_entry_access_tracking
0000000000022bb4 (__TEXT,__text) external _mach_memory_entry_ownership
00000000000229a0 (__TEXT,__text) external _mach_memory_entry_purgable_control
000000000001793c (__TEXT,__text) external _mach_memory_info
000000000001694b (__TEXT,__text) external _mach_memory_object_memory_entry
0000000000017006 (__TEXT,__text) external _mach_memory_object_memory_entry_64
00000000000015f0 (__TEXT,__text) external _mach_msg
0000000000001ec3 (__TEXT,__text) external _mach_msg_destroy
0000000000002034 (__TEXT,__text) non-external _mach_msg_destroy_port
0000000000007a5f (__TEXT,__text) external _mach_msg_overwrite
00000000000012bc (__TEXT,__text) external _mach_msg_overwrite_trap
000000000000c2c1 (__TEXT,__text) external _mach_msg_priority_encode
000000000000c2b7 (__TEXT,__text) external _mach_msg_priority_is_pthread_priority
000000000000c2fb (__TEXT,__text) external _mach_msg_priority_overide_qos
000000000000c30a (__TEXT,__text) external _mach_msg_priority_qos
000000000000c319 (__TEXT,__text) external _mach_msg_priority_relpri
000000000000a6d4 (__TEXT,__text) external _mach_msg_receive
0000000000004a16 (__TEXT,__text) external _mach_msg_send
00000000000071b6 (__TEXT,__text) external _mach_msg_server
0000000000007b9b (__TEXT,__text) non-external _mach_msg_server_consume_unsent_message
000000000000c2b2 (__TEXT,__text) external _mach_msg_server_importance
0000000000009764 (__TEXT,__text) external _mach_msg_server_once
00000000000012b0 (__TEXT,__text) external _mach_msg_trap
000000000001b479 (__TEXT,__text) external _mach_notify_dead_name
000000000001b3d2 (__TEXT,__text) external _mach_notify_no_senders
000000000001b325 (__TEXT,__text) external _mach_notify_port_deleted
000000000001b381 (__TEXT,__text) external _mach_notify_port_destroyed
000000000001b42e (__TEXT,__text) external _mach_notify_send_once
0000000000002cf7 (__TEXT,__text) external _mach_port_allocate
000000000001314d (__TEXT,__text) external _mach_port_allocate_full
0000000000013134 (__TEXT,__text) external _mach_port_allocate_name
0000000000013148 (__TEXT,__text) external _mach_port_allocate_qos
000000000000217d (__TEXT,__text) external _mach_port_construct
00000000000022c5 (__TEXT,__text) external _mach_port_deallocate
0000000000005587 (__TEXT,__text) external _mach_port_destroy
0000000000002749 (__TEXT,__text) external _mach_port_destruct
00000000000132b6 (__TEXT,__text) external _mach_port_dnrequest_info
0000000000003bea (__TEXT,__text) external _mach_port_extract_member
0000000000008b50 (__TEXT,__text) external _mach_port_extract_right
000000000000324b (__TEXT,__text) external _mach_port_get_attributes
000000000000531d (__TEXT,__text) external _mach_port_get_context
0000000000003aa7 (__TEXT,__text) external _mach_port_get_refs
000000000000a389 (__TEXT,__text) external _mach_port_get_set_status
0000000000013157 (__TEXT,__text) external _mach_port_get_srights
0000000000003639 (__TEXT,__text) external _mach_port_guard
000000000001330a (__TEXT,__text) external _mach_port_guard_with_flags
0000000000002d37 (__TEXT,__text) external _mach_port_insert_member
0000000000002e95 (__TEXT,__text) external _mach_port_insert_right
00000000000132bb (__TEXT,__text) external _mach_port_kernel_object
00000000000132c0 (__TEXT,__text) external _mach_port_kobject
00000000000132c5 (__TEXT,__text) external _mach_port_kobject_description
00000000000018ea (__TEXT,__text) external _mach_port_mod_refs
00000000000050a5 (__TEXT,__text) external _mach_port_move_member
000000000001312a (__TEXT,__text) external _mach_port_names
0000000000013139 (__TEXT,__text) external _mach_port_peek
000000000001312f (__TEXT,__text) external _mach_port_rename
00000000000029f9 (__TEXT,__text) external _mach_port_request_notification
00000000000032b2 (__TEXT,__text) external _mach_port_set_attributes
000000000000a2a1 (__TEXT,__text) external _mach_port_set_context
000000000001313e (__TEXT,__text) external _mach_port_set_mscount
0000000000013143 (__TEXT,__text) external _mach_port_set_seqno
0000000000013161 (__TEXT,__text) external _mach_port_space_basic_info
000000000001315c (__TEXT,__text) external _mach_port_space_info
000000000001330f (__TEXT,__text) external _mach_port_swap_guard
0000000000003465 (__TEXT,__text) external _mach_port_type
00000000000132ca (__TEXT,__text) external _mach_port_unguard
0000000000009fc5 (__TEXT,__text) external _mach_ports_lookup
0000000000006d19 (__TEXT,__text) external _mach_ports_register
