00007ff80807b344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807b304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807b330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807b31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807b2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff80804a170 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferC2EPKv
00007ff8080601fc (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferD0Ev
00007ff8080601f6 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferD1Ev
00007ff80805e5fa (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferdlEPv
00007ff80805e5f0 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffernwEmPv
00007ff80802c1a8 (__TEXT,__text) non-external (was a private external) __ZN14CVHostTimeBase10InitializeEv
00007ff841ff5720 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase10sFrequencyE
00007ff841ff661c (__DATA,__common) non-external (was a private external) __ZN14CVHostTimeBase16sUseMicrosecondsE
00007ff841ff572c (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase17sToNanosNumeratorE
00007ff841ff5734 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase19sFromNanosNumeratorE
00007ff841ff5730 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase19sToNanosDenominatorE
00007ff841ff5738 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase21sFromNanosDenominatorE
00007ff841ff573d (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase9sIsInitedE
00007ff841ff5728 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase9sMinDeltaE
00007ff80804e03c (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking10setFlippedEh
00007ff80804e028 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking16provideImageDataEPvmmmmm
00007ff80804e46e (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking17flushMetalTextureEv
00007ff80804e030 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking18getPixelFormatTypeEv
00007ff80804e1fc (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking20deleteImageGLTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff80804e256 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking20flushCachedGLTextureEv
00007ff80804e05a (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking21provideImageGLTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff808042d2c (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking23prepareToRemoveFromPoolEv
00007ff80804e45e (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff80804e04a (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80804e3a6 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking36deleteCachedImageGLTextureForContextEP17_CGLContextObjectjPiPK14__CFDictionary
00007ff80804e286 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking37provideCachedImageGLTextureForContextEPK13__CFAllocatorP17_CGLContextObjectPK14__CFDictionaryP13CVImageBufferPiS7_
00007ff80804e01c (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking7getSizeEv
00007ff80804345e (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking8finalizeEv
00007ff808042126 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking9isFlippedEv
00007ff80804dffc (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingC1EPKv
00007ff80803d3b0 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingC2EPKv
00007ff80804e4a4 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingD0Ev
00007ff80804e49e (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingD1Ev
00007ff80805af7e (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture10getBackingEv
00007ff80805af88 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture15getImageBackingEv
00007ff80805af92 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture17getCleanTexCoordsEPfS0_S0_S0_
00007ff80805b0ae (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture20copyDebugDescriptionEv
00007ff808042688 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture22initWithTextureBackingEP21CVMetalTextureBacking
00007ff8080425da (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture5allocEPK13__CFAllocator
00007ff808042c48 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture8finalizeEv
00007ff80805af2e (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureC1EPKv
00007ff80805af56 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureC2EPKv
00007ff80805b1a2 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureD0Ev
00007ff80805b19c (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureD1Ev
00007ff80805af28 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexturedlEPv
00007ff80805af1e (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexturenwEmPv
00007ff80804ded0 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer10getBackingEv
00007ff80804deda (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer15getImageBackingEv
00007ff80804dee4 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer20copyDebugDescriptionEv
00007ff80804de96 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer27initWithOpenGLBufferBackingEP21CVOpenGLBufferBacking
00007ff80804dd7a (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer5allocEPK13__CFAllocator
00007ff80804de5e (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer8finalizeEv
00007ff80804de0e (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferC1EPKv
00007ff80804de36 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferC2EPKv
00007ff80804df98 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferD0Ev
00007ff80804df92 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferD1Ev
00007ff80804dd74 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferdlEPv
00007ff80804dd6a (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffernwEmPv
00007ff80803d962 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking11retainUsageEv
00007ff808054442 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12getIOSurfaceEv
00007ff808042c92 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12releaseUsageEv
00007ff808042574 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12setBunchPairEP11CVBunchPair
00007ff8080446c8 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking13isInvalidatedEv
00007ff80805442a (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking13prefetchPagesEv
00007ff80805443a (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking14createCVBufferEPK13__CFAllocator
00007ff80804314a (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking17invalidateBackingEv
00007ff80805440e (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking19exitCriticalSectionEv
00007ff80804c004 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking22resetAgeForRemoteUsageEv
00007ff808042d58 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking23prepareToRemoveFromPoolEv
00007ff8080543d6 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking24enterCriticalReadSectionEv
00007ff8080543f2 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking25enterCriticalWriteSectionEv
00007ff80805444a (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking28getIOSurfaceWithoutAssertionEv
00007ff80803d3f8 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking4initEv
00007ff808043484 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking8finalizeEv
00007ff808054430 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking9bunchPairEv
00007ff80804a25c (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking9okToReuseEv
00007ff8080543ae (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingC1EPKv
00007ff80803d3d0 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingC2EPKv
00007ff80805445e (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingD0Ev
00007ff808054458 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingD1Ev
00007ff80805918e (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink15genDisplayTimesEPyS0_S0_
00007ff80802cd70 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink15getDisplayTimesEPyS0_S0_
00007ff8080590be (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink17getCurrentDisplayEv
00007ff80802c02a (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink17setCurrentDisplayEj
00007ff80802bbc2 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink18initWithCGDisplaysEPjlPi
00007ff808058d9c (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink19updateDisplayTimingEv
00007ff80805923c (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink20copyDebugDescriptionEv
00007ff8080590ca (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink22displayReconfigurationEjj
00007ff80802ba82 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink5allocEPK13__CFAllocator
00007ff80802c2f8 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink5startEv
00007ff808044800 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink8finalizeEv
00007ff808058d02 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkC1EPKv
00007ff808058d22 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkC2EPKv
00007ff8080592b2 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkD0Ev
00007ff8080592ac (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkD1Ev
00007ff808058cfc (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkdlEPv
00007ff808058cf2 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinknwEmPv
00007ff808069f12 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext10setPBufferEP15CVOpenGLPBufferiii
00007ff808068b32 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext11lockContextEv
00007ff80806a07e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13clearDrawableEv
00007ff808069ac6 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13createPBufferEmmjjiPP15CVOpenGLPBuffer
00007ff808068998 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13prunePBuffersEb
00007ff808068be2 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13unlockContextEv
00007ff808069dca (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext14recyclePBufferEP15CVOpenGLPBuffer
00007ff808068f72 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext15bindGLSLProgramEiij
00007ff8080695b4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext15setupGLSLShaderEv
00007ff808069f8e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext15texImagePBufferEP15CVOpenGLPBufferj
00007ff808069114 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext16getOpenGLProfileEPi
00007ff808069a04 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext16getVirtualScreenEPi
00007ff808068dd0 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext16setVirtualScreenEi
00007ff808069fac (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext17texImageIOSurfaceEjjiijjP11__IOSurfacej
00007ff808068ad8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext18deleteGLSLProgramsEv
00007ff808068f5c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext19bindFragmentProgramEi
00007ff808069a3a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext19describePixelFormatEi24_CGLPixelFormatAttributePi
00007ff808068d9a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext20getBaseVirtualScreenEPi
00007ff808068f50 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext21setChromaSamplingModeEi
00007ff8080691d6 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext21setupFragmentProgramsEv
00007ff808068aa8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext22deleteFragmentProgramsEv
00007ff808068f02 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext22isSharedWithCGLContextEP17_CGLContextObject
00007ff808068df6 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext26initWithNonRetainedContextEPvb
00007ff808068c1c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext29initWithContextAndPixelFormatEPvS0_b
00007ff808069042 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext32shouldUseFragmentProgramForImageEP13CVImageBuffer
00007ff80806886c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext5allocEPK13__CFAllocator
00007ff808068918 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext8finalizeEv
00007ff8080688d8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextC1EPKv
00007ff8080688f8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextC2EPKv
00007ff80806a0a8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextD0Ev
00007ff80806a0a2 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextD1Ev
00007ff808068866 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextdlEPv
00007ff80806885c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextnwEmPv
00007ff808052f78 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture10dumpToQTESEPc
00007ff808052d7e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture10getBackingEv
00007ff808052d88 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture15getImageBackingEv
00007ff808052d92 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture16getCGLContextObjEv
00007ff808052daa (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture17getCleanTexCoordsEPfS0_S0_S0_
00007ff808052e8a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture20copyDebugDescriptionEv
00007ff808052d44 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture22initWithTextureBackingEP16CVTextureBacking
00007ff808052c28 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture5allocEPK13__CFAllocator
00007ff808052d0c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture8finalizeEv
00007ff808052cbc (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureC1EPKv
00007ff808052ce4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureC2EPKv
00007ff80805384a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureD0Ev
00007ff808053844 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureD1Ev
00007ff808052c22 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexturedlEPv
00007ff808052c18 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexturenwEmPv
00007ff80804af44 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool11preallocateEPK13__CFAllocatorb
00007ff80804a7fe (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool12initWithSizeEPK14__CFDictionaryjmS2_Pi
00007ff80804ac66 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13getAttributesEv
00007ff80804b5e4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13initBunchPairEPK13__CFAllocator
00007ff80804b1b0 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13prefetchPagesEv
00007ff80804b65c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool14scanIOSurfacesEPFvP11__IOSurfacePvES2_
00007ff80804b1ea (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool16createDataBufferEPK13__CFAllocatorPK14__CFDictionaryPi
00007ff80804ae18 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool18allocateNewBackingEPK13__CFAllocator
00007ff80804ac90 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19getMaximumBufferAgeEv
00007ff80804ac7a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19setMaximumBufferAgeEd
00007ff80804b504 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool20copyDebugDescriptionEv
00007ff80804b68c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80804adb6 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21getMinimumBufferCountEPKv
00007ff80804aca2 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21setMinimumBufferCountElPKvbPK13__CFAllocator
00007ff80804ac70 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool23getDataBufferAttributesEv
00007ff80804a6b6 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5allocEPK13__CFAllocator
00007ff80804b62c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5flushEy
00007ff80804a78c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool8finalizeEv
00007ff80804a736 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC1EPKv
00007ff80804a740 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC2EPKv
00007ff80804b6b4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD0Ev
