00000001bea7c918 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00000001d8bee888 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_311CDA337EACF28EAA3CC82B3594848719WrappingArrangement
00000001d8bed888 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_3429E123C8593E70970E33EE2D5F176554TTRShowSearchResultDataModelSourceShowCompletedContext
00000001d8bf42b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_52FEB79561E73C00BE5268C30E73C81A22TTRAvatarImageRenderer
00000001d8bef820 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_5A114532B862200E493FE9C29EACBB2C16MenuCloseHandler
00000001d8bea3d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_8D3AD9A7C739B7114BFFF4D89520C33A26ResourceDirectoryAssertion
00000001d8beb000 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_93BF7647564111661FC90F08949C251627ReminderContainerListEditor
00000001d8beb0b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_93BF7647564111661FC90F08949C251631ReminderContainerReminderEditor
00000001d8bf23c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_AE2C375E75EA833B2B0B0EDDD8860B5314FetchOperation
00000001d8bf64f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_C3274C3CE3D29917B4B8B80AEBB51B8E17StagedDiffContext
00000001d8beef90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B16HashtagProcessor
00000001d8beee78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B20MainProcessorContext
00000001d8bef100 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B21URLDetectionProcessor
00000001d8bef048 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B34InlineHashtagResurrectionProcessor
00000001d8bf4c58 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A414SelectionLayer
00000001d8bf4db0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A415BackgroundLayer
00000001d8bf4cc8 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A49EmojiView
00000001d8bf2ac0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore17TTRReminderEditor15EditedObjectIDs
00000001d8bf54c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore18TTRDataViewMonitorP33_701DB48AEA1AC212AFC98B7A4F98F29B15BackgroundActor
00000001d8bea608 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore35TTRAccountsListsPresenterCapability13InsertionPlan
00000001d8bea518 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore35TTRAccountsListsPresenterCapabilityP33_8A89D2A718AD2C10AB9E066540BACB2616InsertionRequest
00000001d8bf3858 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore35TTRReminderLocationPickerInteractor12FilterEditor
00000001d8bf3780 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC15RemindersUICore35TTRReminderLocationPickerInteractor14ReminderEditor
00000001d8bf6210 (__DATA_CONST,__objc_const) non-external __IVARS__TtCE15RemindersUICoreCSo13NSUndoManager16ObservationToken
00000001d8beff40 (__DATA_CONST,__objc_const) non-external __IVARS__TtCV15RemindersUICore18TTRNotifyPublisherP33_51ABA874895933BB17B9461DF7CBBFB718NotifySubscription
00000001d8bf0bc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore13TTRListColors
00000001d8be9d88 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore13TTRListEditor
00000001d8bf4320 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore14TTRModuleState
00000001d8bf3ea8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore15TTRUserDefaults
00000001d8bf3a30 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore15TTRWidgetCenter
00000001d8beb280 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore16TTRAccountEditor
00000001d8bf4820 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore16TTRListBadgeView
00000001d8bf2138 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore16TTRMCNAvatarView
00000001d8bf0028 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore17TTRDeferredAction
00000001d8bf2980 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore17TTRReminderEditor
00000001d8bf5688 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore18TTRDebouncedAction
00000001d8bed470 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore18TTRListBadgeEmblem
00000001d8bf0858 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore18TTRMBackgroundView
00000001d8bece18 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore18TTRMPrivacyChecker
00000001d8bed378 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore18TTRSmartListEditor
00000001d8bef5e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore20TTRAccessibilityUtil
00000001d8beb420 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore20TTRDateIconGenerator
00000001d8bec240 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore20TTRMSuggestionWindow
00000001d8bec5f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore21TTRGeoLocationService
00000001d8bf2b30 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore21TTRMDateIconGenerator
00000001d8becc20 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore21TTRThumbnailGenerator
00000001d8bedc90 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore22TTRCurrentTimeProvider
00000001d8beb750 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore22TTRProcessMoveSubjects
00000001d8bf3ae8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore22TTRReminderTextStorage
00000001d8bf2038 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore23TTRMSuggestionTableView
00000001d8bec340 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore23TTRRemindersInteraction
00000001d8bebed0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore23TTRSearchQueryPerformer
00000001d8bf3dc8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore23TTRUserDefaultsObserver
00000001d8bee658 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRContainerWrappingView
00000001d8be9b00 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRLocationChangeMonitor
00000001d8bf62a0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRMInlinePermissionView
00000001d8bf1b98 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRMMenuItemTargetAction
00000001d8befdf8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRReminderCopyPasteItem
00000001d8bf1c08 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRSearchResultCollector
00000001d8beba90 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore24TTRURLMetadataInteractor
00000001d8bf2f38 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore25TTRAccountsListsViewModel
00000001d8bf03e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore25TTRListAppearanceGridView
00000001d8bf0fa0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore25TTRMRemindersListTextView
00000001d8bf45a0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore25TTRRemindersListViewModel
00000001d8bef170 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore26TTRAccountsListsInteractor
00000001d8bf44d0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore26TTRMReminderPasteboardItem
00000001d9ebbbc8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore26TTRMRemindersListTextField
00000001d8beec08 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore26TTRMSuggestionTableRowView
00000001d8beae88 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore26TTRRemindersListInteractor
00000001d8bed220 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore26TTRSingleColorGradientView
00000001d8bed110 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore27TTRCloudKitMigrationManager
00000001d8bf1b08 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore27TTRMReminderCellNotesRouter
00000001d8bec2b0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore27TTRMReminderCellTitleRouter
00000001d8bf0b80 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore27TTRMSuggestionTableCellView
00000001d8bf27a8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore27TTRReminderDetailInteractor
00000001d8befa48 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore27TTRShowTodayDataModelSource
00000001d8becd40 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore28TTRExtensionContextExtractor
00000001d8beeb58 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore28TTRMInlinePermissionCellView
00000001d8bf4170 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore28TTRParticipantAvatarProvider
00000001d8bea970 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore28TTRShowTaggedDataModelSource
00000001d8bf4ef0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore28TTRTipKitDataModelSourceBase
00000001d8bed9e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRInlineHashtagEditProcessor
00000001d8beeb10 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRMSuggestionTableHeaderView
00000001d8bef530 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRNSExtensionContextProvider
00000001d8bec898 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRRecurrenceFrequencyStrings
00000001d8bf1a10 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRReminderPrintingInteractor
00000001d8bee018 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRShowFlaggedDataModelSource
00000001d8bf3d48 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore29TTRUserDefaultsObservingBlock
00000001d8bea098 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30NotificationAuthorizationCache
00000001d8bf2c78 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRAttachmentThumbnailsManager
00000001d8bec928 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRDifferentialPrivacyRecorder
00000001d8bea808 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRHashtagTokenTextInteraction
00000001d8beb7e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRMReminderCellNotesPresenter
00000001d8bf1d00 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRMReminderCellTitlePresenter
00000001d8bf0f30 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRMRemindersListTextFieldCell
00000001d8bec150 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRMSuggestionWindowController
00000001d8bf40b8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRReminderCellNotesInteractor
00000001d8bef678 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRReminderCellTitleInteractor
00000001d8bf50e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore30TTRShowAssignedDataModelSource
00000001d8beed18 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRHashtagAssociationInteractor
00000001d8bf09f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRMEventIgnoringBackgroundView
00000001d8bf1e50 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRMPermissionsWarmingSheetView
00000001d8bebbd0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRMQuickBarSuggestionMenuUtils
00000001d9ebb9a0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRNoDefaultImplicitActionLayer
00000001d9ebbac0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRNoDefaultImplicitScrollLayer
00000001d8bf3c58 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRReminderDetailEditingSession
00000001d8bf24e0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRRemindersListAttributeEditor
00000001d8beb148 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRRemindersListImportedContent
00000001d8bf5aa0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRShowAllTipKitDataModelSource
00000001d8bf0560 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRShowScheduledDataModelSource
00000001d8befcb0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore31TTRShowTodayMonitorableDataView
00000001d8bef8c0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore32TTRInteractorAsyncEditsCommitter
00000001d8beccf8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore32TTRMSuggestionTableSeparatorView
00000001d8beb9d8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore32TTRReminderCellHashtagInteractor
00000001d8bef950 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore32TTRReminderPrintingHTMLGenerator
00000001d8beac18 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore32TTRShowTaggedMonitorableDataView
00000001d8bf2bc0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore32TTRUserActivityMetadataInterator
00000001d8beae40 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore33RemindersUICoreBundleLookupObject
00000001d8be9948 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore33TTRCloudKitNetworkActivityMonitor
00000001d8bed080 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore33TTRListToCustomSmartListConverter
00000001d8bf13a0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore33TTRMSuggestionTableViewController
00000001d8bee220 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore33TTRShowFlaggedMonitorableDataView
00000001d8bef3c0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRAccountListsMonitorableDataView
00000001d8becab8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRAttachmentThumbnailSizeProvider
00000001d9ebba78 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRNoDefaultImplicitTransformLayer
00000001d8bed8b0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRReminderLocationOptionsProvider
00000001d8bf57c0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRShowAllRemindersDataModelSource
00000001d8bf5308 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRShowAssignedMonitorableDataView
00000001d8bed5b8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore34TTRShowSearchResultDataModelSource
00000001d8bea418 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRAccountsListsPresenterCapability
00000001d8beb378 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRMQuickBarSuggestionTableCellView
00000001d8bf3920 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRMReminderCellNotesViewController
00000001d8beb4c8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRMReminderCellTitleViewController
00000001d8bf20f0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRMRemindersListCellTitleTextField
00000001d8bf35a0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRReminderLocationPickerInteractor
00000001d8becf30 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRReminderStandaloneEditingSession
00000001d8bf5c20 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRReminderTextChangeDetailAdjuster
00000001d8bef478 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRReminderTextChangeDetailCapturer
00000001d8bee310 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRRemindersListDataModelSourceBase
00000001d8bf0768 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRShowScheduledMonitorableDataView
00000001d8befc00 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore35TTRShowTodayPrintingDataModelSource
00000001d8bf1840 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore36TTRExtensionCreateReminderInteractor
00000001d8bea170 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore36TTRHashtagEditingPresenterCapability
00000001d8bec780 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore36TTRListDetailAndAppearanceInteractor
00000001d9ebb9e8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC15RemindersUICore36TTRNoDefaultImplicitActionShapeLayer
