00007ff80a0dbfc4 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80a0dbf7c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80a0dbfb0 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80a0dbf9c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80a0dbf68 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80a0dbfec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80a0c457a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext20getBaseVirtualScreenEPi
00007ff80a0c4726 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext21setChromaSamplingModeEi
00007ff80a0c49a4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext21setupFragmentProgramsEv
00007ff80a0c428a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext22deleteFragmentProgramsEv
00007ff80a0c46da (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext22isSharedWithCGLContextEP17_CGLContextObject
00007ff80a0c45ce (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext26initWithNonRetainedContextEPvb
00007ff80a0c43fc (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext29initWithContextAndPixelFormatEPvS0_b
00007ff80a0c4810 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext32shouldUseFragmentProgramForImageEP13CVImageBuffer
00007ff80a0c4074 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext5allocEPK13__CFAllocator
00007ff80a0c40fc (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext8finalizeEv
00007ff80a0c40dc (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextC1EPKv
00007ff80a0c40dc (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextC2EPKv
00007ff80a0c5842 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextD0Ev
00007ff80a0c583c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextD1Ev
00007ff80a0a2588 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextdlEPv
00007ff80a0a257e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextnwEmPv
00007ff80a0abdf4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture10dumpToQTESEPc
00007ff80a0abbfe (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture10getBackingEv
00007ff80a0abc08 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture15getImageBackingEv
00007ff80a0abc12 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture16getCGLContextObjEv
00007ff80a0abc2a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture17getCleanTexCoordsEPfS0_S0_S0_
00007ff80a0abd06 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture20copyDebugDescriptionEv
00007ff80a0abbc4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture22initWithTextureBackingEP16CVTextureBacking
00007ff80a0abad4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture5allocEPK13__CFAllocator
00007ff80a0abb8c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture8finalizeEv
00007ff80a0abb64 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureC1EPKv
00007ff80a0abb64 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureC2EPKv
00007ff80a0ac6c0 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureD0Ev
00007ff80a0ac6ba (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureD1Ev
00007ff80a0a2588 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexturedlEPv
00007ff80a0a257e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexturenwEmPv
00007ff80a0a2ec0 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool11preallocateEPK13__CFAllocatorb
00007ff80a0a26dc (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool12initWithSizeEPK14__CFDictionaryjmS2_Pi
00007ff80a0a2a90 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13getAttributesEv
00007ff80a0a34d4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13initBunchPairEPK13__CFAllocator
00007ff80a0a3110 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13prefetchPagesEv
00007ff80a0a354c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool14scanIOSurfacesEPFvP11__IOSurfacePvES2_j
00007ff80a0a2d92 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool16assignNewBackingEP21__CVDataBufferBacking
00007ff80a0a314a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool16createDataBufferEPK13__CFAllocatorPK14__CFDictionaryPi
00007ff80a0a2c50 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool18allocateNewBackingEPK13__CFAllocatorb
00007ff80a0a2aba (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19getMaximumBufferAgeEv
00007ff80a0a2aa4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19setMaximumBufferAgeEd
00007ff80a0a3406 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool20copyDebugDescriptionEv
00007ff80a0a357e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80a0a2bee (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21getMinimumBufferCountEPKv
00007ff80a0a2acc (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21setMinimumBufferCountElPKvbPK13__CFAllocator
00007ff80a0a2a9a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool23getDataBufferAttributesEv
00007ff80a0a258e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5allocEPK13__CFAllocator
00007ff80a0a351c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5flushEy
00007ff80a0a266a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool8finalizeEv
00007ff80a0a260a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC1EPKv
00007ff80a0a2614 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC2EPKv
00007ff80a0a35a6 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD0Ev
00007ff80a0a35a0 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD1Ev
00007ff80a0a2588 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPooldlEPv
00007ff80a0a257e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolnwEmPv
00007ff80a0c002a (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking11testTextureEv
00007ff80a0bff82 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking12getIOSurfaceEv
00007ff80a0bff60 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking12setIOSurfaceEP11__IOSurface
00007ff80a0bfff2 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13finishTextureEv
00007ff80a0bff90 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13isInvalidatedEv
00007ff80a0c006a (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13updateTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff80a0bff06 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking15setImageBackingEP14CVImageBacking
00007ff80a0c01be (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking16provideImageDataEPvmmmmm
00007ff80a0bffe4 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking17getTextureContextEv
00007ff80a0b39ec (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking17uploadedCorrectlyEv
00007ff80a0c0166 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18deleteImageTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff80a0c01d6 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18getPixelFormatTypeEv
00007ff80a0c0070 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18retainBackingUsageEv
00007ff80a0c00a4 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking19provideImageTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff80a0c008a (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking19releaseBackingUsageEv
00007ff80a0bfe74 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking22initWithBackingContextEP14CVImageBackingP15CVOpenGLContextiih
00007ff80a0bfeee (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80a0bffae (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking7getNameEv
00007ff80a0bffc8 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking7getSizeEv
00007ff80a0bfe06 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking8finalizeEv
00007ff80a0bffa2 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking9getTargetEv
00007ff80a0bffba (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking9isFlippedEv
00007ff80a0bfdc8 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingC1EPKv
00007ff80a0bfdc8 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingC2EPKv
00007ff80a0c01f2 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingD0Ev
00007ff80a0c01ec (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBackingD1Ev
00007ff80a0a5420 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool11preallocateEPK13__CFAllocatorb
00007ff80a09f050 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool13getAttributesEv
00007ff80a09c360 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool13initBunchPairEPK13__CFAllocator
00007ff80a0a5736 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool13prefetchPagesEv
00007ff80a0a5b2a (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool14scanIOSurfacesEPFvP11__IOSurfacePvES2_j
00007ff80a09bb3c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi
00007ff80a0c64db (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.1
00007ff80a0c6513 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.2
00007ff80a0c654b (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.3
00007ff80a0c65ac (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.4
00007ff80a0c65e4 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.5
00007ff80a0c6645 (__TEXT,__text) non-external __ZN17CVPixelBufferPool15initWithOptionsEPK14__CFDictionaryS2_Pi.cold.6
00007ff80a0a52da (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool16assignNewBackingEP22__CVPixelBufferBacking
00007ff80a09cf2a (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPi
00007ff80a0a50a8 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool18allocateNewBackingEPK13__CFAllocatorb
00007ff80a09f080 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool19getMaximumBufferAgeEv
00007ff80a09c660 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool19setMaximumBufferAgeEd
00007ff80a0a5a2c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool20copyDebugDescriptionEv
00007ff80a09e15c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80a0a5044 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool21getMinimumBufferCountEPKv
00007ff80a0a4f1a (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool21setMinimumBufferCountElPKvbPK13__CFAllocator
00007ff80a09f076 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool24getPixelBufferAttributesEv
00007ff80a0a5770 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool27initializeIOSurfaceTrackingEv
00007ff80a0a593a (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool31ioSurfaceUseCountIsZeroCallbackEPvjyy
00007ff80a0a5b5c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool38copyDerivedIOSurfaceCreationPropertiesEPPK14__CFDictionary
00007ff80a09b9f2 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool5allocEPK13__CFAllocator
00007ff80a0a5afa (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool5flushEy
00007ff80a09c96c (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPool8finalizeEv
00007ff80a0a4eb2 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolC1EPKv
00007ff80a09ba88 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolC2EPKv
00007ff80a0a5eda (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolD0Ev
00007ff80a0a5ed4 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolD1Ev
00007ff80a0a2588 (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPooldlEPv
00007ff80a0a257e (__TEXT,__text) non-external (was a private external) __ZN17CVPixelBufferPoolnwEmPv
00007ff80a0bfa8e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair13applyFunctionEPFvPKvPvES2_j
00007ff80a0bfa4e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair13prefetchPagesEv
00007ff80a0bf928 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair14initNewBackingEP15CVBufferBackingbb
00007ff843621fc0 (__DATA,__common) non-external (was a private external) __ZN18CVLockingBunchPair16_bufferPoolMutexE
00007ff80a0bf524 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair18bufferBackingInUseEP15CVBufferBacking
00007ff80a0bf9f4 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair18consolidateBackingEP15CVBufferBacking
00007ff80a0bf8a0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair18tryToReuseABackingEPP15CVBufferBackingj
00007ff80a09ebcc (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19exitCriticalSectionEv
00007ff80a0bf350 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19freeAgedOutBackingsEv
00007ff80a0bf7fe (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19getMaximumBufferAgeEv
00007ff80a0bf9fa (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19getTotalBufferCountEv
00007ff80a0bf6e2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19setMaximumBufferAgeEd
00007ff80a09eb4e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20enterCriticalSectionEv
00007ff80a09ea02 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20getFreeBackingsCountEv
00007ff80a09e9e8 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20getUsedBackingsCountEv
00007ff80a0bf5f2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21bufferBackingNotInUseEP15CVBufferBacking
00007ff80a0bf7f0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21getMinimumBufferCountEv
00007ff80a095e16 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21initCVBufferPoolMutexEv
00007ff80a0bf7c0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21setMinimumBufferCountEl
00007ff80a0bf404 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair26freeExcessBackingsNotInUseEv
00007ff80a097396 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair27exitBackingsCriticalSectionEv
00007ff80a09eb60 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair33enterBackingsCriticalWriteSectionEv
00007ff80a095eb2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair4initEP14__CVBufferPoolPK13__CFAllocator
00007ff80a095cf4 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair5allocEPK13__CFAllocator
00007ff80a09ea1c (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair7cleanupEv
00007ff80a09ebee (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair8finalizeEv
00007ff80a0bf336 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairC1EPKv
00007ff80a095d8a (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairC2EPKv
00007ff80a0bfb46 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairD0Ev
00007ff80a0bfb40 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairD1Ev
00007ff80a0a2588 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairdlEPv
00007ff80a0a257e (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairnwEmPv
00007ff80a0aca0a (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache12flushBuffersEby
00007ff80a0ac892 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache14initWithDeviceEPvPK14__CFDictionary
00007ff80a0b86e8 (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache16freeBackingCountEv
00007ff80a0b868c (__TEXT,__text) non-external (was a private external) __ZN18CVMetalBufferCache16usedBackingCountEv
