000000018a218690 (__TEXT,__const) non-external _A1_Table
000000018a055c30 (__TEXT,__text) non-external _PermuteInsertPass_Print16
000000018a055b44 (__TEXT,__text) non-external _PermuteInsertPass_Print8
000000018a055d1c (__TEXT,__text) non-external _PermuteInsertPass_PrintF
000000018a041228 (__TEXT,__text) non-external (was a private external) _PermutePass_Print
0000000189f1a0b8 (__TEXT,__text) non-external _PerspectiveWarp_ARGB16F_GCDWork
0000000189f19a44 (__TEXT,__text) non-external _PerspectiveWarp_ARGB16U_GCDWork
0000000189f193c8 (__TEXT,__text) non-external _PerspectiveWarp_ARGB8888_GCDWork
0000000189f19d54 (__TEXT,__text) non-external _PerspectiveWarp_Planar16F_GCDWork
0000000189f196e0 (__TEXT,__text) non-external _PerspectiveWarp_Planar16U_GCDWork
0000000189f19064 (__TEXT,__text) non-external _PerspectiveWarp_Planar8_GCDWork
0000000189f87ae4 (__TEXT,__text) non-external (was a private external) _PiecewiseGamma_BuildTable8
0000000189e0ba7c (__TEXT,__text) non-external (was a private external) _PiecewiseGamma_BuildTable8to16
0000000189f88124 (__TEXT,__text) non-external (was a private external) _PiecewiseGamma_BuildTable8toF
0000000189f88434 (__TEXT,__text) non-external (was a private external) _PiecewiseGamma_ComputeInterpolatedTableF
0000000189e0c228 (__TEXT,__text) non-external (was a private external) _PiecewiseGamma_ComputeTable16Q12
0000000189eb0c08 (__TEXT,__text) non-external (was a private external) _PixelCopy
000000018a217870 (__TEXT,__const) non-external (was a private external) _PixelSize
000000018a2153a0 (__TEXT,__const) non-external (was a private external) _Planar16FtoPlanar8_LUT
0000000189e191fc (__TEXT,__text) non-external (was a private external) _Planar16Q12to8
0000000189e0a6f8 (__TEXT,__text) non-external (was a private external) _Planar16Q12toARGB8888
000000018a03ddb4 (__TEXT,__text) non-external (was a private external) _Planar16Q12toF
0000000189e1bab0 (__TEXT,__text) non-external (was a private external) _Planar16Q12toRGB888
000000018a03df28 (__TEXT,__text) non-external (was a private external) _Planar16ToChunky
000000018a03de6c (__TEXT,__text) non-external (was a private external) _Planar16UTo16U
0000000189e27954 (__TEXT,__text) non-external (was a private external) _Planar16UtoARGB16U
000000018a1f39b8 (__TEXT,__const) non-external (was a private external) _Planar16UtoPlanar16F
0000000189e283d0 (__TEXT,__text) non-external (was a private external) _Planar16UtoRGB16U
0000000189e1944c (__TEXT,__text) non-external (was a private external) _Planar8ToChunky
0000000189e09a70 (__TEXT,__text) non-external _Planar8to16Q12
000000018a0544a8 (__TEXT,__text) non-external _Planar8toF
000000018a2149a0 (__TEXT,__const) non-external (was a private external) _Planar8toPlanar16F_LUT
000000018a03e09c (__TEXT,__text) non-external (was a private external) _PlanarFTo16Q12
000000018a03dbd8 (__TEXT,__text) non-external (was a private external) _PlanarFTo16U
0000000189e31860 (__TEXT,__text) non-external (was a private external) _PlanarFTo8
000000018a03db90 (__TEXT,__text) non-external (was a private external) _PlanarFToARGB8888
000000018a2189c8 (__TEXT,__const) non-external _PlanarFToARGB8888.minFloat
000000018a03dc90 (__TEXT,__text) non-external (was a private external) _PlanarFToF
000000018a03dd80 (__TEXT,__text) non-external (was a private external) _PlanarFToRGBXFFFF
000000018a03dd4c (__TEXT,__text) non-external (was a private external) _PlanarFToXRGBFFFF
000000018a03da70 (__TEXT,__text) non-external (was a private external) _PlanarFtoARGBFFFF
000000018a03daa8 (__TEXT,__text) non-external (was a private external) _PlanarFtoChunky
000000018a214ba0 (__TEXT,__const) non-external (was a private external) _PlanarFtoPlanar16F_LUT
0000000189e08f48 (__TEXT,__text) non-external (was a private external) _PlanarFtoRGBFFF
000000018a04132c (__TEXT,__text) non-external (was a private external) _PrecisionPass_Print
000000018a040adc (__TEXT,__text) non-external (was a private external) _PremultiplyData_ARGB16Q12
000000018a040aa0 (__TEXT,__text) non-external (was a private external) _PremultiplyData_ARGB16U
0000000189e0ac48 (__TEXT,__text) non-external (was a private external) _PremultiplyData_ARGB8888
000000018a040b24 (__TEXT,__text) non-external (was a private external) _PremultiplyData_ARGBFFFF
000000018a040ac4 (__TEXT,__text) non-external (was a private external) _PremultiplyData_Chunky16AlphaFirst
000000018a040aac (__TEXT,__text) non-external (was a private external) _PremultiplyData_Chunky16AlphaLast
000000018a040b00 (__TEXT,__text) non-external (was a private external) _PremultiplyData_Chunky16Q12AlphaFirst
000000018a040ae8 (__TEXT,__text) non-external (was a private external) _PremultiplyData_Chunky16Q12AlphaLast
000000018a040a7c (__TEXT,__text) non-external (was a private external) _PremultiplyData_Chunky8AlphaFirst
0000000189e19630 (__TEXT,__text) non-external (was a private external) _PremultiplyData_Chunky8AlphaLast
000000018a040b48 (__TEXT,__text) non-external (was a private external) _PremultiplyData_ChunkyFAlphaFirst
000000018a040b30 (__TEXT,__text) non-external (was a private external) _PremultiplyData_ChunkyFAlphaLast
0000000189e2809c (__TEXT,__text) non-external (was a private external) _PremultiplyData_RGBA16Q12
000000018a040a94 (__TEXT,__text) non-external (was a private external) _PremultiplyData_RGBA16U
0000000189e0a910 (__TEXT,__text) non-external (was a private external) _PremultiplyData_RGBA8888
000000018a040b18 (__TEXT,__text) non-external (was a private external) _PremultiplyData_RGBAFFFF
000000018a038bdc (__TEXT,__text) non-external _PrintBufferOrderNames
00000001e6d5ab30 (__DATA_CONST,__const) non-external _PrintBufferOrderNames.kBufferOrderNames_Base
00000001e6d5ac20 (__DATA_CONST,__const) non-external _PrintBufferOrderNames.kBufferOrderNames_CMYK
00000001e6d5ac48 (__DATA_CONST,__const) non-external _PrintBufferOrderNames.kBufferOrderNames_LAB
00000001e6d5ac00 (__DATA_CONST,__const) non-external _PrintBufferOrderNames.kBufferOrderNames_RGB
000000018a054570 (__TEXT,__text) non-external _RGB16UtoPlanar16U
000000018a05447c (__TEXT,__text) non-external _RGB888toPlanar16Q12
0000000189e1b8e4 (__TEXT,__text) non-external _RGB888toPlanar8
0000000189e07c20 (__TEXT,__text) non-external _RGBFFFtoPlanarF
0000000189f0aff8 (__TEXT,__text) non-external (was a private external) _ReadTileRowEdge_ARGB8888
0000000189e037d8 (__TEXT,__text) non-external (was a private external) _ReduceToCoreFormats
000000018a040db4 (__TEXT,__text) non-external (was a private external) _RemoveAlpha_Chunky16UAlphaFirst
000000018a040d9c (__TEXT,__text) non-external (was a private external) _RemoveAlpha_Chunky16UAlphaLast
000000018a040d6c (__TEXT,__text) non-external (was a private external) _RemoveAlpha_Chunky8AlphaFirst
000000018a040d54 (__TEXT,__text) non-external (was a private external) _RemoveAlpha_Chunky8AlphaLast
000000018a040dfc (__TEXT,__text) non-external (was a private external) _RemoveAlpha_ChunkyFAlphaFirst
000000018a040de4 (__TEXT,__text) non-external (was a private external) _RemoveAlpha_ChunkyFAlphaLast
0000000189e04c1c (__TEXT,__text) non-external _ResolveDecodeArrays
000000018a04e834 (__TEXT,__text) non-external _ResolveDecodeArrays_version1
0000000189e0b4f0 (__TEXT,__text) non-external _RowDecodeY00
0000000189e56974 (__TEXT,__text) non-external _RowDecodeYCC
0000000189e5657c (__TEXT,__text) non-external _RowEncodeY00
0000000189e56710 (__TEXT,__text) non-external _RowEncodeYCC
0000000189e4500c (__TEXT,__text) non-external _SepConvolve16F_GCDWork
0000000189e45f70 (__TEXT,__text) non-external _SepConvolve16U_GCDWork
0000000189e471a8 (__TEXT,__text) non-external _SepConvolve8888_GCDWork
0000000189e457c4 (__TEXT,__text) non-external _SepConvolve8_GCDWork
0000000189e4673c (__TEXT,__text) non-external _SepConvolve8to16_GCDWork
0000000189e4482c (__TEXT,__text) non-external _SepConvolveF_GCDWork
0000000189e44754 (__TEXT,__text) non-external _SeparableNumWorkItemsForGCD
0000000189f18fa0 (__TEXT,__text) non-external _SeparableNumWorkItemsForGCD
0000000189eb0a38 (__TEXT,__text) non-external (was a private external) _SetupBufferInfo
00000001ef2d8bd8 (__AUTH_CONST,__const) non-external (was a private external) _SetupROI
0000000189eaf0c4 (__TEXT,__text) non-external (was a private external) _SetupROI_ARGB8888
0000000189eaf58c (__TEXT,__text) non-external (was a private external) _SetupROI_ARGBFFFF
0000000189eae960 (__TEXT,__text) non-external (was a private external) _SetupROI_Pixel_8
0000000189eaec10 (__TEXT,__text) non-external (was a private external) _SetupROI_Pixel_F
0000000189f9d618 (__TEXT,__text) external _SetvImageThreadCount
0000000189f9d604 (__TEXT,__text) external _SetvImageThreadState
0000000189e577c4 (__TEXT,__text) external _SetvImageVectorAvailable
000000018a008160 (__TEXT,__text) non-external _Shear_GCDWork
0000000189f0aff0 (__TEXT,__text) non-external _SkipProcessing_ARGB8888
0000000189f0b548 (__TEXT,__text) non-external _Sobel8to16_GCDWork
0000000189e47860 (__TEXT,__text) non-external _SquareBoxConvolve8888_GCDWork
0000000189e47510 (__TEXT,__text) non-external _SquareBoxConvolve8_GCDWork
0000000189e483a0 (__TEXT,__text) non-external _StoreY
0000000189e48534 (__TEXT,__text) non-external _StoreYCC
0000000189e3f004 (__TEXT,__text) non-external _Swap16
0000000189e2608c (__TEXT,__text) non-external _Swap32
000000018a218cec (__TEXT,__const) non-external _Swap32.swap32Map
000000018a0548e8 (__TEXT,__text) non-external _TRCsData_dtor
000000018a044ee8 (__TEXT,__text) non-external _TableLookUp_Planar8
000000018a0452c4 (__TEXT,__text) non-external _TableLookUp_Planar8toIndexed8
0000000189eaccc8 (__TEXT,__text) non-external _TileThreadCount
0000000189f157f0 (__TEXT,__text) non-external _TileThreadCount
000000018a040304 (__TEXT,__text) non-external (was a private external) _TransformPassHLGSceneReferredMapping_dtor
000000018a03e884 (__TEXT,__text) non-external (was a private external) _TransformPassLUT1D_dtor
0000000189e161c0 (__TEXT,__text) non-external (was a private external) _TransformPassLUT_dtor
000000018a04012c (__TEXT,__text) non-external (was a private external) _TransformPassLUTs_dtor
000000018a040218 (__TEXT,__text) non-external (was a private external) _TransformPassLuminanceScaling_dtor
0000000189e15c9c (__TEXT,__text) non-external (was a private external) _TransformPassMatrix_dtor
000000018a0403fc (__TEXT,__text) non-external (was a private external) _TransformPassPQToneMapping_dtor
0000000189e15c24 (__TEXT,__text) non-external (was a private external) _TransformPassParameter_dtor
000000018a0400b4 (__TEXT,__text) non-external (was a private external) _TransformPassTRCs_dtor
000000018a03e13c (__TEXT,__text) non-external (was a private external) _TransformPass_PrintMatrix
000000018a03e674 (__TEXT,__text) non-external (was a private external) _TransformPass_PrintTransform
000000018a03e84c (__TEXT,__text) non-external (was a private external) _TransformPass_dtor
0000000189e5f620 (__TEXT,__text) non-external _TransformTRCNumWorkItemsForGCD
0000000189e5f6f4 (__TEXT,__text) non-external _TransformTRC_GCDWork
0000000189ee692c (__TEXT,__text) non-external (was a private external) _TruncateKernel_ARGB8888
0000000189ed38a8 (__TEXT,__text) non-external (was a private external) _TruncateKernel_ARGBFFFF
0000000189ed94fc (__TEXT,__text) non-external (was a private external) _TruncateKernel_Planar8
0000000189eccb68 (__TEXT,__text) non-external (was a private external) _TruncateKernel_PlanarF
000000018a0409f8 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_ARGB16Q12
000000018a0409b0 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_ARGB16U
0000000189e1582c (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_ARGB8888
000000018a040a40 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_ARGBFFFF
000000018a0409d4 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_Chunky16AlphaFirst
000000018a0409bc (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_Chunky16AlphaLast
000000018a040a1c (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_Chunky16Q12AlphaFirst
000000018a040a04 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_Chunky16Q12AlphaLast
000000018a04098c (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_Chunky8AlphaFirst
0000000189e093b8 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_Chunky8AlphaLast
000000018a040a64 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_ChunkyFAlphaFirst
000000018a040a4c (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_ChunkyFAlphaLast
000000018a0409ec (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_RGBA16Q12
000000018a0409a4 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_RGBA16U
0000000189e0d88c (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_RGBA8888
000000018a040a34 (__TEXT,__text) non-external (was a private external) _UnpremultiplyData_RGBAFFFF
000000018a18f0a0 (__TEXT,__const) non-external (was a private external) _Unpremultiply_16Q12_table
000000018a04e628 (__TEXT,__text) non-external _VerifyCGConverterParams
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
0000000189e06a3c (__TEXT,__text) non-external (was a private external) __ERROR_Buffer_Not_ReadWriteable_By_vImage__CheckBacktrace
0000000189e06740 (__TEXT,__text) non-external (was a private external) __ERROR_Buffer_Not_Readable_By_vImage__CheckBacktrace
0000000189e06984 (__TEXT,__text) non-external (was a private external) __ERROR_Buffer_Not_Writeable_By_vImage__CheckBacktrace
0000000189e06a5c (__TEXT,__text) non-external (was a private external) __ERROR_Buffer_ReadWrite__Too_Small_For_Arguments_To_vImage__CheckBacktrace
0000000189e0675c (__TEXT,__text) non-external (was a private external) __ERROR_Buffer_Read__Too_Small_For_Arguments_To_vImage__CheckBacktrace
0000000189e069a4 (__TEXT,__text) non-external (was a private external) __ERROR_Buffer_Write__Too_Small_For_Arguments_To_vImage__CheckBacktrace
00000001ed494200 (__DATA_DIRTY,__bss) non-external __MergedGlobals
00000001ed494210 (__DATA_DIRTY,__bss) non-external __MergedGlobals
00000001ed494448 (__DATA_DIRTY,__bss) non-external __MergedGlobals
00000001ed494458 (__DATA_DIRTY,__bss) non-external __MergedGlobals
00000001ed494468 (__DATA_DIRTY,__bss) non-external __MergedGlobals
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
000000018a16aae0 (__TEXT,__text) non-external __ZL12vecPQToneMapPDv8_fS0_S0_PKfPK9PQ_params
000000018a1692b4 (__TEXT,__text) non-external __ZL17vecHLGSceneRefMapPDv8_fS0_S0_ffffff
0000000189ead160 (__TEXT,__text) non-external ____vImageConvert_ARGB16Q12ToXRGB2101010_block_invoke
0000000189eacfdc (__TEXT,__text) non-external ____vImageConvert_ARGB16UToXRGB2101010_block_invoke
0000000189eace58 (__TEXT,__text) non-external ____vImageConvert_ARGB8888ToXRGB2101010_block_invoke
0000000189ead2e8 (__TEXT,__text) non-external ____vImageConvert_ARGBFFFFToXRGB2101010_block_invoke
0000000189ead3a8 (__TEXT,__text) non-external ____vImageConvert_XRGB2101010ToARGB16F_block_invoke
0000000189ead09c (__TEXT,__text) non-external ____vImageConvert_XRGB2101010ToARGB16Q12_block_invoke
0000000189eacf18 (__TEXT,__text) non-external ____vImageConvert_XRGB2101010ToARGB16U_block_invoke
0000000189eacd94 (__TEXT,__text) non-external ____vImageConvert_XRGB2101010ToARGB8888_block_invoke
0000000189ead224 (__TEXT,__text) non-external ____vImageConvert_XRGB2101010ToARGBFFFF_block_invoke
000000018a18de24 (__TEXT,__text) non-external (was a private external) ___arm_tpidr2_save
                 (undefined) external ___assert_rtn (from libSystem)
00000001e6d59070 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59090 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59290 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d593b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59440 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59a20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59a60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59c60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d59de0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d5a0d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d5a6d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d5ab10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d5b050 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001ef2d8a40 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef2d8ac0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef2d9720 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef2d9780 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef2d97e0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001e6d590b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d592b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d59460 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d59a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d59a80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d59c80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d59e00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d5a0f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d5a6f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1
00000001ef2d8a70 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.1
00000001ef2d8ce0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.1
00000001ef2d9750 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.1
00000001ef2d97b0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.1
00000001e6d59580 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001e6d59ba0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001e6d59ff0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001e6d5a210 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
