00007ff80968a2b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80968a270 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80968a29c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80968a288 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff80968a25c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80966e4ae (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19getTotalBufferCountEv
00007ff80966e1a2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair19setMaximumBufferAgeEd
00007ff80964ec14 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20enterCriticalSectionEv
00007ff80964eac8 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20getFreeBackingsCountEv
00007ff80964eaae (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair20getUsedBackingsCountEv
00007ff80966e0b2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21bufferBackingNotInUseEP15CVBufferBacking
00007ff80966e2b0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21getMinimumBufferCountEv
00007ff80964618c (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21initCVBufferPoolMutexEv
00007ff80966e280 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair21setMinimumBufferCountEl
00007ff80966dec4 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair26freeExcessBackingsNotInUseEv
00007ff809647732 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair27exitBackingsCriticalSectionEv
00007ff80964ec26 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair33enterBackingsCriticalWriteSectionEv
00007ff80964621a (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair4initEP14__CVBufferPoolPK13__CFAllocator
00007ff80964606a (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair5allocEPK13__CFAllocator
00007ff80964eae2 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair7cleanupEv
00007ff80964ecb4 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPair8finalizeEv
00007ff80966ddf6 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairC1EPKv
00007ff809646100 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairC2EPKv
00007ff80966e5fa (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairD0Ev
00007ff80966e5f4 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairD1Ev
00007ff80966ddf0 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairdlEPv
00007ff80966dde6 (__TEXT,__text) non-external (was a private external) __ZN18CVLockingBunchPairnwEmPv
00007ff80966430a (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool13getAttributesEv
00007ff80966431e (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool18createOpenGLBufferEPK13__CFAllocatorPi
00007ff8096641f6 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool18initWithAttributesEPK14__CFDictionaryS2_
00007ff80966447c (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool20copyDebugDescriptionEv
00007ff80966445a (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff809664314 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool25getOpenGLBufferAttributesEv
00007ff8096640d6 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool5allocEPK13__CFAllocator
00007ff8096641b2 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPool8finalizeEv
00007ff809664166 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolC1EPKv
00007ff80966418c (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolC2EPKv
00007ff809664532 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolD0Ev
00007ff80966452c (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolD1Ev
00007ff8096640d0 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPooldlEPv
00007ff8096640c6 (__TEXT,__text) non-external (was a private external) __ZN18CVOpenGLBufferPoolnwEmPv
00007ff809653bea (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking11getDataSizeEv
00007ff809653cee (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking11retainUsageEv
00007ff809653bf8 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking12getIOSurfaceEv
00007ff809653de8 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking12initWithSizeEjmPK14__CFDictionaryS2_P11__IOSurfacePi
00007ff809653d16 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking12releaseUsageEv
00007ff809653dc0 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking13prefetchPagesEv
00007ff809654054 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking14createCVBufferEPK13__CFAllocator
00007ff8096540a0 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking17getDataFormatTypeEv
00007ff809654096 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking20getDataBufferOptionsEv
00007ff809653d74 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking22resetAgeForRemoteUsageEv
00007ff809653aa2 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking5allocEPK13__CFAllocator
00007ff809653b7a (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking8finalizeEv
00007ff809653d3e (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBacking9okToReuseEv
00007ff809653b1a (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBackingC1EPKv
00007ff809653b4a (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBackingC2EPKv
00007ff8096540b2 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBackingD0Ev
00007ff8096540ac (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBackingD1Ev
00007ff809653a9c (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBackingdlEPv
00007ff809653a92 (__TEXT,__text) non-external (was a private external) __ZN19CVDataBufferBackingnwEmPv
00007ff809674f00 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair11shouldFlushEv
00007ff809675066 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair13applyFunctionEPFvPKvPvES2_j
00007ff80967503a (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair13prefetchPagesEv
00007ff80964c672 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair13setBufferPoolEP14__CVBufferPool
00007ff809674f7c (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair14initNewBackingEP15CVBufferBackingbb
00007ff80964dd22 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair18bufferBackingInUseEP15CVBufferBacking
00007ff809675028 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair18consolidateBackingEP15CVBufferBacking
00007ff80964d6fc (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair18tryToReuseABackingEPP15CVBufferBacking
00007ff80964e20a (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair19exitCriticalSectionEv
00007ff80964c8e6 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair19freeAgedOutBackingsEv
00007ff80964f06a (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair19getMaximumBufferAgeEv
00007ff809674ee0 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair19getTotalBufferCountEv
00007ff80964c804 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair19setMaximumBufferAgeEd
00007ff80964d6f6 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair20enterCriticalSectionEv
00007ff80964ccd4 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair20getFreeBackingsCountEv
00007ff80964cca2 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair20getUsedBackingsCountEv
00007ff80964e360 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair21bufferBackingNotInUseEP15CVBufferBacking
00007ff809674ed0 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair21getMinimumBufferCountEv
00007ff809674e50 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair21setMinimumBufferCountEl
00007ff809674d68 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair26freeExcessBackingsNotInUseEv
00007ff80964c620 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair4initEP14__CVBufferPoolPK13__CFAllocator
00007ff80964c55c (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair5allocEPK13__CFAllocator
00007ff80964ccf2 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair7cleanupEv
00007ff80964cf4c (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPair8finalizeEv
00007ff809674c1a (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPairC1EPKv
00007ff809674c58 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPairC2EPKv
00007ff809675104 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPairD0Ev
00007ff8096750fe (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPairD1Ev
00007ff809674c14 (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPairdlEPv
00007ff809674c0a (__TEXT,__text) non-external (was a private external) __ZN19CVLocklessBunchPairnwEmPv
00007ff809667118 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache13flushTexturesEby
00007ff809645dee (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache14initWithDeviceEPvPK14__CFDictionaryS3_
00007ff80964759c (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache18bufferBackingInUseEP15CVBufferBacking
00007ff80966708e (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache18freeInvalidTextureEPKvPv
00007ff8096674ce (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache20copyDebugDescriptionEv
00007ff809666fe2 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache20textureCacheRecyclerEPKvPv
00007ff809647b0e (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache21bufferBackingNotInUseEP15CVBufferBacking
00007ff80966721c (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache32createTextureFromImageWithParamsEPK13__CFAllocatorP13CVImageBufferPK14__CFDictionarymiimmhPi
00007ff809649468 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache34freeUnusedIOSurfaceTextureBackingsEPKvPv
00007ff809646972 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPK14__CFDictionaryPi
00007ff809645d1c (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache5allocEPK13__CFAllocator
00007ff80964e9a2 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCache8finalizeEv
00007ff809666ef8 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCacheC1EPKv
00007ff809666f26 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCacheC2EPKv
00007ff8096675b4 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCacheD0Ev
00007ff8096675ae (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCacheD1Ev
00007ff809666ef2 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCachedlEPv
00007ff809666ee8 (__TEXT,__text) non-external (was a private external) __ZN19CVMetalTextureCachenwEmPv
00007ff8096635da (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache13flushTexturesEv
00007ff809662fd6 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache15initWithContextEPvS0_PK14__CFDictionaryS3_b
00007ff809663218 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache18bufferBackingInUseEP15CVBufferBacking
00007ff8096634c4 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache18freeInvalidTextureEPKvPv
00007ff809663cf6 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache20copyDebugDescriptionEv
00007ff809663418 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache20textureCacheRecyclerEPKvPv
00007ff809663394 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache21bufferBackingNotInUseEP15CVBufferBacking
00007ff8096636d2 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache22createTextureFromImageEPK13__CFAllocatorP13CVImageBufferPi
00007ff80966354e (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache34freeUnusedIOSurfaceTextureBackingsEPKvPv
00007ff809663a6a (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPi
00007ff809663a32 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache38flushAllTexturesIfVirtualScreenChangedEv
00007ff809662e26 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache5allocEPK13__CFAllocator
00007ff809663dd6 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache7contextEv
00007ff809662f1a (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache8finalizeEv
00007ff809662ebe (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheC1EPKv
00007ff809662eec (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheC2EPKv
00007ff809663de6 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheD0Ev
00007ff809663de0 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheD1Ev
00007ff809662e20 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCachedlEPv
00007ff809662e16 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCachenwEmPv
00007ff80964dd02 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking11getDataSizeEv
00007ff809642a66 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking11retainUsageEv
00007ff809661a44 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking12getRowPixelsEv
00007ff809647c44 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking12releaseUsageEv
00007ff809661b26 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking13getOpenGLTypeEv
00007ff809644f28 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking13getPlaneCountEv
00007ff809662000 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking13prefetchPagesEv
00007ff809661e74 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking14createCVBufferEPK13__CFAllocator
00007ff80964725a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking14getBaseAddressEb
00007ff80964728e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking14getBytesPerRowEv
00007ff809661a52 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15getBitsPerPixelEv
00007ff809661b08 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15getOpenGLFormatEv
00007ff8096467a8 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15getWidthOfPlaneEm
00007ff809644b6a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15lockBaseAddressEy
00007ff8096451ec (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking16getHeightOfPlaneEm
00007ff809661c50 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking16getIOOrEXSurfaceEv
00007ff809661d8c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking16provideImageDataEPvmmmmm
00007ff809661a28 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17getComponentRangeEv
00007ff80964505e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17getExtendedPixelsEPmS0_S0_S0_
