000000018f931c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018f9317ac (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018f9317cc (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018f9317e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018f931c24 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018f93181c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018f931858 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018f9318c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018f9318e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018f93191c (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018f931950 (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018f931970 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018f931990 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018f9319b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018f93178c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018f93179c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018f9319d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018f931a74 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018f931abc (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018f931b00 (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018f931b2c (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018f931bec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018f931b8c (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018f931bac (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018f931bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018f931bdc (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018f931bf8 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018f916eac (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001eaccdff8 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018f916f60 (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001eacce000 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018f917014 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001eacce008 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018f9170c0 (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001eacce010 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018f91ca58 (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018f92072c (__TEXT,__text) external _AlertSoundPlay
000000018f920734 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001eaccdf38 (__DATA,__bss) non-external _Apple80211Library
000000018f906084 (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018f92aaf0 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
000000018f924ab8 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorItNS_9allocatorItEEE11__vallocateB8nn200100Em
000000018f9067e8 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorItNS_9allocatorItEEE20__throw_length_errorB8nn200100Ev
000000018f91400c (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorIP21__CSIdentityAuthorityE17allocate_at_leastB8nn200100Em
000000018f913f84 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorIPK10__CFStringE17allocate_at_leastB8nn200100Em
000000018f9067f8 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorIPKvE17allocate_at_leastB8nn200100Em
000000018f924af4 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorItE17allocate_at_leastB8nn200100Em
                 (undefined) external __ZNSt9bad_allocD1Ev (from libc++)
000000018f9067e8 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB8nn200100v
                 (undefined) external __ZSt9terminatev (from libc++)
00000001ef816468 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12SecCoreError
00000001ef8164c8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI18StAFPXVolMountInfo
00000001ef8164b8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8KCStItem
                 (undefined) external __ZTISt9bad_alloc (from libc++)
000000018f92ce30 (__TEXT,__const) non-external (was a private external) __ZTS12SecCoreError
000000018f92ce49 (__TEXT,__const) non-external (was a private external) __ZTS18StAFPXVolMountInfo
000000018f92ce3f (__TEXT,__const) non-external (was a private external) __ZTS8KCStItem
00000001ef814e78 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10AutoScalar
00000001ef814ea8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10AutoString
00000001ef815a40 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10DSIdentity
00000001ef814e30 (__AUTH_CONST,__const) non-external (was a private external) __ZTV13ClosureSource
00000001ef8156b0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV14DSUserIdentity
00000001ef814ae8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15AppleIDIdentity
00000001ef815878 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15DSGroupIdentity
00000001ef815d00 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15DSIdentityQuery
00000001ef816360 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15WSRunLoopSource
00000001ef816148 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16WSSerializerBase
00000001ef816240 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16WebServiceResult
00000001ef815de0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17HTTPClosureSource
00000001ef815fd8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17IdentityAuthority
00000001ef8161e8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17WSProtocolHandler
00000001ef816498 (__AUTH_CONST,__const) non-external (was a private external) __ZTV18StAFPXVolMountInfo
00000001ef815c08 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19DSIdentityAuthority
00000001ef8160f0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19SOAPProtocolHandler
00000001ef814d70 (__AUTH_CONST,__const) non-external (was a private external) __ZTV20AppleIDIdentityQuery
00000001ef814f68 (__AUTH_CONST,__const) non-external (was a private external) __ZTV21CSIdentityQueryClient
00000001ef816410 (__AUTH_CONST,__const) non-external (was a private external) __ZTV21XMLRPCProtocolHandler
00000001ef815cb0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV22DSOrganizationConsumer
00000001ef814c98 (__AUTH_CONST,__const) non-external (was a private external) __ZTV24AppleIDIdentityAuthority
00000001ef816178 (__AUTH_CONST,__const) non-external (was a private external) __ZTV26WebServiceMethodInvocation
00000001ef816080 (__AUTH_CONST,__const) non-external (was a private external) __ZTV30SOAPWebServiceMethodInvocation
00000001ef8163a0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV32XMLRPCWebServiceMethodInvocation
00000001ef814f08 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8AutoDict
00000001ef815e28 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8Identity
00000001ef816478 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8KCStItem
00000001ef814ed8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV9AutoArray
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVSt9bad_alloc (from libc++)
000000018f916ea4 (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQuery17consumeRecordDataEjP11tDataBufferl
000000018f9163cc (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQueryD0Ev
000000018f91639c (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQueryD1Ev
00000001eaccdf60 (__DATA,__bss) non-external __ZZ11internedIntiE9sInterned
00000001eacce9a0 (__DATA,__bss) non-external __ZZ13wsInitStaticsvE5sOnce
00000001eacce998 (__DATA,__bss) non-external __ZZ14webServicesLogvE5sOnce
00000001eacce990 (__DATA,__bss) non-external __ZZ14webServicesLogvE7sResult
00000001eaccdf18 (__DATA,__bss) non-external __ZZ19AppleIDGetLogHandleE5sOnce
00000001eaccdf20 (__DATA,__bss) non-external __ZZ19AppleIDGetLogHandleE7sHandle
00000001ed4e7c98 (__DATA_DIRTY,__bss) non-external __ZZ19CSCopyUniquedStringE16uniquedStringSet
00000001eaccded0 (__DATA,__bss) non-external __ZZ19CSCopyUniquedStringE4lock
00000001eacce9a8 (__DATA,__bss) non-external __ZZ19WSQualifiedtoWSTypePK10__CFStringS1_E6sQDict
00000001eaccdf28 (__DATA,__bss) non-external __ZZ19_ISGetIconIndexInfoE19sIconIndexInfoArray
00000001eaccdf30 (__DATA,__bss) non-external __ZZ19_ISGetIconIndexInfoE9onceToken
00000001eacce970 (__DATA,__bss) non-external __ZZ28AudioServicesGetPropertyProcjjPKvPjPvE4proc
00000001eacce978 (__DATA,__bss) non-external __ZZ28AudioServicesSetPropertyProcjjPKvjPvE4proc
00000001eacce948 (__DATA,__bss) non-external __ZZ31AudioServicesPlayAlertSoundProcjE4proc
00000001eacce968 (__DATA,__bss) non-external __ZZ32AudioServicesGetPropertyInfoProcjjPKvPjPhE4proc
00000001eacce950 (__DATA,__bss) non-external __ZZ32AudioServicesPlaySystemSoundProcjE4proc
00000001eacce958 (__DATA,__bss) non-external __ZZ36AudioServicesCreateSystemSoundIDProcPK7__CFURLPjE4proc
00000001eacce960 (__DATA,__bss) non-external __ZZ37AudioServicesDisposeSystemSoundIDProcjE4proc
00000001eacce980 (__DATA,__bss) non-external __ZZ41AudioServicesAddSystemSoundCompletionProcjP11__CFRunLoopPK10__CFStringPFvjPvES4_E4proc
00000001eacce988 (__DATA,__bss) non-external __ZZ44AudioServicesRemoveSystemSoundCompletionProcjE4proc
000000018f92e336 (__TEXT,__cstring) non-external __ZZ9byteToHexE9hexDigits
00000001eacce9b8 (__DATA,__bss) non-external __ZZL12getTypeTablevE8gDidInit
00000001eaccdf40 (__DATA,__bss) non-external __ZZL14SharingLibraryvE16frameworkLibrary
000000018f92cd78 (__TEXT,__const) non-external __ZZL14_appendIndentslP8__CFDataE6spaces
00000001eacce0c0 (__DATA,__bss) non-external __ZZL18getUserAgentStringvE10sUserAgent
00000001e713a6e0 (__DATA_CONST,__const) non-external __ZZL24createEntityEncodingDictvE10sPerEntity
00000001eaccdf10 (__DATA,__bss) non-external __ZZL27getAppleIDAuthDispatchQueuevE25sAppleIDAuthDispatchQueue
00000001eaccdf08 (__DATA,__bss) non-external __ZZL27getAppleIDAuthDispatchQueuevE5sOnce
000000018f9304e8 (__TEXT,__cstring) non-external __ZZL30_XMLPlistAppendDataUsingBase64P8__CFDataPKS_lE21__CFPLDataEncodeTable
00000001eacce9b0 (__DATA,__bss) non-external __ZZL30getEntityToCharacterStringDictvE11sEntityDict
00000001e713b7a0 (__DATA_CONST,__const) non-external __ZZL9parseTypeP8__CFTreePPK10__CFStringE10sPositives
000000018f92ccd8 (__TEXT,__const) non-external (was a private external) __ZZN10DSAttrHash4hashEPKcjE11asso_values
00000001eaccd2c0 (__DATA,__data) non-external __ZZZ19_ISGetIconIndexInfoEUb_E19_iconIndexInfoArray
                 (undefined) external __ZdaPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnamSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
000000018f9060bc (__TEXT,__text) non-external ___AppleIDGetLogHandle_block_invoke
000000018f90b778 (__TEXT,__text) non-external ___Block_byref_object_copy_
000000018f90b788 (__TEXT,__text) non-external ___Block_byref_object_dispose_
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
000000018f90b8dc (__TEXT,__text) non-external ___CoreWiFiLibraryCore_block_invoke
000000018f903764 (__TEXT,__text) non-external ____AppleIDAuthenticatePasswordWithBlock_block_invoke
000000018f903908 (__TEXT,__text) non-external ____AppleIDAuthenticatePassword_block_invoke
000000018f901c4c (__TEXT,__text) non-external ____AppleIDAuthenticationAddAppleIDWithBlock_block_invoke
000000018f901e14 (__TEXT,__text) non-external ____AppleIDAuthenticationAddAppleID_block_invoke
000000018f901744 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyAppleIDsWithBlock_block_invoke
000000018f9018b8 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyAppleIDs_block_invoke
000000018f9022c8 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyCertificateInfoWithBlock_block_invoke
000000018f9025bc (__TEXT,__text) non-external ____AppleIDAuthenticationCopyCertificateInfo_block_invoke
000000018f902718 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyMyInfoWithBlock_block_invoke
000000018f9028f0 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyMyInfo_block_invoke
000000018f903a48 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatusWithBlock_block_invoke
000000018f92a950 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatusWithBlock_block_invoke.cold.1
000000018f903d8c (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatus_block_invoke
000000018f902b4c (__TEXT,__text) non-external ____AppleIDAuthenticationFindPersonWithBlock_block_invoke
000000018f902e4c (__TEXT,__text) non-external ____AppleIDAuthenticationFindPerson_block_invoke
000000018f901fe0 (__TEXT,__text) non-external ____AppleIDAuthenticationForgetAppleIDWithBlock_block_invoke
000000018f90218c (__TEXT,__text) non-external ____AppleIDAuthenticationForgetAppleID_block_invoke
000000018f903270 (__TEXT,__text) non-external ____AppleIDBreadcrumbCheckinWithBlock_block_invoke
000000018f90315c (__TEXT,__text) non-external ____AppleIDGetBreadcrumbEncryptedKeyWithBlock_block_invoke
000000018f903014 (__TEXT,__text) non-external ____AppleIDSetBreadcrumbEncryptedKeyWithBlock_block_invoke
000000018f903f80 (__TEXT,__text) non-external ____AppleIDUpdateLinkedIdentityProvisioningWithBlock_block_invoke
000000018f904104 (__TEXT,__text) non-external ____AppleIDUpdateLinkedIdentityProvisioning_block_invoke
000000018f908058 (__TEXT,__text) non-external ____CSAddAppleIDAccountUsingCompletionBlock_block_invoke
000000018f908110 (__TEXT,__text) non-external ____CSAddAppleIDAccount_block_invoke
000000018f90b2b4 (__TEXT,__text) non-external ____CSCopyCommentForServerName_block_invoke
000000018f905550 (__TEXT,__text) non-external ____CSDefaultLog_block_invoke
000000018f90abe0 (__TEXT,__text) non-external ____CSDeviceSupportsODisk_block_invoke
000000018f906148 (__TEXT,__text) non-external ____GetBundle_block_invoke
000000018f9013d4 (__TEXT,__text) non-external ____ISGetIconIndexInfo_block_invoke
000000018f92278c (__TEXT,__text) non-external ____Z13wsInitStaticsv_block_invoke
000000018f922730 (__TEXT,__text) non-external ____Z14webServicesLogv_block_invoke
000000018f901648 (__TEXT,__text) non-external ____ZL27getAppleIDAuthDispatchQueuev_block_invoke
000000018f90453c (__TEXT,__text) non-external ____ZL41__AppleIDCopySecIdentityForAppleIDAccountPK10__CFStringPK14__CFDictionaryPP9__CFError_block_invoke
000000018f9042f8 (__TEXT,__text) non-external ____ZL41handleSFAppleIDClientCopyPersonInfoResultPK9__CFArrayiU13block_pointerFvS1_hP9__CFErrorE_block_invoke
000000018f905f3c (__TEXT,__text) non-external ____ZN20AppleIDIdentityQuery21executeAsynchronouslyEmP19IdentityQueryClientP11__CFRunLoopPK10__CFString_block_invoke
000000018f905d44 (__TEXT,__text) non-external ____ZN20AppleIDIdentityQuery9sendEventElPK9__CFArrayP9__CFError_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001e713a520 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00000001e713a558 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_40_e5_v8?0l
00000001ef814fe0 (__AUTH_CONST,__const) non-external (was a private external) ___block_descriptor_40_e8_32r_e5_v8?0l
00000001e713a330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e713a358 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e713a398 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e713a3b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e713a3d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e713a6a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001ef8146a8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef814f38 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef814ab8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.100
00000001ef814708 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.12
00000001e713a6c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.130
00000001ef814738 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.15
00000001ef814768 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.19
00000001ef814798 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.23
00000001e713a378 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001ef8147c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.27
00000001ef8147f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.31
00000001ef814828 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.34
00000001ef814858 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.37
00000001ef814888 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.47
00000001ef8148b8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.49
00000001ef8148e8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.52
00000001ef814918 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.55
00000001ef814948 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.58
00000001ef814978 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.67
00000001ef8149a8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.71
00000001ef8149d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.74
00000001ef814a08 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.76
00000001ef814a38 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.79
00000001ef814a68 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.82
00000001e713a2b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00000001e713a4d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.88
00000001ef8146d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.9
00000001e713a2d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00000001ef814a98 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef814d50 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef814dd0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef814df0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef814e10 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef814fa0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef816320 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef816340 (__AUTH_CONST,__const) non-external ___block_literal_global.132
00000001ef814fc0 (__AUTH_CONST,__const) non-external ___block_literal_global.28
00000001ef815010 (__AUTH_CONST,__const) non-external ___block_literal_global.62
                 (undefined) external ___chkstk_darwin (from libSystem)
000000018f927284 (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
000000018f90b950 (__TEXT,__text) non-external ___copyPrimaryAirPortInterface_block_invoke
000000018f901cd8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
000000018f902f30 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
000000018f904558 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48c14_ZTS9Semaphore
000000018f901e78 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r48c14_ZTS9Semaphore
000000018f903e14 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r56c14_ZTS9Semaphore
000000018f90b8c0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_get_exception_ptr (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
000000018f901ce8 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
000000018f902f40 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
000000018f9045bc (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48c14_ZTS9Semaphore
000000018f901ecc (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r48c14_ZTS9Semaphore
000000018f903e68 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r56c14_ZTS9Semaphore
000000018f90b8d0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
000000018f90b794 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke
000000018f92ab68 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke.cold.1
000000018f92abd0 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke.cold.2
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external __c2pstrcpy (from CarbonCore)
00000001e713a420 (__DATA_CONST,__const) external __kCSAppleIDAccountAllEmailAddresses
00000001e713a3f8 (__DATA_CONST,__const) external __kCSAppleIDAccountAppleID
00000001e713a428 (__DATA_CONST,__const) external __kCSAppleIDAccountCertificateExpirationDate
00000001e713a430 (__DATA_CONST,__const) external __kCSAppleIDAccountCertificateSerialNumber
00000001e713a400 (__DATA_CONST,__const) external __kCSAppleIDAccountFirstName
00000001e713a408 (__DATA_CONST,__const) external __kCSAppleIDAccountLastName
00000001e713a480 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateAssumedOK
00000001e713a4a8 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateExpired
00000001e713a498 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateMustBeRenewed
00000001e713a478 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateOK
00000001e713a488 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificatePending
00000001e713a4b0 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateRevoked
00000001e713a490 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateShouldBeRenewed
00000001e713a4a0 (__DATA_CONST,__const) external __kCSAppleIDAccountStateNoCertificate
00000001e713a4c8 (__DATA_CONST,__const) external __kCSAppleIDAccountStateNoEncodedDSID
00000001e713a4c0 (__DATA_CONST,__const) external __kCSAppleIDAccountStatePasswordInaccessibleInKeychain
00000001e713a4b8 (__DATA_CONST,__const) external __kCSAppleIDAccountStatePasswordInvalid
00000001e713a470 (__DATA_CONST,__const) external __kCSAppleIDAccountStateUnknown
00000001e713a458 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusAccountStateKey
00000001e713a468 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusNextActionTimeKey
00000001e713a460 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusRequiresUserActionKey
00000001e713a450 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusValidationDateKey
00000001e713a410 (__DATA_CONST,__const) external __kCSAppleIDAccountVerifiedEmailAddresses
00000001e713a418 (__DATA_CONST,__const) external __kCSAppleIDAccountVerifiedPhoneNumbers
00000001e713a448 (__DATA_CONST,__const) external __kCSAppleIDOptionDeferServerCheck
00000001e713a440 (__DATA_CONST,__const) external __kCSAppleIDOptionForceServerCheck
00000001e713a438 (__DATA_CONST,__const) external __kCSAppleIDOptionSkipServerCheck
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_nospin_lock_lock (from libSystem)
                 (undefined) external __os_nospin_lock_unlock (from libSystem)
                 (undefined) external __sl_dlopen (from SoftLinking)
                 (undefined) external _abort (from libSystem)
000000018f931c34 (__TEXT,__dlopen_cstrs) non-external _audit_stringCoreWiFi
000000018f92ae64 (__TEXT,__text) non-external (was a private external) _authorizeNode
                 (undefined) external _bcmp (from libSystem)
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
000000018f9012ac (__TEXT,__text) non-external _browseAllInterfacesEnabled
00000001ed4e7c08 (__DATA_DIRTY,__bss) non-external _browseAllInterfacesEnabled.enabled
000000018f90cce0 (__TEXT,__text) non-external (was a private external) _byteToHex
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _confstr (from libSystem)
000000018f90b974 (__TEXT,__text) non-external _copyAirPortService
000000018f908c54 (__TEXT,__text) non-external _copyBackToMyMacPreferences
000000018f908a18 (__TEXT,__text) non-external _copyDomainNameForUser
000000018f90afa8 (__TEXT,__text) non-external _copyPrimaryAirPortInterface
000000018f92ab40 (__TEXT,__text) non-external _copyPrimaryAirPortInterface.cold.1
00000001eaccdfe0 (__DATA,__bss) non-external _copyPrimaryAirPortInterface.sOnce
000000018f90ac90 (__TEXT,__text) non-external _coreWiFiInterface
000000018f90c920 (__TEXT,__text) non-external (was a private external) _createNewUniqueID
000000018f908ab4 (__TEXT,__text) non-external _createNormalizedDomainName
000000018f90b438 (__TEXT,__text) non-external _createPosixNameFromString
000000018f9092f8 (__TEXT,__text) non-external _deleteIdentityPreferenceItems
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_retain (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
000000018f90ca44 (__TEXT,__text) non-external (was a private external) _doPasswordStuff
000000018f918068 (__TEXT,__text) non-external (was a private external) _dsAddAttribute
00000001eacce060 (__DATA,__bss) non-external _dsAddAttribute.dsAddAttribute_proc
000000018f91812c (__TEXT,__text) non-external (was a private external) _dsAddAttributeValue
00000001eacce068 (__DATA,__bss) non-external _dsAddAttributeValue.dsAddAttributeValue_proc
000000018f9188e0 (__TEXT,__text) non-external (was a private external) _dsBuildFromPath
00000001eacce088 (__DATA,__bss) non-external _dsBuildFromPath.dsBuildFromPath_proc
000000018f918b04 (__TEXT,__text) non-external (was a private external) _dsBuildListFromStringsAlloc
000000018f91899c (__TEXT,__text) non-external (was a private external) _dsBuildListFromStringsAllocV
00000001ed4e7ce8 (__DATA_DIRTY,__bss) non-external _dsBuildListFromStringsAllocV.dsBuildListFromStringsAllocV_proc
000000018f91840c (__TEXT,__text) non-external (was a private external) _dsCloseAttributeList
