00007ff800444910 (__TEXT,__text) external _NSAddImage
00007ff800446400 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff80045651e (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff800457054 (__TEXT,__text) non-external ____Z16withRemoteObjectI14mach_header_64EvjyPiU13block_pointerFvT_E_block_invoke
00007ff800461f57 (__TEXT,__text) non-external ____Z28macho_best_slice_fd_internaliN5dyld38PlatformERKNS_11GradedArchsES3_bU13block_pointerFvPK11mach_headerymE_block_invoke
00007ff800454eda (__TEXT,__text) non-external ____ZL18defaultFileManagerv_block_invoke
00007ff800456e9e (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800457a65 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800443fd0 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke
00007ff800455a3b (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke.3
00007ff800456ac4 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800456dad (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.18
00007ff800457614 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800457974 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.27
00007ff80045564b (__TEXT,__text) non-external ____ZN22dyld_process_info_base8copyPathEjPiy_block_invoke
00007ff800461824 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base10disconnectEv_block_invoke
00007ff800461899 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base7releaseEv_block_invoke
00007ff8004614d6 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke
00007ff800461721 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke_2
00007ff80045b84a (__TEXT,__text) non-external ____ZN3lsl9Allocator16defaultAllocatorEv_block_invoke
00007ff800446fc9 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE_block_invoke
00007ff800446e15 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE_block_invoke
00007ff800447363 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
00007ff800447124 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
00007ff800446339 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke
00007ff800446419 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke.3
00007ff8004498be (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
00007ff800449d0b (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
00007ff80044a469 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
00007ff800462292 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
00007ff80044a6b6 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
00007ff8004622b5 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
00007ff800449e37 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
00007ff80046226f (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
00007ff80044a282 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
00007ff800448c49 (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
00007ff8004540f3 (__TEXT,__text) non-external ____ZNK15DyldSharedCache12forEachRangeEU13block_pointerFvPKcyyjyjjRbEU13block_pointerFvPKS_jE_block_invoke
00007ff80045418b (__TEXT,__text) non-external ____ZNK15DyldSharedCache12forEachRangeEU13block_pointerFvPKcyyjyjjRbEU13block_pointerFvPKS_jE_block_invoke_2
00007ff8004542a8 (__TEXT,__text) non-external ____ZNK15DyldSharedCache7inCacheEPKvmRb_block_invoke
00007ff800444020 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE_block_invoke
00007ff800458674 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
00007ff8004582b0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb_block_invoke
00007ff800458573 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4__block_invoke
00007ff8004588bb (__TEXT,__text) non-external ____ZNK5dyld39MachOFile20preferredLoadAddressEv_block_invoke
00007ff800443209 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE_block_invoke
00007ff8004585be (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7getUuidEPh_block_invoke
00007ff800443d75 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7isMachOER11Diagnosticsy_block_invoke
00007ff80044cc43 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_8clEv_block_invoke
00007ff80044cc55 (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_9clEv_block_invoke
00007ff80044c2ae (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke
00007ff80044c4f2 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke_2
00007ff80044c50b (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke
00007ff80044c74f (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke_2
                 (undefined) weak external ____chkstk_darwin (from libsystem_pthread)
00007ff800455e15 (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00007ff840032478 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840032840 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400328d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840032a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840032f78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840033068 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400330e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840032990 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff840032ec0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00007ff840032ef0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.103
00007ff8400329c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff8400324d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840032ad0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840032508 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840032538 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840032b00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840032568 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840032870 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840032b30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff840032a30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff8400328a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840032b60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff840032b90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00007ff840032bc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ff840032bf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff840032c20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ff840033088 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840033118 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840032900 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff840032a60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff840032598 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.42
00007ff8400325b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00007ff8400325d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840032d60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.48
00007ff840032930 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400330a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8400325f8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840032628 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff840032658 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840032688 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00007ff840032dc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff8400324a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8400330c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840032df0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.63
00007ff8400326a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff8400326c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff8400326e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00007ff840032960 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff840032708 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70
00007ff840032728 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00007ff840032748 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff840032e30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.84
00007ff840032e60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.85
00007ff840032e90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.99
00007ff8400329e0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840032e10 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840032f98 (__DATA_CONST,__const) non-external ___block_literal_global
                 (undefined) external ___bzero (from libsystem_platform)
00007ff8004430e0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff800453b30 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff80044a296 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff80045421f (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40b48r
00007ff800446e94 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
00007ff80045ae30 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
00007ff800453de0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff8004582d0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff80045ade4 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff800456f91 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
00007ff8004464cb (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
                 (undefined) external ___cxa_atexit (from libsystem_c)
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
00007ff800453e10 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff800454269 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40b48r
00007ff800446ecc (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00007ff80045ae7a (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
00007ff800453df7 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff800458308 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff8004542e6 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff800456fff (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00007ff800454986 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
00007ff8004548ea (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
00007ff800454e40 (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
00007ff800454777 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
00007ff80045484b (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
00007ff800461bde (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00007ff843810398 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00007ff800444949 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
00007ff800443f29 (__TEXT,__text) external __dyld_atfork_parent
00007ff800443f14 (__TEXT,__text) external __dyld_atfork_prepare
00007ff80044495d (__TEXT,__text) external __dyld_bind_fully_image_containing_address
00007ff800444dab (__TEXT,__text) external __dyld_dlopen_atfork_child
00007ff800444d96 (__TEXT,__text) external __dyld_dlopen_atfork_parent
00007ff800444d81 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
00007ff800444cb2 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
00007ff800444d5d (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
00007ff800444c91 (__TEXT,__text) external __dyld_find_protocol_conformance
00007ff800444d39 (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
00007ff800443e51 (__TEXT,__text) external __dyld_find_unwind_sections
00007ff800443514 (__TEXT,__text) external __dyld_for_each_objc_class
00007ff80044332b (__TEXT,__text) external __dyld_for_each_objc_protocol
00007ff800444e84 (__TEXT,__text) external __dyld_for_objc_header_opt_ro
00007ff800444e6f (__TEXT,__text) external __dyld_for_objc_header_opt_rw
00007ff8004446b7 (__TEXT,__text) external __dyld_fork_child
00007ff800444ce8 (__TEXT,__text) external __dyld_get_dlopen_image_header
00007ff80044347e (__TEXT,__text) external __dyld_get_image_header
00007ff8004449e6 (__TEXT,__text) external __dyld_get_image_header_containing_address
00007ff800443467 (__TEXT,__text) external __dyld_get_image_name
00007ff800443a66 (__TEXT,__text) external __dyld_get_image_slide
00007ff800443ef6 (__TEXT,__text) external __dyld_get_image_uuid
00007ff800443f3e (__TEXT,__text) external __dyld_get_image_vmaddr_slide
00007ff80044311b (__TEXT,__text) external __dyld_get_objc_selector
00007ff800444c37 (__TEXT,__text) external __dyld_get_prog_image_header
00007ff800443100 (__TEXT,__text) external __dyld_get_shared_cache_range
00007ff8004434aa (__TEXT,__text) external __dyld_get_shared_cache_uuid
00007ff800444ba9 (__TEXT,__text) external __dyld_has_fix_for_radar
00007ff800444d1e (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
00007ff800444965 (__TEXT,__text) external __dyld_image_containing_address
00007ff800443455 (__TEXT,__text) external __dyld_image_count
00007ff800443aa0 (__TEXT,__text) external __dyld_images_for_addresses
00007ff800443f99 (__TEXT,__text) external __dyld_initializer
00007ff80044337f (__TEXT,__text) external __dyld_is_memory_immutable
00007ff800444b8c (__TEXT,__text) external __dyld_is_objc_constant
00007ff800444e55 (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
00007ff800444b77 (__TEXT,__text) external __dyld_launch_mode
00007ff800444935 (__TEXT,__text) external __dyld_launched_prebound
00007ff800444980 (__TEXT,__text) external __dyld_lookup_and_bind
00007ff8004449c5 (__TEXT,__text) external __dyld_lookup_and_bind_fully
00007ff8004449a1 (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
00007ff800444dc0 (__TEXT,__text) external __dyld_lookup_section_info
00007ff800444b62 (__TEXT,__text) external __dyld_missing_symbol_abort
00007ff800444c67 (__TEXT,__text) external __dyld_objc_class_count
00007ff8004430b2 (__TEXT,__text) external __dyld_objc_notify_register
00007ff800444d03 (__TEXT,__text) external __dyld_objc_register_callbacks
00007ff800444c7c (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
00007ff80044492d (__TEXT,__text) external __dyld_present
00007ff800455c96 (__TEXT,__text) external __dyld_process_info_create
00007ff8004564f4 (__TEXT,__text) external __dyld_process_info_for_each_aot_image
00007ff8004564b4 (__TEXT,__text) external __dyld_process_info_for_each_image
00007ff8004564fe (__TEXT,__text) external __dyld_process_info_for_each_segment
00007ff800456478 (__TEXT,__text) external __dyld_process_info_get_aot_cache
00007ff80045645f (__TEXT,__text) external __dyld_process_info_get_cache
00007ff80045649a (__TEXT,__text) external __dyld_process_info_get_platform
00007ff800456446 (__TEXT,__text) external __dyld_process_info_get_state
00007ff800461933 (__TEXT,__text) external __dyld_process_info_notify
00007ff8004619ac (__TEXT,__text) external __dyld_process_info_notify_main
00007ff8004619ec (__TEXT,__text) external __dyld_process_info_notify_release
00007ff8004619e2 (__TEXT,__text) external __dyld_process_info_notify_retain
00007ff8004564a3 (__TEXT,__text) external __dyld_process_info_release
00007ff800456491 (__TEXT,__text) external __dyld_process_info_retain
00007ff800444e3a (__TEXT,__text) external __dyld_pseudodylib_deregister
00007ff800444dfb (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
00007ff800444e16 (__TEXT,__text) external __dyld_pseudodylib_register
00007ff800444de0 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
00007ff800444b47 (__TEXT,__text) external __dyld_register_driverkit_main
00007ff800443349 (__TEXT,__text) external __dyld_register_for_bulk_image_loads
00007ff800443fb5 (__TEXT,__text) external __dyld_register_for_image_loads
00007ff800442ef0 (__TEXT,__text) external __dyld_register_func_for_add_image
00007ff8004434e0 (__TEXT,__text) external __dyld_register_func_for_remove_image
00007ff800444bdf (__TEXT,__text) external __dyld_shared_cache_contains_path
00007ff800444b32 (__TEXT,__text) external __dyld_shared_cache_is_locally_built
00007ff800444b1d (__TEXT,__text) external __dyld_shared_cache_optimized
00007ff800444bc4 (__TEXT,__text) external __dyld_shared_cache_real_path
00007ff800444cd3 (__TEXT,__text) external __dyld_swift_optimizations_version
00007ff800444c4c (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_sresize (from libsystem_platform)
                 (undefined) external __simple_string (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
00007ff800443ea2 (__TEXT,__text) external __tlv_atexit
00007ff800444a07 (__TEXT,__text) external __tlv_bootstrap
00007ff800443f55 (__TEXT,__text) external __tlv_exit
                 (undefined) external _abort_report_np (from libsystem_c)
00007ff841aedf9c (__DATA,__data) non-external _bufferSize32
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
00007ff800443edb (__TEXT,__text) external _dladdr
00007ff800443e8a (__TEXT,__text) external _dlclose
00007ff800443f6a (__TEXT,__text) external _dlerror
00007ff80044355f (__TEXT,__text) external _dlopen
00007ff800444c1a (__TEXT,__text) external _dlopen_audited
00007ff800444bfa (__TEXT,__text) external _dlopen_from
00007ff800443ec0 (__TEXT,__text) external _dlopen_preflight
00007ff800443588 (__TEXT,__text) external _dlsym
00007ff800464e98 (__TEXT,__const) external _dyldVersionNumber
00007ff800464e70 (__TEXT,__const) external _dyldVersionString
00007ff800444a01 (__TEXT,__text) external _dyld_dynamic_interpose
00007ff8004548f9 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
00007ff80045485a (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
00007ff800443301 (__TEXT,__text) external _dyld_get_active_platform
00007ff800443f7f (__TEXT,__text) external _dyld_get_base_platform
00007ff800444ae1 (__TEXT,__text) external _dyld_get_image_versions
00007ff800444468 (__TEXT,__text) external _dyld_get_min_os_version
00007ff800443a36 (__TEXT,__text) external _dyld_get_program_min_os_version
00007ff800443136 (__TEXT,__text) external _dyld_get_program_sdk_version
00007ff800443e6f (__TEXT,__text) external _dyld_get_sdk_version
00007ff80044354a (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
00007ff800454a85 (__TEXT,__text) external _dyld_image_content_for_section
00007ff800454a7b (__TEXT,__text) external _dyld_image_content_for_segment
00007ff800454a8f (__TEXT,__text) external _dyld_image_copy_uuid
00007ff800454b09 (__TEXT,__text) external _dyld_image_for_each_section_info
00007ff800454aff (__TEXT,__text) external _dyld_image_for_each_segment_info
00007ff800454b1d (__TEXT,__text) external _dyld_image_get_file_path
00007ff800454b13 (__TEXT,__text) external _dyld_image_get_installname
00007ff800443876 (__TEXT,__text) external _dyld_image_header_containing_address
00007ff800454c8a (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
00007ff8004434c5 (__TEXT,__text) external _dyld_image_path_containing_address
00007ff800444a70 (__TEXT,__text) external _dyld_is_simulator_platform
00007ff800444aa8 (__TEXT,__text) external _dyld_minos_at_least
00007ff800444aff (__TEXT,__text) external _dyld_need_closure
00007ff80045449d (__TEXT,__text) external _dyld_process_create_for_current_task
00007ff80045435a (__TEXT,__text) external _dyld_process_create_for_task
00007ff8004544b2 (__TEXT,__text) external _dyld_process_dispose
00007ff841aedff8 (__DATA,__common) external _dyld_process_has_objc_patches
00007ff800443495 (__TEXT,__text) external _dyld_process_is_restricted
00007ff8004544fa (__TEXT,__text) external _dyld_process_register_for_event_notification
00007ff8004544d6 (__TEXT,__text) external _dyld_process_register_for_image_notifications
00007ff800454528 (__TEXT,__text) external _dyld_process_snapshot_create_for_process
00007ff8004545b9 (__TEXT,__text) external _dyld_process_snapshot_create_from_data
00007ff800463a46 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
00007ff800463a67 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
00007ff8004546e5 (__TEXT,__text) external _dyld_process_snapshot_dispose
00007ff80045471c (__TEXT,__text) external _dyld_process_snapshot_for_each_image
00007ff800454786 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
00007ff80045451e (__TEXT,__text) external _dyld_process_unregister_for_notification
00007ff800444ac6 (__TEXT,__text) external _dyld_program_minos_at_least
00007ff800443a4b (__TEXT,__text) external _dyld_program_sdk_at_least
00007ff800444a8a (__TEXT,__text) external _dyld_sdk_at_least
00007ff8004547e0 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
00007ff800444a3a (__TEXT,__text) external _dyld_shared_cache_file_path
00007ff800444a4f (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
00007ff8004547fb (__TEXT,__text) external _dyld_shared_cache_for_each_file
00007ff800454805 (__TEXT,__text) external _dyld_shared_cache_for_each_image
00007ff800454b27 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
00007ff800454995 (__TEXT,__text) external _dyld_shared_cache_for_file
00007ff8004547c2 (__TEXT,__text) external _dyld_shared_cache_get_base_address
00007ff8004547cc (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
00007ff8004547d6 (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
00007ff800444a1c (__TEXT,__text) external _dyld_shared_cache_iterate_text
00007ff8004547ae (__TEXT,__text) external _dyld_shared_cache_pin_mapping
00007ff800443316 (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
00007ff8004547b8 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
00007ff800454b31 (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00007ff843810390 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
00007ff841aedf98 (__DATA,__data) non-external _features_hi32
00007ff841aedf94 (__DATA,__data) non-external _features_lo32
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00007ff841aedfb8 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _getfsstat$INODE64 (from libsystem_kernel)
00007ff841aedfa0 (__DATA,__data) non-external _hasXSave
                 (undefined) external _host_info (from libsystem_kernel)
00007ff841aedf90 (__DATA,__data) non-external _inited
00007ff8004445c8 (__TEXT,__text) non-external (was a private external) _instantiateTLVs_thunk
                 (undefined) external _mach_host_self (from libsystem_kernel)
