00007ff80807f344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807f304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807f330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807f31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807f2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff808051aca (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking20flushCachedGLTextureEv
00007ff8080518ce (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking21provideImageGLTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff8080465a0 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking23prepareToRemoveFromPoolEv
00007ff808051cd2 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff8080518be (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff808051c1a (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking36deleteCachedImageGLTextureForContextEP17_CGLContextObjectjPiPK14__CFDictionary
00007ff808051afa (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking37provideCachedImageGLTextureForContextEPK13__CFAllocatorP17_CGLContextObjectPK14__CFDictionaryP13CVImageBufferPiS7_
00007ff808051890 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking7getSizeEv
00007ff808046cd2 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking8finalizeEv
00007ff80804599a (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking9isFlippedEv
00007ff808051870 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingC1EPKv
00007ff808040c24 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingC2EPKv
00007ff808051d18 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingD0Ev
00007ff808051d12 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingD1Ev
00007ff80805e7f2 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture10getBackingEv
00007ff80805e7fc (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture15getImageBackingEv
00007ff80805e806 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture17getCleanTexCoordsEPfS0_S0_S0_
00007ff80805e922 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture20copyDebugDescriptionEv
00007ff808045efc (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture22initWithTextureBackingEP21CVMetalTextureBacking
00007ff808045e4e (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture5allocEPK13__CFAllocator
00007ff8080464bc (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture8finalizeEv
00007ff80805e7a2 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureC1EPKv
00007ff80805e7ca (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureC2EPKv
00007ff80805ea16 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureD0Ev
00007ff80805ea10 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureD1Ev
00007ff80805e79c (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexturedlEPv
00007ff80805e792 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexturenwEmPv
00007ff808051744 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer10getBackingEv
00007ff80805174e (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer15getImageBackingEv
00007ff808051758 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer20copyDebugDescriptionEv
00007ff80805170a (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer27initWithOpenGLBufferBackingEP21CVOpenGLBufferBacking
00007ff8080515ee (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer5allocEPK13__CFAllocator
00007ff8080516d2 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer8finalizeEv
00007ff808051682 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferC1EPKv
00007ff8080516aa (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferC2EPKv
00007ff80805180c (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferD0Ev
00007ff808051806 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferD1Ev
00007ff8080515e8 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferdlEPv
00007ff8080515de (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffernwEmPv
00007ff8080411d6 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking11retainUsageEv
00007ff808057cb6 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12getIOSurfaceEv
00007ff808046506 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12releaseUsageEv
00007ff808045de8 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12setBunchPairEP11CVBunchPair
00007ff808047f3c (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking13isInvalidatedEv
00007ff808057c9e (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking13prefetchPagesEv
00007ff808057cae (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking14createCVBufferEPK13__CFAllocator
00007ff8080469be (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking17invalidateBackingEv
00007ff808057c82 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking19exitCriticalSectionEv
00007ff80804f878 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking22resetAgeForRemoteUsageEv
00007ff8080465cc (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking23prepareToRemoveFromPoolEv
00007ff808057c4a (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking24enterCriticalReadSectionEv
00007ff808057c66 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking25enterCriticalWriteSectionEv
00007ff808057cbe (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking28getIOSurfaceWithoutAssertionEv
00007ff808040c6c (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking4initEv
00007ff808046cf8 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking8finalizeEv
00007ff808057ca4 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking9bunchPairEv
00007ff80804dad0 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking9okToReuseEv
00007ff808057c22 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingC1EPKv
00007ff808040c44 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingC2EPKv
00007ff808057cd2 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingD0Ev
00007ff808057ccc (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingD1Ev
00007ff80805ca02 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink15genDisplayTimesEPyS0_S0_
00007ff80803032e (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink15getDisplayTimesEPyS0_S0_
00007ff80805c932 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink17getCurrentDisplayEv
00007ff80802f61a (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink17setCurrentDisplayEj
00007ff80802f18e (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink18initWithCGDisplaysEPjlPi
00007ff80805c610 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink19updateDisplayTimingEv
00007ff80805cab0 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink20copyDebugDescriptionEv
00007ff80805c93e (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink22displayReconfigurationEjj
00007ff80802f04e (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink5allocEPK13__CFAllocator
00007ff80802f8e8 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink5startEv
00007ff808048074 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLink8finalizeEv
00007ff80805c576 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkC1EPKv
00007ff80805c596 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkC2EPKv
00007ff80805cb26 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkD0Ev
00007ff80805cb20 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkD1Ev
00007ff80805c570 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinkdlEPv
00007ff80805c566 (__TEXT,__text) non-external (was a private external) __ZN15CVCGDisplayLinknwEmPv
00007ff80806d786 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext10setPBufferEP15CVOpenGLPBufferiii
00007ff80806c3a6 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext11lockContextEv
00007ff80806d8f2 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13clearDrawableEv
00007ff80806d33a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13createPBufferEmmjjiPP15CVOpenGLPBuffer
00007ff80806c20c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13prunePBuffersEb
00007ff80806c456 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext13unlockContextEv
00007ff80806d63e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext14recyclePBufferEP15CVOpenGLPBuffer
00007ff80806c7e6 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext15bindGLSLProgramEiij
00007ff80806ce28 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext15setupGLSLShaderEv
00007ff80806d802 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext15texImagePBufferEP15CVOpenGLPBufferj
00007ff80806c988 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext16getOpenGLProfileEPi
00007ff80806d278 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext16getVirtualScreenEPi
00007ff80806c644 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext16setVirtualScreenEi
00007ff80806d820 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext17texImageIOSurfaceEjjiijjP11__IOSurfacej
00007ff80806c34c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext18deleteGLSLProgramsEv
00007ff80806c7d0 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext19bindFragmentProgramEi
00007ff80806d2ae (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext19describePixelFormatEi24_CGLPixelFormatAttributePi
00007ff80806c60e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext20getBaseVirtualScreenEPi
00007ff80806c7c4 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext21setChromaSamplingModeEi
00007ff80806ca4a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext21setupFragmentProgramsEv
00007ff80806c31c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext22deleteFragmentProgramsEv
00007ff80806c776 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext22isSharedWithCGLContextEP17_CGLContextObject
00007ff80806c66a (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext26initWithNonRetainedContextEPvb
00007ff80806c490 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext29initWithContextAndPixelFormatEPvS0_b
00007ff80806c8b6 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext32shouldUseFragmentProgramForImageEP13CVImageBuffer
00007ff80806c0e0 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext5allocEPK13__CFAllocator
00007ff80806c18c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContext8finalizeEv
00007ff80806c14c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextC1EPKv
00007ff80806c16c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextC2EPKv
00007ff80806d91c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextD0Ev
00007ff80806d916 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextD1Ev
00007ff80806c0da (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextdlEPv
00007ff80806c0d0 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLContextnwEmPv
00007ff8080567ec (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture10dumpToQTESEPc
00007ff8080565f2 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture10getBackingEv
00007ff8080565fc (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture15getImageBackingEv
00007ff808056606 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture16getCGLContextObjEv
00007ff80805661e (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture17getCleanTexCoordsEPfS0_S0_S0_
00007ff8080566fe (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture20copyDebugDescriptionEv
00007ff8080565b8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture22initWithTextureBackingEP16CVTextureBacking
00007ff80805649c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture5allocEPK13__CFAllocator
00007ff808056580 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexture8finalizeEv
00007ff808056530 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureC1EPKv
00007ff808056558 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureC2EPKv
00007ff8080570be (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureD0Ev
00007ff8080570b8 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTextureD1Ev
00007ff808056496 (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexturedlEPv
00007ff80805648c (__TEXT,__text) non-external (was a private external) __ZN15CVOpenGLTexturenwEmPv
00007ff80804e7b8 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool11preallocateEPK13__CFAllocatorb
00007ff80804e072 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool12initWithSizeEPK14__CFDictionaryjmS2_Pi
00007ff80804e4da (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13getAttributesEv
00007ff80804ee58 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13initBunchPairEPK13__CFAllocator
00007ff80804ea24 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool13prefetchPagesEv
00007ff80804eed0 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool14scanIOSurfacesEPFvP11__IOSurfacePvES2_
00007ff80804ea5e (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool16createDataBufferEPK13__CFAllocatorPK14__CFDictionaryPi
00007ff80804e68c (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool18allocateNewBackingEPK13__CFAllocator
00007ff80804e504 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19getMaximumBufferAgeEv
00007ff80804e4ee (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool19setMaximumBufferAgeEd
00007ff80804ed78 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool20copyDebugDescriptionEv
00007ff80804ef00 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80804e62a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21getMinimumBufferCountEPKv
00007ff80804e516 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool21setMinimumBufferCountElPKvbPK13__CFAllocator
00007ff80804e4e4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool23getDataBufferAttributesEv
00007ff80804df2a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5allocEPK13__CFAllocator
00007ff80804eea0 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool5flushEy
00007ff80804e000 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPool8finalizeEv
00007ff80804dfaa (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC1EPKv
00007ff80804dfb4 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolC2EPKv
00007ff80804ef28 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD0Ev
00007ff80804ef22 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolD1Ev
00007ff80804df24 (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPooldlEPv
00007ff80804df1a (__TEXT,__text) non-external (was a private external) __ZN16CVDataBufferPoolnwEmPv
00007ff808068004 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking11testTextureEv
00007ff808067f5c (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking12getIOSurfaceEv
00007ff808067f3a (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking12setIOSurfaceEP11__IOSurface
00007ff808067fcc (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13finishTextureEv
00007ff808067f6a (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13isInvalidatedEv
00007ff808068044 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking13updateTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff808067ee0 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking15setImageBackingEP14CVImageBacking
00007ff808068196 (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking16provideImageDataEPvmmmmm
00007ff808067fbe (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking17getTextureContextEv
00007ff80805cf9e (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking17uploadedCorrectlyEv
00007ff80806813e (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18deleteImageTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff8080681ae (__TEXT,__text) non-external (was a private external) __ZN16CVTextureBacking18getPixelFormatTypeEv
