
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
0000000000066428 (__DATA,__bss) non-external __QLGeneratorCopyFileExtension.extensionMapping
0000000000066430 (__DATA,__bss) non-external __QLGeneratorCopyFileExtension.once
0000000000012c69 (__TEXT,__text) external __QLGeneratorCopyForcedGenerator
00000000000645a8 (__DATA,__data) non-external __QLGeneratorCopyForcedGenerator.lock
0000000000064bf0 (__DATA,__bss) non-external __QLGeneratorCopyForcedGenerator.sharedInstance
0000000000004fc8 (__TEXT,__text) external __QLGeneratorCopyGeneratorForContentType
0000000000004d58 (__TEXT,__text) external __QLGeneratorCopyGeneratorForFile
0000000000012d87 (__TEXT,__text) external __QLGeneratorCopyGeneratorFromBundleURL
0000000000012f17 (__TEXT,__text) external __QLGeneratorCopyGeneratorFromID
0000000000005fc7 (__TEXT,__text) external __QLGeneratorCopyGeneratorsLibrary
0000000000064520 (__DATA,__data) external __QLGeneratorCopyPreviewUsingSchemeHandler
0000000000064528 (__DATA,__data) external __QLGeneratorCopyPreviewUsingSchemeHandlerForURL
0000000000064530 (__DATA,__data) external __QLGeneratorCopyThumbnailUsingSchemeHandler
0000000000006d5c (__TEXT,__text) external __QLGeneratorCreate
000000000000747a (__TEXT,__text) external __QLGeneratorCreateBuiltin
0000000000012d4c (__TEXT,__text) external __QLGeneratorDisableBaseGenerators
0000000000012d59 (__TEXT,__text) external __QLGeneratorDisableUntrustedGenerators
000000000001347c (__TEXT,__text) non-external __QLGeneratorDispatchBlock
000000000001359e (__TEXT,__text) non-external __QLGeneratorFindValidGeneratorForRequest
00000000000145ab (__TEXT,__text) non-external __QLGeneratorFindValidGeneratorForUTI
0000000000013cfa (__TEXT,__text) external __QLGeneratorGetDefaultFlavor
0000000000064c10 (__DATA,__bss) non-external __QLGeneratorGetDefaultFlavor.once
0000000000012d66 (__TEXT,__text) external __QLGeneratorGetGeneratorID
0000000000012c3d (__TEXT,__text) external __QLGeneratorGetNoGenerator
00000000000643d0 (__DATA,__data) non-external __QLGeneratorGetNoGenerator.once
00000000000643c8 (__DATA,__data) non-external __QLGeneratorGetNoGenerator.sharedInstance
0000000000012d7d (__TEXT,__text) external __QLGeneratorGetPluginURL
0000000000012d70 (__TEXT,__text) external __QLGeneratorGetPluginVersion
0000000000013024 (__TEXT,__text) external __QLGeneratorIsFolderGeneratorAllowed
000000000000b723 (__TEXT,__text) non-external (was a private external) __QLGeneratorIsURLBanned
000000000001322e (__TEXT,__text) external __QLGeneratorNeedsAccessToExternalResources
0000000000012b0d (__TEXT,__text) non-external (was a private external) __QLGeneratorNotSomeThumbnailDidFail
0000000000013102 (__TEXT,__text) non-external (was a private external) __QLGeneratorNoteURLHasCrashed
0000000000064438 (__DATA,__data) non-external __QLGeneratorRegisterForNotificationsIfNecessary.once
0000000000013956 (__TEXT,__text) external __QLGeneratorResetFlavorMap
0000000000012cb7 (__TEXT,__text) external __QLGeneratorResetPluginCache
000000000001306e (__TEXT,__text) external __QLGeneratorScore
000000000001323b (__TEXT,__text) external __QLGeneratorSetMaxGlobalWeight
0000000000012b37 (__TEXT,__text) external __QLGeneratorSetPluginsWhiteList
0000000000013221 (__TEXT,__text) external __QLGeneratorSupportsSandboxing
0000000000013603 (__TEXT,__text) non-external __QLGeneratorWakeUp
000000000000f7da (__TEXT,__text) non-external (was a private external) __QLGetAllCachedThumbnails
000000000000f920 (__TEXT,__text) non-external (was a private external) __QLGetAllCachedThumbnailsForPath
000000000000f694 (__TEXT,__text) non-external (was a private external) __QLGetCacheInfo
00000000000085a2 (__TEXT,__text) non-external (was a private external) __QLGetPreview
000000000000f1db (__TEXT,__text) non-external (was a private external) __QLGetStatistics
000000000000b861 (__TEXT,__text) non-external (was a private external) __QLGetThumbnail
000000000000f0dd (__TEXT,__text) non-external (was a private external) __QLGetVersion
0000000000013fc7 (__TEXT,__text) non-external __QLGlobalChangeNotification
0000000000036661 (__TEXT,__text) non-external __QLGlobalChangeNotification
00000000000081eb (__TEXT,__text) external __QLGlobalQuickLookPreferencesBooleanValueForKey
0000000000044b33 (__TEXT,__text) external __QLIconCopyIconSetImageName
00000000000255ab (__TEXT,__text) non-external __QLIconCreateContextForImage
00000000000255b5 (__TEXT,__text) non-external __QLIconDisposeContextForImage
00000000000255d9 (__TEXT,__text) non-external __QLIconDrawPageForImage
000000000001510a (__TEXT,__text) non-external (was a private external) __QLImageGeneratePreviewForFile
00000000000150ac (__TEXT,__text) non-external (was a private external) __QLImageGenerateThumbnailForFile
000000000003512e (__TEXT,__text) non-external __QLImageIOCreateImageSourceOptions
00000000000351ef (__TEXT,__text) non-external __QLImageIOFillContextForSource
00000000000365da (__TEXT,__text) non-external __QLImageIOGetImageOrientation
000000000000f324 (__TEXT,__text) non-external (was a private external) __QLIsDiskCacheEnabled
000000000000aee4 (__TEXT,__text) non-external __QLIsItemAtURLUbiquitous
000000000002f0db (__TEXT,__text) external __QLIsLoggingEnabled
0000000000064538 (__DATA,__data) external __QLIsOnServerSide
0000000000064539 (__DATA,__data) external __QLIsRealQuickLookServer
00000000000664f9 (__DATA,__common) external __QLIsRunningEverythingLocally
00000000000664f8 (__DATA,__common) external __QLIsRunningForDebug
000000000006453a (__DATA,__data) external __QLIsUIProcess
000000000006453b (__DATA,__data) external __QLIsUsingSatellites
000000000006453c (__DATA,__data) external __QLIsUsingSatellitesForPreviews
0000000000001c6f (__TEXT,__text) non-external __QLLSChangeNotification
0000000000064138 (__DATA,__data) non-external __QLLaunchUpdatingThread.initThreadLock
0000000000064178 (__DATA,__data) non-external __QLLaunchUpdatingThread.initThreadLockCondition
000000000000609b (__TEXT,__text) non-external __QLLoadPluginAtURL
00000000000050b3 (__TEXT,__text) non-external __QLLockDatabaseWaitForUpdateToFinishIfPossible
0000000000066388 (__DATA,__bss) non-external __QLLogAppPreferencesShouldLogToFile.envValueTested
0000000000066389 (__DATA,__bss) non-external __QLLogAppPreferencesShouldLogToFile.shouldLog
000000000003808b (__TEXT,__text) non-external (was a private external) __QLLogExternalLogIsInited
0000000000037b68 (__TEXT,__text) non-external (was a private external) __QLLogFlushExternalLog
0000000000066508 (__DATA,__common) external __QLLogForNoUser
0000000000064960 (__DATA,__data) external __QLLogLevelLimit
0000000000066500 (__DATA,__common) external __QLLogName
0000000000037b7e (__TEXT,__text) non-external (was a private external) __QLLogResetExternalLog
000000000003809d (__TEXT,__text) non-external (was a private external) __QLLogStoreShouldLogToExternalLog
000000000003812a (__TEXT,__text) non-external (was a private external) __QLLogToExternalLog
000000000000223c (__TEXT,__text) external __QLLogUpdateProcName
000000000000beb2 (__TEXT,__text) external __QLMachDispatchIncomingMessageAndReplyIfNecessary
000000000000eec7 (__TEXT,__text) external __QLMachGetMachPortCount
000000000000f096 (__TEXT,__text) external __QLMachGetMinimumSequenceNumber
0000000000047ec0 (__TEXT,__const) external __QLMachPortKeyCallbacks
0000000000007e35 (__TEXT,__text) external __QLMachRegisterForNoSenders
000000000000d65b (__TEXT,__text) external __QLMachUnregisterForNoSenders
000000000000157f (__TEXT,__text) external __QLMainLocalizedString
00000000000643a8 (__DATA,__data) non-external __QLMainLocalizedString.localizedStrings
0000000000064070 (__DATA,__data) non-external __QLMainLocalizedString.lock
00000000000643b0 (__DATA,__data) non-external __QLMainLocalizedString.myBundle
000000000003a148 (__TEXT,__text) non-external __QLMiniCacheCFCopyDebugDescription
000000000003a140 (__TEXT,__text) non-external __QLMiniCacheCFCopyFormatDescription
000000000003a129 (__TEXT,__text) non-external __QLMiniCacheCFEqual
000000000003a0ed (__TEXT,__text) non-external __QLMiniCacheCFFinalize
000000000003a137 (__TEXT,__text) non-external __QLMiniCacheCFHash
000000000003a7b6 (__TEXT,__text) non-external __QLMiniCacheFolderCFCopyDebugDescription
000000000003a7ae (__TEXT,__text) non-external __QLMiniCacheFolderCFCopyFormatDescription
000000000003a797 (__TEXT,__text) non-external __QLMiniCacheFolderCFEqual
000000000003a760 (__TEXT,__text) non-external __QLMiniCacheFolderCFFinalize
000000000003a7a5 (__TEXT,__text) non-external __QLMiniCacheFolderCFHash
000000000003a1aa (__TEXT,__text) external __QLMiniCacheFolderCreateWithURL
000000000003ae10 (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFCopyDebugDescription
000000000003ae08 (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFCopyFormatDescription
000000000003adf1 (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFEqual
000000000003adab (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFFinalize
000000000003adff (__TEXT,__text) non-external __QLMiniCacheLastUsedListCFHash
0000000000039a82 (__TEXT,__text) non-external __QLMiniCachePurgeURL
0000000000039960 (__TEXT,__text) non-external __QLMiniCacheRemoveThumbnailDataKey
0000000000039d5f (__TEXT,__text) non-external __QLMiniCacheRemoveThumbnailDataKeys
000000000003a99d (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFCopyDebugDescription
000000000003a995 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFCopyFormatDescription
000000000003a97e (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFEqual
000000000003a950 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFFinalize
000000000003a98c (__TEXT,__text) non-external __QLMiniCacheThumbnailDataCFHash
000000000003aaf0 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFCopyDebugDescription
000000000003aae6 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFCopyFormatDescription
000000000003aa50 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFEqual
000000000003aa42 (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFFinalize
000000000003aa7c (__TEXT,__text) non-external __QLMiniCacheThumbnailDataKeyCFHash
000000000005c318 (__DATA,__const) non-external __QLObjectInvalidKey
0000000000011d0d (__TEXT,__text) external __QLPlugInLocalizedString
0000000000064bc0 (__DATA,__bss) non-external __QLPlugInLocalizedString.localizedStrings
0000000000064568 (__DATA,__data) non-external __QLPlugInLocalizedString.lock
0000000000064bc8 (__DATA,__bss) non-external __QLPlugInLocalizedString.myBundle
0000000000064c30 (__DATA,__bss) non-external __QLPlugInURLIsTrusted.whiteList
0000000000064be0 (__DATA,__bss) non-external __QLPluginWhiteList
0000000000030899 (__TEXT,__text) external __QLPostCacheInvalidationNotification
0000000000007368 (__TEXT,__text) non-external __QLPostGeneratorsHaveChangedNotificationInMainThread
00000000000307c4 (__TEXT,__text) external __QLPostGlobalChangeNotification
0000000000012b69 (__TEXT,__text) external __QLPrefferedParentUTI
0000000000008931 (__TEXT,__text) non-external __QLPreviewAdd
000000000003f34e (__TEXT,__text) non-external __QLPreviewBubbleCFCopyDebugDescription
000000000003f323 (__TEXT,__text) non-external __QLPreviewBubbleCFCopyFormatDescription
000000000003f307 (__TEXT,__text) non-external __QLPreviewBubbleCFEqual
000000000003f259 (__TEXT,__text) non-external __QLPreviewBubbleCFFinalize
000000000003f315 (__TEXT,__text) non-external __QLPreviewBubbleCFHash
000000000003d37b (__TEXT,__text) non-external __QLPreviewBubbleCopySandboxTokens
000000000001e8cb (__TEXT,__text) non-external __QLPreviewCFCopyDebugDescription
000000000001e866 (__TEXT,__text) non-external __QLPreviewCFCopyFormatDescription
000000000001e84a (__TEXT,__text) non-external __QLPreviewCFEqual
000000000000c80d (__TEXT,__text) non-external __QLPreviewCFFinalize
000000000001e858 (__TEXT,__text) non-external __QLPreviewCFHash
000000000001fd44 (__TEXT,__text) non-external __QLPreviewCheckAttachmentsSize
000000000001e988 (__TEXT,__text) non-external __QLPreviewCleanUpForRetry
000000000000cc3f (__TEXT,__text) non-external __QLPreviewCopyFromMachPort
000000000001e930 (__TEXT,__text) non-external __QLPreviewCopyGenerator
000000000001c0f2 (__TEXT,__text) external __QLPreviewCopyUTIIfPresent
000000000001b0f7 (__TEXT,__text) external __QLPreviewCreate
00000000000396e6 (__TEXT,__text) non-external __QLPreviewDocumentCFCopyDebugDescription
00000000000396a7 (__TEXT,__text) non-external __QLPreviewDocumentCFCopyFormatDescription
0000000000039690 (__TEXT,__text) non-external __QLPreviewDocumentCFEqual
0000000000039657 (__TEXT,__text) non-external __QLPreviewDocumentCFFinalize
000000000003969e (__TEXT,__text) non-external __QLPreviewDocumentCFHash
00000000000663b0 (__DATA,__bss) non-external __QLPreviewDocumentCopyDisplayBundle
00000000000663d8 (__DATA,__bss) non-external __QLPreviewDocumentCopyPageAsImageFromDisplayBundle
00000000000663e0 (__DATA,__bss) non-external __QLPreviewDocumentCopyPageTextFromDisplayBundle
00000000000663d0 (__DATA,__bss) non-external __QLPreviewDocumentDrawPageFromDisplayBundle
00000000000663c0 (__DATA,__bss) non-external __QLPreviewDocumentGetPageCountInDisplayBundle
00000000000663c8 (__DATA,__bss) non-external __QLPreviewDocumentGetPageSizeInDisplayBundle
00000000000663f0 (__DATA,__bss) non-external __QLPreviewDocumentInitBridgeIfNeeded.inited
00000000000663f1 (__DATA,__bss) non-external __QLPreviewDocumentInitBridgeIfNeeded.success
00000000000663b8 (__DATA,__bss) non-external __QLPreviewDocumentIsPaginatedInDisplayBundle
00000000000663e8 (__DATA,__bss) non-external __QLPreviewDocumentReleaseDisplayBundle
000000000001b47a (__TEXT,__text) non-external (was a private external) __QLPreviewForwardToServer
000000000005a5a8 (__DATA,__const) external __QLPreviewPortNotify_QLPreviewReplyPortNotify_subsystem
000000000001e82c (__TEXT,__text) non-external (was a private external) __QLPreviewPortNotify_mach_notify_no_senders
000000000001e83b (__TEXT,__text) non-external (was a private external) __QLPreviewPortNotify_mach_notify_send_once
000000000001c462 (__TEXT,__text) non-external __QLPreviewProcessAttachment
000000000000d37a (__TEXT,__text) non-external __QLPreviewRemove
000000000001e60a (__TEXT,__text) external __QLPreviewReplyAppendData
000000000001e81d (__TEXT,__text) non-external (was a private external) __QLPreviewReplyCancel
000000000001cd9b (__TEXT,__text) non-external (was a private external) __QLPreviewReplyCreatedWithURL
000000000001d30c (__TEXT,__text) non-external (was a private external) __QLPreviewReplyNotCreated
000000000001e13e (__TEXT,__text) non-external (was a private external) __QLPreviewReplySendData
000000000001e433 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyStartAttachment
000000000001d4c9 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillBeCreatedWithBitmapImage
000000000000cd17 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillBeCreatedWithData
000000000001dac9 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillBeCreatedWithPDFDocument
000000000000cae3 (__TEXT,__text) non-external (was a private external) __QLPreviewReplyWillStart
00000000000233ee (__TEXT,__text) non-external __QLPreviewRequestCFCopyDebugDescription
00000000000233c3 (__TEXT,__text) non-external __QLPreviewRequestCFCopyFormatDescription
00000000000233a7 (__TEXT,__text) non-external __QLPreviewRequestCFEqual
000000000002321b (__TEXT,__text) non-external __QLPreviewRequestCFFinalize
00000000000233b5 (__TEXT,__text) non-external __QLPreviewRequestCFHash
000000000002273f (__TEXT,__text) external __QLPreviewRequestCallGenerator
000000000001f728 (__TEXT,__text) non-external __QLPreviewRequestCheckStartReplying
0000000000022b85 (__TEXT,__text) external __QLPreviewRequestCreate
00000000000223f1 (__TEXT,__text) external __QLPreviewRequestCreateFromXPCRepresentation
0000000000020482 (__TEXT,__text) non-external __QLPreviewRequestCreatePDFContext
000000000002293c (__TEXT,__text) external __QLPreviewRequestDispatch
