
/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted (for architecture x86_64):
                 (undefined) external _OBJC_CLASS_$_MSVWeakProxy (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSAssertionHandler (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDoubleNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSEvent (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHashTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMapTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMethodSignature (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNetService (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPropertyListSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProxy (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSWorkspace (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListener (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListenerEndpoint (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_RBSAssertion (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSDomainAttribute (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessHandle (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessIdentifier (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessIdentity (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessMonitor (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessPredicate (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessStateDescriptor (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSTarget (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RPCompanionLinkClient (from Rapport)
                 (undefined) external _OBJC_CLASS_$_RPCompanionLinkDevice (from Rapport)
                 (undefined) external _OBJC_CLASS_$_SKPresentDevice (from StatusKit)
                 (undefined) external _OBJC_CLASS_$_UNMutableNotificationContent (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationIcon (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNNotificationRequest (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$_UNUserNotificationCenter (from UserNotifications)
                 (undefined) external _OBJC_CLASS_$__MRAVOutputDeviceDescriptorProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRAirPlayLeaderInfoProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionErrorReplyMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionFastSyncMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionIdentityShareMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionIdentityShareReplyMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionJoinRequestProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionJoinResponseMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionLeaderDiscoveryMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionMemberSyncMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionParticipantProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionRemoveRequestProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRGroupSessionTokenProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRNowPlayingClientProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRNowPlayingPlayerPathProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRReceivedCommandProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRSendCommandResultMessageProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRTransactionKeyProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__MRUserIdentityProtobuf (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_MRAVDistantOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRAVRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalClientConnection (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalDevice (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalDeviceTransport (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRExternalDeviceTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRIDSClientConnection (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_MRVirtualVoiceInputDevice (from MediaRemote)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSProxy (from Foundation)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _RPOptionSenderID (from Rapport)
                 (undefined) external _SANDBOX_EXTENSION_DEFAULT (from libSystem)
                 (undefined) external _SecItemCopyMatching (from Security)
                 (undefined) external _SecItemDelete (from Security)
                 (undefined) external _UNNotificationDefaultActionIdentifier (from UserNotifications)
                 (undefined) external _XPC_ACTIVITY_DELAY (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __MRApplicationActivityCreateExternalRepresentation (from MediaRemote)
                 (undefined) external __MRDeviceInfoDidChangeNotification (from MediaRemote)
                 (undefined) external __MRDeviceInfoMessageProtobuf_DeviceClassFromModel (from MediaRemote)
                 (undefined) external __MRGroupSessionEligibilityDidChangeNotification (from MediaRemote)
                 (undefined) external __MRGroupSessionInfoDidChangeNotification (from MediaRemote)
                 (undefined) external __MRGroupSessionMembersInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionParticipantsInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionPendingParticipantsInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionStateInitialSyncKey (from MediaRemote)
                 (undefined) external __MRGroupSessionTokenInitialSyncKey (from MediaRemote)
                 (undefined) external __MRLogForCategory (from MediaRemote)
                 (undefined) external __MRMediaRemoteActiveOriginDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteActivePlayerDidChange (from MediaRemote)
                 (undefined) external __MRMediaRemoteActiveSystemEndpointDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteApplicationClientStateDidChange (from MediaRemote)
                 (undefined) external __MRMediaRemoteApplicationDidForegroundNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteApplicationHasDefaultSupportedCommandsUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteDefaultSupportedCommandsDidChangeNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteDeviceAvailableForMediaSuggestionsNotification (from MediaRemote)
                 (undefined) external __MRMediaRemoteIsImplicitNowPlayingNotificationUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteIsRestoringClientStateUserInfoKey (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingApplicationDidRegister (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingApplicationDidUnregister (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingPlayerDidRegister (from MediaRemote)
                 (undefined) external __MRMediaRemoteNowPlayingPlayerDidUnregister (from MediaRemote)
                 (undefined) external __MRMediaRemoteOriginDidRegisterNotification (from MediaRemote)
