000000018fd5c440 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018fd5bfdc (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018fd5bffc (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018fd5c010 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018fd5c450 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018fd5c04c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018fd5c088 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018fd5c0f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018fd5c118 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018fd5c14c (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018fd5c180 (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018fd5c1a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018fd5c1c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018fd5c1e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018fd5bfbc (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018fd5bfcc (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018fd5c200 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018fd5c2a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018fd5c2e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018fd5c32c (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018fd5c358 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018fd5c418 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018fd5c3b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018fd5c3d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018fd5c3f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018fd5c408 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018fd5c424 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018fd41a28 (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001ea74ff40 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018fd41adc (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001ea74ff48 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018fd41b90 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001ea74ff50 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018fd41c3c (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001ea74ff58 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018fd4737c (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018fd4b000 (__TEXT,__text) external _AlertSoundPlay
000000018fd4b008 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001ea74fe80 (__DATA,__bss) non-external _Apple80211Library
000000018fd31058 (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018fd552d0 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
000000018fd453a4 (__TEXT,__text) non-external (was a private external) __ZNK8Identity18copyFormattingDescEPK14__CFDictionary
000000018fd456f4 (__TEXT,__text) non-external (was a private external) __ZNK8Identity19createReferenceDataEPK13__CFAllocator
000000018fd3ea6c (__TEXT,__text) non-external (was a private external) __ZNK8Identity20authenticatePasswordEPK10__CFStringPP9__CFError
000000018fd2fd3c (__TEXT,__text) non-external (was a private external) __ZNK8Identity26createGroupMembershipQueryEPK13__CFAllocator
000000018fd3ea20 (__TEXT,__text) non-external (was a private external) __ZNK8Identity28authenticateCertificateChainEPK9__CFArrayPP9__CFError
000000018fd2fc8c (__TEXT,__text) non-external (was a private external) __ZNK8Identity29copyLinkedIdentityAuthoritiesEv
000000018fd2fd08 (__TEXT,__text) non-external (was a private external) __ZNK8Identity32allowsPasswordResetWithAuthorityERK17IdentityAuthority
000000018fd3ea08 (__TEXT,__text) non-external (was a private external) __ZNK8Identity33copyTrustSubjectDistinguishedNameEv
000000018fd2fcc4 (__TEXT,__text) non-external (was a private external) __ZNK8Identity36copyLinkedIdentityNamesWithAuthorityERK17IdentityAuthority
000000018fd4529c (__TEXT,__text) non-external (was a private external) __ZNK8Identity4hashEv
000000018fd2fc40 (__TEXT,__text) non-external (was a private external) __ZNK8Identity4uuidEv
000000018fd45100 (__TEXT,__text) non-external (was a private external) __ZNK8Identity5equalERK8CFObject
000000018fd2fc7c (__TEXT,__text) non-external (was a private external) __ZNK8Identity7aliasesEv
000000018fd2fc48 (__TEXT,__text) non-external (was a private external) __ZNK8Identity7posixIDEv
000000018fd2fc5c (__TEXT,__text) non-external (was a private external) __ZNK8Identity8imageURLEv
000000018fd2fc68 (__TEXT,__text) non-external (was a private external) __ZNK8Identity9imageDataEv
000000018fd32554 (__TEXT,__text) non-external (was a private external) __ZNK9AutoArray17getImmutableArrayEv
000000018fd325b8 (__TEXT,__text) non-external (was a private external) __ZNK9AutoArray7isEmptyEv
000000018fd36ab0 (__TEXT,__text) non-external (was a private external) __ZNK9DSSession9copyErrorEv
000000018fd54fc4 (__TEXT,__text) non-external (was a private external) __ZNSt3__110__list_impI10KCCallbackNS_9allocatorIS1_EEE5clearEv
000000018fd55028 (__TEXT,__text) non-external (was a private external) __ZNSt3__14listI10KCCallbackNS_9allocatorIS1_EEE6spliceENS_21__list_const_iteratorIS1_PvEERS4_S7_S7_
000000018fd54efc (__TEXT,__text) non-external (was a private external) __ZNSt3__14listI10KCCallbackNS_9allocatorIS1_EEE9remove_ifI9PredicateEEvT_
000000018fd3eb38 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorIP21__CSIdentityAuthorityNS_9allocatorIS2_EEE11__vallocateB9nqn210106Em
000000018fd317d0 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorIP21__CSIdentityAuthorityNS_9allocatorIS2_EEE20__throw_length_errorB9nqn210106Ev
000000018fd3eab0 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorIPK10__CFStringNS_9allocatorIS3_EEE11__vallocateB9nqn210106Em
000000018fd317d0 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorIPK10__CFStringNS_9allocatorIS3_EEE20__throw_length_errorB9nqn210106Ev
000000018fd31790 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorIPKvNS_9allocatorIS2_EEE11__vallocateB9nqn210106Em
000000018fd317d0 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB9nqn210106Ev
000000018fd4f2dc (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorItNS_9allocatorItEEE11__vallocateB9nqn210106Em
000000018fd317d0 (__TEXT,__text) non-external (was a private external) __ZNSt3__16vectorItNS_9allocatorItEEE20__throw_length_errorB9nqn210106Ev
000000018fd3eb78 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorIP21__CSIdentityAuthorityE17allocate_at_leastB9nqn210106Em
000000018fd3eaf0 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorIPK10__CFStringE17allocate_at_leastB9nqn210106Em
000000018fd317e0 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorIPKvE17allocate_at_leastB9nqn210106Em
000000018fd4f318 (__TEXT,__text) non-external (was a private external) __ZNSt3__19allocatorItE17allocate_at_leastB9nqn210106Em
                 (undefined) external __ZNSt9bad_allocD1Ev (from libc++)
000000018fd317d0 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB9nqn210106v
                 (undefined) external __ZSt9terminatev (from libc++)
00000001ef431e38 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12SecCoreError
00000001ef431e98 (__AUTH_CONST,__const) non-external (was a private external) __ZTI18StAFPXVolMountInfo
00000001ef431e88 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8KCStItem
                 (undefined) external __ZTISt9bad_alloc (from libc++)
000000018fd57648 (__TEXT,__const) non-external (was a private external) __ZTS12SecCoreError
000000018fd57661 (__TEXT,__const) non-external (was a private external) __ZTS18StAFPXVolMountInfo
000000018fd57657 (__TEXT,__const) non-external (was a private external) __ZTS8KCStItem
00000001ef430848 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10AutoScalar
00000001ef430878 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10AutoString
00000001ef431410 (__AUTH_CONST,__const) non-external (was a private external) __ZTV10DSIdentity
00000001ef430800 (__AUTH_CONST,__const) non-external (was a private external) __ZTV13ClosureSource
00000001ef431080 (__AUTH_CONST,__const) non-external (was a private external) __ZTV14DSUserIdentity
00000001ef4304b8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15AppleIDIdentity
00000001ef431248 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15DSGroupIdentity
00000001ef4316d0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15DSIdentityQuery
00000001ef431d30 (__AUTH_CONST,__const) non-external (was a private external) __ZTV15WSRunLoopSource
00000001ef431b18 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16WSSerializerBase
00000001ef431c10 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16WebServiceResult
00000001ef4317b0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17HTTPClosureSource
00000001ef4319a8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17IdentityAuthority
00000001ef431bb8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV17WSProtocolHandler
00000001ef431e68 (__AUTH_CONST,__const) non-external (was a private external) __ZTV18StAFPXVolMountInfo
00000001ef4315d8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19DSIdentityAuthority
00000001ef431ac0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19SOAPProtocolHandler
00000001ef430740 (__AUTH_CONST,__const) non-external (was a private external) __ZTV20AppleIDIdentityQuery
00000001ef430938 (__AUTH_CONST,__const) non-external (was a private external) __ZTV21CSIdentityQueryClient
00000001ef431de0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV21XMLRPCProtocolHandler
00000001ef431680 (__AUTH_CONST,__const) non-external (was a private external) __ZTV22DSOrganizationConsumer
00000001ef430668 (__AUTH_CONST,__const) non-external (was a private external) __ZTV24AppleIDIdentityAuthority
00000001ef431b48 (__AUTH_CONST,__const) non-external (was a private external) __ZTV26WebServiceMethodInvocation
00000001ef431a50 (__AUTH_CONST,__const) non-external (was a private external) __ZTV30SOAPWebServiceMethodInvocation
00000001ef431d70 (__AUTH_CONST,__const) non-external (was a private external) __ZTV32XMLRPCWebServiceMethodInvocation
00000001ef4308d8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8AutoDict
00000001ef4317f8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8Identity
00000001ef431e48 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8KCStItem
00000001ef4308a8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV9AutoArray
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVSt9bad_alloc (from libc++)
000000018fd41a20 (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQuery17consumeRecordDataEjP11tDataBufferl
000000018fd40f60 (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQueryD0Ev
000000018fd40f30 (__TEXT,__text) non-external (was a private external) __ZThn8_N15DSIdentityQueryD1Ev
00000001ea74fea8 (__DATA,__bss) non-external __ZZ11internedIntiE9sInterned
00000001ea7508e8 (__DATA,__bss) non-external __ZZ13wsInitStaticsvE5sOnce
00000001ea7508e0 (__DATA,__bss) non-external __ZZ14webServicesLogvE5sOnce
00000001ea7508d8 (__DATA,__bss) non-external __ZZ14webServicesLogvE7sResult
00000001ea74fe60 (__DATA,__bss) non-external __ZZ19AppleIDGetLogHandleE5sOnce
00000001ea74fe68 (__DATA,__bss) non-external __ZZ19AppleIDGetLogHandleE7sHandle
00000001ed02cde0 (__DATA_DIRTY,__bss) non-external __ZZ19CSCopyUniquedStringE16uniquedStringSet
00000001ea74fe18 (__DATA,__bss) non-external __ZZ19CSCopyUniquedStringE4lock
00000001ea7508f0 (__DATA,__bss) non-external __ZZ19WSQualifiedtoWSTypePK10__CFStringS1_E6sQDict
00000001ea74fe70 (__DATA,__bss) non-external __ZZ19_ISGetIconIndexInfoE19sIconIndexInfoArray
00000001ea74fe78 (__DATA,__bss) non-external __ZZ19_ISGetIconIndexInfoE9onceToken
00000001ea7508b8 (__DATA,__bss) non-external __ZZ28AudioServicesGetPropertyProcjjPKvPjPvE4proc
00000001ea7508c0 (__DATA,__bss) non-external __ZZ28AudioServicesSetPropertyProcjjPKvjPvE4proc
00000001ea750890 (__DATA,__bss) non-external __ZZ31AudioServicesPlayAlertSoundProcjE4proc
00000001ea7508b0 (__DATA,__bss) non-external __ZZ32AudioServicesGetPropertyInfoProcjjPKvPjPhE4proc
00000001ea750898 (__DATA,__bss) non-external __ZZ32AudioServicesPlaySystemSoundProcjE4proc
00000001ea7508a0 (__DATA,__bss) non-external __ZZ36AudioServicesCreateSystemSoundIDProcPK7__CFURLPjE4proc
00000001ea7508a8 (__DATA,__bss) non-external __ZZ37AudioServicesDisposeSystemSoundIDProcjE4proc
00000001ea7508c8 (__DATA,__bss) non-external __ZZ41AudioServicesAddSystemSoundCompletionProcjP11__CFRunLoopPK10__CFStringPFvjPvES4_E4proc
00000001ea7508d0 (__DATA,__bss) non-external __ZZ44AudioServicesRemoveSystemSoundCompletionProcjE4proc
000000018fd58b68 (__TEXT,__cstring) non-external __ZZ9byteToHexE9hexDigits
00000001ea750900 (__DATA,__bss) non-external __ZZL12getTypeTablevE8gDidInit
00000001ea74fe88 (__DATA,__bss) non-external __ZZL14SharingLibraryvE16frameworkLibrary
000000018fd57590 (__TEXT,__const) non-external __ZZL14_appendIndentslP8__CFDataE6spaces
00000001ea750008 (__DATA,__bss) non-external __ZZL18getUserAgentStringvE10sUserAgent
00000001e6c400c0 (__DATA_CONST,__const) non-external __ZZL24createEntityEncodingDictvE10sPerEntity
00000001ea74fe58 (__DATA,__bss) non-external __ZZL27getAppleIDAuthDispatchQueuevE25sAppleIDAuthDispatchQueue
00000001ea74fe50 (__DATA,__bss) non-external __ZZL27getAppleIDAuthDispatchQueuevE5sOnce
000000018fd5ad1a (__TEXT,__cstring) non-external __ZZL30_XMLPlistAppendDataUsingBase64P8__CFDataPKS_lE21__CFPLDataEncodeTable
00000001ea7508f8 (__DATA,__bss) non-external __ZZL30getEntityToCharacterStringDictvE11sEntityDict
00000001e6c41180 (__DATA_CONST,__const) non-external __ZZL9parseTypeP8__CFTreePPK10__CFStringE10sPositives
000000018fd574d8 (__TEXT,__const) non-external (was a private external) __ZZN10DSAttrHash4hashEPKcjE11asso_values
00000001ea74f208 (__DATA,__data) non-external __ZZZ19_ISGetIconIndexInfoEUb_E19_iconIndexInfoArray
                 (undefined) external __ZdaPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnamSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
000000018fd31090 (__TEXT,__text) non-external ___AppleIDGetLogHandle_block_invoke
000000018fd36548 (__TEXT,__text) non-external ___Block_byref_object_copy_
000000018fd36558 (__TEXT,__text) non-external ___Block_byref_object_dispose_
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
000000018fd366ac (__TEXT,__text) non-external ___CoreWiFiLibraryCore_block_invoke
000000018fd2e77c (__TEXT,__text) non-external ____AppleIDAuthenticatePasswordWithBlock_block_invoke
000000018fd2e920 (__TEXT,__text) non-external ____AppleIDAuthenticatePassword_block_invoke
000000018fd2cc64 (__TEXT,__text) non-external ____AppleIDAuthenticationAddAppleIDWithBlock_block_invoke
000000018fd2ce2c (__TEXT,__text) non-external ____AppleIDAuthenticationAddAppleID_block_invoke
000000018fd2c75c (__TEXT,__text) non-external ____AppleIDAuthenticationCopyAppleIDsWithBlock_block_invoke
000000018fd2c8d0 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyAppleIDs_block_invoke
000000018fd2d2e0 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyCertificateInfoWithBlock_block_invoke
000000018fd2d5d4 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyCertificateInfo_block_invoke
000000018fd2d730 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyMyInfoWithBlock_block_invoke
000000018fd2d908 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyMyInfo_block_invoke
000000018fd2ea60 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatusWithBlock_block_invoke
000000018fd550c0 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatusWithBlock_block_invoke.cold.1
000000018fd2eda4 (__TEXT,__text) non-external ____AppleIDAuthenticationCopyStatus_block_invoke
000000018fd2db64 (__TEXT,__text) non-external ____AppleIDAuthenticationFindPersonWithBlock_block_invoke
000000018fd2de64 (__TEXT,__text) non-external ____AppleIDAuthenticationFindPerson_block_invoke
000000018fd2cff8 (__TEXT,__text) non-external ____AppleIDAuthenticationForgetAppleIDWithBlock_block_invoke
000000018fd2d1a4 (__TEXT,__text) non-external ____AppleIDAuthenticationForgetAppleID_block_invoke
000000018fd2e288 (__TEXT,__text) non-external ____AppleIDBreadcrumbCheckinWithBlock_block_invoke
000000018fd2e174 (__TEXT,__text) non-external ____AppleIDGetBreadcrumbEncryptedKeyWithBlock_block_invoke
000000018fd2e02c (__TEXT,__text) non-external ____AppleIDSetBreadcrumbEncryptedKeyWithBlock_block_invoke
000000018fd2ef98 (__TEXT,__text) non-external ____AppleIDUpdateLinkedIdentityProvisioningWithBlock_block_invoke
000000018fd2f11c (__TEXT,__text) non-external ____AppleIDUpdateLinkedIdentityProvisioning_block_invoke
000000018fd33044 (__TEXT,__text) non-external ____CSAddAppleIDAccountUsingCompletionBlock_block_invoke
000000018fd330fc (__TEXT,__text) non-external ____CSAddAppleIDAccount_block_invoke
000000018fd36084 (__TEXT,__text) non-external ____CSCopyCommentForServerName_block_invoke
000000018fd3055c (__TEXT,__text) non-external ____CSDefaultLog_block_invoke
000000018fd359a8 (__TEXT,__text) non-external ____CSDeviceSupportsODisk_block_invoke
000000018fd3111c (__TEXT,__text) non-external ____GetBundle_block_invoke
000000018fd2c3ec (__TEXT,__text) non-external ____ISGetIconIndexInfo_block_invoke
000000018fd4cfb8 (__TEXT,__text) non-external ____Z13wsInitStaticsv_block_invoke
000000018fd4cf5c (__TEXT,__text) non-external ____Z14webServicesLogv_block_invoke
000000018fd2c660 (__TEXT,__text) non-external ____ZL27getAppleIDAuthDispatchQueuev_block_invoke
000000018fd2f554 (__TEXT,__text) non-external ____ZL41__AppleIDCopySecIdentityForAppleIDAccountPK10__CFStringPK14__CFDictionaryPP9__CFError_block_invoke
000000018fd2f310 (__TEXT,__text) non-external ____ZL41handleSFAppleIDClientCopyPersonInfoResultPK9__CFArrayiU13block_pointerFvS1_hP9__CFErrorE_block_invoke
000000018fd30f28 (__TEXT,__text) non-external ____ZN20AppleIDIdentityQuery21executeAsynchronouslyEmP19IdentityQueryClientP11__CFRunLoopPK10__CFString_block_invoke
000000018fd30d40 (__TEXT,__text) non-external ____ZN20AppleIDIdentityQuery9sendEventElPK9__CFArrayP9__CFError_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001e6c3ff00 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00000001e6c3ff38 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_40_e5_v8?0l
00000001ef4309b0 (__AUTH_CONST,__const) non-external (was a private external) ___block_descriptor_40_e8_32r_e5_v8?0l
00000001e6c3fd10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6c3fd38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6c3fd78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6c3fd98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6c3fdb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e6c40080 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001ef430078 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef430908 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp
00000001ef430488 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.100
00000001ef4300d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.12
00000001e6c400a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.130
00000001ef430108 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.15
00000001ef430138 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.19
00000001ef430168 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.23
00000001e6c3fd58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001ef430198 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.27
00000001ef4301c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.31
00000001ef4301f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.34
00000001ef430228 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.37
00000001ef430258 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.47
00000001ef430288 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.49
00000001ef4302b8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.52
00000001ef4302e8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.55
00000001ef430318 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.58
00000001ef430348 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.67
00000001ef430378 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.71
00000001ef4303a8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.74
00000001ef4303d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.76
00000001ef430408 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.79
00000001ef430438 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.82
00000001e6c3fc90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00000001e6c3feb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.88
00000001ef4300a8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.9
00000001e6c3fcb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00000001ef430468 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef430720 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef4307a0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef4307c0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef4307e0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef430970 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef431cf0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001ef431d10 (__AUTH_CONST,__const) non-external ___block_literal_global.132
00000001ef430990 (__AUTH_CONST,__const) non-external ___block_literal_global.28
00000001ef4309e0 (__AUTH_CONST,__const) non-external ___block_literal_global.62
                 (undefined) external ___chkstk_darwin (from libSystem)
000000018fd51a48 (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
000000018fd36720 (__TEXT,__text) non-external ___copyPrimaryAirPortInterface_block_invoke
000000018fd2ccf0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
000000018fd2df48 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
000000018fd2f570 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48c14_ZTS9Semaphore
000000018fd2ce90 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r48c14_ZTS9Semaphore
000000018fd2ee2c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r56c14_ZTS9Semaphore
000000018fd36690 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_get_exception_ptr (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
000000018fd2cd00 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
000000018fd2df58 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
000000018fd2f5d4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48c14_ZTS9Semaphore
000000018fd2cee4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r48c14_ZTS9Semaphore
000000018fd2ee80 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r56c14_ZTS9Semaphore
000000018fd366a0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
000000018fd36564 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke
000000018fd55328 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke.cold.1
000000018fd55390 (__TEXT,__text) non-external ___getCWFInterfaceClass_block_invoke.cold.2
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external __c2pstrcpy (from CarbonCore)
00000001e6c3fe00 (__DATA_CONST,__const) external __kCSAppleIDAccountAllEmailAddresses
00000001e6c3fdd8 (__DATA_CONST,__const) external __kCSAppleIDAccountAppleID
00000001e6c3fe08 (__DATA_CONST,__const) external __kCSAppleIDAccountCertificateExpirationDate
00000001e6c3fe10 (__DATA_CONST,__const) external __kCSAppleIDAccountCertificateSerialNumber
00000001e6c3fde0 (__DATA_CONST,__const) external __kCSAppleIDAccountFirstName
00000001e6c3fde8 (__DATA_CONST,__const) external __kCSAppleIDAccountLastName
00000001e6c3fe60 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateAssumedOK
00000001e6c3fe88 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateExpired
00000001e6c3fe78 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateMustBeRenewed
00000001e6c3fe58 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateOK
00000001e6c3fe68 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificatePending
00000001e6c3fe90 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateRevoked
00000001e6c3fe70 (__DATA_CONST,__const) external __kCSAppleIDAccountStateCertificateShouldBeRenewed
00000001e6c3fe80 (__DATA_CONST,__const) external __kCSAppleIDAccountStateNoCertificate
00000001e6c3fea8 (__DATA_CONST,__const) external __kCSAppleIDAccountStateNoEncodedDSID
00000001e6c3fea0 (__DATA_CONST,__const) external __kCSAppleIDAccountStatePasswordInaccessibleInKeychain
00000001e6c3fe98 (__DATA_CONST,__const) external __kCSAppleIDAccountStatePasswordInvalid
00000001e6c3fe50 (__DATA_CONST,__const) external __kCSAppleIDAccountStateUnknown
00000001e6c3fe38 (__DATA_CONST,__const) external __kCSAppleIDAccountStatusAccountStateKey
