00007ff802a803fd (__TEXT,__text) external _NSAddImage
00007ff802a7c9f2 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE8NodeCoreILj31ELj15EE8childrenEv
00007ff802aa1c13 (__TEXT,__text) non-external __ZNK3lsl5BTreeINS_9UniquePtrIN5dyld45Atlas5ImageEEENSt3__14lessIS5_EELb0EE8NodeCoreILj31ELj15EE8childrenEv.cold.1
00007ff802a8e8ce (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff802a8ddd0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS7_SC_
00007ff802a8a4ce (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv
00007ff802aa22c1 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process19ProcessUpdateRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv.cold.1
00007ff802a8f4a4 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE4findERKS7_
00007ff802a8e882 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE17lower_bound_indexERKS7_SC_
00007ff802a8a556 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE8childrenEv
00007ff802aa22e4 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIjN5dyld45Atlas7Process21ProcessNotifierRecordEEENS_10OrderedMapIjS6_NS1_4lessIjEEE13value_compareELb0EE8NodeCoreILj7ELj6EE8childrenEv.cold.1
00007ff802a824ba (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE4findERKS4_
00007ff802a826ea (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE17lower_bound_indexERKS4_S9_
00007ff802a82310 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv
00007ff802aa1eb1 (__TEXT,__text) non-external __ZNK3lsl5BTreeINSt3__14pairIyNS_4UUIDEEENS_10OrderedMapIyS3_NS1_4lessIyEEE13value_compareELb0EE8NodeCoreILj10ELj7EE8childrenEv.cold.1
00007ff802a8a416 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE8childrenEv
00007ff802aa229e (__TEXT,__text) non-external __ZNK3lsl5BTreeIPKcNS_20ConstCharStarCompareELb0EE8NodeCoreILj31ELj15EE8childrenEv.cold.1
00007ff802a8bad0 (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE4findERKi
00007ff802a8a33a (__TEXT,__text) non-external (was a private external) __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE8childrenEv
00007ff802aa227b (__TEXT,__text) non-external __ZNK3lsl5BTreeIiNSt3__14lessIiEELb0EE8NodeCoreILj62ELj20EE8childrenEv.cold.1
00007ff802a8ac6c (__TEXT,__text) non-external (was a private external) __ZNK3lsl6Bitmap8checkBitEm
00007ff802aa2307 (__TEXT,__text) non-external __ZNK3lsl6Bitmap8checkBitEm.cold.1
00007ff802a7b0bc (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsyU13block_pointerFvjjPKvyRbE
00007ff802a83210 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12forEachSliceER11DiagnosticsybU13block_pointerFvjjPKvyRbE
00007ff802a7b0d2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld37FatFile12isValidSliceER11Diagnosticsyjjjyy
00007ff802a7b2a4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile11pointerSizeEv
00007ff802a7af66 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile16isMainExecutableEv
00007ff802a7ab3c (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile18forEachLoadCommandER11DiagnosticsU13block_pointerFvPK12load_commandRbE
00007ff802a7b200 (__TEXT,__text) non-external (was a private external) __ZNK5dyld39MachOFile7isMachOER11Diagnosticsy
00007ff802a82306 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord11fileManagerEv
00007ff802a822e2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4sizeEv
00007ff802a8222c (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord4statEv
00007ff802a821c0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld410FileRecord7getPathEv
00007ff802a81bcc (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager11fsidForUUIDERKN3lsl4UUIDE
00007ff802a815d8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager13reloadFSInfosEv
00007ff802a81916 (__TEXT,__text) non-external (was a private external) __ZNK5dyld411FileManager17uuidForFileSystemEy
00007ff802aa1e6b (__TEXT,__text) non-external __ZNK5dyld411FileManager17uuidForFileSystemEy.cold.1
00007ff802a91110 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11malloc_sizeEPKv
00007ff802a9111e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers11vm_allocateEjPmmi
00007ff802a911a2 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers12__cxa_atexitEPFvPvES1_S1_
00007ff802a91134 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers13vm_deallocateEjmm
00007ff802a911c6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers14isLaunchdOwnedEv
00007ff802a91384 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers17setUpThreadLocalsEPK15DyldSharedCachePKN6mach_o12UnsafeHeaderE
00007ff802a91184 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_getspecificEm
00007ff802a91192 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers19pthread_setspecificEmPKv
00007ff802a912a8 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers20legacyDyldFuncLookupEv
00007ff802a911b6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21__cxa_finalize_rangesEPK13__cxa_range_tj
00007ff802a91268 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21os_unfair_lock_unlockEP16os_unfair_lock_s
00007ff802a91276 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers21setDefaultProgramVarsERNS_11ProgramVarsE
00007ff802a91146 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers23pthread_key_create_freeEPm
00007ff802a9124a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers25setDyldPatchedObjCClassesEv
00007ff802a91206 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers31os_unfair_recursive_lock_unlockEP26os_unfair_recursive_lock_s
00007ff802a91258 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_lock_lock_with_optionsEP16os_unfair_lock_s24os_unfair_lock_options_t
00007ff802a913a4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers32os_unfair_recursive_lock_trylockEP26os_unfair_recursive_lock_s
00007ff802a911f6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers42os_unfair_recursive_lock_lock_with_optionsEP26os_unfair_recursive_lock_s24os_unfair_lock_options_t
00007ff802a9123c (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers44os_unfair_recursive_lock_unlock_forked_childEP26os_unfair_recursive_lock_s
00007ff802a91214 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4exitEi
00007ff802a91102 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers4freeEPv
00007ff802a91220 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6getenvEPKc
00007ff802a910f0 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers6mallocEm
00007ff802a9122e (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7mkstempEPc
00007ff802a910e4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers7versionEv
00007ff802a9115a (__TEXT,__text) non-external (was a private external) __ZNK5dyld416LibSystemHelpers9run_asyncEPFPvS1_ES1_
00007ff802a869fc (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache12localSymbolsEv
00007ff802a85380 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache14rebasedAddressEv
00007ff802a86546 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15forEachFilePathEU13block_pointerFvPKcE
00007ff802a86714 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache15isPrivateMappedEv
00007ff802a86532 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4sizeEv
00007ff802a86528 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas11SharedCache4uuidEv
00007ff802a87d42 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas15ProcessSnapshot5validEv
00007ff802a85bc6 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals20use64BitDylibOffsetsEv
00007ff802a85bbc (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas17SharedCacheLocals9localInfoEv
00007ff802a852e4 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11installnameEv
00007ff802a85356 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image11sharedCacheEv
00007ff802a85364 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image19sharedCacheVMOffsetEv
00007ff802a85092 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image2mlEv
00007ff802a8525e (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image4uuidEv
00007ff802a85330 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas5Image8filenameEv
00007ff802a84d2c (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper3mapENS0_11SafePointerEy
00007ff802aa204f (__TEXT,__text) non-external __ZNK5dyld45Atlas6Mapper3mapENS0_11SafePointerEy.cold.1
00007ff802a84e00 (__TEXT,__text) non-external (was a private external) __ZNK5dyld45Atlas6Mapper5unmapENS0_11SafePointerEy
00007ff802a936b4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes11forEachBindEU13block_pointerFvPKcibhybiS2_bxbRbEU13block_pointerFvS2_E
00007ff802a93e4a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes17forEachBindTargetEU13block_pointerFvRKNS_5Fixup10BindTargetERbEU13block_pointerFvPKcE
00007ff802a93580 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes19hasDoneBetweenBindsEv
00007ff802a93588 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes22implicitLibraryOrdinalEv
00007ff802a93594 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11BindOpcodes5validENSt3__14spanIKNS_13MappedSegmentELm18446744073709551615EEEjbb
00007ff802a96f6e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie21forEachExportedSymbolEU13block_pointerFvRKNS_6SymbolERbE
00007ff802a96be6 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie23terminalPayloadToSymbolERKNS_11GenericTrie5EntryERNS_6SymbolE
00007ff802a97020 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11ExportsTrie5validEyy
00007ff802a9686e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11GenericTrie11recurseTrieEPKhRN5dyld317OverflowSafeArrayIcLy4294967295EEEiRbU13block_pointerFvPKcNSt3__14spanIS1_Lm18446744073709551615EEES7_E
00007ff802a96a88 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o11GenericTrie12forEachEntryEU13block_pointerFvRKNS0_5EntryERbE
00007ff802a9351c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture21usesArm64AuthPointersEv
00007ff802a9353c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture22usesx86_64InstructionsEv
00007ff802a93374 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12Architecture4nameEv
00007ff802a93340 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12ArchitectureeqERKS0_
00007ff802a9b7e8 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo14yearForVersionENS_9Version32ERtRb
00007ff802a9b840 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo19yearForMajorVersionENS_9Version32ERtRb
00007ff802a9b7f2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12PlatformInfo21minorVersionForSpringEt
00007ff802a9f228 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader10hasSectionE7CStringS1_b
00007ff802aa0464 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader10isDylinkerEv
00007ff802a9d140 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11inDyldCacheEv
00007ff802a9f422 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11installNameEv
00007ff802a7b2a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader11pointerSizeEv
00007ff802a9f456 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12forEachRPathEU13block_pointerFvPKcRbE
00007ff802a9d232 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12isObjectFileEv
00007ff802a9d0ba (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12uses16KPagesEv
00007ff802a9fc4e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12validSegmentI15segment_command7sectionEENS_5ErrorERKNS_6PolicyEyPKT_
00007ff802a9f7f6 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader12validSegmentI18segment_command_6410section_64EENS_5ErrorERKNS_6PolicyEyPKT_
00007ff802a9d086 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13hasMachOMagicEv
00007ff802a9d14c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13isDyldManagedEv
00007ff802aa090e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader13sourceVersionERNS_9Version64E
00007ff802aa0676 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoERbE
00007ff802aa143e (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE
00007ff802a9d18a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14hasLoadCommandEj
00007ff802aa11a4 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader14libOrdinalNameEi
00007ff802aa1018 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader15hasSplitSegInfoERb
00007ff802aa02ee (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16builtForPlatformENS_8PlatformEb
00007ff802aa0f08 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16hasCodeSignatureERjS1_
00007ff802a7af66 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16isMainExecutableEv
00007ff802aa0aee (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader16linkedDylibCountEPb
00007ff802a9d29a (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader17mayHaveTextFixupsEv
00007ff802aa0b82 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18forEachLinkedDylibEU13block_pointerFvPKcNS_21LinkedDylibAttributesENS_9Version32ES4_bRbE
00007ff802a9f058 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18forEachLoadCommandEU13block_pointerFvPK12load_commandRbE
00007ff802a9d878 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18isStaticExecutableEv
00007ff802a9e920 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18validSemanticsMainERKNS_6PolicyE
00007ff802a9dbca (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader18validSemanticsUUIDERKNS_6PolicyE
00007ff802aa1938 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19computeLinkEditBiasEb
00007ff802aa074c (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19getDylibInstallNameEPPKcPNS_9Version32ES5_
00007ff802aa09ce (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19linkedDylibLoadPathEj
00007ff802aa1282 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19loadableIntoProcessENS_8PlatformE7CStringb
00007ff802a9d2c2 (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19platformAndVersionsEv
00007ff802a9e0aa (__TEXT,__text) non-external (was a private external) __ZNK6mach_o12UnsafeHeader19validSemanticsRPathERKNS_6PolicyE
