00007ff800441468 (__TEXT,__text) external _NSAddImage
00007ff8004533c4 (__TEXT,__text) non-external ____Z16withRemoteObjectI14mach_header_64EvjyPiU13block_pointerFvT_E_block_invoke
00007ff80045e047 (__TEXT,__text) non-external ____Z28macho_best_slice_fd_internaliN5dyld38PlatformERKNS_11GradedArchsES3_bU13block_pointerFvPK11mach_headerymE_block_invoke
00007ff8004512ca (__TEXT,__text) non-external ____ZL18defaultFileManagerv_block_invoke
00007ff800453233 (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800453dca (__TEXT,__text) non-external ____ZN22dyld_process_info_base13makeSuspendedI23dyld_all_image_infos_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800440b20 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke
00007ff800451db9 (__TEXT,__text) non-external ____ZN22dyld_process_info_base29addInfoFromRemoteLoadCommandsEjy_block_invoke.3
00007ff800452e07 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800453142 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_3218dyld_image_info_32EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.18
00007ff800453983 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke
00007ff800453cd9 (__TEXT,__text) non-external ____ZN22dyld_process_info_base4makeI23dyld_all_image_infos_6418dyld_image_info_64EENSt3__110unique_ptrIS_25dyld_process_info_deleterEEjRKT_yPi_block_invoke.25
00007ff800451a32 (__TEXT,__text) non-external ____ZN22dyld_process_info_base8copyPathEjy_block_invoke
00007ff80045d914 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base10disconnectEv_block_invoke
00007ff80045d989 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_base7releaseEv_block_invoke
00007ff80045d5c6 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke
00007ff80045d811 (__TEXT,__text) non-external ____ZN29dyld_process_info_notify_baseC2EP16dispatch_queue_sU13block_pointerFvbyyPKhPKcEU13block_pointerFvvEjPi_block_invoke_2
00007ff800457a70 (__TEXT,__text) non-external ____ZN3lsl9Allocator16defaultAllocatorEv_block_invoke
00007ff800443b39 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSectionEU13block_pointerFvPKcS3_yyE_block_invoke
00007ff800443985 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image14forEachSegmentEU13block_pointerFvPKcyyiE_block_invoke
00007ff800443ed3 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSectionEPKcS3_U13block_pointerFvPKvyyE_block_invoke
00007ff800443c94 (__TEXT,__text) non-external ____ZN5dyld45Atlas5Image17contentForSegmentEPKcU13block_pointerFvPKvyyE_block_invoke
00007ff800442eb3 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke
00007ff800442f93 (__TEXT,__text) non-external ____ZN5dyld45Atlas6Mapper14mapperForMachOERN3lsl9AllocatorERNS_10FileRecordERKNS2_4UUIDEPKv_block_invoke.3
00007ff80044642e (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke
00007ff80044687b (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process18setupNotificationsEPi_block_invoke_2
00007ff800446fd9 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke
00007ff80045e388 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process20registerEventHandlerEPijP16dispatch_queue_sU13block_pointerFvvE_block_invoke.cold.1
00007ff800447226 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke
00007ff80045e3ab (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process22unregisterEventHandlerEj_block_invoke.cold.1
00007ff8004469a7 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke
00007ff80045e365 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke.cold.1
00007ff800446df2 (__TEXT,__text) non-external ____ZN5dyld45Atlas7Process32registerAtlasChangedEventHandlerEPiP16dispatch_queue_sU13block_pointerFvPNS0_5ImageEbE_block_invoke_2
00007ff8004457b9 (__TEXT,__text) non-external ____ZN5dyld45Atlas7ProcessD2Ev_block_invoke
00007ff800440b78 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSectionEU13block_pointerFvRKNS0_11SectionInfoEbRbE_block_invoke
00007ff8004548bc (__TEXT,__text) non-external ____ZNK5dyld39MachOFile14forEachSegmentEU13block_pointerFvRKNS0_11SegmentInfoERbE_block_invoke
00007ff8004545f0 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile16builtForPlatformENS_8PlatformEb_block_invoke
00007ff8004547bd (__TEXT,__text) non-external ____ZNK5dyld39MachOFile19getDylibInstallNameEPPKcPjS4__block_invoke
00007ff800454b03 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile20preferredLoadAddressEv_block_invoke
00007ff80043fe2d (__TEXT,__text) non-external ____ZNK5dyld39MachOFile24forEachSupportedPlatformEU13block_pointerFvNS_8PlatformEjjE_block_invoke
00007ff800454808 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7getUuidEPh_block_invoke
00007ff8004408c9 (__TEXT,__text) non-external ____ZNK5dyld39MachOFile7isMachOER11Diagnosticsy_block_invoke
00007ff80044970b (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot12forEachImageEU13block_pointerFvPNS0_5ImageEEENK3$_8clEv_block_invoke
00007ff80044971d (__TEXT,__text) non-external ____ZZN5dyld45Atlas15ProcessSnapshot17forEachImageNotInERKS1_U13block_pointerFvPNS0_5ImageEEENK3$_9clEv_block_invoke
00007ff800448d76 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke
00007ff800448fba (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_6clEPNS0_15ProcessSnapshotE_block_invoke_2
00007ff800448fd3 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke
00007ff800449217 (__TEXT,__text) non-external ____ZZN5dyld45Atlas7Process19handleNotificationsEvENK3$_7clEPNS0_15ProcessSnapshotE_block_invoke_2
                 (undefined) weak external ____chkstk_darwin (from libsystem_pthread)
00007ff800452159 (__TEXT,__text) non-external ____dyld_process_info_create_block_invoke
                 (undefined) external ___assert_rtn (from libsystem_c)
00007ff8400319e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840031db0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840031ee0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840032458 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840032548 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff8400325c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840031e70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff840031ea0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840031a48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840031fb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00007ff840031a78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840031aa8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840031fe0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840031ad8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840032010 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff840031f10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840032040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840032070 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff8400320a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff8400320d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ff840032100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00007ff840032568 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff8400325f8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840031de0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff840031f40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff840031b08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.42
00007ff840032240 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.44
00007ff840031b28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.46
00007ff840031b48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00007ff840031e10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff840032588 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff840031b68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840031b98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff840031bc8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff8400322a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840031bf8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00007ff8400322d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.59
00007ff840031a18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8400325a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840031c18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff840031c38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff840031c58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00007ff840031e40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff840031c78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70
00007ff840031c98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00007ff840031cb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff840032310 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff840032340 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76
00007ff840032370 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.91
00007ff8400323a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.94
00007ff8400323d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.95
00007ff840031ec0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8400322f0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840032478 (__DATA_CONST,__const) non-external ___block_literal_global
                 (undefined) external ___bzero (from libsystem_platform)
00007ff80043fd00 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff8004503d0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff800446e06 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff800443a04 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r
00007ff80045704c (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b40r48r
00007ff800450680 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff800454610 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff800456fc8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff800453301 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r56r64r
00007ff800443045 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40rc48r
                 (undefined) external ___cxa_atexit (from libsystem_c)
                 (undefined) external ___cxa_finalize_ranges (from libsystem_c)
00007ff8004506a4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff800443a3c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r
00007ff800457096 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b40r48r
00007ff8004506fa (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff8004506c0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff800457012 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff80045336f (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r56r64r
00007ff800450d76 (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_block_invoke
00007ff800450cda (__TEXT,__text) non-external ___dyld_for_each_installed_shared_cache_with_system_path_block_invoke
00007ff800451230 (__TEXT,__text) non-external ___dyld_image_local_nlist_content_4Symbolication_block_invoke
00007ff800450b67 (__TEXT,__text) non-external ___dyld_process_snapshot_for_each_image_block_invoke
00007ff800450c3b (__TEXT,__text) non-external ___dyld_shared_cache_for_each_image_block_invoke
                 (undefined) external ___error (from libsystem_kernel)
00007ff80045dcce (__TEXT,__text) non-external ___macho_for_each_slice_in_fd_block_invoke
00007ff8438cb798 (__DATA_DIRTY,__common) external ___progname
                 (undefined) external ___stack_chk_fail (from libsystem_c)
                 (undefined) external ___stack_chk_guard (from libsystem_c)
                 (undefined) external ___stderrp (from libsystem_c)
                 (undefined) external __dispatch_source_type_mach_recv (from libdispatch)
00007ff8004414a1 (__TEXT,__text) external __dyld_all_twolevel_modules_prebound
00007ff800440a79 (__TEXT,__text) external __dyld_atfork_parent
00007ff800440a64 (__TEXT,__text) external __dyld_atfork_prepare
00007ff8004414b5 (__TEXT,__text) external __dyld_bind_fully_image_containing_address
00007ff800441903 (__TEXT,__text) external __dyld_dlopen_atfork_child
00007ff8004418ee (__TEXT,__text) external __dyld_dlopen_atfork_parent
00007ff8004418d9 (__TEXT,__text) external __dyld_dlopen_atfork_prepare
00007ff80044180a (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance
00007ff8004418b5 (__TEXT,__text) external __dyld_find_foreign_type_protocol_conformance_on_disk
00007ff8004417e9 (__TEXT,__text) external __dyld_find_protocol_conformance
00007ff800441891 (__TEXT,__text) external __dyld_find_protocol_conformance_on_disk
00007ff8004409a1 (__TEXT,__text) external __dyld_find_unwind_sections
00007ff800440078 (__TEXT,__text) external __dyld_for_each_objc_class
00007ff80043ff4f (__TEXT,__text) external __dyld_for_each_objc_protocol
00007ff8004419dc (__TEXT,__text) external __dyld_for_objc_header_opt_ro
00007ff8004419c7 (__TEXT,__text) external __dyld_for_objc_header_opt_rw
00007ff80044120f (__TEXT,__text) external __dyld_fork_child
00007ff800441840 (__TEXT,__text) external __dyld_get_dlopen_image_header
00007ff80043ffea (__TEXT,__text) external __dyld_get_image_header
00007ff80044153e (__TEXT,__text) external __dyld_get_image_header_containing_address
00007ff80043ffd3 (__TEXT,__text) external __dyld_get_image_name
00007ff8004405c2 (__TEXT,__text) external __dyld_get_image_slide
00007ff800440a46 (__TEXT,__text) external __dyld_get_image_uuid
00007ff800440a8e (__TEXT,__text) external __dyld_get_image_vmaddr_slide
00007ff80043fd3b (__TEXT,__text) external __dyld_get_objc_selector
00007ff80044178f (__TEXT,__text) external __dyld_get_prog_image_header
00007ff80043fd20 (__TEXT,__text) external __dyld_get_shared_cache_range
00007ff800440016 (__TEXT,__text) external __dyld_get_shared_cache_uuid
00007ff800441701 (__TEXT,__text) external __dyld_has_fix_for_radar
00007ff800441876 (__TEXT,__text) external __dyld_has_preoptimized_swift_protocol_conformances
00007ff8004414bd (__TEXT,__text) external __dyld_image_containing_address
00007ff80043ffc1 (__TEXT,__text) external __dyld_image_count
00007ff8004405f4 (__TEXT,__text) external __dyld_images_for_addresses
00007ff800440ae9 (__TEXT,__text) external __dyld_initializer
00007ff80043ffa3 (__TEXT,__text) external __dyld_is_memory_immutable
00007ff8004416e4 (__TEXT,__text) external __dyld_is_objc_constant
00007ff8004419ad (__TEXT,__text) external __dyld_is_preoptimized_objc_image_loaded
00007ff8004416cf (__TEXT,__text) external __dyld_launch_mode
00007ff80044148d (__TEXT,__text) external __dyld_launched_prebound
00007ff8004414d8 (__TEXT,__text) external __dyld_lookup_and_bind
00007ff80044151d (__TEXT,__text) external __dyld_lookup_and_bind_fully
00007ff8004414f9 (__TEXT,__text) external __dyld_lookup_and_bind_with_hint
00007ff800441918 (__TEXT,__text) external __dyld_lookup_section_info
00007ff8004416ba (__TEXT,__text) external __dyld_missing_symbol_abort
00007ff8004417bf (__TEXT,__text) external __dyld_objc_class_count
00007ff80043fcd6 (__TEXT,__text) external __dyld_objc_notify_register
00007ff80044185b (__TEXT,__text) external __dyld_objc_register_callbacks
00007ff8004417d4 (__TEXT,__text) external __dyld_objc_uses_large_shared_cache
00007ff800441485 (__TEXT,__text) external __dyld_present
00007ff800451fda (__TEXT,__text) external __dyld_process_info_create
00007ff800452838 (__TEXT,__text) external __dyld_process_info_for_each_aot_image
00007ff8004527f8 (__TEXT,__text) external __dyld_process_info_for_each_image
00007ff800452842 (__TEXT,__text) external __dyld_process_info_for_each_segment
00007ff8004527bc (__TEXT,__text) external __dyld_process_info_get_aot_cache
00007ff8004527a3 (__TEXT,__text) external __dyld_process_info_get_cache
00007ff8004527de (__TEXT,__text) external __dyld_process_info_get_platform
00007ff80045278a (__TEXT,__text) external __dyld_process_info_get_state
00007ff80045da23 (__TEXT,__text) external __dyld_process_info_notify
00007ff80045da9c (__TEXT,__text) external __dyld_process_info_notify_main
00007ff80045dadc (__TEXT,__text) external __dyld_process_info_notify_release
00007ff80045dad2 (__TEXT,__text) external __dyld_process_info_notify_retain
00007ff8004527e7 (__TEXT,__text) external __dyld_process_info_release
00007ff8004527d5 (__TEXT,__text) external __dyld_process_info_retain
00007ff800441992 (__TEXT,__text) external __dyld_pseudodylib_deregister
00007ff800441953 (__TEXT,__text) external __dyld_pseudodylib_deregister_callbacks
00007ff80044196e (__TEXT,__text) external __dyld_pseudodylib_register
00007ff800441938 (__TEXT,__text) external __dyld_pseudodylib_register_callbacks
00007ff80044169f (__TEXT,__text) external __dyld_register_driverkit_main
00007ff80043ff6d (__TEXT,__text) external __dyld_register_for_bulk_image_loads
00007ff800440b05 (__TEXT,__text) external __dyld_register_for_image_loads
00007ff80043fb10 (__TEXT,__text) external __dyld_register_func_for_add_image
00007ff80044004c (__TEXT,__text) external __dyld_register_func_for_remove_image
00007ff800441737 (__TEXT,__text) external __dyld_shared_cache_contains_path
00007ff80044168a (__TEXT,__text) external __dyld_shared_cache_is_locally_built
00007ff800441675 (__TEXT,__text) external __dyld_shared_cache_optimized
00007ff80044171c (__TEXT,__text) external __dyld_shared_cache_real_path
00007ff80044182b (__TEXT,__text) external __dyld_swift_optimizations_version
00007ff8004417a4 (__TEXT,__text) external __dyld_visit_objc_classes
                 (undefined) external __simple_salloc (from libsystem_platform)
                 (undefined) external __simple_sfree (from libsystem_platform)
                 (undefined) external __simple_sresize (from libsystem_platform)
                 (undefined) external __simple_string (from libsystem_platform)
                 (undefined) external __simple_vsprintf (from libsystem_platform)
00007ff8004409f2 (__TEXT,__text) external __tlv_atexit
00007ff80044155f (__TEXT,__text) external __tlv_bootstrap
00007ff800440aa5 (__TEXT,__text) external __tlv_exit
                 (undefined) external _abort_report_np (from libsystem_c)
00007ff841ba4a5c (__DATA,__data) non-external _bufferSize32
                 (undefined) external _bzero (from libsystem_c)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
                 (undefined) external _dispatch_activate (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_current_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dispatch_retain (from libdispatch)
                 (undefined) external _dispatch_source_cancel (from libdispatch)
                 (undefined) external _dispatch_source_create (from libdispatch)
                 (undefined) external _dispatch_source_set_cancel_handler (from libdispatch)
                 (undefined) external _dispatch_source_set_event_handler (from libdispatch)
00007ff800440a2b (__TEXT,__text) external _dladdr
00007ff8004409da (__TEXT,__text) external _dlclose
00007ff800440aba (__TEXT,__text) external _dlerror
00007ff8004400c3 (__TEXT,__text) external _dlopen
00007ff800441772 (__TEXT,__text) external _dlopen_audited
00007ff800441752 (__TEXT,__text) external _dlopen_from
00007ff800440a10 (__TEXT,__text) external _dlopen_preflight
00007ff8004400ec (__TEXT,__text) external _dlsym
00007ff800460fd8 (__TEXT,__const) external _dyldVersionNumber
00007ff800460fb0 (__TEXT,__const) external _dyldVersionString
00007ff800441559 (__TEXT,__text) external _dyld_dynamic_interpose
00007ff800450ce9 (__TEXT,__text) external _dyld_for_each_installed_shared_cache
00007ff800450c4a (__TEXT,__text) external _dyld_for_each_installed_shared_cache_with_system_path
00007ff80043ff25 (__TEXT,__text) external _dyld_get_active_platform
00007ff800440acf (__TEXT,__text) external _dyld_get_base_platform
00007ff800441639 (__TEXT,__text) external _dyld_get_image_versions
00007ff800440fc0 (__TEXT,__text) external _dyld_get_min_os_version
00007ff800440592 (__TEXT,__text) external _dyld_get_program_min_os_version
00007ff80043fd56 (__TEXT,__text) external _dyld_get_program_sdk_version
00007ff8004409bf (__TEXT,__text) external _dyld_get_sdk_version
00007ff8004400ae (__TEXT,__text) external _dyld_has_inserted_or_interposing_libraries
00007ff800450e75 (__TEXT,__text) external _dyld_image_content_for_section
00007ff800450e6b (__TEXT,__text) external _dyld_image_content_for_segment
00007ff800450e7f (__TEXT,__text) external _dyld_image_copy_uuid
00007ff800450ef9 (__TEXT,__text) external _dyld_image_for_each_section_info
00007ff800450eef (__TEXT,__text) external _dyld_image_for_each_segment_info
00007ff800450f0d (__TEXT,__text) external _dyld_image_get_file_path
00007ff800450f03 (__TEXT,__text) external _dyld_image_get_installname
00007ff8004403d2 (__TEXT,__text) external _dyld_image_header_containing_address
00007ff80045107a (__TEXT,__text) external _dyld_image_local_nlist_content_4Symbolication
00007ff800440031 (__TEXT,__text) external _dyld_image_path_containing_address
00007ff8004415c8 (__TEXT,__text) external _dyld_is_simulator_platform
00007ff800441600 (__TEXT,__text) external _dyld_minos_at_least
00007ff800441657 (__TEXT,__text) external _dyld_need_closure
00007ff80045088d (__TEXT,__text) external _dyld_process_create_for_current_task
00007ff80045074a (__TEXT,__text) external _dyld_process_create_for_task
00007ff8004508a2 (__TEXT,__text) external _dyld_process_dispose
00007ff841ba4ab8 (__DATA,__common) external _dyld_process_has_objc_patches
00007ff800440001 (__TEXT,__text) external _dyld_process_is_restricted
00007ff8004508ea (__TEXT,__text) external _dyld_process_register_for_event_notification
00007ff8004508c6 (__TEXT,__text) external _dyld_process_register_for_image_notifications
00007ff800450918 (__TEXT,__text) external _dyld_process_snapshot_create_for_process
00007ff8004509a9 (__TEXT,__text) external _dyld_process_snapshot_create_from_data
00007ff80045fb66 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.1
00007ff80045fb87 (__TEXT,__text) non-external _dyld_process_snapshot_create_from_data.cold.2
00007ff800450ad5 (__TEXT,__text) external _dyld_process_snapshot_dispose
00007ff800450b0c (__TEXT,__text) external _dyld_process_snapshot_for_each_image
00007ff800450b76 (__TEXT,__text) external _dyld_process_snapshot_get_shared_cache
00007ff80045090e (__TEXT,__text) external _dyld_process_unregister_for_notification
00007ff80044161e (__TEXT,__text) external _dyld_program_minos_at_least
00007ff8004405a7 (__TEXT,__text) external _dyld_program_sdk_at_least
00007ff8004415e2 (__TEXT,__text) external _dyld_sdk_at_least
00007ff800450bd0 (__TEXT,__text) external _dyld_shared_cache_copy_uuid
00007ff800441592 (__TEXT,__text) external _dyld_shared_cache_file_path
00007ff8004415a7 (__TEXT,__text) external _dyld_shared_cache_find_iterate_text
00007ff800450beb (__TEXT,__text) external _dyld_shared_cache_for_each_file
00007ff800450bf5 (__TEXT,__text) external _dyld_shared_cache_for_each_image
00007ff800450f17 (__TEXT,__text) external _dyld_shared_cache_for_each_subcache4Rosetta
00007ff800450d85 (__TEXT,__text) external _dyld_shared_cache_for_file
00007ff800450bb2 (__TEXT,__text) external _dyld_shared_cache_get_base_address
00007ff800450bbc (__TEXT,__text) external _dyld_shared_cache_get_mapped_size
00007ff800450bc6 (__TEXT,__text) external _dyld_shared_cache_is_mapped_private
00007ff800441574 (__TEXT,__text) external _dyld_shared_cache_iterate_text
00007ff800450b9e (__TEXT,__text) external _dyld_shared_cache_pin_mapping
00007ff80043ff3a (__TEXT,__text) external _dyld_shared_cache_some_image_overridden
00007ff800450ba8 (__TEXT,__text) external _dyld_shared_cache_unpin_mapping
00007ff800450f21 (__TEXT,__text) external _dyld_shared_subcache_get_info4Rosetta
00007ff8438cb790 (__DATA_DIRTY,__common) external _environ
                 (undefined) external _exit (from libsystem_c)
00007ff841ba4a58 (__DATA,__data) non-external _features_hi32
00007ff841ba4a54 (__DATA,__data) non-external _features_lo32
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fsgetpath (from libsystem_kernel)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _fwrite (from libsystem_c)
00007ff841ba4a78 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _getfsstat$INODE64 (from libsystem_kernel)
00007ff841ba4a60 (__DATA,__data) non-external _hasXSave
                 (undefined) external _host_info (from libsystem_kernel)
00007ff841ba4a50 (__DATA,__data) non-external _inited
00007ff800441120 (__TEXT,__text) non-external (was a private external) _instantiateTLVs_thunk
                 (undefined) external _mach_host_self (from libsystem_kernel)
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_construct (from libsystem_kernel)
                 (undefined) external _mach_port_deallocate (from libsystem_kernel)
                 (undefined) external _mach_port_destruct (from libsystem_kernel)
                 (undefined) external _mach_port_request_notification (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_vm_read_overwrite (from libsystem_kernel)
                 (undefined) external _mach_vm_region (from libsystem_kernel)
                 (undefined) external _mach_vm_remap_new (from libsystem_kernel)
00007ff80045daf0 (__TEXT,__text) external _macho_arch_name_for_cpu_type
00007ff80045db1f (__TEXT,__text) external _macho_arch_name_for_mach_header
00007ff80045dcf7 (__TEXT,__text) external _macho_best_slice
00007ff80045dd38 (__TEXT,__text) external _macho_best_slice_in_fd
00007ff80045dae6 (__TEXT,__text) external _macho_cpu_type_for_arch_name
