000000018aac028c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018aac0244 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018aac0278 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018aac0264 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018aac0230 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018aac02b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aa69e70 (__TEXT,__text) non-external __ZL41classCopyDebugDescription_CVOpenGLTexturePKv
000000018aa75900 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVMetalTexturePKvPK14__CFDictionary
000000018aa631c8 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVOpenGLBufferPKvPK14__CFDictionary
000000018aa54f50 (__TEXT,__text) non-external __ZL41restrictToPixelFormatTypeListIntersectionPK13__CFAllocatorP14__CFDictionaryPKvPK10__CFString
000000018aa55e18 (__TEXT,__text) non-external __ZL42CVAtomicBunchIncreaseSizeAndReserveElementP14_CVAtomicBunchjPP13_QueueElement
000000018aa5ef98 (__TEXT,__text) non-external __ZL42classCopyDebugDescription_CVDataBufferPoolPKv
000000018aa69e18 (__TEXT,__text) non-external __ZL42classCopyFormatDescription_CVOpenGLTexturePKvPK14__CFDictionary
000000018aa6afd8 (__TEXT,__text) non-external __ZL42userSwitchNotificationInvalidationCallbackP12__CFMachPortPv
000000018aa5d754 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVOpenGLESTexturePKv
000000018aa627a8 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVPixelBufferPoolPKv
000000018aa5ef40 (__TEXT,__text) non-external __ZL43classCopyFormatDescription_CVDataBufferPoolPKvPK14__CFDictionary
000000018aa720d8 (__TEXT,__text) non-external __ZL44_cvDisplayLinkDisplayReconfigurationCallbackjjPv
000000018aa76d94 (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv
000000018aaa4b54 (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv.cold.1
000000018aa81238 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVLockingBunchPairPKv
000000018aa6a87c (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVMetalBufferCachePKv
000000018aa74d34 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVOpenGLBufferPoolPKv
000000018aa5d6fc (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVOpenGLESTexturePKvPK14__CFDictionary
000000018aa62750 (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVPixelBufferPoolPKvPK14__CFDictionary
000000018aa78ae8 (__TEXT,__text) non-external __ZL44cvSetUpUnrecognizedCodePointDictionariesOncePv
00000001eaf8a528 (__DATA,__data) non-external __ZL44gPixelBufferBackingCachedChildIOSurfaceMutex
000000018aa89180 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVLocklessBunchPairPKv
000000018aa79990 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVMetalTextureCachePKv
000000018aa811e0 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVLockingBunchPairPKvPK14__CFDictionary
000000018aa6a824 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVMetalBufferCachePKvPK14__CFDictionary
000000018aa74cdc (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVOpenGLBufferPoolPKvPK14__CFDictionary
00000001eaf8aad0 (__DATA,__bss) non-external __ZL45sCVSetUpUnrecognizedCodePointDictionariesOnce
000000018aa743c8 (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVOpenGLTextureCachePKv
000000018aa71c60 (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVPixelBufferBackingPKv
000000018aa89128 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVLocklessBunchPairPKvPK14__CFDictionary
000000018aa79938 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVMetalTextureCachePKvPK14__CFDictionary
00000001eaf8aac8 (__DATA,__bss) non-external __ZL46sCVStringsForUnrecognizedYCbCrMatrixCodePoints
000000018aa74370 (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVOpenGLTextureCachePKvPK14__CFDictionary
000000018aa71c08 (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVPixelBufferBackingPKvPK14__CFDictionary
000000018aa77330 (__TEXT,__text) non-external __ZL47cleanupContentsOfArrayOfVariantsApplierFunctionPKvPv
000000018aa5f7e4 (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfaceP16os_unfair_lock_sPP26__IOSurfaceWiringAssertionPjb
000000018aa6d550 (__TEXT,__text) non-external __ZL48classCopyDebugDescription_CVOpenGLESTextureCachePKv
000000018aa5f7e4 (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfaceP16os_unfair_lock_sPP26__IOSurfaceWiringAssertionPjb
000000018aa6d4f8 (__TEXT,__text) non-external __ZL49classCopyFormatDescription_CVOpenGLESTextureCachePKvPK14__CFDictionary
00000001eaf8aac0 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00000001e72a2b10 (__DATA_CONST,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00000001ecf22ea0 (__DATA_DIRTY,__data) non-external __ZL4once
00000001eaf8aab8 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
000000018aa7a734 (__TEXT,__text) non-external __ZL55translateCoreVideoAttachmentKeyToIOSurfaceKeyAndStoreItPKvS0_Pv
000000018aaa4f04 (__TEXT,__text) non-external __ZL55translateCoreVideoAttachmentKeyToIOSurfaceKeyAndStoreItPKvS0_Pv.cold.1
000000018aa7ab7c (__TEXT,__text) non-external __ZL55translateIOSurfaceKeyToCoreVideoAttachmentKeyAndStoreItPKvS0_Pv
000000018aa77334 (__TEXT,__text) non-external __ZL59shouldThisDeviceIncludeVariantCategoryIndexConditionCheckermPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypePFhS_E
000000018aa79d80 (__TEXT,__text) non-external __ZL62CVPixelBufferGlobalCacheCreateOrCopyPropertyListFromColorSpaceP12CGColorSpace
000000018aaa56ac (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
000000018aa76730 (__TEXT,__text) non-external __ZL69registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
000000018aa77070 (__TEXT,__text) non-external __ZL71calculatePixelFormatVariantBitfieldForCompressedTiledFormatOnThisDevicemPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypej
00000001eaf8ab60 (__DATA,__bss) non-external __ZL9sPageSize
000000018aa4ebc4 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
000000018aa77b4c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
000000018aa568e0 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
000000018aa50620 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
000000018aa50f78 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
000000018aa50618 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
000000018aa56884 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
000000018aa56968 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
000000018aa4ea34 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
000000018aaa4bcc (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
000000018aaa4bc8 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
000000018aa4e890 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
000000018aa57c14 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
000000018aa585b0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
000000018aa4e804 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
000000018aa87a04 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
000000018aa563d0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
000000018aa4e5e0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
000000018aa4e5e0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
000000018aa87a10 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
000000018aa87a0c (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
000000018aa60070 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
000000018aa6021c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
000000018aa602a8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
000000018aa60434 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
000000018aa60078 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
000000018aa604a8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
000000018aa60328 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
000000018aa5ffd8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
000000018aa60574 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28decrementUseCountForCategoryEj
000000018aa604dc (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28incrementUseCountForCategoryEj
000000018aa604ac (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
000000018aa604d4 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer33setDoNotAutomaticallyBumpUseCountEv
000000018aa5fdc0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer5allocEPK13__CFAllocator
000000018aaa3f88 (__TEXT,__text) non-external __ZN12CVDataBuffer5allocEPK13__CFAllocator.cold.1
000000018aa5feb8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer8finalizeEv
000000018aa5fe74 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC1EPKv
000000018aa5fe74 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC2EPKv
000000018aa60610 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD0Ev
000000018aa6060c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD1Ev
000000018aa5d100 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferdlEPv
000000018aa5d0f8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffernwEmPv
000000018aa43a30 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink11runIOThreadEv
000000018aa6b3dc (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink13translateTimeEPK11CVTimeStampPS0_
000000018aa442a0 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink14getCurrentTimeEP11CVTimeStamp
000000018aa6b45c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink15getDisplayTimesEPyS0_S0_
000000018aa587a4 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink16setOutputHandlerEU13block_pointerFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyE
000000018aa6b474 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17getCurrentDisplayEv
000000018aa6b46c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setCurrentDisplayEj
000000018aa435ec (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setOutputCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyPvES6_
000000018aa6b33c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setRenderCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampPyPvES6_
000000018aa6b024 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18handleNotificationEPK10__CFStringPKvPK14__CFDictionary
000000018aa6b384 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18setDisplayCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampyPvES5_
000000018aa6b3cc (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink21getOutputVideoLatencyEv
000000018aa444ac (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b
000000018aaa4860 (__TEXT,__text) non-external __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b.cold.1
000000018aa44e08 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink33getActualOutputVideoRefreshPeriodEv
000000018aa44790 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink34getNominalOutputVideoRefreshPeriodEv
000000018aa4305c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4initEv
000000018aa43900 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4stopEv
000000018aa6aea0 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5allocEPK13__CFAllocator
000000018aaa4854 (__TEXT,__text) non-external __ZN13CVDisplayLink5allocEPK13__CFAllocator.cold.1
000000018aa436d4 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5startEv
000000018aa6b458 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink6resyncEP11CVTimeStampb
000000018aa53088 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink8finalizeEv
000000018aa595a4 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9isRunningEv
000000018aa44bcc (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9performIOEP11CVTimeStamp
000000018aa439d4 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9setPausedEbb
000000018aa449ec (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9waitUntilEy
000000018aa42d60 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC1EPKv
000000018aa42d60 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC2EPKv
000000018aa6b480 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD0Ev
000000018aa6b47c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD1Ev
000000018aa5d100 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkdlEPv
000000018aa5d0f8 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinknwEmPv
000000018aa8597c (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12getCleanRectEv
000000018aa85908 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12hasCleanRectEv
000000018aa594f0 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13getColorSpaceEv
000000018aa853d8 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setColorSpaceEP12CGColorSpace
000000018aa85d30 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setFieldCountEm
000000018aa85544 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getDisplaySizeEv
000000018aa85370 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getEncodedSizeEv
000000018aa85368 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer15getImageBackingEv
000000018aa85784 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer16setCleanApertureEdddd
000000018aa85bfc (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer19setPixelAspectRatioEmm
000000018aa85410 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer20setDisplayDimensionsEmm
000000018aa4a69c (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer4initEv
000000018aa5126c (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer8finalizeEv
000000018aa4a410 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC1EPKv
000000018aa4a410 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC2EPKv
000000018aa85dc8 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD0Ev
000000018aa85dc4 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD1Ev
000000018aa74fc8 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer10getBackingEv
000000018aa74fd0 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer20copyDebugDescriptionEv
000000018aa74f40 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer21initWithBufferBackingEP20CVMetalBufferBacking
000000018aa74dd4 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer5allocEPK13__CFAllocator
000000018aaa4a78 (__TEXT,__text) non-external __ZN13CVMetalBuffer5allocEPK13__CFAllocator.cold.1
000000018aa74eb4 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer8finalizeEv
000000018aa74e7c (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferC1EPKv
000000018aa74e7c (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferC2EPKv
000000018aa750bc (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferD0Ev
000000018aa750b8 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferD1Ev
000000018aa5d100 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferdlEPv
000000018aa5d0f8 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffernwEmPv
000000018aa7b2d8 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10dumpToQTESEPc
000000018aa79d78 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10getBackingEv
000000018aa7b6d4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13drawColorBarsEv
000000018aa7ac34 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13getAttachmentEPK10__CFStringP16CVAttachmentMode
000000018aa7afe0 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13hasAttachmentEPK10__CFString
000000018aa4d6f4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
000000018aaa4d50 (__TEXT,__text) non-external __ZN13CVPixelBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode.cold.1
000000018aa7a768 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14copyAttachmentEPK10__CFStringP16CVAttachmentMode
000000018aa7adb4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14getAttachmentsE16CVAttachmentMode
000000018aa59390 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14getBaseAddressEb
000000018aa4de14 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
000000018aa7a8c4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer15copyAttachmentsE16CVAttachmentMode
000000018aa4f3f8 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer15getImageBackingEv
000000018aa4cd5c (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer16removeAttachmentEPK10__CFString
000000018aa79ffc (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20copyDebugDescriptionEv
000000018aa51324 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20removeAllAttachmentsEv
000000018aa581b4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer21setDefaultAttachmentsEPK14__CFDictionary
000000018aa79d70 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer24setBaseAddressAdjustmentEm
000000018aa4a604 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26initWithPixelBufferBackingEP20CVPixelBufferBacking
000000018aa79e50 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26pushAttachmentsToIOSurfaceEv
000000018aa7b240 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer28decrementUseCountForCategoryEj
