00000001e2d20868 (__DATA,__data) external _DefaultServerName
00000001d377ed88 (__TEXT,__text) external _phLibNfc_StaticListenModeRouting
00000001d377f7b4 (__TEXT,__text) external _phLibNfc_StopSEInitTimer
00000001d37ca578 (__TEXT,__text) external _phLibNfc_StopTimer
00000001d37c9024 (__TEXT,__text) external _phLibNfc_SwioPadNtfHandler
00000001d37ba96c (__TEXT,__text) external _phLibNfc_SwpIntfControl
00000001d37baad0 (__TEXT,__text) external _phLibNfc_SwpIntfControlProc
00000001d375fba4 (__TEXT,__text) external _phLibNfc_SwpTest_CB
00000001d37c9b80 (__TEXT,__text) external _phLibNfc_SysConfigInitRspCb
00000001d37b9b14 (__TEXT,__text) external _phLibNfc_SysEoOpNtfHandler
00000001d379440c (__TEXT,__text) external _phLibNfc_T3tChkPresComplete
00000001d3794378 (__TEXT,__text) external _phLibNfc_T3tCmdResp
00000001d379448c (__TEXT,__text) external _phLibNfc_T3tConnectComplete
00000001d37b2228 (__TEXT,__text) external _phLibNfc_TagRemovalDetectCmd
00000001d37b22d4 (__TEXT,__text) external _phLibNfc_TagRemovalDetectComplete
00000001d37b2288 (__TEXT,__text) external _phLibNfc_TagRemovalDetectResp
00000001d37ac900 (__TEXT,__text) external _phLibNfc_TempReceiveCb
00000001d376f0c4 (__TEXT,__text) external _phLibNfc_Tml_LogCB
00000001d379e42c (__TEXT,__text) external _phLibNfc_Transceive_Auth_TimerCb
00000001d37c9708 (__TEXT,__text) external _phLibNfc_TriggerAssertCb
00000001d37966c4 (__TEXT,__text) external _phLibNfc_TriggerRfFieldOnNtf
00000001d37c222c (__TEXT,__text) external _phLibNfc_TriggerRfOnNtf
00000001d37c22b8 (__TEXT,__text) external _phLibNfc_TriggerRfOnNtfProcess
00000001d37c2304 (__TEXT,__text) external _phLibNfc_TriggerRfSeqComplete
00000001d37c933c (__TEXT,__text) external _phLibNfc_UartCommnErrorHandler
00000001d37b9bac (__TEXT,__text) external _phLibNfc_UpdateEoOP
00000001d375f454 (__TEXT,__text) external _phLibNfc_UpdateFirmware
00000001d37bb804 (__TEXT,__text) external _phLibNfc_UpdateNfceeDiscTechnType
00000001d377fba8 (__TEXT,__text) external _phLibNfc_UpdateRtngCfg
00000001d377fcb0 (__TEXT,__text) external _phLibNfc_UpdateRtngInfo
00000001d377e178 (__TEXT,__text) external _phLibNfc_UpdateSeHandle
00000001d37bba28 (__TEXT,__text) external _phLibNfc_UpdateSeInfo
00000001d377f4b0 (__TEXT,__text) external _phLibNfc_UpdateStackCapabilities
00000001d37c09d0 (__TEXT,__text) external _phLibNfc_ValSetLstnModeRtngProc
00000001d3777be4 (__TEXT,__text) external _phLibNfc_ValidateCE_ConfigParams
00000001d3764aec (__TEXT,__text) external _phLibNfc_ValidateDevHandle
00000001d377fe6c (__TEXT,__text) external _phLibNfc_ValidateInputRtngInfo
00000001d37655d4 (__TEXT,__text) external _phLibNfc_ValidateLibNfcState
00000001d3765e24 (__TEXT,__text) external _phLibNfc_ValidateNciHandle
00000001d37af810 (__TEXT,__text) external _phLibNfc_ValidateSMState
00000001d375f4e8 (__TEXT,__text) external _phLibNfc_Validate_IoctlParam
00000001d376132c (__TEXT,__text) external _phLibNfc_VerifyCrcStatus
00000001d3763064 (__TEXT,__text) external _phLibNfc_VerifyCtxt
00000001d37c9c24 (__TEXT,__text) external _phLibNfc_VerifyEepromStngsCb
00000001d37b9410 (__TEXT,__text) external _phLibNfc_VerifyHciRawInfo
00000001d377de1c (__TEXT,__text) external _phLibNfc_VerifyNfceeSessionId
00000001d37b4bb4 (__TEXT,__text) external _phLibNfc_VerifyResponse
00000001d3764ef8 (__TEXT,__text) external _phLibNfc_VerifyRoutedNFCEE
00000001d3764e04 (__TEXT,__text) external _phLibNfc_VerifyRoutedProto
00000001d3764e94 (__TEXT,__text) external _phLibNfc_VerifyRoutedTech
00000001d3764f74 (__TEXT,__text) external _phLibNfc_VerifyRxdRoutingTable
00000001d37bd4e8 (__TEXT,__text) external _phLibNfc_VerifyRxdRtngTable
00000001d377ce18 (__TEXT,__text) external _phLibNfc_VerifySEStatus
00000001d37bdfc4 (__TEXT,__text) external _phLibNfc_VerifySeSelect
00000001d3761010 (__TEXT,__text) external _phLibNfc_Verify_3_0_CrcStatus
00000001d3760f38 (__TEXT,__text) external _phLibNfc_Verify_4_0_B0_ProcChkIntgRsp
00000001d376313c (__TEXT,__text) external _phLibNfc_Verify_4_0_CrcStatus
00000001d37bb3e8 (__TEXT,__text) external _phLibNfc_VirtualIFSeRecoveryComp
00000001d37bb284 (__TEXT,__text) external _phLibNfc_VirtualeSeRecoveryComp
00000001d37c7484 (__TEXT,__text) external _phLibNfc_VldtEepromCheckComDiscParams
00000001d37c773c (__TEXT,__text) external _phLibNfc_VldtEepromCheckDisableConfigBit
00000001d37c70f8 (__TEXT,__text) external _phLibNfc_VldtEepromCheckListenParams
00000001d37c76b0 (__TEXT,__text) external _phLibNfc_VldtEepromCheckNxpExtnRfDiscParams
00000001d37c7064 (__TEXT,__text) external _phLibNfc_VldtEepromCheckPollParams
00000001d37c755c (__TEXT,__text) external _phLibNfc_VldtEepromCheckSwpConfigParams
00000001d37c71d0 (__TEXT,__text) external _phLibNfc_VldtEepromCheckSysConfigParams
00000001d37c0a64 (__TEXT,__text) external _phLibNfc_VldteEepromStngsComp
00000001d37ba5c8 (__TEXT,__text) external _phLibNfc_WaitForEvtAtr
00000001d37ba71c (__TEXT,__text) external _phLibNfc_WaitForEvtAtrProc
00000001d375ae48 (__TEXT,__text) external _phLibNfc_WaitLibSeqHdlrTimerCb
00000001d37acd7c (__TEXT,__text) external _phLibNfc_Wrt16CmdPayloadResp
00000001d377ca64 (__TEXT,__text) external _phLibNfc_clear_TagIds
00000001d37c8ee0 (__TEXT,__text) external _phLibNfc_eSEExpNtfTimeOutCb
00000001d37bc874 (__TEXT,__text) external _phLibNfc_eSEVasNtfTimeOutCb
00000001d3798a08 (__TEXT,__text) external _phLibNfc_eSE_GetAtr
00000001d37be3c4 (__TEXT,__text) external _phLibNfc_eSE_GetAtrProc
00000001d3798280 (__TEXT,__text) external _phLibNfc_eSE_Transceive
00000001d37bacd8 (__TEXT,__text) external _phLibNfc_eSePowerCycleSeqComplete
00000001d37bac28 (__TEXT,__text) external _phLibNfc_eSePowerCycleSetModeSeqEnd
00000001d375b000 (__TEXT,__text) external _phLibNfc_getSequenceLength
00000001d377bddc (__TEXT,__text) external _phLibNfc_staticFeatureCfgComplete
00000001d376f23c (__TEXT,__text) external _phLogNfc_CBHexDataToString
00000001d376ef90 (__TEXT,__text) external _phLogNfc_CBLogFunc
00000001d376ecac (__TEXT,__text) external _phLogNfc_CBLogHexData
00000001d376e44c (__TEXT,__text) external _phLogNfc_CBLogStr
00000001d376f15c (__TEXT,__text) external _phLogNfc_CBLogU32ToHexString
00000001d376f1cc (__TEXT,__text) external _phLogNfc_CBLogU64ToHexString
00000001d376f118 (__TEXT,__text) external _phLogNfc_CBLogU8ToHexString
00000001d376e664 (__TEXT,__text) external _phLogNfc_CBLogX32
00000001d376ea38 (__TEXT,__text) external _phLogNfc_CBLogX64
00000001d376f404 (__TEXT,__text) external _phLogNfc_CBStoreLog
00000001d376f0ec (__TEXT,__text) external _phLogNfc_CBStrcpy
00000001d376f388 (__TEXT,__text) external _phLogNfc_CBWriteTimeStamp
00000001d376e2b4 (__TEXT,__text) external _phLogNfc_ConfigureMwLogging
00000001d376ef00 (__TEXT,__text) external _phLogNfc_FuncEntry
00000001d376f034 (__TEXT,__text) external _phLogNfc_FuncExit
00000001d376ebe0 (__TEXT,__text) external _phLogNfc_HexData
00000001d376eddc (__TEXT,__text) external _phLogNfc_InfoHexData
00000001d376e58c (__TEXT,__text) external _phLogNfc_InfoStr
00000001d376e7e0 (__TEXT,__text) external _phLogNfc_InfoU32
00000001d376e960 (__TEXT,__text) external _phLogNfc_InfoX32
00000001d376ebb0 (__TEXT,__text) external _phLogNfc_InfoX64
00000001d376f4cc (__TEXT,__text) external _phLogNfc_MwErrorCodeLogging
00000001d376f568 (__TEXT,__text) external _phLogNfc_MwErrorCodeReset
00000001d376ee10 (__TEXT,__text) external _phLogNfc_PktHexData
00000001d376e3b8 (__TEXT,__text) external _phLogNfc_Str
00000001d376e5bc (__TEXT,__text) external _phLogNfc_U32
00000001d376ed10 (__TEXT,__text) external _phLogNfc_WarnHexData
00000001d376e4f8 (__TEXT,__text) external _phLogNfc_WarnStr
00000001d376e738 (__TEXT,__text) external _phLogNfc_WarnU32
00000001d376e8b8 (__TEXT,__text) external _phLogNfc_WarnX32
00000001d376eb08 (__TEXT,__text) external _phLogNfc_WarnX64
00000001d376e810 (__TEXT,__text) external _phLogNfc_X32
00000001d376e990 (__TEXT,__text) external _phLogNfc_X64
00000001d37697e4 (__TEXT,__text) external _phNciCoreMuxNfc_ChkAbortMux
00000001d3768534 (__TEXT,__text) external _phNciCoreMuxNfc_CmdTx
00000001d376797c (__TEXT,__text) external _phNciCoreMuxNfc_DataTx
00000001d37683fc (__TEXT,__text) external _phNciCoreMuxNfc_DnldCmdTx
00000001d37687d8 (__TEXT,__text) external _phNciCoreMuxNfc_HciBuildHcpFragment
00000001d37688d0 (__TEXT,__text) external _phNciCoreMuxNfc_HciCoreBuildHcipacket
00000001d3768664 (__TEXT,__text) external _phNciCoreMuxNfc_Tx
00000001d376952c (__TEXT,__text) external _phNciCoreMuxNfc_TxCallback
00000001d3768f40 (__TEXT,__text) external _phNciMuxNfc_BuildCmdPktNci
00000001d37689e8 (__TEXT,__text) external _phNciMuxNfc_BuildDataPktHci
00000001d376913c (__TEXT,__text) external _phNciMuxNfc_BuildDataPktNci
00000001d3768b14 (__TEXT,__text) external _phNciMuxNfc_BuildDnldPkt
00000001d3768cc0 (__TEXT,__text) external _phNciMuxNfc_BuildHciNciPkt
00000001d3769664 (__TEXT,__text) external _phNciMuxNfc_DnldClearInvokeUpperLayer
00000001d37695bc (__TEXT,__text) external _phNciMuxNfc_DnldInvokeUpperLayer
00000001d3769740 (__TEXT,__text) external _phNciMuxNfc_FindMuxNextPktIndex
00000001d3767ba0 (__TEXT,__text) external _phNciMuxNfc_MuxHandler
00000001d3769478 (__TEXT,__text) external _phNciMuxNfc_MuxTxPktReset
00000001d37d89f4 (__TEXT,__text) external _phNciNfc_AbortDataTransfer
00000001d37d8884 (__TEXT,__text) external _phNciNfc_AbortNciCtrPacket
00000001d37d1584 (__TEXT,__text) external _phNciNfc_BuildCommonParams
00000001d37ce208 (__TEXT,__text) external _phNciNfc_BuildDiscMapCmdPayload
00000001d37d14a8 (__TEXT,__text) external _phNciNfc_BuildLstnIsoDepParams
00000001d37d112c (__TEXT,__text) external _phNciNfc_BuildLstnNfcAParams
00000001d37d1220 (__TEXT,__text) external _phNciNfc_BuildLstnNfcBParams
00000001d37d1334 (__TEXT,__text) external _phNciNfc_BuildLstnNfcFParams
00000001d37d1af8 (__TEXT,__text) external _phNciNfc_BuildNxpRfDiscConfigParams
00000001d37d1050 (__TEXT,__text) external _phNciNfc_BuildPollNfcDepParams
00000001d37d0fc0 (__TEXT,__text) external _phNciNfc_BuildPollNfcFParams
00000001d37d1d78 (__TEXT,__text) external _phNciNfc_BuildPropConfigParams
00000001d37cfd38 (__TEXT,__text) external _phNciNfc_BuildSetConfCmdPayload
00000001d37cfc94 (__TEXT,__text) external _phNciNfc_BuildSetConfPayload
00000001d37d03a8 (__TEXT,__text) external _phNciNfc_BuildSetLstnRtngCmdPayload
00000001d37d207c (__TEXT,__text) external _phNciNfc_BuildSmbConfigParams
00000001d37d197c (__TEXT,__text) external _phNciNfc_BuildSwpConfigParams
00000001d37d1640 (__TEXT,__text) external _phNciNfc_BuildSysConfigParams
00000001d37d0294 (__TEXT,__text) external _phNciNfc_CalNumEntries
00000001d37d93dc (__TEXT,__text) external _phNciNfc_CalcCrc16
00000001d3753114 (__TEXT,__text) external _phNciNfc_CheckFor14443_3BPICC
00000001d37573b0 (__TEXT,__text) external _phNciNfc_CheckNtfRegistration
00000001d37ce1c0 (__TEXT,__text) external _phNciNfc_CheckRfIntfs
00000001d37d9e6c (__TEXT,__text) external _phNciNfc_ChkFelicaTag
00000001d37cb7c8 (__TEXT,__text) external _phNciNfc_ChkPresExtnCmd
00000001d37cc1d4 (__TEXT,__text) external _phNciNfc_ChkPresExtnNtfCb
00000001d37cc388 (__TEXT,__text) external _phNciNfc_ChkPresExtnNtfTimeoutHandler
00000001d37cb88c (__TEXT,__text) external _phNciNfc_ChkPresExtnRsp
00000001d37d4060 (__TEXT,__text) external _phNciNfc_ClearConfigParams
00000001d37594d4 (__TEXT,__text) external _phNciNfc_ClearDiscContext
00000001d3754400 (__TEXT,__text) external _phNciNfc_ClearHlmDbgInfoData
00000001d376d138 (__TEXT,__text) external _phNciNfc_ClearMultiTagListCmd
00000001d376d1ec (__TEXT,__text) external _phNciNfc_ClearMultiTagListRsp
00000001d376d2a0 (__TEXT,__text) external _phNciNfc_ClearMultiTagListSeqComp
00000001d37d7c38 (__TEXT,__text) external _phNciNfc_CloseLogicalConn
00000001d37d5d7c (__TEXT,__text) external _phNciNfc_ClrMultiTagInfo
00000001d37cb988 (__TEXT,__text) external _phNciNfc_CompleteChkPresExtnSeq
00000001d37a51ac (__TEXT,__text) external _phNciNfc_CompleteConnCloseSequence
00000001d37a4f70 (__TEXT,__text) external _phNciNfc_CompleteConnOpenSequence
00000001d37d4b38 (__TEXT,__text) external _phNciNfc_CompleteDataSequence
00000001d37cb414 (__TEXT,__text) external _phNciNfc_CompleteDataXchgSequence
00000001d3758b44 (__TEXT,__text) external _phNciNfc_CompleteDeactivate
00000001d37586bc (__TEXT,__text) external _phNciNfc_CompleteDiscSelSequence
00000001d37588b0 (__TEXT,__text) external _phNciNfc_CompleteDiscSequence
00000001d37cbe4c (__TEXT,__text) external _phNciNfc_CompleteEnableExtnSeq
00000001d37cd864 (__TEXT,__text) external _phNciNfc_CompleteGetConfig
00000001d37cd99c (__TEXT,__text) external _phNciNfc_CompleteGetConfigRaw
00000001d37cd28c (__TEXT,__text) external _phNciNfc_CompleteGetRtngConfig
00000001d376c6d4 (__TEXT,__text) external _phNciNfc_CompleteInitSequence
00000001d378ae24 (__TEXT,__text) external _phNciNfc_CompleteModeSetSequence
00000001d378b16c (__TEXT,__text) external _phNciNfc_CompleteNfceeDiscoverSequence
00000001d37cd0a8 (__TEXT,__text) external _phNciNfc_CompleteProtoIfMap
00000001d376cb28 (__TEXT,__text) external _phNciNfc_CompleteReleaseSequence
00000001d37ccca0 (__TEXT,__text) external _phNciNfc_CompleteSetConfig
00000001d37cd5bc (__TEXT,__text) external _phNciNfc_CompleteSetRtngConfig
00000001d376ccf4 (__TEXT,__text) external _phNciNfc_CompleteStandbySequence
00000001d3772814 (__TEXT,__text) external _phNciNfc_CompleteT3TPollSequence
00000001d375a848 (__TEXT,__text) external _phNciNfc_ConfigDeactvDelay
00000001d376cd74 (__TEXT,__text) external _phNciNfc_ConfigHsuBrCmd
00000001d376ce24 (__TEXT,__text) external _phNciNfc_ConfigHsuBrCmdRsp
00000001d376ced0 (__TEXT,__text) external _phNciNfc_ConfigHsuBrSeqComp
00000001d37d6968 (__TEXT,__text) external _phNciNfc_ConfigMapping
00000001d37cdd60 (__TEXT,__text) external _phNciNfc_ConfigMappingSequence
00000001d37d6220 (__TEXT,__text) external _phNciNfc_Connect
00000001d378ff70 (__TEXT,__text) external _phNciNfc_CoreBuildCmdPkt
00000001d3757460 (__TEXT,__text) external _phNciNfc_CoreDeRegNciRes
00000001d37567ac (__TEXT,__text) external _phNciNfc_CoreDeRegister
00000001d37a402c (__TEXT,__text) external _phNciNfc_CoreDeleteList
00000001d37a3e70 (__TEXT,__text) external _phNciNfc_CoreExtractData
00000001d37a3d98 (__TEXT,__text) external _phNciNfc_CoreGetData
00000001d37a3ca0 (__TEXT,__text) external _phNciNfc_CoreGetDataLength
00000001d375724c (__TEXT,__text) external _phNciNfc_CoreGetIndex
00000001d37cc954 (__TEXT,__text) external _phNciNfc_CoreIfFlushDataOnLogChnlZero
00000001d37cc5f8 (__TEXT,__text) external _phNciNfc_CoreIfRegRspNtf
00000001d37cc7f0 (__TEXT,__text) external _phNciNfc_CoreIfSetInitialCredit
00000001d37cc864 (__TEXT,__text) external _phNciNfc_CoreIfSetMaxCtrlPacketSize
00000001d37cc8d0 (__TEXT,__text) external _phNciNfc_CoreIfSetMaxDataPacketSize
00000001d37cc4ec (__TEXT,__text) external _phNciNfc_CoreIfTxOnly
00000001d37cc3fc (__TEXT,__text) external _phNciNfc_CoreIfTxRx
00000001d37cc710 (__TEXT,__text) external _phNciNfc_CoreIfUnRegRspNtf
00000001d378dc4c (__TEXT,__text) external _phNciNfc_CoreInitRecverStateMachine
00000001d378f0a0 (__TEXT,__text) external _phNciNfc_CoreInitialise
00000001d3756f74 (__TEXT,__text) external _phNciNfc_CoreInvokeCb
00000001d379068c (__TEXT,__text) external _phNciNfc_CorePktSendToTml
00000001d3790cdc (__TEXT,__text) external _phNciNfc_CoreReSend
00000001d37914c4 (__TEXT,__text) external _phNciNfc_CoreReSendCb
00000001d378f308 (__TEXT,__text) external _phNciNfc_CoreReceiveManager_Init
00000001d378fb68 (__TEXT,__text) external _phNciNfc_CoreRecvCb
00000001d378e44c (__TEXT,__text) external _phNciNfc_CoreRecvChkExptdPktType
00000001d378e50c (__TEXT,__text) external _phNciNfc_CoreRecvChkNewEntry
00000001d378e364 (__TEXT,__text) external _phNciNfc_CoreRecvChkPbfAndUpdate
00000001d378e134 (__TEXT,__text) external _phNciNfc_CoreRecvChkPktType
00000001d378e838 (__TEXT,__text) external _phNciNfc_CoreRecvConvertStatus2Evt
00000001d3756a34 (__TEXT,__text) external _phNciNfc_CoreRecvManager
00000001d3756978 (__TEXT,__text) external _phNciNfc_CoreRecvMgrDeRegDataCb
00000001d37566a8 (__TEXT,__text) external _phNciNfc_CoreRecvMgrDeRegisterCb
00000001d3756324 (__TEXT,__text) external _phNciNfc_CoreRecvMgrInit
00000001d3756454 (__TEXT,__text) external _phNciNfc_CoreRecvMgrRegisterCb
00000001d37563c8 (__TEXT,__text) external _phNciNfc_CoreRecvMgrRelease
00000001d378f9cc (__TEXT,__text) external _phNciNfc_CoreRecvNciHeaderCb
00000001d3756558 (__TEXT,__text) external _phNciNfc_CoreRegister
00000001d378f3ac (__TEXT,__text) external _phNciNfc_CoreRelease
00000001d378dd74 (__TEXT,__text) external _phNciNfc_CoreReleaseRecverStateMachine
00000001d378f4ac (__TEXT,__text) external _phNciNfc_CoreReleaseSendRecvStateMachines
00000001d378f8dc (__TEXT,__text) external _phNciNfc_CoreReqNciPkt
00000001d378fccc (__TEXT,__text) external _phNciNfc_CoreRequestTmlRead
00000001d3790ae4 (__TEXT,__text) external _phNciNfc_CoreSendCb
00000001d37a3f60 (__TEXT,__text) external _phNciNfc_CoreUpdatePacketLen
00000001d3774a70 (__TEXT,__text) external _phNciNfc_CoreUtilsAppendCrc
00000001d3774810 (__TEXT,__text) external _phNciNfc_CoreUtilsUpdatePktInfo
00000001d3774548 (__TEXT,__text) external _phNciNfc_CoreUtilsValRspLen
00000001d37742ac (__TEXT,__text) external _phNciNfc_CoreUtilsValidateCtrlPktOID
00000001d3774240 (__TEXT,__text) external _phNciNfc_CoreUtilsValidateGID
00000001d3774428 (__TEXT,__text) external _phNciNfc_CoreUtilsValidateNtfPktOID
00000001d3774328 (__TEXT,__text) external _phNciNfc_CoreUtilsValidateRspPktOID
00000001d37749a8 (__TEXT,__text) external _phNciNfc_CoreUtilsVerifyCrc
00000001d3790190 (__TEXT,__text) external _phNciNfc_CoreValidateNciCoreCmd
00000001d3790484 (__TEXT,__text) external _phNciNfc_CoreValidateNciPropCmd
00000001d37903fc (__TEXT,__text) external _phNciNfc_CoreValidateNfceeMgtCmd
00000001d3790290 (__TEXT,__text) external _phNciNfc_CoreValidateRfMgtCmd
00000001d3790940 (__TEXT,__text) external _phNciNfc_CoreWakeupMgmt
00000001d37d7910 (__TEXT,__text) external _phNciNfc_CreateLogicalConn
00000001d3754810 (__TEXT,__text) external _phNciNfc_CreditsUpdateCB
00000001ec9250c0 (__AUTH,__data) external _phNciNfc_DataXchgSequence
00000001d378be50 (__TEXT,__text) external _phNciNfc_DeActivateNfcee
00000001d3758944 (__TEXT,__text) external _phNciNfc_DeActivateRemDev
00000001d3758a20 (__TEXT,__text) external _phNciNfc_DeActivateRsp
00000001d376dd68 (__TEXT,__text) external _phNciNfc_DeActvNtfCb
00000001d3790a1c (__TEXT,__text) external _phNciNfc_DeAssertWakeUpTimerCb
00000001d37592d4 (__TEXT,__text) external _phNciNfc_DeactNtfTimeoutHandler
00000001d37d6398 (__TEXT,__text) external _phNciNfc_Deactivate
00000001d3758ca0 (__TEXT,__text) external _phNciNfc_DeactivateSequence
00000001d37649e0 (__TEXT,__text) external _phNciNfc_DecrConnCredit
00000001d3750744 (__TEXT,__text) external _phNciNfc_DetTagRemCmd
00000001d37545b8 (__TEXT,__text) external _phNciNfc_DetTagRemNtfHandler
00000001d3750818 (__TEXT,__text) external _phNciNfc_DetTagRemRsp
00000001d37508d4 (__TEXT,__text) external _phNciNfc_DetTagRemSeqComplete
00000001d37d99a8 (__TEXT,__text) external _phNciNfc_DetectTagRemoval
00000001d3758da8 (__TEXT,__text) external _phNciNfc_DiscSelSequence
00000001d3758d24 (__TEXT,__text) external _phNciNfc_DiscoverSequence
00000001d37de2a4 (__TEXT,__text) external _phNciNfc_DnldCoreIfTxRx
00000001d37de220 (__TEXT,__text) external _phNciNfc_DnldCoreIfTxRxComplete
00000001d37de290 (__TEXT,__text) external _phNciNfc_DnldCoreSetEndAddress
00000001d3752f54 (__TEXT,__text) external _phNciNfc_DummyReadReq
00000001d37587e4 (__TEXT,__text) external _phNciNfc_EnableDiscovery
00000001d37cbbd0 (__TEXT,__text) external _phNciNfc_EnableExtnCmd
00000001d37cbc8c (__TEXT,__text) external _phNciNfc_EnableExtnRsp
00000001d37d83fc (__TEXT,__text) external _phNciNfc_EnablePropExtn
00000001d37d8298 (__TEXT,__text) external _phNciNfc_EnterNciRecoveryMode
00000001d37d0850 (__TEXT,__text) external _phNciNfc_EntrySize
00000001d3777778 (__TEXT,__text) external _phNciNfc_EofSendCb
00000001d37cbee0 (__TEXT,__text) external _phNciNfc_FlushDataCmd
00000001d37cc0ec (__TEXT,__text) external _phNciNfc_FlushDataComplete
00000001d37cbf9c (__TEXT,__text) external _phNciNfc_FlushDataRsp
00000001d37d8fe4 (__TEXT,__text) external _phNciNfc_FlushSramToFlash
00000001d37d5018 (__TEXT,__text) external _phNciNfc_FreeSendPayloadBuff
00000001d3751f78 (__TEXT,__text) external _phNciNfc_GenericSequence
00000001d37a4294 (__TEXT,__text) external _phNciNfc_GetActiveHeadCount
00000001d37a4200 (__TEXT,__text) external _phNciNfc_GetAvailableHead
00000001d37cd664 (__TEXT,__text) external _phNciNfc_GetConfig
00000001d37d66f8 (__TEXT,__text) external _phNciNfc_GetConfigRaw
00000001d37cd964 (__TEXT,__text) external _phNciNfc_GetConfigRawRsp
00000001d37d6f34 (__TEXT,__text) external _phNciNfc_GetConfigRfParameters
00000001d37cd730 (__TEXT,__text) external _phNciNfc_GetConfigRsp
00000001d37cdcd8 (__TEXT,__text) external _phNciNfc_GetConfigSequence
00000001d3764338 (__TEXT,__text) external _phNciNfc_GetConnCredits
00000001d37a5794 (__TEXT,__text) external _phNciNfc_GetConnInfo
00000001d37647fc (__TEXT,__text) external _phNciNfc_GetConnMaxPldSz
00000001d37a4110 (__TEXT,__text) external _phNciNfc_GetCurrentHeadIndex
00000001d376c9f8 (__TEXT,__text) external _phNciNfc_GetFwIntVerCompleteSequence
00000001d37d51dc (__TEXT,__text) external _phNciNfc_GetFwInterfaceVersion
00000001d376c858 (__TEXT,__text) external _phNciNfc_GetFwInterfaceVersionCmd
00000001d376c908 (__TEXT,__text) external _phNciNfc_GetFwInterfaceVersionRsp
00000001d37d98a0 (__TEXT,__text) external _phNciNfc_GetFwType
00000001d37502f8 (__TEXT,__text) external _phNciNfc_GetFwTypeCmd
00000001d37503cc (__TEXT,__text) external _phNciNfc_GetFwTypeRsp
00000001d3750684 (__TEXT,__text) external _phNciNfc_GetFwTypeSeqComplete
00000001d374fa0c (__TEXT,__text) external _phNciNfc_GetHlmDbgLogCmd
00000001d37d9690 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogInfo
00000001d374fad8 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogRsp
00000001d374fd78 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogSeqComplete
00000001d37d9588 (__TEXT,__text) external _phNciNfc_GetLpcdCount
00000001d374fe08 (__TEXT,__text) external _phNciNfc_GetLpcdCountCmd
00000001d374fed4 (__TEXT,__text) external _phNciNfc_GetLpcdCountRsp
00000001d374ffa0 (__TEXT,__text) external _phNciNfc_GetLpcdCountSeqComplete
00000001d37d08cc (__TEXT,__text) external _phNciNfc_GetLstnNtfTimeoutHandler
00000001d37d5c88 (__TEXT,__text) external _phNciNfc_GetMultiTagInfo
00000001d376cf5c (__TEXT,__text) external _phNciNfc_GetMultiTagInfoCmd
00000001d376d010 (__TEXT,__text) external _phNciNfc_GetMultiTagInfoRsp
00000001d376d0b8 (__TEXT,__text) external _phNciNfc_GetMultiTagInfoSeqComp
00000001d37535ac (__TEXT,__text) external _phNciNfc_GetNciCommandId
00000001d37d5080 (__TEXT,__text) external _phNciNfc_GetNciContext
00000001d37537c4 (__TEXT,__text) external _phNciNfc_GetNciNtfId
00000001d37d9d30 (__TEXT,__text) external _phNciNfc_GetNciParams
00000001d37531a4 (__TEXT,__text) external _phNciNfc_GetNciSeqId
00000001d37d6cbc (__TEXT,__text) external _phNciNfc_GetNfccFeatures
00000001d37d9c08 (__TEXT,__text) external _phNciNfc_GetNfccParams
00000001d37d91dc (__TEXT,__text) external _phNciNfc_GetPwrTrackData
00000001d374f280 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataCmd
00000001d374f34c (__TEXT,__text) external _phNciNfc_GetPwrTrackDataRsp
00000001d374f544 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataSeqComplete
00000001d3753c48 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataTimeOutHandler
00000001d375b8f4 (__TEXT,__text) external _phNciNfc_GetRfCalDataCmd
00000001d375bab4 (__TEXT,__text) external _phNciNfc_GetRfCalDataCompleteSequence
00000001d375b99c (__TEXT,__text) external _phNciNfc_GetRfCalDataRsp
00000001d37d8ee8 (__TEXT,__text) external _phNciNfc_GetRfCalSignedData
00000001d375136c (__TEXT,__text) external _phNciNfc_GetRfDevType
00000001d37d40cc (__TEXT,__text) external _phNciNfc_GetRfParams
00000001d37cd128 (__TEXT,__text) external _phNciNfc_GetRtngConfig
00000001d37d0994 (__TEXT,__text) external _phNciNfc_GetRtngConfigNtfCb
00000001d37cd1e8 (__TEXT,__text) external _phNciNfc_GetRtngConfigRsp
00000001d37cde68 (__TEXT,__text) external _phNciNfc_GetRtngConfigSequence
00000001d37d6e0c (__TEXT,__text) external _phNciNfc_GetRtngTableConfig
00000001d374f6ac (__TEXT,__text) external _phNciNfc_GetSmbLogCmd
00000001d37d9480 (__TEXT,__text) external _phNciNfc_GetSmbLogInfo
00000001d374f784 (__TEXT,__text) external _phNciNfc_GetSmbLogRsp
00000001d374f984 (__TEXT,__text) external _phNciNfc_GetSmbLogSeqComplete
00000001d37d90d0 (__TEXT,__text) external _phNciNfc_GetSwioPadVoltage
00000001d37d2164 (__TEXT,__text) external _phNciNfc_GetT3tTagId
00000001d3777178 (__TEXT,__text) external _phNciNfc_GetTagTypeInfo
