                 (undefined) external _IdentifierNamespaceGuid (from SiriOntology)
                 (undefined) external _IdentifierNamespaceIntentName (from SiriOntology)
                 (undefined) external _OBJC_CLASS_$_CAT (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_IEEvent (from IntelligenceEngine)
                 (undefined) external _OBJC_CLASS_$_IEIntelligence (from IntelligenceEngine)
                 (undefined) external _OBJC_CLASS_$_INIntent (from Intents)
                 (undefined) external _OBJC_CLASS_$_INIntentResponse (from Intents)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPropertyListSerialization (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionResult (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_SABaseCommand (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIAppPunchOut (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIButton (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUICloseAssistant (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SAUIRepeatIt (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocation (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationPayload (from SiriKitInvocation)
0000000299929fe0 (__AUTH,__objc_data) external _OBJC_CLASS_$_SocialConversationIntent
000000026c97847a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 22SiriSocialConversation0deF10DataModelsO19StoryViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c978488 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedDecodingContainerV 22SiriSocialConversation0deF10DataModelsO25ButtonStackViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c978434 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 22SiriSocialConversation0deF10DataModelsO05StoryG5ModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c97846c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 22SiriSocialConversation0deF10DataModelsO10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c9783ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 22SiriSocialConversation0deF10DataModelsO11ButtonModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c97840a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 22SiriSocialConversation0deF10DataModelsO16ButtonStackModelV10CodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c978450 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 22SiriSocialConversation0deF10DataModelsO19StoryViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c97845e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s22KeyedEncodingContainerV 22SiriSocialConversation0deF10DataModelsO25ButtonStackViewCodingKeys33_3BDDE39655E333AF07C9E29034F1ECA8LLO
000000026c977f24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 12SiriNLUTypes0D22_Nlu_External_UsoGraphV
000000026c977f16 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 12SiriNLUTypes0D27_Nlu_External_UserDialogActV
000000026c978144 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 12SiriNLUTypes0D29_Nlu_External_SystemDialogActV
000000026c977efe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 12SiriNLUTypes0D33_Nlu_External_UsoEntityIdentifierV
000000026c977ef0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 12SiriOntology13UsoIdentifierV
000000026c977f9e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 13SiriRemembers9JSONValueO
000000026c977f78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 22SiriSocialConversation0deF10DataModelsO11ButtonModelV
000000026c977ee2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 29SiriNaturalLanguageGeneration16NLGCATIdentifierV
000000026c97836a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC s5UInt8V
000000026c977bc0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13SiriUtilities11TransformerV 0A7KitFlow5ParseO 0A18SocialConversation06INSirigH0V
000000026c977c62 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13SiriUtilities11TransformerV 0A7KitFlow5ParseO 0A18SocialConversation14INVoiceTriggerV
000000026c9780ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13SiriUtilities11TransformerV 0A7KitFlow5ParseO16DirectInvocationV 0A18SocialConversation06INSiriiJ0V
000000026c9780c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13SiriUtilities11TransformerV 0A8NLUTypes0A27_Nlu_External_UserDialogActV 0A18SocialConversation06INSirijK0V
000000026c9780ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13SiriUtilities11TransformerV 0A8NLUTypes0A27_Nlu_External_UserDialogActV 0A18SocialConversation14INVoiceTriggerV
000000026c9780da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 13SiriUtilities11TransformerV 0A8Ontology8NLIntentV 0A18SocialConversation06INSirifG0V
000000026c977ecc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y____________ptG s23_ContiguousArrayStorageC 29SiriNaturalLanguageGeneration16NLGCATIdentifierV 0D18SocialConversation15DialogRetrieverP
000000026c977eb8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG s17_NativeDictionaryV 29SiriNaturalLanguageGeneration16NLGCATIdentifierV 0C18SocialConversation15DialogRetrieverP
000000026c977ea4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG s18_DictionaryStorageC 29SiriNaturalLanguageGeneration16NLGCATIdentifierV 0C18SocialConversation15DialogRetrieverP
000000026c9781ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG s6ResultOsRi_zRi0_zrlE 11SiriKitFlow010TemplatingA0V s5ErrorP
000000026c977d58 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC 11SiriKitFlow16UserInputParsingP
000000026c978332 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC 11SiriKitFlow23BehaviorResponseHandlerP
000000026c977d68 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC 11SiriKitFlow25NLRepresentationProducingP
000000026c9782ba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC 12SiriOntology0E4NodeP
000000026c977fd8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC 29SiriNaturalLanguageGeneration9NLGDialogP
000000026c977ff2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______p_SftG s23_ContiguousArrayStorageC 29SiriNaturalLanguageGeneration15NLGDialogScorerP
000000026c977d10 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______yptG s23_ContiguousArrayStorageC s11AnyHashableV
000000026c978066 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yySpy_____Gz_SpySo8NSObjectCSgGSgzSpyypGSgztcG s23_ContiguousArrayStorageC s5UInt8V
000000026c977c40 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yyXlG s23_ContiguousArrayStorageC
000000026c977f94 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yypG s23_ContiguousArrayStorageC
000000026c978342 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____z_Xx 11SiriKitFlow08AuthoredC10ExtensionsV
000000026c977c82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ypSg
000000026c978052 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ypXmTIegd_
000000026c9784a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ypXmT______t s13DecodingErrorO7ContextV
000000026c977bd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic yt
000000026c977e00 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ytIeAgHr_
000000026c978378 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic yyc
000000026c974d00 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation0B27PresentationElementProviderC0D5Error33_531B4BB21F0FF9BA3966AFD767AECA61LLO
000000026c975450 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation0b18PersistenceHandlerA9RemembersV
000000026c974270 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation0bC6ErrorsO
000000026c976860 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation11CATMetadataV
000000026c974860 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation12NLv4ProducerV
000000026c974a20 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation14INVoiceTriggerV
000000026c974b90 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation14PlayWithMeDataC4GameV
000000026c974b58 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation14PlayWithMeDataC8GamePairV
000000026c974f80 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation16DialogWithButtonV
000000026c9768e8 (__TEXT,__const) non-external _type_layout_string 22SiriSocialConversation19ParameterizedDialogV
