00007ffc1e098430 (__TEXT,__text) non-external -[AVURLAsset(MediaCoreUI_SwiftWorkaround) mcui_safeURL]
00007ffc1e260cb0 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI4ViewRzlqd__AaBHD2_AaBPAAE4task4name8priority4file4line_QrSSSg_ScPSSSiyyYaYAcntFQOyAA15ModifiedContentVyAKyAKyxAA16_OverlayModifierVy09MediaCoreB0012MetalTextureC0VSgGGAA017_AppearanceActionL0VGAUG_Qo_HO.12
00007ffc1e26e752 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI4ViewRzlxAaBHD1_.1
00007ffc1e2699ce (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI4ViewRzr__lAA15ModifiedContentVyxAA30_EnvironmentKeyWritingModifierVy09MediaCoreB018MCUILoggingContextVGGAaBHPxAaBHD1__AjA0cI0HPyHCHC.1
00007ffc1e2726e6 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI4ViewRzs12IdentifiableRd__AaBRd_0_r_0_lAA15ModifiedContentVyx09MediaCoreB005ToastC8Modifier33_C153BD8C98DC0C346411CB451F1FBB93LLVyqd__qd_0_GGAaBHPxAaBHD1__AjA0cJ0HPyHCHC.1
00007ffc1e26b04c (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI5ColorVAA4ViewHPyHC.8
00007ffc1e26a328 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI5GroupVyAA0C17ElementsOfContentVyAA014_ViewModifier_F0Vy09MediaCoreB0012RowSeparatorH033_AA7AC09EE53CB31C6A2623D4AF9B1739LLVGAA05TupleG0VyAA0G0PAAE04listkL4Tint_5edgesQrAA5ColorVSg_AA12VerticalEdgeO3SetVtFQOyAA23SubviewsCollectionSliceV_Qo__ApAEAQ_ARQrAU_AYtFQOyAA7SubviewV_Qo_SgtGGGAaOHPA6_AaOHPyHC_HC.37
00007ffc1e2697e2 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI6ButtonVyAA15ModifiedContentVyAA9RectangleV6_InsetVAA20_MaskAlignmentEffectVyAEyAEy09MediaCoreB021AnimatedCAPackageViewVAA06_ScaleJ0VGAA01_E13ShapeModifierVyAA6CircleVGGGGGAA0O0HPyHC.137
00007ffc1e263d02 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI6ButtonVyAA15ModifiedContentVyAEyAA4TextVAA16_FlexFrameLayoutVGAA30_EnvironmentKeyWritingModifierVy12CoreGraphics7CGFloatVGGGAA4ViewHPyHC.25
00007ffc1e2644d6 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI6ZStackVyAA9TupleViewVyAA15ModifiedContentVyAA13_StrokedShapeVyAA6CircleV6_InsetVGAA24_ForegroundStyleModifierVyAA5ColorVGG_AA012_ConditionalG0VyAGy09MediaCoreB0016CircularProgressE0V0tjE033_F4A1C0FCD08864727409FD837E196B24LLVASGAGyA0_AA08_DefaultlmN0VyARGGGtGGAA0E0HPyHC.2
00007ffc1e270806 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI9EmptyViewVAA0D0HPyHC.1
00007ffc1e271f4c (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI9EmptyViewVAA0D0HPyHC.4
00007ffc1e266304 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table SHRz7SwiftUI4ViewR_AaBR0_AaBR1_AaBR2_r3_lAA19_ConditionalContentVyADyADyq_q0_GADyq1_q2_GGAA05EmptyC0VGAaBHPAgaBHPAeaBHPq_AaBHD2__q0_AaBHD3_HC_AfaBHPq1_AaBHD4__q2_AaBHD5_HCHC_AiaBHPyHCHC.19
00007ffc1e2662fc (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table SHRz7SwiftUI4ViewR_AaBR0_AaBR1_r2_lAA19_ConditionalContentVyADyq_q0_GADyq1_AA05EmptyC0VGGAaBHPAeaBHPq_AaBHD2__q0_AaBHD3_HC_AhaBHPq1_AaBHD4__AgaBHPyHCHCHC.18
00007ffc1e2662f4 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table SHRz7SwiftUI4ViewR_AaBR0_r1_lAA19_ConditionalContentVyADyq_q0_GAA05EmptyC0VGAaBHPAeaBHPq_AaBHD2__q0_AaBHD3_HC_AgaBHPyHCHC.17
00007ffc1e2662ec (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table SHRz7SwiftUI4ViewR_r0_lq_SgAaBHpq_AaBHD2__HC.16
00007ffc1e26ee64 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE11buttonStyleyQrqd__AA06ButtonE0Rd__lFQOyAA0F0Vy09MediaCoreB0029NowPlayingHostedContentTogglefE0V8MacLabel33_5FF74A099FD8B7EA8F4FCEAFA59958B6LLVG_AJ015ClickRespondingfE0ALLLVQo_HO.13
00007ffc1e26a662 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE11environmentyQrqd__SgRld__C11Observation10ObservableRd__lFQOyAA01_C16Modifier_ContentVy09MediaCoreB028TransportInteractionObserver33_815C39B46EB0C1F6C65E50A170647BDFLLVG_AJ010NowPlayingC5ModelC0kL7MonitorCQo_HO.1
00007ffc1e2648c4 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___Sbyqd___qd__tctSQRd__lFQOyAcAEAdeF_Qrqd___Sbyqd___qd__tctSQRd__lFQOyAA6ZStackVyAA15ModifiedContentVyAJyAJyAA6IDViewVy09MediaCoreB0012MotionPlayerC13Representable33_5C0FCAEC7E121FD01840555B36210BDCLLVAM0N5AssetOSgGAA25_AppearanceActionModifierVGAVGAM23HostedScenePhaseSupportVGSgG_SbQo__SbQo_HO.84
00007ffc1e26c5b6 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___Sbyqd___qd__tctSQRd__lFQOyAcAEAdeF_Qrqd___SbyyctSQRd__lFQOyAcAE19simultaneousGesture_9includingQrqd___AA0I4MaskVtAA0I0Rd__lFQOyAA15ModifiedContentVyAMyAMyAA01_c9Modifier_M0Vy09MediaCoreB009DraggablecN033_7AE5A32BECA6F1B49BD5F31A09C08413LLVGAA14_PaddingLayoutVGAA01_m5ShapeN0VyAA9RectangleVGGAA015_GeometryActionN0Vy0P8Graphics7CGFloatVGG_AA06_EndedI0VyAA08_ChangedI0VyAA04DragI0VGGQo__SbQo__A6_SgQo_HO.60
00007ffc1e26c83a (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___SbyyctSQRd__lFQOyAA15ModifiedContentVy09MediaCoreB0010_CAPackageC033_F4C8615D44A19A30266CA641FD3263FCLLVAA25_AppearanceActionModifierVG_SbQo_HO.29
00007ffc1e27149a (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___SbyyctSQRd__lFQOyAA15ModifiedContentVyAHyAA01_c9Modifier_I0Vy09MediaCoreB024ApplyingWidthConstraintsVGAA022_EnvironmentKeyWritingJ0VyAK35NowPlayingMiniPlayerAccessoryLayoutV0N10ConstraintVGGAA015_GeometryActionJ0VyATGG_ATQo_HO.10
00007ffc1e269512 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___SbyyctSQRd__lFQOyAA15ModifiedContentVyAHyAA24ButtonStyleConfigurationV5LabelVAA011_ForegroundK8ModifierVyAA017HierarchicalShapeK0VGGAA14_OpacityEffectVG_SbQo_HO.129
00007ffc1e2723d2 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___SbyyctSQRd__lFQOyAA15ModifiedContentVyAHyAHyAcAE9animation_4bodyQrAA9AnimationVSg_qd__AA011PlaceholderiC0VyxGXEtAaBRd__lFQOyAA06_ShapeC0VyAA6CircleVAA5ColorVG_AHyAHyAOyAWGAA14_OpacityEffectVGAA06_ScaleR0VGQo_AA16_OverlayModifierVyAcAEAI_AJQrAM_qd__APXEtAaBRd__lFQOyAA24ButtonStyleConfigurationV5LabelV_AHyAOyA9_GA1_GQo_GGAA16_FlexFrameLayoutVGAA01_inU0VyAA9RectangleVGG_SbQo_HO.17
00007ffc1e26c7e6 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___SbyyctSQRd__lFQOyAcAEAdeF_Qrqd___Sbyqd___qd__tctSQRd__lFQOyAA15ModifiedContentVyAA08_CALayerC0Vy09MediaCoreB009CAPackageC5Layer33_F4C8615D44A19A30266CA641FD3263FCLLCGAA25_AppearanceActionModifierVG_SSSgQo__AA10ScenePhaseOQo_HO.22
00007ffc1e26acf0 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE8onChange2of7initial_Qrqd___SbyyctSQRd__lFQOyAcAEAdeF_Qrqd___Sbyqd___qd__tctSQRd__lFQOyAcAEAdeF_Qrqd___SbyyctSQRd__lFQOyAcAEAdeF_Qrqd___SbyyctSQRd__lFQOyAA15ModifiedContentVyAHyAA01_c9Modifier_I0Vy09MediaCoreB0013ArtworkCornerJ033_41334FDF12F230427FC98F3CBEAD87E0LLVGAA022_EnvironmentKeyWritingJ0VyAK0mN5StyleVGGAA017_AppearanceActionJ0VG_AK13DeviceMetricsV6LayoutOSgQo__AK010NowPlayingC5ModelC9LifecycleC15TransitionPhaseOQo__AK010NowPlayingM0O9PlacementOQo__SbQo_HO.72
00007ffc1e26ab0c (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE9animation_4bodyQrAA9AnimationVSg_qd__AA018PlaceholderContentC0VyxGXEtAaBRd__lFQOyAA01_c9Modifier_H0Vy09MediaCoreB021ArtworkMacHoverEffect33_41334FDF12F230427FC98F3CBEAD87E0LLVG_AA08ModifiedH0VyAJyARGAA08_OverlayI0VyAA05TupleC0VyAA5ColorV_ATyATyAN24NowPlayingExpansionGlyphVAA022_EnvironmentKeyWritingI0VyAA4FontVSgGGAA016_ForegroundStyleI0VyA_GGtGSgGGQo_HO.27
00007ffc1e266db6 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE9animation_4bodyQrAA9AnimationVSg_qd__AA018PlaceholderContentC0VyxGXEtAaBRd__lFQOyAA08ModifiedH0VyAA01_c9Modifier_H0Vy09MediaCoreB044NowPlayingMiniPlayerAccessoryForegroundStyleO12SecondaryMacVGAA012_HoverRegionJ0VG_AMyAJyAXGAA01_rsJ0VyAT0rS033_319151AED88F753147FF103C07A0D17ELLVGGQo_HO.47
00007ffc1e267022 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__7SwiftUI4ViewHD3_AaBPAAE9animation_4bodyQrAA9AnimationVSg_qd__AA018PlaceholderContentC0VyxGXEtAaBRd__lFQOyAcAEAD_AEQrAH_qd__AKXEtAaBRd__lFQOyAA01_c9Modifier_H0Vy09MediaCoreB006HostedH10Transition33_2E95BE08DD31BB28A0AE68D54B863814LLVG_AA08ModifiedH0VyATyAJyARGAA12_ScaleEffectVGAN06OffsetX033_9DCB033911013147D4B7636335BF3057LLVGQo__ATyAJyA1_GAA08_OpacityX0VGQo_HO.42
00007ffc1e2727fa (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table s12IdentifiableRz7SwiftUI4ViewR_r0_lAB15ModifiedContentVyAbCPABE11environmentyQrqd__SgRld__C11Observation10ObservableRd__lFQOyAB01_d9Modifier_F0Vy09MediaCoreC005ToastdJ033_C153BD8C98DC0C346411CB451F1FBB93LLVyxq_GG_AM0M7ManagerCyxGQo_AB08_OverlayJ0VyAEyAEyAEyAEyAfBE8onChange2of7initial_Qrqd___Sbyqd___qd__tctSQRd__lFQOyAEyAEyAB6VStackVyAfBE20accessibilityFocusedyQrAB23AccessibilityFocusStateV7BindingVySb_GFQOyAfBE20accessibilityElement8childrenQrAB26AccessibilityChildBehaviorV_tFQOyAfBE15dynamicTypeSizeyQrqd__SXRd__AB15DynamicTypeSizeO5BoundRtd__lFQOyAB6IDViewVyq_2IDQzG_SNyA14_GQo__Qo__Qo_SgGAB16_FlexFrameLayoutVGAB14_PaddingLayoutVG_A20_SgQo_AB022_EnvironmentKeyWritingJ0VyAB0F10TransitionVGGAB013_TraitWritingJ0VyAB18TransitionTraitKeyVGGAB12_ScaleEffectVGAB010_AnimationJ0VyA34_GGGGAbCHPqd0__AbCHD3_AVHO_A55_AB0dJ0HPyHCHC.2
                 (undefined) external _hypot (from libSystem)
00007ffc1e239f80 (__TEXT,__text) non-external _initializeAvailabilityCheck
                 (undefined) external _kCADepthNormalizationNone (from QuartzCore)
                 (undefined) external _kCAFillModeForwards (from QuartzCore)
                 (undefined) external _kCAFilterColorMonochrome (from QuartzCore)
                 (undefined) external _kCAFilterInputAmount (from QuartzCore)
                 (undefined) external _kCAFilterInputBias (from QuartzCore)
                 (undefined) external _kCAFilterInputColor (from QuartzCore)
                 (undefined) external _kCAFilterVariableBlur (from QuartzCore)
                 (undefined) external _kCAFilterVibrantColorMatrix (from QuartzCore)
                 (undefined) external _kCAGradientLayerAxial (from QuartzCore)
                 (undefined) external _kCAMediaTimingFunctionEaseInEaseOut (from QuartzCore)
                 (undefined) external _kCAPackageTypeCAMLBundle (from QuartzCore)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCIImageColorSpace (from CoreImage)
                 (undefined) external _kCMTimeZero (from CoreMedia)
                 (undefined) external _kCVPixelBufferMetalCompatibilityKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferPixelFormatTypeKey (from CoreVideo)
00007ffc1e1888e0 (__TEXT,__text) non-external _keypath_get.6Tm
00007ffc1e0f2180 (__TEXT,__text) non-external (was a private external) _keypath_get_selector_currentItem
00007ffc1e14a3e0 (__TEXT,__text) non-external (was a private external) _keypath_get_selector_loopingPlayerItems
00007ffc1e1b7e20 (__TEXT,__text) non-external (was a private external) _keypath_get_selector_motionMode
00007ffc1e14a3a0 (__TEXT,__text) non-external (was a private external) _keypath_get_selector_status
00007ffc1e0f1800 (__TEXT,__text) non-external (was a private external) _keypath_get_selector_timeControlStatus
00007ffc1e0e0510 (__TEXT,__text) non-external _keypath_set.14Tm
00007ffc1e0e0510 (__TEXT,__text) non-external _keypath_setTm
                 (undefined) external _log10f (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_msgSend_stret (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
00007ffc1e1562d0 (__TEXT,__text) non-external _objectdestroy.105Tm
00007ffc1e1ee830 (__TEXT,__text) non-external _objectdestroy.108Tm
00007ffc1e175950 (__TEXT,__text) non-external _objectdestroy.10Tm
00007ffc1e196560 (__TEXT,__text) non-external _objectdestroy.11Tm
00007ffc1e1554b0 (__TEXT,__text) non-external _objectdestroy.13Tm
00007ffc1e1d72b0 (__TEXT,__text) non-external _objectdestroy.13Tm
00007ffc1e235540 (__TEXT,__text) non-external _objectdestroy.14Tm
00007ffc1e15f1b0 (__TEXT,__text) non-external _objectdestroy.23Tm
00007ffc1e1d7750 (__TEXT,__text) non-external _objectdestroy.23Tm
00007ffc1e196740 (__TEXT,__text) non-external _objectdestroy.24Tm
00007ffc1e17b880 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffc1e0b5410 (__TEXT,__text) non-external _objectdestroy.30Tm
00007ffc1e1ca5d0 (__TEXT,__text) non-external _objectdestroy.31Tm
00007ffc1e0aa2a0 (__TEXT,__text) non-external _objectdestroy.3Tm
00007ffc1e0f2390 (__TEXT,__text) non-external _objectdestroy.3Tm
00007ffc1e18fd30 (__TEXT,__text) non-external _objectdestroy.45Tm
00007ffc1e1a5ac0 (__TEXT,__text) non-external _objectdestroy.46Tm
00007ffc1e1edba0 (__TEXT,__text) non-external _objectdestroy.47Tm
00007ffc1e0b5950 (__TEXT,__text) non-external _objectdestroy.50Tm
00007ffc1e0f24e0 (__TEXT,__text) non-external _objectdestroy.50Tm
00007ffc1e1554b0 (__TEXT,__text) non-external _objectdestroy.52Tm
00007ffc1e0e5b00 (__TEXT,__text) non-external _objectdestroy.64Tm
00007ffc1e0e5b00 (__TEXT,__text) non-external _objectdestroy.66Tm
00007ffc1e1edef0 (__TEXT,__text) non-external _objectdestroy.71Tm
00007ffc1e09e7e0 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0adb90 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0b2060 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0b7aa0 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0c9180 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0da0b0 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0e5700 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e0f24e0 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e13f140 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e170e90 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e19a680 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e1a5550 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e1a7e30 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e1b5490 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e1ca7e0 (__TEXT,__text) non-external _objectdestroyTm
00007ffc1e239620 (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _rewind (from libSystem)
                 (undefined) external _sinf (from libSystem)
                 (undefined) external _sscanf (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_checkMetadataState (from libswiftCore)
                 (undefined) external _swift_continuation_await (from libswift_Concurrency)
                 (undefined) external _swift_continuation_init (from libswift_Concurrency)
                 (undefined) external _swift_continuation_throwingResume (from libswift_Concurrency)
                 (undefined) external _swift_continuation_throwingResumeWithError (from libswift_Concurrency)
                 (undefined) external _swift_coroFrameAlloc (from libswiftCore)
                 (undefined) external _swift_cvw_allocateGenericValueMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_destroy (from libswiftCore)
                 (undefined) external _swift_cvw_enumFn_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataMultiPayloadWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initStructMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_initWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_initializeBufferWithCopyOfBuffer (from libswiftCore)
                 (undefined) external _swift_cvw_instantiateLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_destructiveInjectEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_getEnumTag (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_defaultActor_deallocate (from libswift_Concurrency)
                 (undefined) external _swift_defaultActor_destroy (from libswift_Concurrency)
                 (undefined) external _swift_defaultActor_initialize (from libswift_Concurrency)
                 (undefined) external _swift_deletedAsyncMethodErrorTu (from libswift_Concurrency)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClassUnconditional (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCProtocolConditional (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAssociatedConformanceWitness (from libswiftCore)
                 (undefined) external _swift_getAssociatedTypeWitness (from libswiftCore)
                 (undefined) external _swift_getAtKeyPath (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_getErrorValue (from libswiftCore)
                 (undefined) external _swift_getExistentialTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getFunctionTypeMetadata0 (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getOpaqueTypeConformance2 (from libswiftCore)
                 (undefined) external _swift_getOpaqueTypeMetadata2 (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata2 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata3 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState2 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_isClassType (from libswiftCore)
                 (undefined) external _swift_isEscapingClosureAtFileLocation (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_native (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_isaMask (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_makeBoxUnique (from libswiftCore)
                 (undefined) external _swift_modifyAtReferenceWritableKeyPath (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_projectBox (from libswiftCore)
                 (undefined) external _swift_readAtKeyPath (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_retain_n (from libswiftCore)
                 (undefined) external _swift_setDeallocating (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
