00007ff80ddcf494 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80ddcf44c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80ddcf480 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80ddcf46c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80ddcf438 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80ddcf4bc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80dd88dcc (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17getComponentRangeEv
00007ff80dd6bc06 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17getExtendedPixelsEPmS0_S0_S0_
00007ff80dd6bdf4 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17unlockBaseAddressEy
00007ff80dd88e64 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking18fillExtendedPixelsEP10__CVBuffer
00007ff80dd6bb68 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking18getPixelFormatTypeEv
00007ff80dd88e04 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking19getRowPixelsOfPlaneEm
00007ff80dd6bc82 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking21getBaseAddressOfPlaneEmb
00007ff80dd6bd10 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking21getBytesPerRowOfPlaneEm
00007ff80dd88d36 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking21getPixelBufferOptionsEv
00007ff80dd88d44 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking22copyPixelBufferOptionsEv
00007ff80dd88e34 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking22getBitsPerPixelOfPlaneEm
00007ff80dd75714 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking22resetAgeForRemoteUsageEv
00007ff80dd88f14 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking23getOpenGLInternalFormatEv
00007ff80dd88f84 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking24getHorizontalSubsamplingEv
00007ff80dd68fa2 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking25getPixelFormatDescriptionEPK14__CFDictionaryPj
00007ff80dd892b2 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking25prefetchNonIOSurfacePagesEv
00007ff80ddb45c2 (__TEXT,__text) non-external __ZN20CVPixelBufferBacking25prefetchNonIOSurfacePagesEv.cold.1
00007ff80dd6db34 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff80dd74a00 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEv
00007ff80dd8805a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30getTotalPixelBufferBackingSizeEv
00007ff80dd880ca (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30initWithPixelBufferDescriptionEmmPvmmmPS0_PmS2_S2_PFvS0_PKvEPFvS0_S4_mmPS4_ES0_PK14__CFDictionarySC_P11__IOSurfaceSE_P10__CVBufferS2_Pi
00007ff80ddb4529 (__TEXT,__text) non-external __ZN20CVPixelBufferBacking30initWithPixelBufferDescriptionEmmPvmmmPS0_PmS2_S2_PFvS0_PKvEPFvS0_S4_mmPS4_ES0_PK14__CFDictionarySC_P11__IOSurfaceSE_P10__CVBufferS2_Pi.cold.1
00007ff80ddb4561 (__TEXT,__text) non-external __ZN20CVPixelBufferBacking30initWithPixelBufferDescriptionEmmPvmmmPS0_PmS2_S2_PFvS0_PKvEPFvS0_S4_mmPS4_ES0_PK14__CFDictionarySC_P11__IOSurfaceSE_P10__CVBufferS2_Pi.cold.2
00007ff80dd88f32 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30isOpenGLTextureCacheCompatibleEv
00007ff80dd88fa4 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80dd89124 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking32getIOOrEXSurfaceWithoutAssertionEv
00007ff80dd89132 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking33hasIOSurfaceInNativeGLPixelFormatEv
00007ff80dd89290 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking38hasIOSurfaceWiringAssertionBeenCreatedEv
00007ff80dd68de8 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking5allocEPK13__CFAllocator
00007ff80ddb44a6 (__TEXT,__text) non-external __ZN20CVPixelBufferBacking5allocEPK13__CFAllocator.cold.1
00007ff80dd8483c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking61performStandardMemoryLayoutAndCopyIOSurfaceCreationPropertiesEPvhPK13__CFAllocatorPK14__CFDictionaryS6_S6_S6_mmmmmmmmmmPS0_PmS8_S8_S8_S8_PP11__IOSurfaceSA_P10__CVBufferPjS8_S7_PS6_
00007ff80dd88d6e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking7getSizeEv
00007ff80dd6f000 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking8finalizeEv
00007ff80dd6bb0c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking8getWidthEv
00007ff80dd76080 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking8isPlanarEv
00007ff80dd6bb3a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking9getHeightEv
00007ff80dd75760 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking9okToReuseEv
00007ff80dd847da (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingC1EPKv
00007ff80dd88068 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingC2EPKv
00007ff80dd89430 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingD0Ev
00007ff80dd8942a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingD1Ev
00007ff80dd79ee4 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingdlEPv
00007ff80dd79eda (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingnwEmPv
00007ff80dd6e976 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking10getTextureEv
00007ff80dd8b3aa (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking11retainUsageEv
00007ff80dd6ebfe (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking11testTextureEv
00007ff80dd6e574 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking12getIOSurfaceEv
00007ff80dd8b3de (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking12releaseUsageEv
00007ff80dd6e460 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking12setIOSurfaceEP11__IOSurface
00007ff80dd8b39e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking13finishTextureEv
00007ff80dd70608 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking13isInvalidatedEv
00007ff80dd8b3a4 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking13updateTextureEP13CVImageBufferP14CVMetalTexture
00007ff80dd8b2e2 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking15setImageBackingEP14CVImageBacking
00007ff80dd6e984 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking16getTextureParamsEv
00007ff80dd8b43e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking16provideImageDataEPvmmmmm
00007ff80dd8b47c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking17uploadedCorrectlyEv
00007ff80dd8b438 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking18deleteImageTextureEPvjPK14__CFDictionary
00007ff80dd8b456 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking18getPixelFormatTypeEv
00007ff80dd6e72c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking18retainBackingUsageEv
00007ff80dd8b40c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking19provideImageTextureEPviijP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff80dd6ec06 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking19releaseBackingUsageEv
00007ff80dd6dd3e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking21initWithBackingDeviceEP14CVImageBackingPvmmb
00007ff80dd8b2ca (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff80dd8b340 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking7getSizeEv
00007ff80dd7068c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking8finalizeEv
00007ff80dd8b324 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking9getDeviceEv
00007ff80dd8b332 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking9isFlippedEv
00007ff80dd6dc2e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingC1EPKv
00007ff80dd6dc2e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingC2EPKv
00007ff80dd8b472 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingD0Ev
00007ff80dd8b46c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingD1Ev
00007ff80dd8c6c0 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking12getSurfaceIDEv
00007ff80dd8c712 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking13getAttributesEv
00007ff80dd8c6b2 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking13getCGLPBufferEv
00007ff80dd8cb5e (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking14createCVBufferEPK13__CFAllocator
00007ff80dd8c6ce (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking14getDisplayMaskEv
00007ff80dd8ca52 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking16provideImageDataEPvmmmmm
00007ff80dd8cb52 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking18getPixelFormatTypeEv
00007ff80dd8c4d2 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking18initWithAttributesEmmPK14__CFDictionaryPi
00007ff80dd8c9e0 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking20deleteImageGLTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff80dd8c808 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking21provideImageGLTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff80dd8c7ae (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80dd8c3c8 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking5allocEPK13__CFAllocator
00007ff80dd8c720 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking6attachEP17_CGLContextObjectjii
00007ff80dd8c66e (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking7getSizeEv
00007ff80dd8c466 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking8finalizeEv
00007ff80dd8c43c (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingC1EPKv
00007ff80dd8c43c (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingC2EPKv
00007ff80dd8cba6 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingD0Ev
00007ff80dd8cba0 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingD1Ev
00007ff80dd79ee4 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingdlEPv
00007ff80dd79eda (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingnwEmPv
00007ff80dd98914 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking11testTextureEv
00007ff80dd988b2 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking13finishTextureEv
00007ff80dd9877a (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking13updateTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff80dd98430 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking19getTextureFunctionsEP13CVImageBufferPMS_FvS1_EPMS_FvS1_P15CVOpenGLTextureEPMS_FvvE
00007ff80dd98996 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking19releaseBackingUsageEv
00007ff80dd95770 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking21createStandardTextureEP13CVImageBuffer
00007ff80dd95cd2 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking21updateStandardTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff80dd95e06 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking22destroyStandardTextureEv
00007ff80dd98554 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking27initWithPixelBackingContextEP20CVPixelBufferBackingP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80dd95e48 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking28create422yuvOffscreenTextureEP13CVImageBuffer
00007ff80dd9657e (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking28update422yuvOffscreenTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff80dd982b4 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking29destroy422yuvOffscreenTextureEv
00007ff80dd95670 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking29isPixelBufferBackingSupportedEP20CVPixelBufferBackingP15CVOpenGLContext
00007ff80dd955e8 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking5allocEPK13__CFAllocator
00007ff80dd956c6 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking8finalizeEv
00007ff80dd95650 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingC1EPKv
00007ff80dd95650 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingC2EPKv
00007ff80dd98a52 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingD0Ev
00007ff80dd98a4c (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingD1Ev
00007ff80dd79ee4 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingdlEPv
00007ff80dd79eda (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingnwEmPv
00007ff80dd8a096 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBacking28initWithOpenGLBackingContextEP21CVOpenGLBufferBackingP15CVOpenGLContextPi
00007ff80dd89fc8 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBacking5allocEPK13__CFAllocator
00007ff80dd8a050 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBacking8finalizeEv
00007ff80dd8a030 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingC1EPKv
00007ff80dd8a030 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingC2EPKv
00007ff80dd8a292 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingD0Ev
00007ff80dd8a28c (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingD1Ev
00007ff80dd79ee4 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingdlEPv
00007ff80dd79eda (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingnwEmPv
00007ff80dd6ddb6 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking13createTextureEP13CVImageBuffer
00007ff80dd6e900 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking13updateTextureEP13CVImageBufferP14CVMetalTexture
00007ff80dd6dc6e (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking26initWithPixelBackingDeviceEP20CVPixelBufferBackingPvPK14__CFDictionaryP13CVImageBufferPi
00007ff80dd6dbb0 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking29isPixelBufferBackingSupportedEP20CVPixelBufferBackingPv
00007ff80dd6dbc6 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking5allocEPK13__CFAllocator
00007ff80dd70626 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking8finalizeEv
00007ff80dd9b41c (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingC1EPKv
00007ff80dd9b41c (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingC2EPKv
00007ff80dd9b442 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingD0Ev
00007ff80dd9b43c (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingD1Ev
00007ff80dd79ee4 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingdlEPv
00007ff80dd79eda (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingnwEmPv
00007ff80dd6391c (__TEXT,__text) non-external (was a private external) __ZN7CVXTime11applyFilterEd
00007ff80dd94fcc (__TEXT,__text) non-external (was a private external) __ZN7CVXTime20calculateDezipperingEddyy
00007ff80dd761f2 (__TEXT,__text) non-external (was a private external) __ZN7CVXTime21getFilterCoefficientsEPdS0_
00007ff80dd629a8 (__TEXT,__text) non-external (was a private external) __ZN7CVXTime5resetEv
00007ff80dd629e8 (__TEXT,__text) non-external (was a private external) __ZN7CVXTime6updateEv
00007ff80dd61fd8 (__TEXT,__text) non-external (was a private external) __ZN7CVXTimeC1EP13CVDisplayLink
00007ff80dd61fd8 (__TEXT,__text) non-external (was a private external) __ZN7CVXTimeC2EP13CVDisplayLink
00007ff80dd8de4c (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer10dumpToQTESEPc
