000000024418ce28 (__TEXT,__const) external _MLModelSpecificationVersionNumber
0000000281c7de60 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification26Proto_BatchnormLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7ddc0 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification26Proto_EmbeddingLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7dcd0 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification28Proto_ConvolutionLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7de10 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification28Proto_EmbeddingNDLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7dbe0 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification28Proto_MILSpec_DictionaryTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000281c7dd70 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification29Proto_InnerProductLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7e090 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification29Proto_NetworkUpdateParametersP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7dff0 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification30Proto_BatchedMatMulLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7dd20 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification30Proto_Convolution3DLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7df00 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification32Proto_SimpleRecurrentLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000281c7e040 (__AUTH,__objc_data) non-external __DATA__TtCV20MLModelSpecification35Proto_LayerNormalizationLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1898 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification11Proto_ModelP33_4FEECBA670118D43FC092AB089C2CE4C13_StorageClass
0000000283eb2658 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification20Proto_GRULayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2888 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification22Proto_LSTMWeightParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1778 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification22Proto_MILSpec_ListTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000283eb23f8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification22Proto_ScaleLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1708 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification23Proto_MILSpec_ValueTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000283eb1968 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification24Proto_NeuralNetworkLayerP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb22a8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification26Proto_BatchnormLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb20c8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification26Proto_EmbeddingLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1a98 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification28Proto_ConvolutionLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb21b8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification28Proto_EmbeddingNDLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1808 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification28Proto_MILSpec_DictionaryTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000283eb1fb8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification29Proto_InnerProductLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2cd8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification29Proto_NetworkUpdateParametersP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2ab8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification30Proto_BatchedMatMulLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1c68 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification30Proto_Convolution3DLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb24e8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification32Proto_SimpleRecurrentLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2c08 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV20MLModelSpecification35Proto_LayerNormalizationLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1850 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification11Proto_ModelP33_4FEECBA670118D43FC092AB089C2CE4C13_StorageClass
0000000283eb2610 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification20Proto_GRULayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2840 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification22Proto_LSTMWeightParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1730 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification22Proto_MILSpec_ListTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000283eb23b0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification22Proto_ScaleLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb16c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification23Proto_MILSpec_ValueTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000283eb1920 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification24Proto_NeuralNetworkLayerP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2260 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification26Proto_BatchnormLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2080 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification26Proto_EmbeddingLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1a50 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification28Proto_ConvolutionLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2170 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification28Proto_EmbeddingNDLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb17c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification28Proto_MILSpec_DictionaryTypeP33_332B47BD95040FAA9FC0D6990ECE156813_StorageClass
0000000283eb1f70 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification29Proto_InnerProductLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2c90 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification29Proto_NetworkUpdateParametersP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2a70 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification30Proto_BatchedMatMulLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb1c20 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification30Proto_Convolution3DLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb24a0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification32Proto_SimpleRecurrentLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
0000000283eb2bc0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV20MLModelSpecification35Proto_LayerNormalizationLayerParamsP33_FEBA7ED9F351FA7751CD6B489714AC0A13_StorageClass
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
0000000243d487b8 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_0
0000000243d487b8 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_1
0000000243dad2e8 (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
0000000243db1080 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
0000000243d48610 (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
0000000243f7e47c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.17Tm
000000024400ab08 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.21Tm
0000000243f9a0a4 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.26Tm
0000000243ecbfd4 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.2Tm
0000000243efb554 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.2Tm
0000000243fc44b0 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.2Tm
0000000243ffeb3c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.2Tm
000000024400ba64 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.33Tm
0000000243f54800 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.34Tm
0000000243eca31c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.43Tm
000000024415a668 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.480Tm
000000024413082c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.487Tm
000000024410f010 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.490Tm
0000000243f54800 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.501Tm
0000000243f45238 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.54Tm
000000024415d178 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.564Tm
0000000244163ef8 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.573Tm
0000000244116108 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.576Tm
0000000244129b08 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.582Tm
00000002441159d0 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.585Tm
0000000243e94a74 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.5Tm
000000024415c87c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.600Tm
0000000244129650 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.612Tm
0000000244128b18 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.615Tm
0000000244128cbc (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.639Tm
0000000244161544 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.661Tm
0000000244161de0 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.689Tm
0000000244164820 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.725Tm
000000024415fce0 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.786Tm
0000000244161368 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.850Tm
000000024412a11c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.881Tm
0000000243f54dfc (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.90Tm
0000000243f5713c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_index.93Tm
0000000243e66304 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000243e9ba28 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000243eca31c (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000243ef8474 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000243efb554 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000243fb0794 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000244160ea8 (__TEXT,__text) non-external ___swift_get_extra_inhabitant_indexTm
0000000243d48564 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledName
0000000243d63c2c (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstract
0000000243ee4060 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
0000000243e74500 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
0000000243e89ab4 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
0000000243de031c (__TEXT,__text) non-external (was a private external) ___swift_memcpy17_8
0000000243daf9f8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
0000000244036268 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
0000000243e10048 (__TEXT,__text) non-external (was a private external) ___swift_memcpy40_8
0000000243fd666c (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
0000000243e102b0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
0000000243db1428 (__TEXT,__text) non-external (was a private external) ___swift_memcpy72_8
0000000243e48fe0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy8_8
0000000243dd7034 (__TEXT,__text) non-external (was a private external) ___swift_memcpy9_8
0000000243dafa04 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
0000000243db0694 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
0000000243dad2b0 (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
000000024418d8b0 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
0000000243d48638 (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
0000000243f7e510 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.18Tm
000000024400ab9c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.22Tm
0000000243f9a11c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.27Tm
000000024400bb6c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.34Tm
0000000243f54878 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.35Tm
0000000243ecc06c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.3Tm
0000000243efb5dc (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.3Tm
0000000243fc453c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.3Tm
0000000243ffeba0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.3Tm
00000002440261b4 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.44Tm
0000000244102984 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.481Tm
00000002441308bc (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.488Tm
000000024410f0bc (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.491Tm
0000000244164ce4 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.502Tm
0000000243f452d0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.55Tm
000000024415d21c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.565Tm
0000000243ef84d0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.574Tm
000000024411617c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.577Tm
0000000244129b5c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.583Tm
0000000244115a44 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.586Tm
000000024415c8d0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.601Tm
00000002441296d0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.613Tm
0000000244128b74 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.616Tm
0000000244128d30 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.640Tm
0000000244102984 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.652Tm
00000002441615d4 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.662Tm
0000000244161e7c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.690Tm
0000000243e94b0c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.6Tm
00000002441648b4 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.726Tm
000000024415fd3c (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.787Tm
00000002441613ec (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.851Tm
000000024412a190 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.882Tm
0000000243f54e74 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.91Tm
0000000243f571d0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_index.94Tm
0000000243e663bc (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
0000000243e9bb34 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
0000000243eca380 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
0000000243ef84d0 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
0000000243efb5dc (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
0000000243fb0884 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
0000000244160f54 (__TEXT,__text) non-external ___swift_store_extra_inhabitant_indexTm
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
000000027a8f4ab8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
000000027a8f4aa0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDarwin_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
000000027a8f4aa8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
000000027a8f4a50 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
000000027a8f4ac0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
000000027a8f4ab0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
000000027a8f4a98 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
000000027a8f4a90 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_errno (from libswift_errno)
000000027a8f4a58 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_errno_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_math (from libswift_math)
000000027a8f4a88 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_math_$_MLModelSpecification
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_signal (from libswift_signal)
000000027a8f4a68 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_signal_$_MLModelSpecification
