000000018af291cc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018af29184 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018af291b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018af291a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018af29170 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018af291f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aeb773c (__TEXT,__text) non-external __ZL28addMissingValuesToDictionaryPKvS0_Pv
000000018aedc898 (__TEXT,__text) non-external __ZL28appendCountedStringToSummaryPKvPv
000000018aebca50 (__TEXT,__text) non-external __ZL28classFinalize_CVMetalTexturePKv
000000018aece480 (__TEXT,__text) non-external __ZL28classFinalize_CVOpenGLBufferPKv
000000018aebc93c (__TEXT,__text) non-external __ZL28classInitialize_CVDataBufferPv
00000001ec71aa50 (__DATA_DIRTY,__bss) non-external __ZL28cvSLSGetWindowServerTimebase
00000001ed3d1078 (__AUTH,__data) non-external __ZL28kCVOpenGLESTextureCacheClass
000000018af25ba8 (__TEXT,__const) non-external __ZL28kQTPrimaries_GenericRGB_Info
000000018af25c10 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R709_2_Info
000000018af25cd0 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R_2020_Info
000000018aee9ddc (__TEXT,__text) non-external __ZL28numberIsInCFArrayOfCFNumberslPK9__CFArray
000000018aed4ac8 (__TEXT,__text) non-external __ZL29classFinalize_CVOpenGLTexturePKv
000000018aeaed68 (__TEXT,__text) non-external __ZL29classInitialize_CVDisplayLinkPv
000000018aedf3c4 (__TEXT,__text) non-external __ZL29classInitialize_CVMetalBufferPv
000000018aeaea80 (__TEXT,__text) non-external __ZL29classInitialize_CVPixelBufferPv
000000018aee1854 (__TEXT,__text) non-external __ZL29doesThisDeviceSupportOpenGLESv
00000001e9dcd148 (__DATA,__bss) non-external __ZL29gPixelBufferBackingSummaryBag
000000018aedc514 (__TEXT,__text) non-external __ZL29initPixelBufferBackingSummaryv
000000018aee9bd0 (__TEXT,__text) non-external __ZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKc
000000018aebd178 (__TEXT,__text) non-external __ZL29setBulkAttachmentsOnIOSurfaceP11__IOSurface28IOSurfaceColorAndSpatialKeysm
000000018aeca524 (__TEXT,__text) non-external __ZL30classFinalize_CVDataBufferPoolPKv
000000018aebc30c (__TEXT,__text) non-external __ZL30classInitialize_CVMetalTexturePv
000000018aebc87c (__TEXT,__text) non-external __ZL30classInitialize_CVOpenGLBufferPv
00000001ec71aa48 (__DATA_DIRTY,__bss) non-external __ZL30cvSLSDisplayGetCurrentVBLDelta
000000018aecc69c (__TEXT,__text) non-external __ZL30forceIOSurfaceBackingByDefaultv
000000018aed5b78 (__TEXT,__text) non-external __ZL30userSwitchNotificationCallbackP12__CFMachPortPvlS1_
000000018aeec340 (__TEXT,__text) non-external __ZL31SelectFieldOfPixelBufferTextureP21CVOpenGLTextureObjectPK14__CFDictionary
000000018aee2a58 (__TEXT,__text) non-external __ZL31_releaseCFDataForCGDataProviderPvPKvm
000000018aec8eb8 (__TEXT,__text) non-external __ZL31classFinalize_CVOpenGLESTexturePKv
000000018aec1e18 (__TEXT,__text) non-external __ZL31classFinalize_CVPixelBufferPoolPKv
000000018aebc8dc (__TEXT,__text) non-external __ZL31classInitialize_CVOpenGLTexturePv
00000001ec71a930 (__DATA_DIRTY,__data) non-external __ZL31gPixelBufferBackingSummaryMutex
000000018af25e30 (__TEXT,__const) non-external __ZL31kCVCGTransferFunction_sRGB_Info
000000018af25e08 (__TEXT,__const) non-external __ZL31kCVTransferFunction_Linear_Info
00000001ec71a8a0 (__DATA_DIRTY,__data) non-external __ZL31sCVPixelBufferGlobalCache_Mutex
000000018aeec57c (__TEXT,__text) non-external __ZL32InitializePixelBufferTextureDataPK21CVOpenGLTextureObject
000000018aec4a90 (__TEXT,__text) non-external __ZL32classFinalize_CVLockingBunchPairPKv
000000018aed544c (__TEXT,__text) non-external __ZL32classFinalize_CVMetalBufferCachePKv
000000018aedf2d4 (__TEXT,__text) non-external __ZL32classFinalize_CVOpenGLBufferPoolPKv
000000018aec8fa8 (__TEXT,__text) non-external __ZL32classInitialize_CVDataBufferPoolPv
000000018aee156c (__TEXT,__text) non-external __ZL32cleanupContentsOfArrayOfVariantsv
000000018aee3044 (__TEXT,__text) non-external __ZL32cvGetUnrecognizedCodePointStringPv
00000001e9dcd128 (__DATA,__bss) non-external __ZL32gPixelBufferBackingTotalDataSize
000000018aee9d34 (__TEXT,__text) non-external __ZL32getBaseAddressOfPlaneWithoutLockP10__CVBufferm
000000018af25d90 (__TEXT,__const) non-external __ZL32kCVCGTransferFunction_CG709_Info
000000018aec23f8 (__TEXT,__text) non-external __ZL33classFinalize_CVLocklessBunchPairPKv
000000018aec46b8 (__TEXT,__text) non-external __ZL33classFinalize_CVMetalTextureCachePKv
000000018aec891c (__TEXT,__text) non-external __ZL33classInitialize_CVOpenGLESTexturePv
000000018aec0e78 (__TEXT,__text) non-external __ZL33classInitialize_CVPixelBufferPoolPv
000000018aedc74c (__TEXT,__text) non-external __ZL33printPixelBufferBackingSummaryBagPK7__CFBagm
000000018aedb9c8 (__TEXT,__text) non-external __ZL34_CVPixelBufferStandardMemoryLayoutPvPK13__CFAllocatorPK14__CFDictionaryS5_S5_S5_mmmmmmmmmmPS_PmS7_S7_S7_S7_PP11__IOSurfaceS9_P10__CVBufferPjS7_S6_
000000018aee34f8 (__TEXT,__text) non-external __ZL34classCopyDebugDescription_CVObjectPKv
000000018aede9f8 (__TEXT,__text) non-external __ZL34classFinalize_CVOpenGLTextureCachePKv
000000018aedc47c (__TEXT,__text) non-external __ZL34classFinalize_CVPixelBufferBackingPKv
000000018aeba870 (__TEXT,__text) non-external __ZL34classInitialize_CVLockingBunchPairPv
000000018aed4c28 (__TEXT,__text) non-external __ZL34classInitialize_CVMetalBufferCachePv
000000018aeded30 (__TEXT,__text) non-external __ZL34classInitialize_CVOpenGLBufferPoolPv
000000018aedac04 (__TEXT,__text) non-external __ZL34getSubsamplingForIOSurfacePropertyPK14__CFDictionaryS1_P20IOSurfaceSubsampling
000000018af25db8 (__TEXT,__const) non-external __ZL34kQTTransferFunction_ITU_R2020_Info
000000018aee1448 (__TEXT,__text) non-external __ZL34registerConstantClassesPixelFormatPK14__CFDictionaryPKcjPS_P9__CFArray
000000018aec47b0 (__TEXT,__text) non-external __ZL35_CVPixelBufferStandardMemoryDisposePvPK13__CFAllocatorS_P11__IOSurfaceS_
000000018aee34a0 (__TEXT,__text) non-external __ZL35classCopyFormatDescription_CVObjectPKvPK14__CFDictionary
000000018aec1860 (__TEXT,__text) non-external __ZL35classInitialize_CVLocklessBunchPairPv
000000018aeba4a8 (__TEXT,__text) non-external __ZL35classInitialize_CVMetalTextureCachePv
000000018af25be8 (__TEXT,__const) non-external __ZL35kQTTransferFunction_GenericRGB_Info
000000018aedba54 (__TEXT,__text) non-external __ZL36addBackingSummaryToGlobalBagAndTracemmjmjjPK10__CFString
000000018aed7ec4 (__TEXT,__text) non-external __ZL36classFinalize_CVOpenGLESTextureCachePKv
000000018aedd558 (__TEXT,__text) non-external __ZL36classInitialize_CVOpenGLTextureCachePv
000000018aed7fb4 (__TEXT,__text) non-external __ZL36classInitialize_CVPixelBufferBackingPv
000000018aecabc4 (__TEXT,__text) non-external __ZL36dataBufferPoolScanIOSurfacesCallbackP11__IOSurfacePv
00000001ec71aa98 (__DATA_DIRTY,__bss) non-external __ZL36sCVPixelBufferGlobalCache_ColorSpace
000000018aee73a8 (__TEXT,__text) non-external __ZL37copyAttachmentDeserializedIfNecessaryPK10__CFStringPKv
000000018aee4e74 (__TEXT,__text) non-external __ZL37insertColorSpaceIntoDictionaryUsingIDPK14__CFDictionaryPS_
000000018aee018c (__TEXT,__text) non-external __ZL37mergeCFDictionariesUnlessTheyConflictPKvS0_Pv
000000018aece080 (__TEXT,__text) non-external __ZL37pixelBufferPoolScanIOSurfacesCallbackP11__IOSurfacePv
00000001e9dcd098 (__DATA,__bss) non-external __ZL37sCVUnrecognizedCodePointDispatchQueue
000000018aeda64c (__TEXT,__text) non-external __ZL38areUniversalCompressedBuffers2KAlignedv
000000018aecbb94 (__TEXT,__text) non-external __ZL38classCopyDebugDescription_CVDataBufferPKv
000000018aed6724 (__TEXT,__text) non-external __ZL38classInitialize_CVOpenGLESTextureCachePv
000000018aee125c (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv
000000018af0d8c0 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv.cold.1
000000018aed60d8 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVDisplayLinkPKv
000000018aedf718 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVMetalBufferPKv
000000018aee7388 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVPixelBufferPKv
000000018aecbb3c (__TEXT,__text) non-external __ZL39classCopyFormatDescription_CVDataBufferPKvPK14__CFDictionary
000000018aeb64f8 (__TEXT,__text) non-external __ZL39initCVBufferKeyToIOSurfaceKeyDictionaryv
000000018af25de0 (__TEXT,__const) non-external __ZL39kQTTransferFunction_SMPTE_ST_428_1_Info
000000018aedfea8 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVMetalTexturePKv
000000018aece4f8 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVOpenGLBufferPKv
000000018aed6080 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVDisplayLinkPKvPK14__CFDictionary
000000018aedf6c0 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVMetalBufferPKvPK14__CFDictionary
000000018aee7330 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVPixelBufferPKvPK14__CFDictionary
00000001e9dcd100 (__DATA,__bss) non-external __ZL40sCVBufferIOSurfaceAttachmentTranslations.0
00000001e9dcd108 (__DATA,__bss) non-external __ZL40sCVBufferIOSurfaceAttachmentTranslations.1
00000001e9dcd110 (__DATA,__bss) non-external __ZL40sCVBufferIOSurfaceAttachmentTranslations.2
00000001ec71aa90 (__DATA_DIRTY,__bss) non-external __ZL40sCVPixelBufferGlobalCache_CFPropertyList
000000018aedcc54 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy
000000018af0d7b0 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy.cold.1
000000018aed4b40 (__TEXT,__text) non-external __ZL41classCopyDebugDescription_CVOpenGLTexturePKv
000000018aedfe50 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVMetalTexturePKvPK14__CFDictionary
000000018aece4a0 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVOpenGLBufferPKvPK14__CFDictionary
000000018aec0b60 (__TEXT,__text) non-external __ZL41restrictToPixelFormatTypeListIntersectionPK13__CFAllocatorP14__CFDictionaryPKvPK10__CFString
000000018aec19b8 (__TEXT,__text) non-external __ZL42CVAtomicBunchIncreaseSizeAndReserveElementP14_CVAtomicBunchjPP13_QueueElement
000000018aeca59c (__TEXT,__text) non-external __ZL42classCopyDebugDescription_CVDataBufferPoolPKv
000000018aed4ae8 (__TEXT,__text) non-external __ZL42classCopyFormatDescription_CVOpenGLTexturePKvPK14__CFDictionary
000000018aed5c04 (__TEXT,__text) non-external __ZL42userSwitchNotificationInvalidationCallbackP12__CFMachPortPv
000000018aec8f30 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVOpenGLESTexturePKv
000000018aecdad8 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVPixelBufferPoolPKv
000000018aeca544 (__TEXT,__text) non-external __ZL43classCopyFormatDescription_CVDataBufferPoolPKvPK14__CFDictionary
000000018aedc964 (__TEXT,__text) non-external __ZL44_cvDisplayLinkDisplayReconfigurationCallbackjjPv
000000018aee1310 (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv
000000018af0d8c0 (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv.cold.1
000000018aeeb2d0 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVLockingBunchPairPKv
000000018aed54c4 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVMetalBufferCachePKv
000000018aedf34c (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVOpenGLBufferPoolPKv
000000018aec8ed8 (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVOpenGLESTexturePKvPK14__CFDictionary
000000018aecda80 (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVPixelBufferPoolPKvPK14__CFDictionary
000000018aee2fa8 (__TEXT,__text) non-external __ZL44cvSetUpUnrecognizedCodePointDictionariesOncePv
00000001e9dccae8 (__DATA,__data) non-external __ZL44gPixelBufferBackingCachedChildIOSurfaceMutex
000000018aef2e38 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVLocklessBunchPairPKv
000000018aee3db0 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVMetalTextureCachePKv
000000018aeeb278 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVLockingBunchPairPKvPK14__CFDictionary
000000018aed546c (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVMetalBufferCachePKvPK14__CFDictionary
000000018aedf2f4 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVOpenGLBufferPoolPKvPK14__CFDictionary
00000001e9dcd090 (__DATA,__bss) non-external __ZL45sCVSetUpUnrecognizedCodePointDictionariesOnce
000000018aedea70 (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVOpenGLTextureCachePKv
000000018aedc4f4 (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVPixelBufferBackingPKv
000000018aef2de0 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVLocklessBunchPairPKvPK14__CFDictionary
000000018aee3d58 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVMetalTextureCachePKvPK14__CFDictionary
00000001e9dcd088 (__DATA,__bss) non-external __ZL46sCVStringsForUnrecognizedYCbCrMatrixCodePoints
000000018aedea18 (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVOpenGLTextureCachePKvPK14__CFDictionary
000000018aedc49c (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVPixelBufferBackingPKvPK14__CFDictionary
000000018aee18a8 (__TEXT,__text) non-external __ZL47cleanupContentsOfArrayOfVariantsApplierFunctionPKvPv
000000018aecad8c (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfaceP16os_unfair_lock_sPP26__IOSurfaceWiringAssertionPjb
000000018aed7f3c (__TEXT,__text) non-external __ZL48classCopyDebugDescription_CVOpenGLESTextureCachePKv
000000018aecad8c (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfaceP16os_unfair_lock_sPP26__IOSurfaceWiringAssertionPjb
000000018aed7ee4 (__TEXT,__text) non-external __ZL49classCopyFormatDescription_CVOpenGLESTextureCachePKvPK14__CFDictionary
00000001e9dcd080 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00000001e60e0f78 (__DATA_CONST,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00000001ec71a8e0 (__DATA_DIRTY,__data) non-external __ZL4once
00000001e9dcd078 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
000000018aee4adc (__TEXT,__text) non-external __ZL55translateCoreVideoAttachmentKeyToIOSurfaceKeyAndStoreItPKvS0_Pv
000000018af0dd68 (__TEXT,__text) non-external __ZL55translateCoreVideoAttachmentKeyToIOSurfaceKeyAndStoreItPKvS0_Pv.cold.1
000000018aee4f14 (__TEXT,__text) non-external __ZL55translateIOSurfaceKeyToCoreVideoAttachmentKeyAndStoreItPKvS0_Pv
000000018aee18ac (__TEXT,__text) non-external __ZL59shouldThisDeviceIncludeVariantCategoryIndexConditionCheckermPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypePFhS_E
000000018aee4180 (__TEXT,__text) non-external __ZL62CVPixelBufferGlobalCacheCreateOrCopyPropertyListFromColorSpaceP12CGColorSpace
000000018af0e478 (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
000000018aee0cac (__TEXT,__text) non-external __ZL69registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
000000018aee15ec (__TEXT,__text) non-external __ZL71calculatePixelFormatVariantBitfieldForCompressedTiledFormatOnThisDevicemPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypej
00000001e9dcd138 (__DATA,__bss) non-external __ZL9sPageSize
000000018aebaa8c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
000000018aee20e4 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
000000018aec23f0 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
000000018aebc40c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
000000018aebcc88 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
000000018aebc404 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
000000018aec2394 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
000000018aec2468 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
000000018aeba904 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
000000018af0d91c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
000000018af0d918 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
000000018aeba768 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
000000018aec35f8 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
000000018aec3f10 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
000000018aeba6ec (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
000000018aef17dc (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
000000018aec1f50 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
000000018aeba4d0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
000000018aeba4d0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
000000018aef17e8 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
000000018aef17e4 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
000000018aecb5e0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
000000018aecb764 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
000000018aecb7e8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
000000018aecb95c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
000000018aecb5e8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
000000018aecb9c8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
000000018aecb860 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
000000018aecb558 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
000000018aecba84 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28decrementUseCountForCategoryEj
