00007ffa04a5ab70 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00007ffa43eacf00 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore41TTRAutoUpdatingNotificationsAccessService
00007ffa41f3d490 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore41TTRMPermissionsWarmingSheetViewController
00007ffa41f415c0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore41TTRShowCustomSmartListMonitorableDataView
00007ffa41f40578 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore41TTRShowRemindersInListMonitorableDataView
00007ffa43eb3f18 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore41TTRShowSiriFoundInAppsMonitorableDataView
00007ffa41f3f478 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore42TTRMQuickBarContactSuggestionTableCellView
00007ffa41f40c50 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore42TTRMRemindersListCustomTextStorageTextView
00007ffa41f3c690 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore42TTRMRemindersListPasteboardContentImporter
00007ffa43ead670 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore42TTRRemindersPrintingPageRenderingUtilities
00007ffa41f414d0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore42TTRShowAllRemindersPrintingDataModelSource
00007ffa43eadca8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore42TTRShowTaggedDataModelSourceHashtagContext
00007ffa41f409b0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore43TTRMRemindersListCustomTextStorageTextField
00007ffa43eb51d0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore43TTRReminderLocationPickerMeCardItemProvider
00007ffa43eb93b8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore43TTRShowCustomSmartListTipKitDataModelSource
00007ffa43eb6618 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore43TTRShowRemindersInListTipKitDataModelSource
00007ffa41f3dcb0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore43TTRShowScheduledSectionHeaderTitleFormatter
00007ffa43eaf5a0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore44TTRReminderCellInlineHashtagEditingPresenter
00007ffa43eb3328 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore44TTRReminderLocationPickerVehicleItemProvider
00007ffa43eb16e8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore44TTRRemindersListDataModelSourceTipKitContext
00007ffa41f41570 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore45TTRShowCustomSmartListPrintingDataModelSource
00007ffa41f40528 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore45TTRShowRemindersInListPrintingDataModelSource
00007ffa43eb9020 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore46TTRReminderCellTitleSuggestedAttributeSplitter
00007ffa43eb5980 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore46TTRRemindersListOneShotAttributeEditorProvider
00007ffa43eb6080 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore47TTRMRemindersListCellFirstResponderChangeFilter
00007ffa41f40ba0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore47TTRMRemindersListCustomTextStorageTextFieldCell
00007ffa43eaf630 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore48TTRReminderCellInlineHashtagNoOpEditingPresenter
00007ffa43eb83c0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore48TTRReminderDetailPendingMoveInteractorCapability
00007ffa43eb5868 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore49TTRRemindersListChangeItemAttributeEditorProvider
00007ffa43eb1da8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore51TTRHashtagAssociationDefaultBackgroundTaskPerformer
00007ffa43eb6110 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore51TTRMRemindersListCellNoOpFirstResponderChangeFilter
00007ffa43eb15f0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore51TTRRemindersListDataModelSourceShowCompletedContext
00007ffa43eafb48 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore52TTRReminderLocationPickerCurrentLocationItemProvider
00007ffa41f3d550 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore54TTRReminderLocationPickerLocalSearchResultItemProvider
00007ffa41f40268 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore56TTRReminderLocationPickerAutocompleteContactItemProvider
00007ffa43eb8cd0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore56TTRShowAllRemindersDataModelSourceDeleteCompletedContext
00007ffa43eb0648 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore56TTRShowSearchResultDataModelSourceDeleteCompletedContext
00007ffa43eb9300 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore59TTRShowCustomSmartListDataModelSourceDeleteCompletedContext
00007ffa43eb6560 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore59TTRShowRemindersInListDataModelSourceDeleteCompletedContext
00007ffa41f405c8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore9TTRRouter
00007ffa43ead7d8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_18B20964FDB633939498DE11C758372B18HashtagTokenEditor
00007ffa43eb18d0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_311CDA337EACF28EAA3CC82B3594848713CustomSpacing
00007ffa43eb1aa8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_311CDA337EACF28EAA3CC82B3594848719WrappingArrangement
00007ffa41f3dc60 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_3429E123C8593E70970E33EE2D5F176554TTRShowSearchResultDataModelSourceShowCompletedContext
00007ffa43eb75c0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_52FEB79561E73C00BE5268C30E73C81A22TTRAvatarImageRenderer
00007ffa41f3e1c8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_5A114532B862200E493FE9C29EACBB2C16MenuCloseHandler
00007ffa41f3cad0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_8D3AD9A7C739B7114BFFF4D89520C33A26ResourceDirectoryAssertion
00007ffa43eaded8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_93BF7647564111661FC90F08949C251627ReminderContainerListEditor
00007ffa43eadfb0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_93BF7647564111661FC90F08949C251631ReminderContainerReminderEditor
00007ffa41f40348 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_AE2C375E75EA833B2B0B0EDDD8860B5314FetchOperation
00007ffa43eb2090 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B16HashtagProcessor
00007ffa43eb1fd8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B20MainProcessorContext
00007ffa43eb2200 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B21URLDetectionProcessor
00007ffa43eb2148 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B34InlineHashtagResurrectionProcessor
00007ffa41f40f80 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A411ShadowLayer
00007ffa41f41028 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A414SelectionLayer
00007ffa41f41230 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A415BackgroundLayer
00007ffa41f41100 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A49EmojiView
00007ffa41f40ed8 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A49ImageView
00007ffa43eb5d08 (__DATA_CONST,__objc_const) non-external __DATA__TtCC15RemindersUICore17TTRReminderEditor15EditedObjectIDs
00007ffa41f3cb70 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore35TTRAccountsListsPresenterCapability13InsertionPlan
00007ffa41f3cb20 (__DATA,__objc_data) non-external __DATA__TtCC15RemindersUICore35TTRAccountsListsPresenterCapabilityP33_8A89D2A718AD2C10AB9E066540BACB2616InsertionRequest
00007ffa43eb6ae0 (__DATA_CONST,__objc_const) non-external __DATA__TtCC15RemindersUICore35TTRReminderLocationPickerInteractor12FilterEditor
00007ffa43eb69e8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC15RemindersUICore35TTRReminderLocationPickerInteractor14ReminderEditor
00007ffa43eb9580 (__DATA_CONST,__objc_const) non-external __DATA__TtCE15RemindersUICoreCSo13NSUndoManager16ObservationToken
00007ffa43eafcb0 (__DATA_CONST,__objc_const) non-external __DATA__TtCE15RemindersUICoreCSo8NSBundleP33_B3EE024F6F3313E6367BDFB092FD693711LookupClass
00007ffa41f402b0 (__DATA,__objc_data) non-external __INSTANCE_METHODS__TtC15RemindersUICoreP33_AE2C375E75EA833B2B0B0EDDD8860B5314FetchOperation
00007ffa43eacc80 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore13TTRListEditor
00007ffa43eb7650 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore14TTRModuleState
00007ffa43eb7150 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore15TTRUserDefaults
00007ffa43eb6cd8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore15TTRWidgetCenter
00007ffa43eae178 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore16TTRAccountEditor
00007ffa43eb7b90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore16TTRListBadgeView
00007ffa43eb53a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore16TTRMCNAvatarView
00007ffa43eb3188 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore17TTRDeferredAction
00007ffa43eb5be8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore17TTRReminderEditor
00007ffa43eb8720 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRDataViewMonitor
00007ffa43eb89f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRDebouncedAction
00007ffa43eb39b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRMBackgroundView
00007ffa43eaff38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRMPrivacyChecker
00007ffa43eb0498 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRSmartListEditor
00007ffa43eae820 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRTreeStorageNode
00007ffa43eb3b50 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore20TTRBatchFetchManager
00007ffa43eaf6d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore21TTRGeoLocationService
00007ffa43eaea58 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore21TTRMutableTreeStorage
00007ffa43eafd40 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore21TTRThumbnailGenerator
00007ffa43eb6d90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore22TTRReminderTextStorage
00007ffa43eacde8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRComposableUndoAction
00007ffa43eb52a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRMSuggestionTableView
00007ffa43eaf420 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRRemindersInteraction
00007ffa43eaefb0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRSearchQueryPerformer
00007ffa43eb7080 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRUserDefaultsObserver
00007ffa43eb1778 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRContainerWrappingView
00007ffa43eac9b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRLocationChangeMonitor
00007ffa43eb9650 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRMInlinePermissionView
00007ffa43eb4dc0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRMMenuItemTargetAction
00007ffa43eb2f18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRReminderCopyPasteItem
00007ffa43eb4e30 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRSearchResultCollector
00007ffa43eae9c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRURLMetadataInteractor
00007ffa43eb61a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore25TTRAccountsListsViewModel
00007ffa43eb3548 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore25TTRListAppearanceGridView
00007ffa43eb4188 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore25TTRMRemindersListTextView
00007ffa43eb2290 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRAccountsListsInteractor
00007ffa43eb7800 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRMReminderPasteboardItem
00007ffa43eb3fd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRMRemindersListTextField
00007ffa43eadd80 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRRemindersListInteractor
00007ffa43eb0340 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRSingleColorGradientView
00007ffa43eb0230 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore27TTRCloudKitMigrationManager
00007ffa43eb5a10 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore27TTRReminderDetailInteractor
00007ffa43eb2b68 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore27TTRShowTodayDataModelSource
00007ffa43eafe60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRExtensionContextExtractor
00007ffa43eb1c78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRMInlinePermissionCellView
00007ffa43eb74a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRParticipantAvatarProvider
00007ffa43ead868 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRShowTaggedDataModelSource
00007ffa43eb8260 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRTipKitDataModelSourceBase
00007ffa43eb0b08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRInlineHashtagEditProcessor
00007ffa43eb2650 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRNSExtensionContextProvider
00007ffa43eb4c38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRReminderPrintingInteractor
00007ffa43eb1138 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRShowFlaggedDataModelSource
00007ffa43eb6ff0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRUserDefaultsObservingBlock
00007ffa43eacf90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30NotificationAuthorizationCache
00007ffa43eb5ee0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRAttachmentThumbnailsManager
00007ffa43eafa48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRDifferentialPrivacyRecorder
00007ffa43ead700 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRHashtagTokenTextInteraction
00007ffa43eae718 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMReminderCellNotesPresenter
00007ffa43eb4f28 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMReminderCellTitlePresenter
00007ffa43eb4118 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMRemindersListTextFieldCell
00007ffa43eaf230 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMSuggestionWindowController
00007ffa43eb73e8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRReminderCellNotesInteractor
00007ffa43eb2798 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRReminderCellTitleInteractor
00007ffa43eb8450 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRShowAssignedDataModelSource
00007ffa43eb1e38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRHashtagAssociationInteractor
00007ffa43eb5078 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRMPermissionsWarmingSheetView
00007ffa43eaec70 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRMQuickBarSuggestionMenuUtils
00007ffa43eb6f00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRReminderDetailEditingSession
00007ffa43eb5748 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRRemindersListAttributeEditor
00007ffa43eae040 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRRemindersListImportedContent
