
/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstored (for architecture x86_64):
                 (undefined) external _OBJC_CLASS_$_PKInstallManifest (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKInstallRequest (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_PKManager (from PlugInKit)
                 (undefined) external _OBJC_CLASS_$_PKProduct (from PackageKit)
                 (undefined) external _OBJC_CLASS_$_RBSProcessHandle (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSProcessPredicate (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSTerminateContext (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_RBSTerminationAssertion (from RunningBoardServices)
                 (undefined) external _OBJC_CLASS_$_SwiftNativeNSObject (from libswiftCore)
                 (undefined) external _OBJC_CLASS_$_UTType (from UniformTypeIdentifiers)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._bytes (from ProtocolBuffer)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._error (from ProtocolBuffer)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._length (from ProtocolBuffer)
                 (undefined) external _OBJC_IVAR_$_PBDataReader._pos (from ProtocolBuffer)
                 (undefined) external _OBJC_METACLASS_$_AMSURLProtocolHandler (from AppleMediaServices)
                 (undefined) external _OBJC_METACLASS_$_AMSURLRequestEncoder (from AppleMediaServices)
                 (undefined) external _OBJC_METACLASS_$_NSEnumerator (from CoreFoundation)
                 (undefined) external _OBJC_METACLASS_$_NSMutableURLRequest (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSOperation (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_PBCodable (from ProtocolBuffer)
                 (undefined) external _OBJC_METACLASS_$_SwiftNativeNSObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _PBDataWriterWriteStringField (from ProtocolBuffer)
                 (undefined) external _PBReaderReadString (from ProtocolBuffer)
                 (undefined) external _PBReaderSkipValueWithTag (from ProtocolBuffer)
                 (undefined) external _PKErrorKeyBusyPlugIns (from PlugInKit)
                 (undefined) external _PKInstallErrorDomain (from PackageKit)
                 (undefined) external _PKManagerHostBundleIdentifierKey (from PlugInKit)
                 (undefined) external _PKManagerHostPidKey (from PlugInKit)
                 (undefined) external _PKTrustLevelToNSString (from PackageKit)
                 (undefined) external _SCDynamicStoreCopyComputerName (from SystemConfiguration)
                 (undefined) external _SZExtractorErrorDomain (from StreamingZip)
                 (undefined) external _SZExtractorFileOffsetErrorKey (from StreamingZip)
                 (undefined) external _SZExtractorHashChunkIndexErrorKey (from StreamingZip)
                 (undefined) external _SZExtractorHashTypeMD5 (from StreamingZip)
                 (undefined) external _SZExtractorHashTypeSHA1 (from StreamingZip)
                 (undefined) external _SZExtractorHashTypeSHA256 (from StreamingZip)
                 (undefined) external _SZExtractorOptionsDenyInvalidSymlinks (from StreamingZip)
                 (undefined) external _SZExtractorOptionsHashType (from StreamingZip)
                 (undefined) external _SZExtractorOptionsHashedChunkSize (from StreamingZip)
                 (undefined) external _SZExtractorOptionsHashesArray (from StreamingZip)
                 (undefined) external _SZExtractorOptionsQuarantineInfo (from StreamingZip)
                 (undefined) external _SecCopyErrorMessageString (from Security)
                 (undefined) external _SecItemAdd (from Security)
                 (undefined) external _SecItemCopyMatching (from Security)
                 (undefined) external _SecItemDelete (from Security)
                 (undefined) external _SecRequirementCreateWithData (from Security)
                 (undefined) external _SecStaticCodeCheckValidity (from Security)
                 (undefined) external _SecStaticCodeCreateWithPath (from Security)
                 (undefined) external _SecTaskCopyValueForEntitlement (from Security)
                 (undefined) external _SecTaskCreateWithAuditToken (from Security)
                 (undefined) external _XPC_ACTIVITY_ALLOW_BATTERY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_CHECK_IN (from libSystem)
                 (undefined) external _XPC_ACTIVITY_DELAY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_EXPECTED_DURATION (from libSystem)
                 (undefined) external _XPC_ACTIVITY_GRACE_PERIOD (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_1_DAY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_1_HOUR (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_1_MIN (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_5_MIN (from libSystem)
                 (undefined) external _XPC_ACTIVITY_INTERVAL_8_HOURS (from libSystem)
                 (undefined) external _XPC_ACTIVITY_PRIORITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_PRIORITY_MAINTENANCE (from libSystem)
                 (undefined) external _XPC_ACTIVITY_PRIORITY_UTILITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REPEATING (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REQUIRE_INEXPENSIVE_NETWORK_CONNECTIVITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REQUIRE_NETWORK_CONNECTIVITY (from libSystem)
                 (undefined) external _XPC_ACTIVITY_REQUIRE_SCREEN_SLEEP (from libSystem)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFBundleCopyBundleURLForExecutableURL (from CoreFoundation)
                 (undefined) external __CFBundleCopyWrappedBundleURL (from CoreFoundation)
                 (undefined) external __CFBundleCopyWrapperContainerURL (from CoreFoundation)
                 (undefined) external __CFBundleCreateUnique (from CoreFoundation)
                 (undefined) external __CFXPCCreateCFObjectFromXPCObject (from CoreFoundation)
                 (undefined) external __LSSecretManagementDecryptData (from CoreServices)
                 (undefined) external __LSSecretManagementEncryptData (from CoreServices)
                 (undefined) external __LSUnregisterURL (from CoreServices)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __UTTypeAppCategoryActionGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryAdventureGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryBoardGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryBooks (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryBusiness (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryCardGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryCasinoGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryDeveloperTools (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryDiceGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryEducation (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryEducationalGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryEntertainment (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryFamilyGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryFinance (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryFoodAndDrink (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryGraphicsDesign (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryHealthcareFitness (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryKidsGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryLifestyle (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMagazinesAndNewspapers (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMedical (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMusic (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryMusicGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryNavigation (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryNews (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryPhotoAndVideo (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryProductivity (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryPuzzleGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryRacingGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryReference (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryRolePlayingGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryShopping (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySimulationGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySocialNetworking (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySports (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategorySportsGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryStrategyGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryTravel (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryTriviaGames (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryUtilities (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryWeather (from UniformTypeIdentifiers)
                 (undefined) external __UTTypeAppCategoryWordGames (from UniformTypeIdentifiers)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__struct (from CoreFoundation)
