00007ffc15065650 (__TEXT,__text) non-external +[SiriAudioSpringBoardService isSystemApertureAvailable]
00007ffc151db29c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAAs12CaseIterable
00007ffc151db294 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAaD27IntentValueTypeIdentifiable
00007ffc151db28c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAaD28IntentValueOptionalWrappable
00007ffc151db2d6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices11IntentValueAaD0E17PropertyWrappable
00007ffc151db2de (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices26IntentValueSequenceElementAaD0iJ0
00007ffc151db2ce (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices27IntentValueTypeIdentifiableAaD0iJ15SequenceElement
00007ffc151db2c6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices28IntentValueOptionalWrappableAaD0iJ0
00007ffc151db27e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityOSHAASQ
00007ffc151db2be (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityOs12CaseIterableAA8AllCasessADP_Sl
00007ffc151da8ce (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12PlaybackCodeOSHAASQ
00007ffc151da712 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12PlaybackItemC13ContentOriginOSHAASQ
00007ffc151da72a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12PlaybackItemC13ContentOriginOs12CaseIterableAA8AllCasessAFP_Sl
00007ffc151da732 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12PlaybackItemC6SchemeOSHAASQ
00007ffc151da74a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12PlaybackItemC6SchemeOs12CaseIterableAA8AllCasessAFP_Sl
00007ffc151d9ede (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12TypeOfIntentOSHAASQ
00007ffc151dbebe (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport13QueuePositionOSHAASQ
00007ffc151dc0a0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport14AppInstalledAsOSHAASQ
00007ffc151dc1f4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport14STCAuditStatusOSHAASQ
00007ffc151dba46 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport14SearchItemTypeOSHAASQ
00007ffc151dc5fe (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD015IntentValueTypeJ0
00007ffc151dc5ee (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD0gF14TypeDescribing
00007ffc151dc5e6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD0gfK0
00007ffc151dc5f6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD28IntentValueOptionalWrappable
00007ffc151dc606 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices0gF14RepresentationAaD11IntentValue
00007ffc151dc60e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices0gF14RepresentationAaD18OriginIdentifiable
00007ffc151dc616 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices0gF14RepresentationAaD22TransferableExportable
00007ffc151dc636 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices11IntentValueAaD0F17PropertyWrappable
00007ffc151dc626 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices26IntentValueSequenceElementAaD0jK0
00007ffc151dc62e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices27IntentValueTypeIdentifiableAaD0jK15SequenceElement
00007ffc151dc61e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport17PodcastShowEntityC18AppIntentsServices28IntentValueOptionalWrappableAaD0jK0
00007ffc151d9544 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport18PlaybackRepeatModeOSHAASQ
00007ffc151d955c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport18PlaybackRepeatModeOs12CaseIterableAA8AllCasessADP_Sl
00007ffc151da976 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport19NowPlayingInfoErrorOSHAASQ
00007ffc151db592 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20CompanionDeviceErrorOSHAASQ
00007ffc151d9ccc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD015IntentValueTypeJ0
00007ffc151d9cbc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD0gF14TypeDescribing
00007ffc151d9cb4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD0gfK0
00007ffc151d9cc4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD28IntentValueOptionalWrappable
00007ffc151d9cd4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices0gF14RepresentationAaD11IntentValue
00007ffc151d9cdc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices0gF14RepresentationAaD18OriginIdentifiable
00007ffc151d9ce4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices0gF14RepresentationAaD22TransferableExportable
00007ffc151d9d04 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices11IntentValueAaD0F17PropertyWrappable
00007ffc151d9cf4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices26IntentValueSequenceElementAaD0jK0
00007ffc151d9cfc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices27IntentValueTypeIdentifiableAaD0jK15SequenceElement
00007ffc151d9cec (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastChannelEntityC18AppIntentsServices28IntentValueOptionalWrappableAaD0jK0
00007ffc151da9cc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD015IntentValueTypeJ0
00007ffc151da9bc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD0gF14TypeDescribing
00007ffc151da9b4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD0gfK0
00007ffc151da9c4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices013_IdentifiablegF14RepresentationAaD28IntentValueOptionalWrappable
00007ffc151da9d4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices0gF14RepresentationAaD11IntentValue
00007ffc151da9dc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices0gF14RepresentationAaD18OriginIdentifiable
00007ffc151da9e4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices0gF14RepresentationAaD22TransferableExportable
00007ffc151daa04 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices11IntentValueAaD0F17PropertyWrappable
00007ffc151da9f4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices26IntentValueSequenceElementAaD0jK0
00007ffc151da9fc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices27IntentValueTypeIdentifiableAaD0jK15SequenceElement
00007ffc151da9ec (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20PodcastEpisodeEntityC18AppIntentsServices28IntentValueOptionalWrappableAaD0jK0
00007ffc151dbd2c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport20ResolutionResultTypeOSHAASQ
00007ffc151d9502 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport21MusicSubscriptionTypeOSHAASQ
00007ffc151db9e0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport21PlaybackQueueLocationOSHAASQ
00007ffc151db9f2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport21PlaybackQueueLocationOs12CaseIterableAA8AllCasessADP_Sl
00007ffc151dc458 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22AirPlayRouteSetupStateOSHAASQ
00007ffc151d9ba6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22CoreAnalyticsResponsesV19FabricatedPlayCodesOSHAASQ
00007ffc151dafa2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices013_IdentifiablehG14RepresentationAaD015IntentValueTypeK0
00007ffc151daf92 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices013_IdentifiablehG14RepresentationAaD0hG14TypeDescribing
00007ffc151daf8a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices013_IdentifiablehG14RepresentationAaD0hgL0
00007ffc151daf9a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices013_IdentifiablehG14RepresentationAaD28IntentValueOptionalWrappable
00007ffc151dafaa (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices0hG14RepresentationAaD11IntentValue
00007ffc151dafb2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices0hG14RepresentationAaD18OriginIdentifiable
00007ffc151dafba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices0hG14RepresentationAaD22TransferableExportable
00007ffc151dafda (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices11IntentValueAaD0G17PropertyWrappable
00007ffc151dafca (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices26IntentValueSequenceElementAaD0kL0
00007ffc151dafd2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices27IntentValueTypeIdentifiableAaD0kL15SequenceElement
00007ffc151dafc2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport22GenericMusicItemEntityC18AppIntentsServices28IntentValueOptionalWrappableAaD0kL0
00007ffc151dc0f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23DisambiguateItemsReasonO16MegamodelReasonsOSHAASQ
00007ffc151dc0ea (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23DisambiguateItemsReasonOSHAASQ
00007ffc151d94f4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23MusicSubscriptionStatusOSHAASQ
00007ffc151dc790 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5EventV10CodingKeys33_2A1203927CB79D89EA0986F8F00032C8LLOSHAASQ
00007ffc151dc7a0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5EventV10CodingKeys33_2A1203927CB79D89EA0986F8F00032C8LLOs0I3KeyAAs23CustomStringConvertible
00007ffc151dc798 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5EventV10CodingKeys33_2A1203927CB79D89EA0986F8F00032C8LLOs0I3KeyAAs28CustomDebugStringConvertible
00007ffc151dc74e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5EventVSHAASQ
00007ffc151dc756 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5StoreV10CodingKeys33_2A1203927CB79D89EA0986F8F00032C8LLOSHAASQ
00007ffc151dc766 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5StoreV10CodingKeys33_2A1203927CB79D89EA0986F8F00032C8LLOs0I3KeyAAs23CustomStringConvertible
00007ffc151dc75e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23NowPlayingUsageProviderC5StoreV10CodingKeys33_2A1203927CB79D89EA0986F8F00032C8LLOs0I3KeyAAs28CustomDebugStringConvertible
00007ffc151dbd9e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23SearchResultScopeEntityO18AppIntentsServices0H18EnumRepresentationAA8RawValueSY_s25LosslessStringConvertible
00007ffc151dbd96 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23SearchResultScopeEntityO18AppIntentsServices0H18EnumRepresentationAASY
00007ffc151dbd8e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport23SearchResultScopeEntityO18AppIntentsServices0H18EnumRepresentationAAs12CaseIterable
