00007fff8691d0b0 (__DATA,__data) external _DefaultServerName
00007fff778312fd (__TEXT,__text) external _phLibNfc_StartDiscSeqEnd
00007fff7783139f (__TEXT,__text) external _phLibNfc_StartDiscoverSeqComplete
00007fff77834355 (__TEXT,__text) external _phLibNfc_StateDiscoveredEntry
00007fff77800697 (__TEXT,__text) external _phLibNfc_StaticListenModeRouting
00007fff77801112 (__TEXT,__text) external _phLibNfc_StopSEInitTimer
00007fff77849205 (__TEXT,__text) external _phLibNfc_StopTimer
00007fff77847d90 (__TEXT,__text) external _phLibNfc_SwioPadNtfHandler
00007fff77839deb (__TEXT,__text) external _phLibNfc_SwpIntfControl
00007fff77839f4d (__TEXT,__text) external _phLibNfc_SwpIntfControlProc
00007fff777e247b (__TEXT,__text) external _phLibNfc_SwpTest_CB
00007fff778488a7 (__TEXT,__text) external _phLibNfc_SysConfigInitRspCb
00007fff77839089 (__TEXT,__text) external _phLibNfc_SysEoOpNtfHandler
00007fff7781588c (__TEXT,__text) external _phLibNfc_T3tChkPresComplete
00007fff77815808 (__TEXT,__text) external _phLibNfc_T3tCmdResp
00007fff778158f8 (__TEXT,__text) external _phLibNfc_T3tConnectComplete
00007fff77831abb (__TEXT,__text) external _phLibNfc_TagRemovalDetectCmd
00007fff77831b44 (__TEXT,__text) external _phLibNfc_TagRemovalDetectComplete
00007fff77831b09 (__TEXT,__text) external _phLibNfc_TagRemovalDetectResp
00007fff7782c7b5 (__TEXT,__text) external _phLibNfc_TempReceiveCb
00007fff777f0e8c (__TEXT,__text) external _phLibNfc_Tml_LogCB
00007fff7781f48e (__TEXT,__text) external _phLibNfc_Transceive_Auth_TimerCb
00007fff77848408 (__TEXT,__text) external _phLibNfc_TriggerAssertCb
00007fff77817a43 (__TEXT,__text) external _phLibNfc_TriggerRfFieldOnNtf
00007fff77841568 (__TEXT,__text) external _phLibNfc_TriggerRfOnNtf
00007fff778415eb (__TEXT,__text) external _phLibNfc_TriggerRfOnNtfProcess
00007fff77841626 (__TEXT,__text) external _phLibNfc_TriggerRfSeqComplete
00007fff77848057 (__TEXT,__text) external _phLibNfc_UartCommnErrorHandler
00007fff77839105 (__TEXT,__text) external _phLibNfc_UpdateEoOP
00007fff777e1dc8 (__TEXT,__text) external _phLibNfc_UpdateFirmware
00007fff7783ab8b (__TEXT,__text) external _phLibNfc_UpdateNfceeDiscTechnType
00007fff778014e0 (__TEXT,__text) external _phLibNfc_UpdateRtngCfg
00007fff778015ee (__TEXT,__text) external _phLibNfc_UpdateRtngInfo
00007fff777ffbd0 (__TEXT,__text) external _phLibNfc_UpdateSeHandle
00007fff7783ad7f (__TEXT,__text) external _phLibNfc_UpdateSeInfo
00007fff77800e89 (__TEXT,__text) external _phLibNfc_UpdateStackCapabilities
00007fff7783fdd0 (__TEXT,__text) external _phLibNfc_ValSetLstnModeRtngProc
00007fff777f9847 (__TEXT,__text) external _phLibNfc_ValidateCE_ConfigParams
00007fff777e6e72 (__TEXT,__text) external _phLibNfc_ValidateDevHandle
00007fff77801793 (__TEXT,__text) external _phLibNfc_ValidateInputRtngInfo
00007fff777e78d3 (__TEXT,__text) external _phLibNfc_ValidateLibNfcState
00007fff777e80f2 (__TEXT,__text) external _phLibNfc_ValidateNciHandle
00007fff7782f46c (__TEXT,__text) external _phLibNfc_ValidateSMState
00007fff777e1e4c (__TEXT,__text) external _phLibNfc_Validate_IoctlParam
00007fff777e3a7c (__TEXT,__text) external _phLibNfc_VerifyCrcStatus
00007fff777e55fa (__TEXT,__text) external _phLibNfc_VerifyCtxt
00007fff77848946 (__TEXT,__text) external _phLibNfc_VerifyEepromStngsCb
00007fff778389a2 (__TEXT,__text) external _phLibNfc_VerifyHciRawInfo
00007fff777ff888 (__TEXT,__text) external _phLibNfc_VerifyNfceeSessionId
00007fff778341a8 (__TEXT,__text) external _phLibNfc_VerifyResponse
00007fff777e71f8 (__TEXT,__text) external _phLibNfc_VerifyRoutedNFCEE
00007fff777e7141 (__TEXT,__text) external _phLibNfc_VerifyRoutedProto
00007fff777e71a7 (__TEXT,__text) external _phLibNfc_VerifyRoutedTech
00007fff777e725f (__TEXT,__text) external _phLibNfc_VerifyRxdRoutingTable
00007fff7783cc1c (__TEXT,__text) external _phLibNfc_VerifyRxdRtngTable
00007fff777fe8af (__TEXT,__text) external _phLibNfc_VerifySEStatus
00007fff7783d6db (__TEXT,__text) external _phLibNfc_VerifySeSelect
00007fff777e3788 (__TEXT,__text) external _phLibNfc_Verify_3_0_CrcStatus
00007fff777e36d9 (__TEXT,__text) external _phLibNfc_Verify_4_0_B0_ProcChkIntgRsp
00007fff777e56b3 (__TEXT,__text) external _phLibNfc_Verify_4_0_CrcStatus
00007fff7783a7d6 (__TEXT,__text) external _phLibNfc_VirtualIFSeRecoveryComp
00007fff7783a674 (__TEXT,__text) external _phLibNfc_VirtualeSeRecoveryComp
00007fff778461d5 (__TEXT,__text) external _phLibNfc_VldtEepromCheckComDiscParams
00007fff77846416 (__TEXT,__text) external _phLibNfc_VldtEepromCheckDisableConfigBit
00007fff77845e9b (__TEXT,__text) external _phLibNfc_VldtEepromCheckListenParams
00007fff778463a5 (__TEXT,__text) external _phLibNfc_VldtEepromCheckNxpExtnRfDiscParams
00007fff77845e33 (__TEXT,__text) external _phLibNfc_VldtEepromCheckPollParams
00007fff77846275 (__TEXT,__text) external _phLibNfc_VldtEepromCheckSwpConfigParams
00007fff77845f46 (__TEXT,__text) external _phLibNfc_VldtEepromCheckSysConfigParams
00007fff7783fe50 (__TEXT,__text) external _phLibNfc_VldteEepromStngsComp
00007fff77839a44 (__TEXT,__text) external _phLibNfc_WaitForEvtAtr
00007fff77839baa (__TEXT,__text) external _phLibNfc_WaitForEvtAtrProc
00007fff777ddbd4 (__TEXT,__text) external _phLibNfc_WaitLibSeqHdlrTimerCb
00007fff7782cbfd (__TEXT,__text) external _phLibNfc_Wrt16CmdPayloadResp
00007fff777fe5ae (__TEXT,__text) external _phLibNfc_clear_TagIds
00007fff77847c42 (__TEXT,__text) external _phLibNfc_eSEExpNtfTimeOutCb
00007fff7783be9f (__TEXT,__text) external _phLibNfc_eSEVasNtfTimeOutCb
00007fff77819cbe (__TEXT,__text) external _phLibNfc_eSE_GetAtr
00007fff7783db05 (__TEXT,__text) external _phLibNfc_eSE_GetAtrProc
00007fff77819578 (__TEXT,__text) external _phLibNfc_eSE_Transceive
00007fff7783a13e (__TEXT,__text) external _phLibNfc_eSePowerCycleSeqComplete
00007fff7783a098 (__TEXT,__text) external _phLibNfc_eSePowerCycleSetModeSeqEnd
00007fff777ddd73 (__TEXT,__text) external _phLibNfc_getSequenceLength
00007fff777fda43 (__TEXT,__text) external _phLibNfc_staticFeatureCfgComplete
00007fff777f0ff2 (__TEXT,__text) external _phLogNfc_CBHexDataToString
00007fff777f0dab (__TEXT,__text) external _phLogNfc_CBLogFunc
00007fff777f0b78 (__TEXT,__text) external _phLogNfc_CBLogHexData
00007fff777f04f2 (__TEXT,__text) external _phLogNfc_CBLogStr
00007fff777f0f21 (__TEXT,__text) external _phLogNfc_CBLogU32ToHexString
00007fff777f0f89 (__TEXT,__text) external _phLogNfc_CBLogU64ToHexString
00007fff777f0edf (__TEXT,__text) external _phLogNfc_CBLogU8ToHexString
00007fff777f068d (__TEXT,__text) external _phLogNfc_CBLogX32
00007fff777f0981 (__TEXT,__text) external _phLogNfc_CBLogX64
00007fff777f11a0 (__TEXT,__text) external _phLogNfc_CBStoreLog
00007fff777f0eb5 (__TEXT,__text) external _phLogNfc_CBStrcpy
00007fff777f1143 (__TEXT,__text) external _phLogNfc_CBWriteTimeStamp
00007fff777f03b1 (__TEXT,__text) external _phLogNfc_ConfigureMwLogging
00007fff777f0d4a (__TEXT,__text) external _phLogNfc_FuncEntry
00007fff777f0e31 (__TEXT,__text) external _phLogNfc_FuncExit
00007fff777f0ad3 (__TEXT,__text) external _phLogNfc_HexData
00007fff777f0c55 (__TEXT,__text) external _phLogNfc_InfoHexData
00007fff777f05e1 (__TEXT,__text) external _phLogNfc_InfoStr
00007fff777f07ac (__TEXT,__text) external _phLogNfc_InfoU32
00007fff777f08d3 (__TEXT,__text) external _phLogNfc_InfoX32
00007fff777f0a9e (__TEXT,__text) external _phLogNfc_InfoX64
00007fff777f1261 (__TEXT,__text) external _phLogNfc_MwErrorCodeLogging
00007fff777f12e3 (__TEXT,__text) external _phLogNfc_MwErrorCodeReset
00007fff777f0c8f (__TEXT,__text) external _phLogNfc_PktHexData
00007fff777f048f (__TEXT,__text) external _phLogNfc_Str
00007fff777f0614 (__TEXT,__text) external _phLogNfc_U32
00007fff777f0bb0 (__TEXT,__text) external _phLogNfc_WarnHexData
00007fff777f057e (__TEXT,__text) external _phLogNfc_WarnStr
00007fff777f0733 (__TEXT,__text) external _phLogNfc_WarnU32
00007fff777f085a (__TEXT,__text) external _phLogNfc_WarnX32
00007fff777f0a25 (__TEXT,__text) external _phLogNfc_WarnX64
00007fff777f07e1 (__TEXT,__text) external _phLogNfc_X32
00007fff777f0908 (__TEXT,__text) external _phLogNfc_X64
00007fff777ebb72 (__TEXT,__text) external _phNciCoreMuxNfc_ChkAbortMux
00007fff777ea89f (__TEXT,__text) external _phNciCoreMuxNfc_CmdTx
00007fff777e9a6c (__TEXT,__text) external _phNciCoreMuxNfc_DataTx
00007fff777ea770 (__TEXT,__text) external _phNciCoreMuxNfc_DnldCmdTx
00007fff777eab18 (__TEXT,__text) external _phNciCoreMuxNfc_HciBuildHcpFragment
00007fff777eabf8 (__TEXT,__text) external _phNciCoreMuxNfc_HciCoreBuildHcipacket
00007fff777ea993 (__TEXT,__text) external _phNciCoreMuxNfc_Tx
00007fff777eb91c (__TEXT,__text) external _phNciCoreMuxNfc_TxCallback
00007fff777eb25e (__TEXT,__text) external _phNciMuxNfc_BuildCmdPktNci
00007fff777eacf7 (__TEXT,__text) external _phNciMuxNfc_BuildDataPktHci
00007fff777eb478 (__TEXT,__text) external _phNciMuxNfc_BuildDataPktNci
00007fff777eadff (__TEXT,__text) external _phNciMuxNfc_BuildDnldPkt
00007fff777eafb0 (__TEXT,__text) external _phNciMuxNfc_BuildHciNciPkt
00007fff777eba31 (__TEXT,__text) external _phNciMuxNfc_DnldClearInvokeUpperLayer
00007fff777eb98f (__TEXT,__text) external _phNciMuxNfc_DnldInvokeUpperLayer
00007fff777ebae8 (__TEXT,__text) external _phNciMuxNfc_FindMuxNextPktIndex
00007fff777e9d01 (__TEXT,__text) external _phNciMuxNfc_MuxHandler
00007fff777eb818 (__TEXT,__text) external _phNciMuxNfc_MuxTxPktReset
00007fff778569bf (__TEXT,__text) external _phNciNfc_AbortDataTransfer
00007fff77856821 (__TEXT,__text) external _phNciNfc_AbortNciCtrPacket
00007fff7784f611 (__TEXT,__text) external _phNciNfc_BuildCommonParams
00007fff7784cc6e (__TEXT,__text) external _phNciNfc_BuildDiscMapCmdPayload
00007fff7784f549 (__TEXT,__text) external _phNciNfc_BuildLstnIsoDepParams
00007fff7784f20e (__TEXT,__text) external _phNciNfc_BuildLstnNfcAParams
00007fff7784f2ed (__TEXT,__text) external _phNciNfc_BuildLstnNfcBParams
00007fff7784f3dd (__TEXT,__text) external _phNciNfc_BuildLstnNfcFParams
00007fff7784fbc3 (__TEXT,__text) external _phNciNfc_BuildNxpRfDiscConfigParams
00007fff7784f146 (__TEXT,__text) external _phNciNfc_BuildPollNfcDepParams
00007fff7784f0c7 (__TEXT,__text) external _phNciNfc_BuildPollNfcFParams
00007fff7784fe96 (__TEXT,__text) external _phNciNfc_BuildPropConfigParams
00007fff7784deb4 (__TEXT,__text) external _phNciNfc_BuildSetConfCmdPayload
00007fff7784de1f (__TEXT,__text) external _phNciNfc_BuildSetConfPayload
00007fff7784e504 (__TEXT,__text) external _phNciNfc_BuildSetLstnRtngCmdPayload
00007fff778501d9 (__TEXT,__text) external _phNciNfc_BuildSmbConfigParams
00007fff7784fa3b (__TEXT,__text) external _phNciNfc_BuildSwpConfigParams
00007fff7784f6b8 (__TEXT,__text) external _phNciNfc_BuildSysConfigParams
00007fff7784e3f8 (__TEXT,__text) external _phNciNfc_CalNumEntries
00007fff778573c3 (__TEXT,__text) external _phNciNfc_CalcCrc16
00007fff777d62cb (__TEXT,__text) external _phNciNfc_CheckFor14443_3BPICC
00007fff777da1c0 (__TEXT,__text) external _phNciNfc_CheckNtfRegistration
00007fff7784cc34 (__TEXT,__text) external _phNciNfc_CheckRfIntfs
00007fff77857f0c (__TEXT,__text) external _phNciNfc_ChkFelicaTag
00007fff7784a386 (__TEXT,__text) external _phNciNfc_ChkPresExtnCmd
00007fff7784ad29 (__TEXT,__text) external _phNciNfc_ChkPresExtnNtfCb
00007fff7784aed3 (__TEXT,__text) external _phNciNfc_ChkPresExtnNtfTimeoutHandler
00007fff7784a43e (__TEXT,__text) external _phNciNfc_ChkPresExtnRsp
00007fff77851ba9 (__TEXT,__text) external _phNciNfc_ClearConfigParams
00007fff777dc2cc (__TEXT,__text) external _phNciNfc_ClearDiscContext
00007fff777d7437 (__TEXT,__text) external _phNciNfc_ClearHlmDbgInfoData
00007fff777ef1e6 (__TEXT,__text) external _phNciNfc_ClearMultiTagListCmd
00007fff777ef299 (__TEXT,__text) external _phNciNfc_ClearMultiTagListRsp
00007fff777ef344 (__TEXT,__text) external _phNciNfc_ClearMultiTagListSeqComp
00007fff77855b31 (__TEXT,__text) external _phNciNfc_CloseLogicalConn
00007fff778539bf (__TEXT,__text) external _phNciNfc_ClrMultiTagInfo
00007fff7784a52c (__TEXT,__text) external _phNciNfc_CompleteChkPresExtnSeq
00007fff77825c37 (__TEXT,__text) external _phNciNfc_CompleteConnCloseSequence
00007fff778259ee (__TEXT,__text) external _phNciNfc_CompleteConnOpenSequence
00007fff7785257f (__TEXT,__text) external _phNciNfc_CompleteDataSequence
00007fff77849fc9 (__TEXT,__text) external _phNciNfc_CompleteDataXchgSequence
00007fff777db9f0 (__TEXT,__text) external _phNciNfc_CompleteDeactivate
00007fff777db569 (__TEXT,__text) external _phNciNfc_CompleteDiscSelSequence
00007fff777db779 (__TEXT,__text) external _phNciNfc_CompleteDiscSequence
00007fff7784a9e8 (__TEXT,__text) external _phNciNfc_CompleteEnableExtnSeq
00007fff7784c318 (__TEXT,__text) external _phNciNfc_CompleteGetConfig
00007fff7784c45d (__TEXT,__text) external _phNciNfc_CompleteGetConfigRaw
00007fff7784bd29 (__TEXT,__text) external _phNciNfc_CompleteGetRtngConfig
00007fff777ee7e3 (__TEXT,__text) external _phNciNfc_CompleteInitSequence
00007fff7780c2d7 (__TEXT,__text) external _phNciNfc_CompleteModeSetSequence
00007fff7780c61a (__TEXT,__text) external _phNciNfc_CompleteNfceeDiscoverSequence
00007fff7784bb54 (__TEXT,__text) external _phNciNfc_CompleteProtoIfMap
00007fff777eec26 (__TEXT,__text) external _phNciNfc_CompleteReleaseSequence
00007fff7784b778 (__TEXT,__text) external _phNciNfc_CompleteSetConfig
00007fff7784c03a (__TEXT,__text) external _phNciNfc_CompleteSetRtngConfig
00007fff777eedce (__TEXT,__text) external _phNciNfc_CompleteStandbySequence
00007fff777f4502 (__TEXT,__text) external _phNciNfc_CompleteT3TPollSequence
00007fff777dd4d7 (__TEXT,__text) external _phNciNfc_ConfigDeactvDelay
00007fff777eee50 (__TEXT,__text) external _phNciNfc_ConfigHsuBrCmd
00007fff777eeef7 (__TEXT,__text) external _phNciNfc_ConfigHsuBrCmdRsp
00007fff777eef9b (__TEXT,__text) external _phNciNfc_ConfigHsuBrSeqComp
00007fff7785473f (__TEXT,__text) external _phNciNfc_ConfigMapping
00007fff7784c822 (__TEXT,__text) external _phNciNfc_ConfigMappingSequence
00007fff77853f08 (__TEXT,__text) external _phNciNfc_Connect
00007fff778113dd (__TEXT,__text) external _phNciNfc_CoreBuildCmdPkt
00007fff777da24d (__TEXT,__text) external _phNciNfc_CoreDeRegNciRes
00007fff777d960f (__TEXT,__text) external _phNciNfc_CoreDeRegister
00007fff77824b35 (__TEXT,__text) external _phNciNfc_CoreDeleteList
00007fff7782497e (__TEXT,__text) external _phNciNfc_CoreExtractData
00007fff778248b5 (__TEXT,__text) external _phNciNfc_CoreGetData
00007fff778247b8 (__TEXT,__text) external _phNciNfc_CoreGetDataLength
00007fff777da08d (__TEXT,__text) external _phNciNfc_CoreGetIndex
00007fff7784b471 (__TEXT,__text) external _phNciNfc_CoreIfFlushDataOnLogChnlZero
00007fff7784b197 (__TEXT,__text) external _phNciNfc_CoreIfRegRspNtf
00007fff7784b340 (__TEXT,__text) external _phNciNfc_CoreIfSetInitialCredit
00007fff7784b3a8 (__TEXT,__text) external _phNciNfc_CoreIfSetMaxCtrlPacketSize
00007fff7784b3fd (__TEXT,__text) external _phNciNfc_CoreIfSetMaxDataPacketSize
00007fff7784b053 (__TEXT,__text) external _phNciNfc_CoreIfTxOnly
00007fff7784af43 (__TEXT,__text) external _phNciNfc_CoreIfTxRx
00007fff7784b28b (__TEXT,__text) external _phNciNfc_CoreIfUnRegRspNtf
00007fff7780f108 (__TEXT,__text) external _phNciNfc_CoreInitRecverStateMachine
00007fff778104a0 (__TEXT,__text) external _phNciNfc_CoreInitialise
00007fff777d9de7 (__TEXT,__text) external _phNciNfc_CoreInvokeCb
00007fff77811a34 (__TEXT,__text) external _phNciNfc_CorePktSendToTml
00007fff7781206c (__TEXT,__text) external _phNciNfc_CoreReSend
00007fff778128dc (__TEXT,__text) external _phNciNfc_CoreReSendCb
00007fff778106d2 (__TEXT,__text) external _phNciNfc_CoreReceiveManager_Init
00007fff77810fbb (__TEXT,__text) external _phNciNfc_CoreRecvCb
00007fff7780f902 (__TEXT,__text) external _phNciNfc_CoreRecvChkExptdPktType
00007fff7780f9a7 (__TEXT,__text) external _phNciNfc_CoreRecvChkNewEntry
00007fff7780f828 (__TEXT,__text) external _phNciNfc_CoreRecvChkPbfAndUpdate
00007fff7780f5f2 (__TEXT,__text) external _phNciNfc_CoreRecvChkPktType
00007fff7780fc82 (__TEXT,__text) external _phNciNfc_CoreRecvConvertStatus2Evt
00007fff777d983b (__TEXT,__text) external _phNciNfc_CoreRecvManager
00007fff777d9794 (__TEXT,__text) external _phNciNfc_CoreRecvMgrDeRegDataCb
00007fff777d9528 (__TEXT,__text) external _phNciNfc_CoreRecvMgrDeRegisterCb
00007fff777d9179 (__TEXT,__text) external _phNciNfc_CoreRecvMgrInit
00007fff777d930f (__TEXT,__text) external _phNciNfc_CoreRecvMgrRegisterCb
00007fff777d925c (__TEXT,__text) external _phNciNfc_CoreRecvMgrRelease
00007fff77810e15 (__TEXT,__text) external _phNciNfc_CoreRecvNciHeaderCb
00007fff777d93f6 (__TEXT,__text) external _phNciNfc_CoreRegister
00007fff77810777 (__TEXT,__text) external _phNciNfc_CoreRelease
00007fff7780f240 (__TEXT,__text) external _phNciNfc_CoreReleaseRecverStateMachine
00007fff77810892 (__TEXT,__text) external _phNciNfc_CoreReleaseSendRecvStateMachines
00007fff77810d25 (__TEXT,__text) external _phNciNfc_CoreReqNciPkt
00007fff77811122 (__TEXT,__text) external _phNciNfc_CoreRequestTmlRead
00007fff77811e90 (__TEXT,__text) external _phNciNfc_CoreSendCb
00007fff77824a80 (__TEXT,__text) external _phNciNfc_CoreUpdatePacketLen
00007fff777f6771 (__TEXT,__text) external _phNciNfc_CoreUtilsAppendCrc
00007fff777f64ed (__TEXT,__text) external _phNciNfc_CoreUtilsUpdatePktInfo
00007fff777f621e (__TEXT,__text) external _phNciNfc_CoreUtilsValRspLen
00007fff777f5fdd (__TEXT,__text) external _phNciNfc_CoreUtilsValidateCtrlPktOID
00007fff777f5f85 (__TEXT,__text) external _phNciNfc_CoreUtilsValidateGID
00007fff777f6119 (__TEXT,__text) external _phNciNfc_CoreUtilsValidateNtfPktOID
00007fff777f6044 (__TEXT,__text) external _phNciNfc_CoreUtilsValidateRspPktOID
00007fff777f66b5 (__TEXT,__text) external _phNciNfc_CoreUtilsVerifyCrc
00007fff77811643 (__TEXT,__text) external _phNciNfc_CoreValidateNciCoreCmd
00007fff7781187f (__TEXT,__text) external _phNciNfc_CoreValidateNciPropCmd
00007fff77811810 (__TEXT,__text) external _phNciNfc_CoreValidateNfceeMgtCmd
00007fff77811708 (__TEXT,__text) external _phNciNfc_CoreValidateRfMgtCmd
00007fff77811cea (__TEXT,__text) external _phNciNfc_CoreWakeupMgmt
00007fff778557f5 (__TEXT,__text) external _phNciNfc_CreateLogicalConn
00007fff777d7803 (__TEXT,__text) external _phNciNfc_CreditsUpdateCB
00007fff8691e980 (__DATA,__data) external _phNciNfc_DataXchgSequence
00007fff7780d2d5 (__TEXT,__text) external _phNciNfc_DeActivateNfcee
00007fff777db807 (__TEXT,__text) external _phNciNfc_DeActivateRemDev
00007fff777db8e5 (__TEXT,__text) external _phNciNfc_DeActivateRsp
00007fff777efdf4 (__TEXT,__text) external _phNciNfc_DeActvNtfCb
00007fff77811dd2 (__TEXT,__text) external _phNciNfc_DeAssertWakeUpTimerCb
00007fff777dc0ff (__TEXT,__text) external _phNciNfc_DeactNtfTimeoutHandler
00007fff77854091 (__TEXT,__text) external _phNciNfc_Deactivate
00007fff777dbb64 (__TEXT,__text) external _phNciNfc_DeactivateSequence
00007fff777e6d77 (__TEXT,__text) external _phNciNfc_DecrConnCredit
00007fff777d3a98 (__TEXT,__text) external _phNciNfc_DetTagRemCmd
00007fff777d75d5 (__TEXT,__text) external _phNciNfc_DetTagRemNtfHandler
00007fff777d3b57 (__TEXT,__text) external _phNciNfc_DetTagRemRsp
00007fff777d3c04 (__TEXT,__text) external _phNciNfc_DetTagRemSeqComplete
00007fff778579e3 (__TEXT,__text) external _phNciNfc_DetectTagRemoval
00007fff777dbc58 (__TEXT,__text) external _phNciNfc_DiscSelSequence
00007fff777dbbde (__TEXT,__text) external _phNciNfc_DiscoverSequence
00007fff7785c142 (__TEXT,__text) external _phNciNfc_DnldCoreIfTxRx
00007fff7785c0dd (__TEXT,__text) external _phNciNfc_DnldCoreIfTxRxComplete
00007fff7785c12d (__TEXT,__text) external _phNciNfc_DnldCoreSetEndAddress
00007fff777d60f5 (__TEXT,__text) external _phNciNfc_DummyReadReq
00007fff777db6ab (__TEXT,__text) external _phNciNfc_EnableDiscovery
00007fff7784a776 (__TEXT,__text) external _phNciNfc_EnableExtnCmd
00007fff7784a82e (__TEXT,__text) external _phNciNfc_EnableExtnRsp
00007fff77856321 (__TEXT,__text) external _phNciNfc_EnablePropExtn
00007fff778561c3 (__TEXT,__text) external _phNciNfc_EnterNciRecoveryMode
00007fff7784e910 (__TEXT,__text) external _phNciNfc_EntrySize
00007fff777f93ed (__TEXT,__text) external _phNciNfc_EofSendCb
00007fff7784aa64 (__TEXT,__text) external _phNciNfc_FlushDataCmd
00007fff7784ac58 (__TEXT,__text) external _phNciNfc_FlushDataComplete
00007fff7784ab1c (__TEXT,__text) external _phNciNfc_FlushDataRsp
00007fff77856fab (__TEXT,__text) external _phNciNfc_FlushSramToFlash
00007fff77852ae7 (__TEXT,__text) external _phNciNfc_FreeSendPayloadBuff
00007fff777d50ef (__TEXT,__text) external _phNciNfc_GenericSequence
00007fff77824d6d (__TEXT,__text) external _phNciNfc_GetActiveHeadCount
00007fff77824ceb (__TEXT,__text) external _phNciNfc_GetAvailableHead
00007fff7784c12f (__TEXT,__text) external _phNciNfc_GetConfig
00007fff7785448a (__TEXT,__text) external _phNciNfc_GetConfigRaw
00007fff7784c436 (__TEXT,__text) external _phNciNfc_GetConfigRawRsp
00007fff77854d81 (__TEXT,__text) external _phNciNfc_GetConfigRfParameters
00007fff7784c1e6 (__TEXT,__text) external _phNciNfc_GetConfigRsp
00007fff7784c7a2 (__TEXT,__text) external _phNciNfc_GetConfigSequence
00007fff777e673f (__TEXT,__text) external _phNciNfc_GetConnCredits
00007fff778262e8 (__TEXT,__text) external _phNciNfc_GetConnInfo
00007fff777e6bcc (__TEXT,__text) external _phNciNfc_GetConnMaxPldSz
00007fff77824c21 (__TEXT,__text) external _phNciNfc_GetCurrentHeadIndex
00007fff777eeaf9 (__TEXT,__text) external _phNciNfc_GetFwIntVerCompleteSequence
00007fff77852caa (__TEXT,__text) external _phNciNfc_GetFwInterfaceVersion
00007fff777ee960 (__TEXT,__text) external _phNciNfc_GetFwInterfaceVersionCmd
00007fff777eea07 (__TEXT,__text) external _phNciNfc_GetFwInterfaceVersionRsp
00007fff778578c9 (__TEXT,__text) external _phNciNfc_GetFwType
00007fff777d36bb (__TEXT,__text) external _phNciNfc_GetFwTypeCmd
00007fff777d377a (__TEXT,__text) external _phNciNfc_GetFwTypeRsp
00007fff777d39fc (__TEXT,__text) external _phNciNfc_GetFwTypeSeqComplete
00007fff777d2e01 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogCmd
00007fff77857695 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogInfo
00007fff777d2ec0 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogRsp
00007fff777d3198 (__TEXT,__text) external _phNciNfc_GetHlmDbgLogSeqComplete
00007fff7785757b (__TEXT,__text) external _phNciNfc_GetLpcdCount
00007fff777d3215 (__TEXT,__text) external _phNciNfc_GetLpcdCountCmd
00007fff777d32d4 (__TEXT,__text) external _phNciNfc_GetLpcdCountRsp
00007fff777d3392 (__TEXT,__text) external _phNciNfc_GetLpcdCountSeqComplete
00007fff7784e96d (__TEXT,__text) external _phNciNfc_GetLstnNtfTimeoutHandler
00007fff778538c3 (__TEXT,__text) external _phNciNfc_GetMultiTagInfo
00007fff777ef020 (__TEXT,__text) external _phNciNfc_GetMultiTagInfoCmd
00007fff777ef0d3 (__TEXT,__text) external _phNciNfc_GetMultiTagInfoRsp
00007fff777ef174 (__TEXT,__text) external _phNciNfc_GetMultiTagInfoSeqComp
00007fff777d66c5 (__TEXT,__text) external _phNciNfc_GetNciCommandId
00007fff77852b48 (__TEXT,__text) external _phNciNfc_GetNciContext
00007fff777d67fc (__TEXT,__text) external _phNciNfc_GetNciNtfId
00007fff77857dba (__TEXT,__text) external _phNciNfc_GetNciParams
00007fff777d635c (__TEXT,__text) external _phNciNfc_GetNciSeqId
00007fff77854af7 (__TEXT,__text) external _phNciNfc_GetNfccFeatures
00007fff77857c74 (__TEXT,__text) external _phNciNfc_GetNfccParams
00007fff778571c2 (__TEXT,__text) external _phNciNfc_GetPwrTrackData
00007fff777d2653 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataCmd
00007fff777d2712 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataRsp
00007fff777d2934 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataSeqComplete
00007fff777d6bb9 (__TEXT,__text) external _phNciNfc_GetPwrTrackDataTimeOutHandler
00007fff777de5cb (__TEXT,__text) external _phNciNfc_GetRfCalDataCmd
00007fff777de780 (__TEXT,__text) external _phNciNfc_GetRfCalDataCompleteSequence
00007fff777de66d (__TEXT,__text) external _phNciNfc_GetRfCalDataRsp
00007fff77856eab (__TEXT,__text) external _phNciNfc_GetRfCalSignedData
00007fff777d4589 (__TEXT,__text) external _phNciNfc_GetRfDevType
00007fff77851c13 (__TEXT,__text) external _phNciNfc_GetRfParams
00007fff7784bbdb (__TEXT,__text) external _phNciNfc_GetRtngConfig
00007fff7784ea25 (__TEXT,__text) external _phNciNfc_GetRtngConfigNtfCb
00007fff7784bc93 (__TEXT,__text) external _phNciNfc_GetRtngConfigRsp
00007fff7784c916 (__TEXT,__text) external _phNciNfc_GetRtngConfigSequence
00007fff77854c3e (__TEXT,__text) external _phNciNfc_GetRtngTableConfig
00007fff777d2ab9 (__TEXT,__text) external _phNciNfc_GetSmbLogCmd
00007fff77857461 (__TEXT,__text) external _phNciNfc_GetSmbLogInfo
